# model_name=pna_reverse_mp_with_port_and_ego_fedavg
# seed=0
# started_at=20251221-123858
epoch,train_loss,val_loss,val_macro_minF1,val_deg-in_minF1,val_deg-out_minF1,val_fan-in_minF1,val_fan-out_minF1,val_C2_minF1,val_C3_minF1,val_C4_minF1,val_C5_minF1,val_C6_minF1,val_S-G_minF1,val_B-C_minF1
1,nan,0.8167600897140801,0.2755349630870941,0.14771458506584167,0.5407872200012207,0.19097350537776947,0.5534400939941406,0.0,0.0,0.6053726077079773,0.5104100108146667,0.0,0.4798663854598999,0.002320185536518693
2,nan,0.8166551485192031,0.30811484894630586,0.4803370535373688,0.5410681962966919,0.44420158863067627,0.5463786721229553,0.032983507961034775,0.008965517394244671,0.19023607671260834,0.47106504440307617,0.0,0.49271050095558167,0.18131718039512634
3,nan,0.8109347391873598,0.34119703011079267,0.5384759902954102,0.5489001274108887,0.5067281723022461,0.5217992067337036,0.3548724949359894,0.0,0.02550637722015381,0.25769463181495667,0.0,0.5017048120498657,0.49748551845550537
4,nan,0.8014944035094231,0.39866403354839847,0.5379193425178528,0.5671818256378174,0.5067281723022461,0.537656307220459,0.41052109003067017,0.4021601974964142,0.026000000536441803,0.3813829720020294,0.0,0.5182689428329468,0.49748551845550537
5,nan,0.8005045726895332,0.4110823893411593,0.5384759902954102,0.7388913631439209,0.5067281723022461,0.6416150331497192,0.1424148678779602,0.48463767766952515,0.0450606606900692,0.43280282616615295,0.0,0.49379417300224304,0.49748551845550537
6,nan,0.7958157802931964,0.39468657597899437,0.5329608917236328,0.7734341025352478,0.5067281723022461,0.7459061741828918,0.06451612710952759,0.4863737225532532,0.062331292778253555,0.16280527412891388,0.0,0.5089629888534546,0.4975335896015167
7,nan,0.7929454646073282,0.38609012436460366,0.5482096076011658,0.5492662191390991,0.5202609300613403,0.5169549584388733,0.34242740273475647,0.5301442742347717,0.017072560265660286,0.25326696038246155,0.0,0.4750625789165497,0.4943258762359619
8,nan,0.7888857030775398,0.4044628075577996,0.537061333656311,0.6162416934967041,0.5145163536071777,0.561750054359436,0.3777843713760376,0.5185848474502563,0.0279720276594162,0.342638224363327,0.0,0.45554760098457336,0.49699437618255615
9,nan,0.7817350625991821,0.38418828204951505,0.537111759185791,0.617215096950531,0.5190523266792297,0.565291702747345,0.3353331983089447,0.5379738807678223,0.020060179755091667,0.0995260626077652,0.0,0.49706950783729553,0.49743738770484924
10,nan,0.7804302223958075,0.396212176843123,0.5460463762283325,0.6860113739967346,0.5248895883560181,0.6283406615257263,0.33041828870773315,0.5304886698722839,0.024024024605751038,0.07541994750499725,0.0,0.5123966336250305,0.5002983808517456
11,nan,0.7923412823583931,0.38539336173033173,0.5373638868331909,0.701723039150238,0.5085857510566711,0.609216570854187,0.3340078890323639,0.5203172564506531,0.013584905304014683,0.016955139115452766,0.0,0.49927568435668945,0.498296856880188
12,nan,0.7832642246503383,0.3875939719886942,0.5290203094482422,0.5750772953033447,0.5164576768875122,0.5317651629447937,0.34262511134147644,0.5201365351676941,0.01657874882221222,0.21970410645008087,0.002107481472194195,0.5039834976196289,0.506077766418457
13,nan,0.7854972123168409,0.38636082326146687,0.5393893718719482,0.6510027050971985,0.5112490057945251,0.61944180727005,0.33181673288345337,0.48560410737991333,0.030431529507040977,0.08199521899223328,0.0,0.5011687278747559,0.4978698492050171
14,nan,0.7915506632998586,0.3797187823802233,0.537212610244751,0.6564685702323914,0.507459819316864,0.6246116757392883,0.3268028199672699,0.5075340270996094,0.012084592133760452,0.016955139115452766,0.0,0.4974990487098694,0.49027830362319946
15,nan,0.7931387750431895,0.36445224403657694,0.5198438167572021,0.5989550948143005,0.5066794753074646,0.5629061460494995,0.3234323263168335,0.5055347084999084,0.012584948912262917,0.019054342061281204,0.0,0.48098206520080566,0.4790017604827881
16,nan,0.7935079250019044,0.3646588933400132,0.5215964913368225,0.5940366387367249,0.5006647706031799,0.5523310899734497,0.3264286518096924,0.5142694711685181,0.017076846212148666,0.02184637077152729,0.0,0.48044589161872864,0.48255160450935364
17,nan,0.7750060348771513,0.38319039751182904,0.5256680846214294,0.6611177325248718,0.5052712559700012,0.6349090337753296,0.3347611725330353,0.4757545590400696,0.030922692269086838,0.059453848749399185,0.0,0.496115118265152,0.4911208748817444
18,nan,0.7812841832637787,0.3830408374355598,0.5257646441459656,0.6684216260910034,0.5047874450683594,0.6512451171875,0.3345780372619629,0.5000675320625305,0.015581803396344185,0.0267135351896286,0.0,0.4954497814178467,0.4908396899700165
19,nan,0.780973608372733,0.3713641712780703,0.5366082191467285,0.5898249745368958,0.5065820813179016,0.5639001131057739,0.3274511694908142,0.5244033932685852,0.01408450584858656,0.027406888082623482,0.0,0.4974033236503601,0.49734121561050415
20,nan,0.7850045731756836,0.3662761805409735,0.5268778204917908,0.5523718595504761,0.5615837574005127,0.5196463465690613,0.3257843255996704,0.5096482038497925,0.015581803396344185,0.02184637077152729,0.0,0.4980221688747406,0.4976753294467926
21,nan,0.786507282173261,0.38950883292339067,0.550774872303009,0.5465061068534851,0.6654876470565796,0.5145413875579834,0.32737162709236145,0.5316300392150879,0.02154848352074623,0.08330488204956055,0.0,0.533902108669281,0.5095300078392029
22,nan,0.7851399327628314,0.38921002112329006,0.5869788527488708,0.5453169345855713,0.641038715839386,0.5127459764480591,0.32446974515914917,0.5373767018318176,0.012584948912262917,0.05811137706041336,0.0,0.5399361252784729,0.5227508544921875
23,nan,0.7835222608409822,0.382919909263199,0.5713427066802979,0.5484822392463684,0.6047883033752441,0.5161479115486145,0.3263773024082184,0.5319916605949402,0.012084592133760452,0.03568929433822632,0.0,0.5252746939659119,0.5399402976036072
24,nan,0.7788817558903247,0.37013765720819886,0.5426782965660095,0.568778395652771,0.5280144214630127,0.533481240272522,0.33005186915397644,0.536802351474762,0.013584905304014683,0.02184637077152729,0.0,0.4980259835720062,0.49825039505958557
25,nan,0.7916583504993469,0.3625328340990977,0.5437446236610413,0.5421369075775146,0.519314169883728,0.5084094405174255,0.326734721660614,0.5159469246864319,0.012084592133760452,0.018355101346969604,0.0,0.5032157897949219,0.49791890382766724
26,nan,0.7801347894128412,0.3725000385364348,0.5511462092399597,0.5545507073402405,0.5402746796607971,0.5192892551422119,0.3334045112133026,0.5339394211769104,0.014583858661353588,0.030866362154483795,0.0,0.5241650938987732,0.49528032541275024
27,nan,0.7761841965839267,0.3883709433403882,0.5442785024642944,0.6052134037017822,0.5208971500396729,0.5658359527587891,0.38376080989837646,0.5401149392127991,0.01657874882221222,0.07739725708961487,0.0,0.5257106423377991,0.49229297041893005
28,nan,0.7803389283362776,0.38897869058630685,0.5859911441802979,0.5534325242042542,0.5911340713500977,0.524437427520752,0.3510441184043884,0.5255445837974548,0.016080401837825775,0.09368635714054108,0.0,0.531013011932373,0.5064019560813904
29,nan,0.7790668231900781,0.38473302413794125,0.5389830470085144,0.6366652250289917,0.5116459727287292,0.6038123369216919,0.34090906381607056,0.5300987958908081,0.01856963522732258,0.05609418451786041,0.0,0.5001935362815857,0.4950914680957794
30,nan,0.777535648085177,0.38042963050644507,0.5416350960731506,0.5751346945762634,0.5275692939758301,0.5391907095909119,0.3484536111354828,0.5435332655906677,0.014583858661353588,0.10841750353574753,0.0,0.5017475485801697,0.48446035385131836
31,nan,0.7715481934137642,0.40718887610868976,0.580520510673523,0.6270460486412048,0.5882880687713623,0.5950152277946472,0.36202532052993774,0.5410918593406677,0.026480138301849365,0.13477975130081177,0.0,0.5122779011726379,0.5115528106689453
32,nan,0.7707746445666999,0.3906500734896822,0.5515711903572083,0.5854153633117676,0.5984556078910828,0.5563150644302368,0.3669055700302124,0.5266931056976318,0.01408450584858656,0.10330858826637268,0.0,0.4982178807258606,0.49618393182754517
33,nan,0.7764884827192873,0.43733764405954967,0.6961052417755127,0.5595030188560486,0.7484382390975952,0.5273126363754272,0.38052618503570557,0.533161461353302,0.02352941408753395,0.19017024338245392,0.0,0.5630687475204468,0.5888988971710205
34,nan,0.773648708825931,0.4233309146948159,0.6015212535858154,0.5925164818763733,0.5962676405906677,0.5603219866752625,0.4014762043952942,0.5419694185256958,0.02649337612092495,0.2758007049560547,0.0021063718013465405,0.5331069827079773,0.5250596404075623
35,nan,0.7721346898470074,0.4184896912087094,0.5781913995742798,0.6138063669204712,0.568716287612915,0.586222231388092,0.38814815878868103,0.538269579410553,0.038260869681835175,0.2555356025695801,0.0,0.527870237827301,0.5083658695220947
36,nan,0.7803099404554814,0.4145214787938378,0.5648084282875061,0.575049877166748,0.6892403960227966,0.5421921610832214,0.3986831307411194,0.5246281623840332,0.044048503041267395,0.21785268187522888,0.0,0.49270662665367126,0.5105262994766235
37,nan,0.7805329635739326,0.38176266967572947,0.5348533391952515,0.5706925988197327,0.5366995930671692,0.5385791659355164,0.369428426027298,0.5170475840568542,0.02846441976726055,0.12969736754894257,0.0,0.48436039686203003,0.48956647515296936
38,nan,0.7758596776984632,0.36754713326015254,0.534403920173645,0.5739321112632751,0.5115466713905334,0.5401817560195923,0.34872740507125854,0.5102097392082214,0.019066734239459038,0.04043220728635788,0.0,0.4822377562522888,0.4822801649570465
39,nan,0.769350120332092,0.39788591252131894,0.556484580039978,0.6151206493377686,0.5667598247528076,0.5858923196792603,0.3845478594303131,0.5346218943595886,0.024024024605751038,0.11937312036752701,0.0,0.49606752395629883,0.49385324120521545
40,nan,0.7760871429927647,0.42843223667957564,0.5932696461677551,0.6288852095603943,0.6047580242156982,0.6188732981681824,0.39232343435287476,0.5464692115783691,0.048876818269491196,0.2380383014678955,0.0,0.5070977807044983,0.5341628789901733
41,nan,0.7805327998939902,0.4369972310960293,0.6811881065368652,0.59186190366745,0.6871910691261292,0.575324535369873,0.39724138379096985,0.53119957447052,0.03189634159207344,0.21986031532287598,0.0,0.517587423324585,0.5736188888549805
42,nan,0.7760947197675705,0.42455518851056695,0.6820767521858215,0.5564780831336975,0.7130812406539917,0.5374377965927124,0.38236191868782043,0.5426192879676819,0.014583858661353588,0.11996001750230789,0.0063091483898460865,0.5441527366638184,0.5710462331771851
43,nan,0.7719567460007966,0.40760201639072463,0.6272777915000916,0.5502625107765198,0.6292670965194702,0.5219536423683167,0.3507436215877533,0.5303030014038086,0.012584948912262917,0.08982646465301514,0.009448818862438202,0.5759135484695435,0.586040735244751
44,nan,0.775587702402845,0.4252574009905485,0.6334264874458313,0.5666535496711731,0.6987273693084717,0.543958842754364,0.3669278621673584,0.5340725183486938,0.01807228848338127,0.1983729749917984,0.0021063718013465405,0.5268681645393372,0.5886449813842773
45,nan,0.7780043981038034,0.4308407870544629,0.6886007785797119,0.5618481040000916,0.719955563545227,0.5304853320121765,0.3495507836341858,0.5290058851242065,0.017574692144989967,0.16233766078948975,0.0,0.5827640891075134,0.597125768661499
46,nan,0.7743873526342213,0.41513500633564865,0.5441400408744812,0.6589662432670593,0.5342521071434021,0.6363191604614258,0.3545166850090027,0.5306365489959717,0.04940711706876755,0.22807016968727112,0.0,0.5073711276054382,0.5228058695793152
47,nan,0.7776271363254637,0.4008776620030403,0.5695786476135254,0.5857884883880615,0.5689617991447449,0.5578446388244629,0.33032840490341187,0.5347560048103333,0.023028787225484848,0.142487034201622,0.005260389298200607,0.5426004528999329,0.5490196347236633
48,nan,0.7784401725511998,0.4211307278072292,0.5857861042022705,0.5885128378868103,0.6242280602455139,0.5761298537254333,0.36013850569725037,0.5409735441207886,0.02450612746179104,0.21498772501945496,0.01153644546866417,0.5365957617759705,0.5690430402755737
49,nan,0.7730346245225519,0.4124786709858613,0.595975399017334,0.5781344175338745,0.6213569641113281,0.5657711625099182,0.3412492871284485,0.515290379524231,0.020556529983878136,0.1630679965019226,0.0,0.5645356178283691,0.5713276267051697
50,nan,0.786231996724382,0.41595412672243337,0.6047694683074951,0.5596891641616821,0.6885331869125366,0.5356165766716003,0.35236936807632446,0.5172478556632996,0.01856963522732258,0.15394608676433563,0.0,0.5555682182312012,0.5891858339309692
51,nan,0.7849170407280326,0.44098658694631676,0.5987421274185181,0.5866367220878601,0.6849961280822754,0.5676317811012268,0.3631369471549988,0.5310399532318115,0.0642179548740387,0.3495245575904846,0.0063091483898460865,0.5441527366638184,0.5544643998146057
52,nan,0.7815139568410814,0.4340120396492156,0.6364852786064148,0.5879705548286438,0.6494947075843811,0.5837033987045288,0.3786807954311371,0.5328270196914673,0.03672456368803978,0.24295774102210999,0.0010542962700128555,0.5520959496498108,0.5721381306648254
53,nan,0.7857339254114777,0.4308679640631784,0.6362419128417969,0.5698456764221191,0.6551030874252319,0.5596856474876404,0.36423298716545105,0.5511793494224548,0.04730229079723358,0.24405798316001892,0.0010542962700128555,0.5541173815727234,0.5567269921302795
54,nan,0.7740629308391362,0.4067929329519922,0.5774278044700623,0.5741608142852783,0.5920934677124023,0.554449200630188,0.3549487888813019,0.5198146104812622,0.026986505836248398,0.21259599924087524,0.0,0.538371741771698,0.5238733291625977
55,nan,0.7810449444223195,0.3766028933565725,0.5335072875022888,0.5690591335296631,0.526462972164154,0.5404024720191956,0.3526604473590851,0.5102097392082214,0.019066734239459038,0.10723860561847687,0.0,0.4962102770805359,0.48781415820121765
56,nan,0.7839855644851923,0.4204439361664382,0.5480658411979675,0.6737070083618164,0.5426101684570312,0.6470588445663452,0.3962825536727905,0.5586864948272705,0.03776397183537483,0.22735454142093658,0.0,0.4991297721862793,0.49422410130500793
