seed,graph_id,phase,local_epoch,train_loss,val_loss,pair_acc,subset_acc,micro_f1,macro_f1,macro_pos_f1,macro_minority_f1,num_nodes,task,tp,fp,tn,fn,precision,recall,f1,positive_f1,minority_f1,pos_cnt,pos_rate,best_epoch,eval_loss
1,./andrea/test_data/data_4000_5_1.5_chordal,val,1.0,0.6636154370307923,0.7536712388992309,0.7943,0.4320000112056732,0.7260985352862849,0.6609182953834534,0.6609182953834534,0.6378215551376343,4000.0,,,,,,,,,,,,,,
1,./andrea/test_data/data_4000_5_1.5_chordal,val_task,1.0,,,,,,,,,,cycle2,2248.0,702.0,1050.0,0.0,0.7620338983050847,1.0,0.864948034286499,0.864948034286499,0.7494646310806274,2248.0,0.5619999766349792,,
1,./andrea/test_data/data_4000_5_1.5_chordal,val_task,1.0,,,,,,,,,,cycle3,1333.0,214.0,1795.0,658.0,0.8616677440206852,0.6695128076343546,0.7535330653190613,0.7535330653190613,0.7535330653190613,1991.0,0.4977500140666961,,
1,./andrea/test_data/data_4000_5_1.5_chordal,val_task,1.0,,,,,,,,,,cycle4,1064.0,389.0,2071.0,476.0,0.7322780454232622,0.6909090909090909,0.7109923362731934,0.7109923362731934,0.7109923362731934,1540.0,0.3849999904632568,,
1,./andrea/test_data/data_4000_5_1.5_chordal,val_task,1.0,,,,,,,,,,cycle5,480.0,318.0,2608.0,594.0,0.6015037593984962,0.4469273743016759,0.5128204822540283,0.5128204822540283,0.5128204822540283,1074.0,0.2685000002384186,,
1,./andrea/test_data/data_4000_5_1.5_chordal,val_task,1.0,,,,,,,,,,cycle6,328.0,451.0,2909.0,312.0,0.4210526315789473,0.5125,0.4622973799705505,0.4622973799705505,0.4622973799705505,640.0,0.1599999964237213,,
1,./andrea/test_data/data_4000_5_1.5_chordal,val,2.0,0.5113981034755707,0.4842846827507019,0.8179,0.4670000076293945,0.7829300274168554,0.7397313117980957,0.7397313117980957,0.7338250279426575,4000.0,,,,,,,,,,,,,,
1,./andrea/test_data/data_4000_5_1.5_chordal,val_task,2.0,,,,,,,,,,cycle2,2218.0,277.0,1475.0,30.0,0.8889779559118236,0.9866548042704626,0.9352729916572572,0.9352729916572572,0.9057414531707764,2248.0,0.5619999766349792,,
1,./andrea/test_data/data_4000_5_1.5_chordal,val_task,2.0,,,,,,,,,,cycle3,1708.0,306.0,1703.0,283.0,0.8480635551142006,0.8578603716725264,0.8529338240623474,0.8529338240623474,0.8529338240623474,1991.0,0.4977500140666961,,
1,./andrea/test_data/data_4000_5_1.5_chordal,val_task,2.0,,,,,,,,,,cycle4,1302.0,521.0,1939.0,238.0,0.714207350521119,0.8454545454545455,0.7743086814880371,0.7743086814880371,0.7743086814880371,1540.0,0.3849999904632568,,
1,./andrea/test_data/data_4000_5_1.5_chordal,val_task,2.0,,,,,,,,,,cycle5,812.0,640.0,2286.0,262.0,0.559228650137741,0.7560521415270018,0.6429136991500854,0.6429136991500854,0.6429136991500854,1074.0,0.2685000002384186,,
1,./andrea/test_data/data_4000_5_1.5_chordal,val_task,2.0,,,,,,,,,,cycle6,528.0,973.0,2387.0,112.0,0.351765489673551,0.825,0.493227481842041,0.493227481842041,0.493227481842041,640.0,0.1599999964237213,,
1,./andrea/test_data/data_4000_5_1.5_chordal,val,3.0,0.4022054333686828,0.5392795457839966,0.8876,0.606249988079071,0.8390837508947746,0.7511178255081177,0.7511178255081177,0.7505949139595032,4000.0,,,,,,,,,,,,,,
1,./andrea/test_data/data_4000_5_1.5_chordal,val_task,3.0,,,,,,,,,,cycle2,2244.0,35.0,1717.0,4.0,0.9846423870118473,0.998220640569395,0.9913850426673888,0.9913850426673888,0.9887705445289612,2248.0,0.5619999766349792,,
1,./andrea/test_data/data_4000_5_1.5_chordal,val_task,3.0,,,,,,,,,,cycle3,1986.0,176.0,1833.0,5.0,0.9185938945420906,0.9974886991461576,0.9564170241355896,0.9564170241355896,0.9564170241355896,1991.0,0.4977500140666961,,
1,./andrea/test_data/data_4000_5_1.5_chordal,val_task,3.0,,,,,,,,,,cycle4,796.0,111.0,2349.0,744.0,0.8776185226019846,0.5168831168831168,0.650592565536499,0.650592565536499,0.650592565536499,1540.0,0.3849999904632568,,
1,./andrea/test_data/data_4000_5_1.5_chordal,val_task,3.0,,,,,,,,,,cycle5,532.0,105.0,2821.0,542.0,0.8351648351648352,0.4953445065176908,0.621858537197113,0.621858537197113,0.621858537197113,1074.0,0.2685000002384186,,
1,./andrea/test_data/data_4000_5_1.5_chordal,val_task,3.0,,,,,,,,,,cycle6,303.0,189.0,3171.0,337.0,0.6158536585365854,0.4734375,0.5353357195854187,0.5353357195854187,0.5353357195854187,640.0,0.1599999964237213,,
1,./andrea/test_data/data_4000_5_1.5_chordal,val,4.0,0.3298026778697968,0.2725740535259247,0.9079,0.6759999990463257,0.8864784913102428,0.8453624844551086,0.8453624844551086,0.8448063135147095,4000.0,,,,,,,,,,,,,,
1,./andrea/test_data/data_4000_5_1.5_chordal,val_task,4.0,,,,,,,,,,cycle2,2246.0,39.0,1713.0,2.0,0.9829321663019692,0.9991103202846976,0.9909552335739136,0.9909552335739136,0.9881742596626282,2248.0,0.5619999766349792,,
