seed,graph_id,phase,local_epoch,train_loss,val_loss,pair_acc,subset_acc,micro_f1,macro_f1,macro_pos_f1,macro_minority_f1,num_nodes,task,tp,fp,tn,fn,precision,recall,f1,positive_f1,minority_f1,pos_cnt,pos_rate,best_epoch,eval_loss
4,./andrea/test_data/data_2000_5_3.0_chordal,val,1.0,0.635597291469574,0.5604726462364197,0.7173,0.3819999992847442,0.7588501236884757,0.7579148411750793,0.7579148411750793,0.7579148411750793,2000.0,,,,,,,,,,,,,,
4,./andrea/test_data/data_2000_5_3.0_chordal,val_task,1.0,,,,,,,,,,cycle2,777.0,653.0,558.0,12.0,0.5433566433566434,0.9847908745247148,0.7003154754638672,0.7003154754638672,0.7003154754638672,789.0,0.3944999873638153,,
4,./andrea/test_data/data_2000_5_3.0_chordal,val_task,1.0,,,,,,,,,,cycle3,903.0,527.0,545.0,25.0,0.6314685314685314,0.9730603448275862,0.7659033536911011,0.7659033536911011,0.7659033536911011,928.0,0.4639999866485595,,
4,./andrea/test_data/data_2000_5_3.0_chordal,val_task,1.0,,,,,,,,,,cycle4,968.0,476.0,540.0,16.0,0.6703601108033241,0.983739837398374,0.7973641157150269,0.7973641157150269,0.7973641157150269,984.0,0.492000013589859,,
4,./andrea/test_data/data_2000_5_3.0_chordal,val_task,1.0,,,,,,,,,,cycle5,887.0,549.0,546.0,18.0,0.6176880222841226,0.980110497237569,0.7577958106994629,0.7577958106994629,0.7577958106994629,905.0,0.4524999856948852,,
4,./andrea/test_data/data_2000_5_3.0_chordal,val_task,1.0,,,,,,,,,,cycle6,913.0,538.0,536.0,13.0,0.6292212267401792,0.9859611231101512,0.7681952118873596,0.7681952118873596,0.7681952118873596,926.0,0.4629999995231628,,
4,./andrea/test_data/data_2000_5_3.0_chordal,val,2.0,0.4965384564399719,0.4985783412456512,0.7725,0.4149999916553497,0.7864451328264339,0.7857378125190735,0.7857378125190735,0.7857378125190735,2000.0,,,,,,,,,,,,,,
4,./andrea/test_data/data_2000_5_3.0_chordal,val_task,2.0,,,,,,,,,,cycle2,746.0,456.0,755.0,43.0,0.6206322795341098,0.9455006337135616,0.7493721842765808,0.7493721842765808,0.7493721842765808,789.0,0.3944999873638153,,
4,./andrea/test_data/data_2000_5_3.0_chordal,val_task,2.0,,,,,,,,,,cycle3,848.0,356.0,716.0,80.0,0.7043189368770764,0.913793103448276,0.7954971194267273,0.7954971194267273,0.7954971194267273,928.0,0.4639999866485595,,
4,./andrea/test_data/data_2000_5_3.0_chordal,val_task,2.0,,,,,,,,,,cycle4,900.0,327.0,689.0,84.0,0.7334963325183375,0.9146341463414634,0.8141112923622131,0.8141112923622131,0.8141112923622131,984.0,0.492000013589859,,
4,./andrea/test_data/data_2000_5_3.0_chordal,val_task,2.0,,,,,,,,,,cycle5,834.0,404.0,691.0,71.0,0.6736672051696284,0.9215469613259668,0.7783480882644653,0.7783480882644653,0.7783480882644653,905.0,0.4524999856948852,,
4,./andrea/test_data/data_2000_5_3.0_chordal,val_task,2.0,,,,,,,,,,cycle6,861.0,389.0,685.0,65.0,0.6888,0.929805615550756,0.7913603186607361,0.7913603186607361,0.7913603186607361,926.0,0.4629999995231628,,
4,./andrea/test_data/data_2000_5_3.0_chordal,val,3.0,0.4238715019226074,0.3392389764785766,0.848,0.5529999732971191,0.8512429046780191,0.8565558195114136,0.8565558195114136,0.8565558195114136,2000.0,,,,,,,,,,,,,,
4,./andrea/test_data/data_2000_5_3.0_chordal,val_task,3.0,,,,,,,,,,cycle2,783.0,52.0,1159.0,6.0,0.9377245508982036,0.9923954372623576,0.964285671710968,0.964285671710968,0.964285671710968,789.0,0.3944999873638153,,
4,./andrea/test_data/data_2000_5_3.0_chordal,val_task,3.0,,,,,,,,,,cycle3,907.0,266.0,806.0,21.0,0.773231031543052,0.9773706896551724,0.8633983135223389,0.8633983135223389,0.8633983135223389,928.0,0.4639999866485595,,
4,./andrea/test_data/data_2000_5_3.0_chordal,val_task,3.0,,,,,,,,,,cycle4,963.0,280.0,736.0,21.0,0.7747385358004827,0.9786585365853658,0.8648406267166138,0.8648406267166138,0.8648406267166138,984.0,0.492000013589859,,
4,./andrea/test_data/data_2000_5_3.0_chordal,val_task,3.0,,,,,,,,,,cycle5,847.0,384.0,711.0,58.0,0.6880584890333062,0.9359116022099448,0.7930711507797241,0.7930711507797241,0.7930711507797241,905.0,0.4524999856948852,,
