seed,graph_id,phase,local_epoch,train_loss,val_loss,pair_acc,subset_acc,micro_f1,macro_f1,macro_pos_f1,macro_minority_f1,num_nodes,task,tp,fp,tn,fn,precision,recall,f1,positive_f1,minority_f1,pos_cnt,pos_rate,best_epoch,eval_loss
4,./andrea/test_data/data_4000_5_11_chordal,val,1.0,0.614982950925827,0.398299733877182,0.84575,0.5009999871253967,0.7794380496175021,0.8025102615356445,0.8025102615356445,0.7948935627937317,4000.0,,,,,,,,,,,,,,
4,./andrea/test_data/data_4000_5_11_chordal,val_task,1.0,,,,,,,,,,cycle2,541.0,95.0,3364.0,0.0,0.85062893081761,1.0,0.91928631067276,0.91928631067276,0.91928631067276,541.0,0.1352500021457672,,
4,./andrea/test_data/data_4000_5_11_chordal,val_task,1.0,,,,,,,,,,cycle3,758.0,126.0,2949.0,167.0,0.8574660633484162,0.8194594594594594,0.838032066822052,0.838032066822052,0.838032066822052,925.0,0.2312500029802322,,
4,./andrea/test_data/data_4000_5_11_chordal,val_task,1.0,,,,,,,,,,cycle4,1045.0,492.0,2188.0,275.0,0.6798959011060507,0.7916666666666666,0.7315365672111511,0.7315365672111511,0.7315365672111511,1320.0,0.3300000131130218,,
4,./andrea/test_data/data_4000_5_11_chordal,val_task,1.0,,,,,,,,,,cycle5,1420.0,547.0,1596.0,437.0,0.7219115404168785,0.7646742057081314,0.7426778078079224,0.7426778078079224,0.7426778078079224,1857.0,0.4642499983310699,,
4,./andrea/test_data/data_4000_5_11_chordal,val_task,1.0,,,,,,,,,,cycle6,1687.0,411.0,1367.0,535.0,0.8040991420400382,0.7592259225922592,0.7810184955596924,0.7810184955596924,0.7429348230361938,2222.0,0.5554999709129333,,
4,./andrea/test_data/data_4000_5_11_chordal,val,2.0,0.3374872237443924,0.3019461147785187,0.86925,0.5517500042915344,0.8171712228203873,0.8367037773132324,0.8367037773132324,0.8281767964363098,4000.0,,,,,,,,,,,,,,
4,./andrea/test_data/data_4000_5_11_chordal,val_task,2.0,,,,,,,,,,cycle2,541.0,132.0,3327.0,0.0,0.8038632986627043,1.0,0.8912685513496399,0.8912685513496399,0.8912685513496399,541.0,0.1352500021457672,,
4,./andrea/test_data/data_4000_5_11_chordal,val_task,2.0,,,,,,,,,,cycle3,903.0,202.0,2873.0,22.0,0.8171945701357466,0.9762162162162162,0.8896551728248596,0.8896551728248596,0.8896551728248596,925.0,0.2312500029802322,,
4,./andrea/test_data/data_4000_5_11_chordal,val_task,2.0,,,,,,,,,,cycle4,1187.0,288.0,2392.0,133.0,0.8047457627118644,0.8992424242424243,0.8493738770484924,0.8493738770484924,0.8493738770484924,1320.0,0.3300000131130218,,
