seed,graph_id,phase,local_epoch,train_loss,val_loss,pair_acc,subset_acc,micro_f1,macro_f1,macro_pos_f1,macro_minority_f1,num_nodes,task,tp,fp,tn,fn,precision,recall,f1,positive_f1,minority_f1,pos_cnt,pos_rate,best_epoch,eval_loss
0,./andrea/test_data/data_4000_5_1.5_chordal,val,1.0,0.6633738555908203,0.7290363731384277,0.70065,0.3549999892711639,0.7075946275946275,0.6774037480354309,0.6774037480354309,0.636943519115448,4000.0,,,,,,,,,,,,,,
0,./andrea/test_data/data_4000_5_1.5_chordal,val_task,1.0,,,,,,,,,,cycle2,2244.0,962.0,790.0,4.0,0.6999376169681847,0.998220640569395,0.8228822946548462,0.8228822946548462,0.620581328868866,2248.0,0.5619999766349792,,
0,./andrea/test_data/data_4000_5_1.5_chordal,val_task,1.0,,,,,,,,,,cycle3,1921.0,634.0,1375.0,70.0,0.7518590998043053,0.964841788046208,0.8451386094093323,0.8451386094093323,0.8451386094093323,1991.0,0.4977500140666961,,
0,./andrea/test_data/data_4000_5_1.5_chordal,val_task,1.0,,,,,,,,,,cycle4,1472.0,1078.0,1382.0,68.0,0.5772549019607843,0.9558441558441558,0.7198044061660767,0.7198044061660767,0.7198044061660767,1540.0,0.3849999904632568,,
0,./andrea/test_data/data_4000_5_1.5_chordal,val_task,1.0,,,,,,,,,,cycle5,992.0,1248.0,1678.0,82.0,0.4428571428571428,0.9236499068901304,0.5986722707748413,0.5986722707748413,0.5986722707748413,1074.0,0.2685000002384186,,
0,./andrea/test_data/data_4000_5_1.5_chordal,val_task,1.0,,,,,,,,,,cycle6,615.0,1816.0,1544.0,25.0,0.2529823118058412,0.9609375,0.4005209803581238,0.4005209803581238,0.4005209803581238,640.0,0.1599999964237213,,
0,./andrea/test_data/data_4000_5_1.5_chordal,val,2.0,0.4636495985984802,0.5362566831111908,0.79745,0.4677500128746032,0.7833573987913792,0.7495626211166382,0.7495626211166382,0.7475935220718384,4000.0,,,,,,,,,,,,,,
0,./andrea/test_data/data_4000_5_1.5_chordal,val_task,2.0,,,,,,,,,,cycle2,2226.0,110.0,1642.0,22.0,0.9529109589041096,0.9902135231316724,0.971204161643982,0.971204161643982,0.961358368396759,2248.0,0.5619999766349792,,
0,./andrea/test_data/data_4000_5_1.5_chordal,val_task,2.0,,,,,,,,,,cycle3,1972.0,243.0,1766.0,19.0,0.890293453724605,0.9904570567553992,0.937708020210266,0.937708020210266,0.937708020210266,1991.0,0.4977500140666961,,
0,./andrea/test_data/data_4000_5_1.5_chordal,val_task,2.0,,,,,,,,,,cycle4,1465.0,869.0,1591.0,75.0,0.6276778063410454,0.9512987012987012,0.7563242316246033,0.7563242316246033,0.7563242316246033,1540.0,0.3849999904632568,,
0,./andrea/test_data/data_4000_5_1.5_chordal,val_task,2.0,,,,,,,,,,cycle5,1058.0,1156.0,1770.0,16.0,0.4778681120144535,0.9851024208566108,0.643552303314209,0.643552303314209,0.643552303314209,1074.0,0.2685000002384186,,
0,./andrea/test_data/data_4000_5_1.5_chordal,val_task,2.0,,,,,,,,,,cycle6,603.0,1504.0,1856.0,37.0,0.2861888941623161,0.9421875,0.4390243887901306,0.4390243887901306,0.4390243887901306,640.0,0.1599999964237213,,
0,./andrea/test_data/data_4000_5_1.5_chordal,val,3.0,0.3349242525100708,0.2995648970603943,0.8991,0.6585000157356262,0.8780369877916113,0.8385740518569946,0.8385740518569946,0.836534321308136,4000.0,,,,,,,,,,,,,,
0,./andrea/test_data/data_4000_5_1.5_chordal,val_task,3.0,,,,,,,,,,cycle2,2236.0,120.0,1632.0,12.0,0.9490662139219016,0.994661921708185,0.9713292717933656,0.9713292717933656,0.9611307382583618,2248.0,0.5619999766349792,,
0,./andrea/test_data/data_4000_5_1.5_chordal,val_task,3.0,,,,,,,,,,cycle3,1987.0,84.0,1925.0,4.0,0.9594398841139546,0.9979909593169262,0.9783357977867126,0.9783357977867126,0.9783357977867126,1991.0,0.4977500140666961,,
0,./andrea/test_data/data_4000_5_1.5_chordal,val_task,3.0,,,,,,,,,,cycle4,1452.0,115.0,2345.0,88.0,0.9266113592852584,0.9428571428571428,0.934663712978363,0.934663712978363,0.934663712978363,1540.0,0.3849999904632568,,
0,./andrea/test_data/data_4000_5_1.5_chordal,val_task,3.0,,,,,,,,,,cycle5,1021.0,499.0,2427.0,53.0,0.6717105263157894,0.9506517690875232,0.7872011661529541,0.7872011661529541,0.7872011661529541,1074.0,0.2685000002384186,,
0,./andrea/test_data/data_4000_5_1.5_chordal,val_task,3.0,,,,,,,,,,cycle6,568.0,971.0,2389.0,72.0,0.369070825211176,0.8875,0.5213400721549988,0.5213400721549988,0.5213400721549988,640.0,0.1599999964237213,,
0,./andrea/test_data/data_4000_5_1.5_chordal,val,4.0,0.2890968991518021,0.3386318888664245,0.8561,0.5680000185966492,0.837364376130199,0.8005939722061157,0.8005939722061157,0.8001893162727356,4000.0,,,,,,,,,,,,,,
0,./andrea/test_data/data_4000_5_1.5_chordal,val_task,4.0,,,,,,,,,,cycle2,2233.0,17.0,1735.0,15.0,0.9924444444444444,0.9933274021352312,0.9928857088088988,0.9928857088088988,0.9908623099327089,2248.0,0.5619999766349792,,
0,./andrea/test_data/data_4000_5_1.5_chordal,val_task,4.0,,,,,,,,,,cycle3,1983.0,83.0,1926.0,8.0,0.9598257502420136,0.9959819186338524,0.9775696396827698,0.9775696396827698,0.9775696396827698,1991.0,0.4977500140666961,,
0,./andrea/test_data/data_4000_5_1.5_chordal,val_task,4.0,,,,,,,,,,cycle4,1531.0,544.0,1916.0,9.0,0.7378313253012048,0.994155844155844,0.8470262289047241,0.8470262289047241,0.8470262289047241,1540.0,0.3849999904632568,,
0,./andrea/test_data/data_4000_5_1.5_chordal,val_task,4.0,,,,,,,,,,cycle5,1060.0,825.0,2101.0,14.0,0.5623342175066313,0.9869646182495344,0.716458261013031,0.716458261013031,0.716458261013031,1074.0,0.2685000002384186,,
0,./andrea/test_data/data_4000_5_1.5_chordal,val_task,4.0,,,,,,,,,,cycle6,602.0,1325.0,2035.0,38.0,0.3124026984950701,0.940625,0.4690299928188324,0.4690299928188324,0.4690299928188324,640.0,0.1599999964237213,,
0,./andrea/test_data/data_4000_5_1.5_chordal,val,5.0,0.2684767589569092,0.2565529737472534,0.93115,0.7337499856948853,0.9122985797082988,0.8698660135269165,0.8698660135269165,0.8695316314697266,4000.0,,,,,,,,,,,,,,
0,./andrea/test_data/data_4000_5_1.5_chordal,val_task,5.0,,,,,,,,,,cycle2,2240.0,18.0,1734.0,8.0,0.992028343666962,0.99644128113879,0.9942299723625184,0.9942299723625184,0.9925586581230164,2248.0,0.5619999766349792,,
0,./andrea/test_data/data_4000_5_1.5_chordal,val_task,5.0,,,,,,,,,,cycle3,1986.0,39.0,1970.0,5.0,0.9807407407407408,0.9974886991461576,0.9890437722206116,0.9890437722206116,0.9890437722206116,1991.0,0.4977500140666961,,
0,./andrea/test_data/data_4000_5_1.5_chordal,val_task,5.0,,,,,,,,,,cycle4,1475.0,83.0,2377.0,65.0,0.9467265725288831,0.9577922077922078,0.9522271752357484,0.9522271752357484,0.9522271752357484,1540.0,0.3849999904632568,,
0,./andrea/test_data/data_4000_5_1.5_chordal,val_task,5.0,,,,,,,,,,cycle5,918.0,184.0,2742.0,156.0,0.8330308529945554,0.8547486033519553,0.84375,0.84375,0.84375,1074.0,0.2685000002384186,,
0,./andrea/test_data/data_4000_5_1.5_chordal,val_task,5.0,,,,,,,,,,cycle6,543.0,722.0,2638.0,97.0,0.4292490118577075,0.8484375,0.5700787901878357,0.5700787901878357,0.5700787901878357,640.0,0.1599999964237213,,
0,./andrea/test_data/data_4000_5_1.5_chordal,val,6.0,0.2610031850337982,0.3346145496368408,0.93515,0.750249981880188,0.9122640871271054,0.8540123701095581,0.8540123701095581,0.8537440299987793,4000.0,,,,,,,,,,,,,,
0,./andrea/test_data/data_4000_5_1.5_chordal,val_task,6.0,,,,,,,,,,cycle2,2241.0,14.0,1738.0,7.0,0.9937915742793793,0.9968861209964412,0.995336413383484,0.995336413383484,0.9939948320388794,2248.0,0.5619999766349792,,
0,./andrea/test_data/data_4000_5_1.5_chordal,val_task,6.0,,,,,,,,,,cycle3,1961.0,30.0,1979.0,30.0,0.9849321948769464,0.9849321948769464,0.9849321842193604,0.9849321842193604,0.9849321842193604,1991.0,0.4977500140666961,,
