seed,graph_id,phase,local_epoch,train_loss,val_loss,pair_acc,subset_acc,micro_f1,macro_f1,macro_pos_f1,macro_minority_f1,num_nodes,task,tp,fp,tn,fn,precision,recall,f1,positive_f1,minority_f1,pos_cnt,pos_rate,best_epoch,eval_loss
3,./andrea/test_data/data_2000_5_11_chordal,val,1.0,0.7676517357826232,0.8614310641288757,0.6209,0.2045000046491623,0.6551441826616938,0.6228076815605164,0.6228076815605164,0.5793037414550781,2000.0,,,,,,,,,,,,,,
3,./andrea/test_data/data_2000_5_11_chordal,val_task,1.0,,,,,,,,,,cycle2,303.0,841.0,853.0,3.0,0.2648601398601398,0.9901960784313726,0.4179310798645019,0.4179310798645019,0.4179310798645019,306.0,0.152999997138977,,
3,./andrea/test_data/data_2000_5_11_chordal,val_task,1.0,,,,,,,,,,cycle3,471.0,962.0,559.0,8.0,0.3286810886252617,0.9832985386221296,0.4926777780056,0.4926777780056,0.4926777780056,479.0,0.2395000010728836,,
3,./andrea/test_data/data_2000_5_11_chordal,val_task,1.0,,,,,,,,,,cycle4,727.0,788.0,468.0,17.0,0.4798679867986798,0.9771505376344086,0.6436476111412048,0.6436476111412048,0.6436476111412048,744.0,0.3720000088214874,,
3,./andrea/test_data/data_2000_5_11_chordal,val_task,1.0,,,,,,,,,,cycle5,941.0,697.0,355.0,7.0,0.5744810744810744,0.9926160337552744,0.7277648448944092,0.7277648448944092,0.7277648448944092,948.0,0.4740000069141388,,
3,./andrea/test_data/data_2000_5_11_chordal,val_task,1.0,,,,,,,,,,cycle6,1159.0,451.0,373.0,17.0,0.7198757763975155,0.9855442176870748,0.832017183303833,0.832017183303833,0.6144974827766418,1176.0,0.5879999995231628,,
3,./andrea/test_data/data_2000_5_11_chordal,val,2.0,0.6058910317420959,0.5158415331840515,0.7777,0.3885000050067901,0.7355774949446889,0.7451618313789368,0.7451618313789368,0.7318950891494751,2000.0,,,,,,,,,,,,,,
3,./andrea/test_data/data_2000_5_11_chordal,val_task,2.0,,,,,,,,,,cycle2,304.0,89.0,1605.0,2.0,0.7735368956743003,0.9934640522875816,0.8698140978813171,0.8698140978813171,0.8698140978813171,306.0,0.152999997138977,,
3,./andrea/test_data/data_2000_5_11_chordal,val_task,2.0,,,,,,,,,,cycle3,462.0,495.0,1026.0,17.0,0.4827586206896552,0.964509394572025,0.6434540152549744,0.6434540152549744,0.6434540152549744,479.0,0.2395000010728836,,
3,./andrea/test_data/data_2000_5_11_chordal,val_task,2.0,,,,,,,,,,cycle4,624.0,487.0,769.0,120.0,0.5616561656165616,0.8387096774193549,0.6727762818336487,0.6727762818336487,0.6727762818336487,744.0,0.3720000088214874,,
