seed,graph_id,phase,local_epoch,train_loss,val_loss,pair_acc,subset_acc,micro_f1,macro_f1,macro_pos_f1,macro_minority_f1,num_nodes,task,tp,fp,tn,fn,precision,recall,f1,positive_f1,minority_f1,pos_cnt,pos_rate,best_epoch,eval_loss
2,./andrea/test_data/data_4000_5_2.5_chordal,val,1.0,0.5389152200222015,0.4334046320915222,0.8044,0.4667499959468841,0.7788331071913162,0.7739731073379517,0.7739731073379517,0.7739731073379517,4000.0,,,,,,,,,,,,,,
2,./andrea/test_data/data_4000_5_2.5_chordal,val_task,1.0,,,,,,,,,,cycle2,1775.0,691.0,1524.0,10.0,0.7197891321978913,0.9943977591036416,0.83509761095047,0.83509761095047,0.83509761095047,1785.0,0.4462499916553497,,
2,./andrea/test_data/data_4000_5_2.5_chordal,val_task,1.0,,,,,,,,,,cycle3,1379.0,260.0,1917.0,444.0,0.8413666870042709,0.7564454196379594,0.7966492772102356,0.7966492772102356,0.7966492772102356,1823.0,0.4557499885559082,,
2,./andrea/test_data/data_4000_5_2.5_chordal,val_task,1.0,,,,,,,,,,cycle4,1459.0,298.0,1829.0,414.0,0.8303927148548662,0.7789642285104111,0.8038567900657654,0.8038567900657654,0.8038567900657654,1873.0,0.4682500064373016,,
2,./andrea/test_data/data_4000_5_2.5_chordal,val_task,1.0,,,,,,,,,,cycle5,1141.0,320.0,1985.0,554.0,0.7809719370294319,0.6731563421828909,0.7230671644210815,0.7230671644210815,0.7230671644210815,1695.0,0.4237500131130218,,
2,./andrea/test_data/data_4000_5_2.5_chordal,val_task,1.0,,,,,,,,,,cycle6,1134.0,415.0,1945.0,506.0,0.7320852162685604,0.6914634146341463,0.7111946940422058,0.7111946940422058,0.7111946940422058,1640.0,0.4099999964237213,,
2,./andrea/test_data/data_4000_5_2.5_chordal,val,2.0,0.3760131766796112,0.3001787033081055,0.8683,0.5529999732971191,0.8568633844147374,0.8558257818222046,0.8558257818222046,0.8558257818222046,4000.0,,,,,,,,,,,,,,
2,./andrea/test_data/data_4000_5_2.5_chordal,val_task,2.0,,,,,,,,,,cycle2,1733.0,40.0,2175.0,52.0,0.9774393683023124,0.9708683473389356,0.9741427302360536,0.9741427302360536,0.9741427302360536,1785.0,0.4462499916553497,,
2,./andrea/test_data/data_4000_5_2.5_chordal,val_task,2.0,,,,,,,,,,cycle3,1661.0,324.0,1853.0,162.0,0.8367758186397984,0.9111354909489852,0.8723739981651306,0.8723739981651306,0.8723739981651306,1823.0,0.4557499885559082,,
2,./andrea/test_data/data_4000_5_2.5_chordal,val_task,2.0,,,,,,,,,,cycle4,1737.0,294.0,1833.0,136.0,0.8552437223042836,0.9273892151628405,0.8898565769195557,0.8898565769195557,0.8898565769195557,1873.0,0.4682500064373016,,
2,./andrea/test_data/data_4000_5_2.5_chordal,val_task,2.0,,,,,,,,,,cycle5,1456.0,530.0,1775.0,239.0,0.7331319234642497,0.8589970501474926,0.7910894155502319,0.7910894155502319,0.7910894155502319,1695.0,0.4237500131130218,,
2,./andrea/test_data/data_4000_5_2.5_chordal,val_task,2.0,,,,,,,,,,cycle6,1297.0,514.0,1846.0,343.0,0.7161789066813915,0.7908536585365854,0.7516661882400513,0.7516661882400513,0.7516661882400513,1640.0,0.4099999964237213,,
