# model_name=pna_reverse_mp_with_ego
# seed=3
# started_at=20251109-211206
epoch,train_loss,val_loss,val_macro_minF1,val_deg-in_minF1,val_deg-out_minF1,val_fan-in_minF1,val_fan-out_minF1,val_C2_minF1,val_C3_minF1,val_C4_minF1,val_C5_minF1,val_C6_minF1,val_S-G_minF1,val_B-C_minF1
1,0.34961771935923025,0.2942870769184083,0.7559885518117384,0.998950719833374,0.9492753148078918,0.9531679749488831,0.9475192427635193,0.404462069272995,0.5819688439369202,0.7339037656784058,0.7008724212646484,0.7285670042037964,0.6629526615142822,0.6542340517044067
2,0.2882145702606067,0.28198005055310205,0.761902080340819,0.9998252391815186,0.9958187937736511,0.9586988091468811,0.9085487127304077,0.3782711923122406,0.567249059677124,0.7627394795417786,0.7415929436683655,0.7512477040290833,0.6593092679977417,0.6576216816902161
3,0.2816188688739203,0.27459169150097296,0.7347269782965834,1.0,1.0,0.959402859210968,0.9564744234085083,0.07074340432882309,0.588166356086731,0.7134913206100464,0.7188382148742676,0.7273873090744019,0.665594220161438,0.6818986535072327
4,0.27893994783516973,0.2797542415210046,0.7459913925691084,1.0,1.0,0.9578502178192139,0.9573459625244141,0.268410861492157,0.6172749996185303,0.6862413287162781,0.6364485621452332,0.7324032783508301,0.6874100565910339,0.6625200510025024
5,0.2767483466886915,0.27630849881097674,0.7507376833395525,0.9970212578773499,0.9998264312744141,0.9335400462150574,0.9535316228866577,0.31850534677505493,0.5613023042678833,0.7417454719543457,0.7072814106941223,0.7318932414054871,0.661247730255127,0.6522196531295776
6,0.2755716333631426,0.286102227284573,0.7499979084188287,1.0,1.0,0.9594177007675171,0.9578947424888611,0.3250664472579956,0.6297186017036438,0.6972339153289795,0.594568133354187,0.7065144181251526,0.6907769441604614,0.6887860894203186
7,0.27506977278972045,0.27449197054374963,0.7363923611966047,0.9998252391815186,0.9916025400161743,0.9603232741355896,0.9073343873023987,0.17343579232692719,0.5267210006713867,0.7717186212539673,0.7212380766868591,0.716705322265625,0.6668014526367188,0.6646102666854858
8,0.2738395547494292,0.27285921515431255,0.7651704712347551,0.9998252391815186,1.0,0.9603540301322937,0.9570729732513428,0.3117939233779907,0.6230673789978027,0.7333147525787354,0.7145986557006836,0.7385377883911133,0.6874332427978516,0.6908771991729736
9,0.27276360319228843,0.2743111860472709,0.7598109136928212,1.0,0.998784065246582,0.9588941335678101,0.9498690366744995,0.3087494373321533,0.6076794862747192,0.7061085104942322,0.7034858465194702,0.7423256039619446,0.691208004951477,0.6908159255981445
10,0.2718127107946202,0.27385742985643446,0.7410971847447482,1.0,0.9973908066749573,0.9588941335678101,0.9497665762901306,0.15504741668701172,0.6082831621170044,0.7187817096710205,0.6774972677230835,0.713524341583252,0.6910480260848999,0.6818355917930603
11,0.27246844972250983,0.2810964444070123,0.7244095233353701,0.9922535419464111,0.9961686134338379,0.9320273995399475,0.9444234371185303,0.19989311695098877,0.49356839060783386,0.7655840516090393,0.718558132648468,0.7409948706626892,0.5665427446365356,0.61849045753479
12,0.2714492948143743,0.2691463137161918,0.7537594843994487,1.0,0.9996529221534729,0.9592430591583252,0.9594765901565552,0.25385764241218567,0.6008323431015015,0.7344632744789124,0.7070833444595337,0.7407407164573669,0.6811896562576294,0.6548147797584534
