# model_name=pna_reverse_mp_with_port_and_ego_fedprox
# seed=0
# started_at=20251227-190748
epoch,train_loss,val_loss,val_macro_minF1,val_deg-in_minF1,val_deg-out_minF1,val_fan-in_minF1,val_fan-out_minF1,val_C2_minF1,val_C3_minF1,val_C4_minF1,val_C5_minF1,val_C6_minF1,val_S-G_minF1,val_B-C_minF1
1,nan,0.8173284905496985,0.2665396914394064,0.5523496866226196,0.05415309593081474,0.6816436052322388,0.0,0.0,0.0,0.65041184425354,0.5104100108146667,0.0,0.4798663854598999,0.0031019775196909904
2,nan,0.8146261277142912,0.33863279765302484,0.5521566867828369,0.544320821762085,0.6344226598739624,0.0,0.0,0.0,0.5549333691596985,0.5104100108146667,0.0,0.4798663854598999,0.4488508403301239
3,nan,0.8113595172762871,0.36643585763787007,0.576465904712677,0.5589062571525574,0.7273299694061279,0.1670580506324768,0.0012746972497552633,0.0,0.4001519978046417,0.5126004219055176,0.0,0.4901440441608429,0.5968630909919739
4,nan,0.8085502509493381,0.4428901059383696,0.6537785530090332,0.5850934386253357,0.7160923480987549,0.8014084696769714,0.031152646988630295,0.0,0.4632571339607239,0.5201485753059387,0.0,0.49450230598449707,0.6063576936721802
5,nan,0.8068678986746818,0.46140346267599275,0.6895836591720581,0.6165863871574402,0.7314107418060303,0.8529561161994934,0.0012746972497552633,0.04947735369205475,0.4986458718776703,0.5278986096382141,0.0,0.49469152092933655,0.6129131317138672
6,nan,0.8053949503228068,0.49785293875770137,0.6446526646614075,0.6375304460525513,0.7129562497138977,0.8807538747787476,0.034825872629880905,0.469889760017395,0.43637028336524963,0.5483325123786926,0.0,0.4966365396976471,0.6144341230392456
7,nan,0.805915760807693,0.49329243845898996,0.6979093551635742,0.5809898376464844,0.6687426567077637,0.7563509941101074,0.015132409520447254,0.5309239625930786,0.5342751741409302,0.5660496950149536,0.0,0.5166700482368469,0.5591726899147034
8,nan,0.805351298302412,0.5077407153492625,0.6405486464500427,0.6095702052116394,0.6720561385154724,0.8161972761154175,0.034825872629880905,0.5162041783332825,0.6387487053871155,0.5576665997505188,0.0,0.5049096345901489,0.5944206118583679
9,nan,0.8042205711826682,0.5023785346949642,0.6247460246086121,0.6642049551010132,0.6578800082206726,0.8631433844566345,0.013897662982344627,0.49685150384902954,0.5316014289855957,0.5719839930534363,0.0,0.5075098872184753,0.5943450331687927
10,nan,0.8041955172084272,0.47910633513873274,0.6441947221755981,0.7254401445388794,0.6477744579315186,0.8703703880310059,0.05742211267352104,0.07942485809326172,0.6337792277336121,0.538242518901825,0.0,0.5025380253791809,0.5709832310676575
11,nan,0.8022829443216324,0.49732251634651964,0.7120364308357239,0.6731422543525696,0.7275803089141846,0.7886227369308472,0.20052219927310944,0.0510132797062397,0.6494379043579102,0.5607003569602966,0.0,0.5092061161994934,0.5982860922813416
12,nan,0.8014856553636491,0.4978772875937549,0.6145166754722595,0.690590500831604,0.6552919149398804,0.8436340093612671,0.22828783094882965,0.2788359820842743,0.5369986295700073,0.5868671536445618,0.0,0.5022404193878174,0.539387047290802
13,nan,0.8006104193627834,0.5188970430330797,0.7054999470710754,0.5981114506721497,0.7235108017921448,0.6650741696357727,0.24025973677635193,0.5070714354515076,0.5274365544319153,0.6160615682601929,0.0,0.531562864780426,0.5932789444923401
14,nan,0.8001553721260279,0.5260108628056266,0.6725982427597046,0.6683732867240906,0.7084476351737976,0.7694776654243469,0.3827120065689087,0.3333333432674408,0.5580655336380005,0.5961061716079712,0.0,0.5102750062942505,0.5867305994033813
15,nan,0.8019749671220779,0.5155639706010168,0.7213115096092224,0.7428801655769348,0.7554031014442444,0.8123508095741272,0.2122121900320053,0.06050189211964607,0.6868710517883301,0.5497999787330627,0.0,0.5439074635505676,0.5859655141830444
16,nan,0.8001608664635569,0.5300402885133569,0.6500973701477051,0.701099693775177,0.678734302520752,0.7635125517845154,0.4111936092376709,0.2886817753314972,0.6561473608016968,0.5800372362136841,0.0,0.5141876339912415,0.5867516398429871
17,nan,0.8004160937853158,0.5212874578481371,0.6704612970352173,0.7582758665084839,0.7126568555831909,0.820570707321167,0.37291666865348816,0.033980581909418106,0.6943866610527039,0.5657111406326294,0.0,0.5153535604476929,0.5898486971855164
18,nan,0.7988698990084231,0.5270782844586805,0.7343688011169434,0.6630460619926453,0.7735973000526428,0.7017170786857605,0.33744528889656067,0.1892436146736145,0.6658163666725159,0.5923037528991699,0.0,0.5340969562530518,0.6062259078025818
19,nan,0.7974936915561557,0.5435937426306985,0.6924111247062683,0.6829617023468018,0.7285553216934204,0.7549877762794495,0.2996254563331604,0.4473472833633423,0.6826692223548889,0.5749092102050781,0.0,0.512902557849884,0.6031615138053894
20,nan,0.7980195851996541,0.5270660384134813,0.6802213788032532,0.6781105399131775,0.7097748517990112,0.7160326242446899,0.2957746088504791,0.3763904571533203,0.6497991681098938,0.5704548358917236,0.0,0.5240752696990967,0.5970926880836487
21,nan,0.7971889218315482,0.5345113223249262,0.6651853919029236,0.6792944669723511,0.6835210919380188,0.719291090965271,0.3626220226287842,0.401197612285614,0.655754566192627,0.5793136954307556,0.0,0.5335595607757568,0.5998850464820862
22,nan,0.7969848138745874,0.5482407239350405,0.6841655969619751,0.6733951568603516,0.7058500647544861,0.7310842275619507,0.4030376970767975,0.4664462208747864,0.6536534428596497,0.5840266346931458,0.0,0.542417585849762,0.5865713357925415
23,nan,0.7979881335049868,0.549961203878576,0.696200966835022,0.6915954947471619,0.7202110886573792,0.7479075193405151,0.3724091351032257,0.4681895673274994,0.6686863899230957,0.5649243593215942,0.0,0.5358450412750244,0.5836036801338196
24,nan,0.7971042585559189,0.5520767630712892,0.7067092657089233,0.6452770829200745,0.7284457087516785,0.7083780765533447,0.37460318207740784,0.5151258707046509,0.6860518455505371,0.577115535736084,0.0031496065203100443,0.5389286875724792,0.5890595316886902
25,nan,0.7972161907237023,0.5445655408654023,0.6481438875198364,0.693317174911499,0.6538172960281372,0.765403151512146,0.4127490222454071,0.47029608488082886,0.6695491671562195,0.5720386505126953,0.007337525952607393,0.5189266800880432,0.5786423087120056
26,nan,0.7956227981485426,0.5328553961589932,0.5957047939300537,0.690095067024231,0.5930926203727722,0.76120924949646,0.4176764190196991,0.48176294565200806,0.6337971091270447,0.6028313636779785,0.007329843007028103,0.5155744552612305,0.5623354911804199
