# model_name=pna_reverse_mp_with_port_and_ego_fedprox
# seed=0
# started_at=20251227-194459
epoch,train_loss,val_loss,val_macro_minF1,val_deg-in_minF1,val_deg-out_minF1,val_fan-in_minF1,val_fan-out_minF1,val_C2_minF1,val_C3_minF1,val_C4_minF1,val_C5_minF1,val_C6_minF1,val_S-G_minF1,val_B-C_minF1
1,nan,0.8168403261806816,0.2746493775736202,0.1496598720550537,0.5466331243515015,0.09362347424030304,0.5925024151802063,0.0,0.0,0.6484478712081909,0.5104100108146667,0.0,0.4798663854598999,0.0
2,nan,0.8167889597825706,0.296125343111767,0.5395322442054749,0.5408651828765869,0.4703887403011322,0.1961134672164917,0.0,0.002106002066284418,0.04784217104315758,0.467853307723999,0.0,0.4979780614376068,0.4946995973587036
3,nan,0.8110939520411193,0.3930514244870706,0.5383747220039368,0.6855633854866028,0.5067281723022461,0.6755765676498413,0.3810287415981293,0.0,0.022539444267749786,0.5181471705436707,0.0,0.4981219470500946,0.49748551845550537
4,nan,0.8022481666412205,0.39138837048614566,0.5383747220039368,0.6187559962272644,0.5067281723022461,0.5746252536773682,0.3657597005367279,0.31668534874916077,0.014583858661353588,0.37367191910743713,0.0,0.4986015856266022,0.49748551845550537
5,nan,0.807175152702257,0.4169833216477524,0.5384759902954102,0.5069897770881653,0.5067281723022461,0.6272409558296204,0.3655793070793152,0.5478368997573853,0.059474069625139236,0.4419354796409607,0.0,0.49507036805152893,0.49748551845550537
6,nan,0.8019000953063369,0.420582115650177,0.5355038046836853,0.7612130045890808,0.506047248840332,0.8176034092903137,0.3250398635864258,0.5165664553642273,0.044092148542404175,0.12737581133842468,0.0,0.49600470066070557,0.49695682525634766
7,nan,0.7929585846140981,0.3690610450946472,0.5379699468612671,0.5742751359939575,0.5073621273040771,0.5630323886871338,0.2999702990055084,0.5199735164642334,0.01308505330234766,0.03357817605137825,0.0,0.5072261095046997,0.5031987428665161
8,nan,0.7967499860096723,0.3549128651449626,0.5380557775497437,0.5811070203781128,0.5088837146759033,0.5382580161094666,0.15301041305065155,0.5103945136070251,0.01408450584858656,0.09765885770320892,0.0,0.46510419249534607,0.4974845051765442
9,nan,0.7884619410615414,0.38039732605896215,0.5367591381072998,0.6660394668579102,0.5061930418014526,0.6106604933738708,0.3359239995479584,0.4340219795703888,0.015581803396344185,0.07791327685117722,0.0,0.5043685436248779,0.49690884351730347
10,nan,0.7875995270442218,0.37620856951583515,0.5374143123626709,0.6460017561912537,0.5135504007339478,0.5917385220527649,0.3299989402294159,0.42965710163116455,0.022539444267749786,0.06539509445428848,0.0,0.5048061013221741,0.4971925914287567
11,nan,0.7990553101990372,0.3779523277824575,0.5368095636367798,0.6368269920349121,0.5067281723022461,0.6011836528778076,0.3331562578678131,0.5103040337562561,0.012084592133760452,0.02463054284453392,0.0,0.4981219470500946,0.497629851102829
12,nan,0.784244435839355,0.4045396348969503,0.5358045697212219,0.5999583005905151,0.5072157382965088,0.5624668002128601,0.3463750183582306,0.5248091816902161,0.01807228848338127,0.3349122405052185,0.0,0.5190460681915283,0.5012757778167725
13,nan,0.7920835150871426,0.37400103538212454,0.5368095636367798,0.6113713979721069,0.5066794753074646,0.5693367719650269,0.3260553181171417,0.5185950398445129,0.01308505330234766,0.029484029859304428,0.0,0.5049167275428772,0.4976780116558075
14,nan,0.7889445032924414,0.3716902880167419,0.535453736782074,0.598171591758728,0.5076552629470825,0.5831310153007507,0.3260214030742645,0.5121883153915405,0.012084592133760452,0.01765536703169346,0.0,0.4987463653087616,0.49748551845550537
15,nan,0.789824876235798,0.36595976928418333,0.5200327038764954,0.5876835584640503,0.5068743228912354,0.5618622899055481,0.32497408986091614,0.5098726749420166,0.012084592133760452,0.022543147206306458,0.0,0.4963531494140625,0.48327693343162537
16,nan,0.789148329757154,0.37031933800740674,0.524463951587677,0.5967792272567749,0.5035820007324219,0.5688390135765076,0.32927343249320984,0.5133352279663086,0.01956358179450035,0.03155680373311043,0.0,0.498073935508728,0.4880455434322357
17,nan,0.7822603327222168,0.3924498486925255,0.5341047048568726,0.6707804203033447,0.506047248840332,0.6287021636962891,0.33408045768737793,0.5438798666000366,0.026986505836248398,0.0687994509935379,0.0,0.5067546963691711,0.4968128204345703
18,nan,0.7836766340769827,0.3976956900547851,0.5329112410545349,0.6902564764022827,0.5053680539131165,0.6617456674575806,0.3406055271625519,0.5437965393066406,0.022044088691473007,0.07997265458106995,0.0,0.5015230774879456,0.4964292645454407
19,nan,0.7773303540889174,0.3733294784006747,0.5380204916000366,0.5882232785224915,0.5077041387557983,0.5628257989883423,0.3350570797920227,0.5347384810447693,0.012084592133760452,0.026019690558314323,0.0,0.5042726993560791,0.4976780116558075
20,nan,0.7729172382969409,0.3830368115820668,0.537111759185791,0.6213445663452148,0.5087820887565613,0.5997729301452637,0.34024256467819214,0.5196895003318787,0.01807228848338127,0.06742345541715622,0.0,0.5033840537071228,0.49758172035217285
21,nan,0.7728968805167824,0.4038195284930142,0.5415326356887817,0.6254205703735352,0.5317732691764832,0.5833057761192322,0.34724122285842896,0.5515151619911194,0.044048503041267395,0.19838307797908783,0.0,0.5165954232215881,0.5021991729736328
22,nan,0.7768177988473326,0.3939930392767895,0.5664751529693604,0.5820202231407166,0.5525267720222473,0.5387513637542725,0.33662721514701843,0.5532874464988708,0.01408450584858656,0.14271749556064606,0.0,0.5435381531715393,0.503895103931427
23,nan,0.7854734240099788,0.3881266693669287,0.5547685623168945,0.5556198358535767,0.545134961605072,0.5194423198699951,0.3330831229686737,0.5435328483581543,0.01308505330234766,0.12040134519338608,0.0,0.5603533983230591,0.5239719152450562
24,nan,0.7853826393838972,0.38486151210963726,0.5381722450256348,0.6384111642837524,0.5075086355209351,0.5864095091819763,0.34793466329574585,0.5464687943458557,0.012084592133760452,0.06068965420126915,0.0010542962700128555,0.49826592206954956,0.4964771568775177
25,nan,0.784493840765208,0.36756055742840876,0.545992374420166,0.5554591417312622,0.5136399269104004,0.512199878692627,0.34081408381462097,0.5200302004814148,0.01308505330234766,0.022543147206306458,0.0,0.5283385515213013,0.49106377363204956
26,nan,0.778262817999348,0.3939847565171393,0.5623524188995361,0.6070637702941895,0.5428894758224487,0.5568420886993408,0.3698557913303375,0.535284161567688,0.01308505330234766,0.0916185975074768,0.007356804795563221,0.5514950156211853,0.4959891438484192
27,nan,0.7799976309761405,0.4046430087394335,0.5416864156723022,0.6388457417488098,0.5153973698616028,0.5827916860580444,0.37798264622688293,0.5277939438819885,0.012084592133760452,0.21835146844387054,0.007356804795563221,0.534644365310669,0.49413806200027466
28,nan,0.7795383383054286,0.41327288323505357,0.5596087574958801,0.6271647810935974,0.5435051321983337,0.5715829133987427,0.3896181583404541,0.530616283416748,0.02352941408753395,0.2604568302631378,0.0010542962700128555,0.5364020466804504,0.5024631023406982
29,nan,0.7878740758169442,0.41509853913025424,0.5384253859519958,0.678605854511261,0.5066794753074646,0.7714065313339233,0.3541199862957001,0.5454763770103455,0.035820893943309784,0.14271557331085205,0.0,0.4955887794494629,0.49724507331848145
30,nan,0.7759331518318504,0.40312162888321007,0.5380204916000366,0.6684572696685791,0.510407567024231,0.6337606310844421,0.35245904326438904,0.5482996106147766,0.02154848352074623,0.17047283053398132,0.0,0.5017991065979004,0.48911288380622864
31,nan,0.7839575468096882,0.4385681870308789,0.5527764558792114,0.7720944285392761,0.5322026610374451,0.7777606248855591,0.3760082423686981,0.5593435764312744,0.01657874882221222,0.22617223858833313,0.0,0.5091017484664917,0.502211332321167
32,nan,0.7767312543001026,0.41718097386712377,0.5549200177192688,0.6566347479820251,0.552910327911377,0.6350540518760681,0.39881080389022827,0.5441297292709351,0.012584948912262917,0.22702035307884216,0.0,0.5100697875022888,0.4968559443950653
33,nan,0.7771378015168011,0.44467794378711417,0.6089087724685669,0.6591249704360962,0.6276050806045532,0.6372584700584412,0.4011423587799072,0.55760258436203,0.03922542184591293,0.31877607107162476,0.002107481472194195,0.5226349830627441,0.5170711874961853
34,nan,0.779689940623939,0.47686844962564384,0.5808942914009094,0.7928496599197388,0.5630673766136169,0.8039018511772156,0.3743194043636322,0.5452725291252136,0.08596956729888916,0.4652111828327179,0.006286013871431351,0.5100778341293335,0.5177032351493835
35,nan,0.7768066951539367,0.44919558106498286,0.5962862372398376,0.6648122668266296,0.5969202518463135,0.6565341949462891,0.384712278842926,0.5598985552787781,0.04360753297805786,0.38976672291755676,0.005260389298200607,0.5391994714736938,0.5041534900665283
36,nan,0.7752560644876212,0.4433650530197404,0.545662522315979,0.71120685338974,0.5538396835327148,0.7043417692184448,0.3403185307979584,0.5599613189697266,0.08345463126897812,0.37699204683303833,0.0,0.5058696269989014,0.4953685998916626
37,nan,0.7741652317345142,0.44207831946286286,0.5570162534713745,0.6729238629341125,0.572110652923584,0.6625291109085083,0.38741350173950195,0.5641841888427734,0.07692307233810425,0.36197441816329956,0.0,0.5070033669471741,0.5007830858230591
38,nan,0.7713669301010668,0.3958090469241142,0.5287759900093079,0.6386967301368713,0.5082915425300598,0.62715744972229,0.36118531227111816,0.5393028855323792,0.02994012087583542,0.1412688046693802,0.0,0.4944550693035126,0.48482561111450195
39,nan,0.770517862867564,0.43589142049578106,0.59803307056427,0.6658756136894226,0.5866250991821289,0.655046820640564,0.353215754032135,0.5643835663795471,0.03484320640563965,0.3154961168766022,0.0010542962700128555,0.5257721543312073,0.49445992708206177
40,nan,0.7791982169728726,0.44094942340796645,0.6148011088371277,0.6948403120040894,0.5499113202095032,0.6974133849143982,0.29411765933036804,0.5657770037651062,0.01956358179450035,0.3700827956199646,0.0,0.525596559047699,0.5183399319648743
41,nan,0.7876535702962428,0.4286238801961934,0.7213115096092224,0.5866666436195374,0.7291222214698792,0.5745051503181458,0.13630519807338715,0.538580060005188,0.01408450584858656,0.3266219198703766,0.0031595577020198107,0.5338143110275269,0.5506916046142578
42,nan,0.7753926147706807,0.4311130890114741,0.6620458960533142,0.6061690449714661,0.6355003714561462,0.6096009016036987,0.3518092632293701,0.5550660490989685,0.016080401837825775,0.20541903376579285,0.017773132771253586,0.5496373772621155,0.5331425070762634
43,nan,0.7709886387456208,0.4104786448350007,0.61264568567276,0.5780184864997864,0.6024261713027954,0.5530002117156982,0.3551766276359558,0.5606462955474854,0.020556529983878136,0.14013157784938812,0.002107481472194195,0.5541972517967224,0.5363587737083435
44,nan,0.7743928104173392,0.4676344921304421,0.7170060873031616,0.6174858212471008,0.7176251411437988,0.6005944013595581,0.3584744334220886,0.5567816495895386,0.043122678995132446,0.3804347813129425,0.031152648851275444,0.5522060990333557,0.5690956711769104
45,nan,0.7852250065188855,0.4329563907601617,0.7186101078987122,0.5787729620933533,0.6762819886207581,0.5553569197654724,0.3639291524887085,0.5718643665313721,0.028956566005945206,0.3142774701118469,0.01257861778140068,0.4774515628814697,0.46444058418273926
46,nan,0.7764019039459527,0.46016818386587227,0.5969089269638062,0.6887874603271484,0.6235895156860352,0.669890284538269,0.37388134002685547,0.565138578414917,0.06279127299785614,0.34867212176322937,0.0403100810945034,0.5395151972770691,0.552365243434906
47,nan,0.7859971940051764,0.4452374503016472,0.6920939683914185,0.5804951786994934,0.6795926690101624,0.5565586686134338,0.35640695691108704,0.45229005813598633,0.0651162788271904,0.2848937213420868,0.1496139019727707,0.5439210534095764,0.5366294980049133
48,nan,0.7785428653005511,0.47518411481922324,0.6909945607185364,0.6152849793434143,0.7428570985794067,0.5991967916488647,0.37131592631340027,0.5213070511817932,0.06088877469301224,0.41475945711135864,0.06724400818347931,0.5589790940284729,0.5841975212097168
49,nan,0.7710451371967793,0.4609061015600508,0.655398428440094,0.622121274471283,0.706704318523407,0.6060117483139038,0.37074562907218933,0.557892382144928,0.04745427519083023,0.32134026288986206,0.030129868537187576,0.5564026832580566,0.5957662463188171
