run_type,algorithm,subset_id,subset_clients,seed,graph_id,dataset_id,phase,split,task,round,local_epoch,train_loss,eval_loss,pair_acc,subset_acc,micro_f1,macro_f1,macro_pos_f1,macro_minority_f1,num_nodes,tp,fp,tn,fn,precision,recall,f1,positive_f1,minority_f1,pos_cnt,pos_rate
fedavg,fedavg,49|374,49|374,1,49,data_2000_3_6.5_chordal,train_epoch,train,,1,1.0,0.9511297450065613,,,,,,,,2000,,,,,,,,,,,
fedavg,fedavg,49|374,49|374,1,49,data_2000_3_6.5_chordal,train_epoch,train,,1,2.0,0.6532690043449402,,,,,,,,2000,,,,,,,,,,,
fedavg,fedavg,49|374,49|374,1,49,data_2000_3_6.5_chordal,train_epoch,train,,1,3.0,0.48480384051799774,,,,,,,,2000,,,,,,,,,,,
fedavg,fedavg,49|374,49|374,1,49,data_2000_3_6.5_chordal,val_epoch,val,,1,,,0.4610476410388947,0.8402,0.690500020980835,0.5376157407407407,0.5698783993721008,0.5698783993721008,0.5698783993721008,2000,,,,,,,,,,,
fedavg,fedavg,49|374,49|374,1,49,data_2000_3_6.5_chordal,val_epoch_task,val,cycle2,1,,,,,,,,,,2000,178.0,46.0,1772.0,4.0,0.7946428571428571,0.978021978021978,0.8768473267555237,0.8768473267555237,0.8768473267555237,182.0,0.09099999815225601
fedavg,fedavg,49|374,49|374,1,49,data_2000_3_6.5_chordal,val_epoch_task,val,cycle3,1,,,,,,,,,,2000,192.0,334.0,1473.0,1.0,0.3650190114068441,0.9948186528497409,0.534075140953064,0.534075140953064,0.534075140953064,193.0,0.09650000184774399
fedavg,fedavg,49|374,49|374,1,49,data_2000_3_6.5_chordal,val_epoch_task,val,cycle4,1,,,,,,,,,,2000,174.0,427.0,1399.0,0.0,0.2895174708818636,1.0,0.4490322768688202,0.4490322768688202,0.4490322768688202,174.0,0.08699999749660492
fedavg,fedavg,49|374,49|374,1,49,data_2000_3_6.5_chordal,val_epoch_task,val,cycle5,1,,,,,,,,,,2000,186.0,386.0,1420.0,8.0,0.32517482517482516,0.9587628865979382,0.48563969135284424,0.48563969135284424,0.48563969135284424,194.0,0.09700000286102295
fedavg,fedavg,49|374,49|374,1,49,data_2000_3_6.5_chordal,val_epoch_task,val,cycle6,1,,,,,,,,,,2000,199.0,374.0,1409.0,18.0,0.3472949389179756,0.9170506912442397,0.5037974119186401,0.5037974119186401,0.5037974119186401,217.0,0.10849999636411667
fedavg,fedavg,49|374,49|374,1,374,data_2000_3_7.0_chordal,train_epoch,train,,1,1.0,0.9614522819519042,,,,,,,,2000,,,,,,,,,,,
fedavg,fedavg,49|374,49|374,1,374,data_2000_3_7.0_chordal,train_epoch,train,,1,2.0,0.6126191821098328,,,,,,,,2000,,,,,,,,,,,
fedavg,fedavg,49|374,49|374,1,374,data_2000_3_7.0_chordal,train_epoch,train,,1,3.0,0.48199446487426756,,,,,,,,2000,,,,,,,,,,,
fedavg,fedavg,49|374,49|374,1,374,data_2000_3_7.0_chordal,val_epoch,val,,1,,,0.4109465262889862,0.8491,0.6890000104904175,0.5235238395958319,0.5557981729507446,0.5557981729507446,0.5557981729507446,2000,,,,,,,,,,,
fedavg,fedavg,49|374,49|374,1,374,data_2000_3_7.0_chordal,val_epoch_task,val,cycle2,1,,,,,,,,,,2000,177.0,55.0,1767.0,1.0,0.7629310344827587,0.9943820224719101,0.8634147047996521,0.8634147047996521,0.8634147047996521,178.0,0.08900000154972076
fedavg,fedavg,49|374,49|374,1,374,data_2000_3_7.0_chordal,val_epoch_task,val,cycle3,1,,,,,,,,,,2000,179.0,269.0,1552.0,0.0,0.39955357142857145,1.0,0.5709729194641113,0.5709729194641113,0.5709729194641113,179.0,0.08950000256299973
fedavg,fedavg,49|374,49|374,1,374,data_2000_3_7.0_chordal,val_epoch_task,val,cycle4,1,,,,,,,,,,2000,165.0,306.0,1524.0,5.0,0.3503184713375796,0.9705882352941176,0.5148205757141113,0.5148205757141113,0.5148205757141113,170.0,0.08500000089406967
fedavg,fedavg,49|374,49|374,1,374,data_2000_3_7.0_chordal,val_epoch_task,val,cycle5,1,,,,,,,,,,2000,164.0,392.0,1442.0,2.0,0.2949640287769784,0.9879518072289156,0.4542936086654663,0.4542936086654663,0.4542936086654663,166.0,0.08299999684095383
fedavg,fedavg,49|374,49|374,1,374,data_2000_3_7.0_chordal,val_epoch_task,val,cycle6,1,,,,,,,,,,2000,144.0,476.0,1377.0,3.0,0.23225806451612904,0.9795918367346939,0.37548890709877014,0.37548890709877014,0.37548890709877014,147.0,0.07349999994039536
fedavg,fedavg,49|374,49|374,1,49,data_2000_3_6.5_chordal,global_val_client,val,,1,,,1.3082173767089844,0.9058,0.7145000100135803,0.052313883299798795,0.04873500019311905,0.04873500019311905,0.04873500019311905,2000,,,,,,,,,,,
fedavg,fedavg,49|374,49|374,1,49,data_2000_3_6.5_chordal,global_val_client_task,val,cycle2,1,,,,,,,,,,2000,0.0,0.0,1818.0,182.0,0.0,0.0,0.0,0.0,0.0,182.0,0.09099999815225601
fedavg,fedavg,49|374,49|374,1,49,data_2000_3_6.5_chordal,global_val_client_task,val,cycle3,1,,,,,,,,,,2000,8.0,0.0,1807.0,185.0,1.0,0.04145077720207254,0.07960198819637299,0.07960198819637299,0.07960198819637299,193.0,0.09650000184774399
fedavg,fedavg,49|374,49|374,1,49,data_2000_3_6.5_chordal,global_val_client_task,val,cycle4,1,,,,,,,,,,2000,1.0,1.0,1825.0,173.0,0.5,0.005747126436781609,0.011363635770976543,0.011363635770976543,0.011363635770976543,174.0,0.08699999749660492
