run_type,algorithm,subset_id,subset_clients,seed,graph_id,dataset_id,phase,split,task,round,local_epoch,train_loss,eval_loss,pair_acc,subset_acc,micro_f1,macro_f1,macro_pos_f1,macro_minority_f1,num_nodes,tp,fp,tn,fn,precision,recall,f1,positive_f1,minority_f1,pos_cnt,pos_rate
local,local,,,1,68,data_3800_4_10_chordal_rep00,train_epoch,train,,,1,0.7710266282683924,,,,,,,,3800,,,,,,,,,,,
local,local,,,1,68,data_3800_4_10_chordal_rep00,val_epoch,val,,,1,,0.548411276716935,0.8229473684210526,0.5639473795890808,0.6277937596813454,0.6603885889053345,0.6603885889053345,0.6603885889053345,3800,,,,,,,,,,,
local,local,,,1,68,data_3800_4_10_chordal_rep00,val_epoch_task,val,cycle2,,1,,,,,,,,,3800,375.0,120.0,3302.0,3.0,0.7575757575757576,0.9920634920634921,0.8591065406799316,0.8591065406799316,0.8591065406799316,378.0,0.09947368502616882
local,local,,,1,68,data_3800_4_10_chordal_rep00,val_epoch_task,val,cycle3,,1,,,,,,,,,3800,456.0,408.0,2907.0,29.0,0.5277777777777778,0.9402061855670103,0.6760563254356384,0.6760563254356384,0.6760563254356384,485.0,0.12763157486915588
local,local,,,1,68,data_3800_4_10_chordal_rep00,val_epoch_task,val,cycle4,,1,,,,,,,,,3800,613.0,712.0,2438.0,37.0,0.46264150943396226,0.943076923076923,0.6207594871520996,0.6207594871520996,0.6207594871520996,650.0,0.17105263471603394
local,local,,,1,68,data_3800_4_10_chordal_rep00,val_epoch_task,val,cycle5,,1,,,,,,,,,3800,605.0,809.0,2150.0,236.0,0.42786421499292787,0.7193816884661117,0.5365853905677795,0.5365853905677795,0.5365853905677795,841.0,0.22131578624248505
local,local,,,1,68,data_3800_4_10_chordal_rep00,val_epoch_task,val,cycle6,,1,,,,,,,,,3800,788.0,771.0,2002.0,239.0,0.5054522129570237,0.7672833495618305,0.6094353795051575,0.6094353795051575,0.6094353795051575,1027.0,0.2702631652355194
local,local,,,1,68,data_3800_4_10_chordal_rep00,train_epoch,train,,,2,0.4694679009914398,,,,,,,,3800,,,,,,,,,,,
local,local,,,1,68,data_3800_4_10_chordal_rep00,val_epoch,val,,,2,,0.37952459661584154,0.836,0.5568420886993408,0.6756194045388298,0.7204368710517883,0.7204368710517883,0.7204368710517883,3800,,,,,,,,,,,
local,local,,,1,68,data_3800_4_10_chordal_rep00,val_epoch_task,val,cycle2,,2,,,,,,,,,3800,374.0,28.0,3394.0,4.0,0.9303482587064676,0.9894179894179894,0.9589744210243225,0.9589744210243225,0.9589744210243225,378.0,0.09947368502616882
local,local,,,1,68,data_3800_4_10_chordal_rep00,val_epoch_task,val,cycle3,,2,,,,,,,,,3800,480.0,347.0,2968.0,5.0,0.5804111245465539,0.9896907216494846,0.7317073345184326,0.7317073345184326,0.7317073345184326,485.0,0.12763157486915588
local,local,,,1,68,data_3800_4_10_chordal_rep00,val_epoch_task,val,cycle4,,2,,,,,,,,,3800,648.0,706.0,2444.0,2.0,0.47858197932053176,0.9969230769230769,0.6467065215110779,0.6467065215110779,0.6467065215110779,650.0,0.17105263471603394
local,local,,,1,68,data_3800_4_10_chordal_rep00,val_epoch_task,val,cycle5,,2,,,,,,,,,3800,822.0,960.0,1999.0,19.0,0.4612794612794613,0.9774078478002378,0.6267632842063904,0.6267632842063904,0.6267632842063904,841.0,0.22131578624248505
local,local,,,1,68,data_3800_4_10_chordal_rep00,val_epoch_task,val,cycle6,,2,,,,,,,,,3800,921.0,939.0,1834.0,106.0,0.49516129032258066,0.8967867575462513,0.6380326151847839,0.6380326151847839,0.6380326151847839,1027.0,0.2702631652355194
local,local,,,1,68,data_3800_4_10_chordal_rep00,train_epoch,train,,,3,0.3721317602458753,,,,,,,,3800,,,,,,,,,,,
local,local,,,1,68,data_3800_4_10_chordal_rep00,val_epoch,val,,,3,,0.4111370435513948,0.8731052631578947,0.600789487361908,0.7113611875972704,0.7530504465103149,0.7530504465103149,0.7530504465103149,3800,,,,,,,,,,,
local,local,,,1,68,data_3800_4_10_chordal_rep00,val_epoch_task,val,cycle2,,3,,,,,,,,,3800,378.0,116.0,3306.0,0.0,0.7651821862348178,1.0,0.8669724464416504,0.8669724464416504,0.8669724464416504,378.0,0.09947368502616882
local,local,,,1,68,data_3800_4_10_chordal_rep00,val_epoch_task,val,cycle3,,3,,,,,,,,,3800,484.0,118.0,3197.0,1.0,0.8039867109634552,0.9979381443298969,0.8905243277549744,0.8905243277549744,0.8905243277549744,485.0,0.12763157486915588
local,local,,,1,68,data_3800_4_10_chordal_rep00,val_epoch_task,val,cycle4,,3,,,,,,,,,3800,646.0,415.0,2735.0,4.0,0.6088595664467483,0.9938461538461538,0.755113959312439,0.755113959312439,0.755113959312439,650.0,0.17105263471603394
local,local,,,1,68,data_3800_4_10_chordal_rep00,val_epoch_task,val,cycle5,,3,,,,,,,,,3800,680.0,597.0,2362.0,161.0,0.5324980422866092,0.8085612366230678,0.6421152353286743,0.6421152353286743,0.6421152353286743,841.0,0.22131578624248505
local,local,,,1,68,data_3800_4_10_chordal_rep00,val_epoch_task,val,cycle6,,3,,,,,,,,,3800,783.0,755.0,2018.0,244.0,0.5091027308192457,0.762414800389484,0.6105263233184814,0.6105263233184814,0.6105263233184814,1027.0,0.2702631652355194
local,local,,,1,68,data_3800_4_10_chordal_rep00,train_epoch,train,,,4,0.3400515075733787,,,,,,,,3800,,,,,,,,,,,
local,local,,,1,68,data_3800_4_10_chordal_rep00,val_epoch,val,,,4,,0.2918963484387649,0.8928421052631579,0.6415789723396301,0.7575035731300619,0.8094263076782227,0.8094263076782227,0.8094263076782227,3800,,,,,,,,,,,
local,local,,,1,68,data_3800_4_10_chordal_rep00,val_epoch_task,val,cycle2,,4,,,,,,,,,3800,378.0,48.0,3374.0,0.0,0.8873239436619719,1.0,0.9402984976768494,0.9402984976768494,0.9402984976768494,378.0,0.09947368502616882
local,local,,,1,68,data_3800_4_10_chordal_rep00,val_epoch_task,val,cycle3,,4,,,,,,,,,3800,472.0,55.0,3260.0,13.0,0.8956356736242884,0.9731958762886598,0.9328063130378723,0.9328063130378723,0.9328063130378723,485.0,0.12763157486915588
local,local,,,1,68,data_3800_4_10_chordal_rep00,val_epoch_task,val,cycle4,,4,,,,,,,,,3800,643.0,256.0,2894.0,7.0,0.7152391546162402,0.9892307692307692,0.8302130699157715,0.8302130699157715,0.8302130699157715,650.0,0.17105263471603394
local,local,,,1,68,data_3800_4_10_chordal_rep00,val_epoch_task,val,cycle5,,4,,,,,,,,,3800,818.0,703.0,2256.0,23.0,0.5378040762656148,0.9726516052318668,0.692633330821991,0.692633330821991,0.692633330821991,841.0,0.22131578624248505
local,local,,,1,68,data_3800_4_10_chordal_rep00,val_epoch_task,val,cycle6,,4,,,,,,,,,3800,869.0,773.0,2000.0,158.0,0.5292326431181485,0.8461538461538461,0.6511802077293396,0.6511802077293396,0.6511802077293396,1027.0,0.2702631652355194
local,local,,,1,68,data_3800_4_10_chordal_rep00,train_epoch,train,,,5,0.3141666283732966,,,,,,,,3800,,,,,,,,,,,
local,local,,,1,68,data_3800_4_10_chordal_rep00,val_epoch,val,,,5,,0.28780970642441195,0.8880526315789473,0.6244736909866333,0.7526456564716828,0.8060917854309082,0.8060917854309082,0.8060917854309082,3800,,,,,,,,,,,
local,local,,,1,68,data_3800_4_10_chordal_rep00,val_epoch_task,val,cycle2,,5,,,,,,,,,3800,378.0,19.0,3403.0,0.0,0.9521410579345088,1.0,0.9754838943481445,0.9754838943481445,0.9754838943481445,378.0,0.09947368502616882
local,local,,,1,68,data_3800_4_10_chordal_rep00,val_epoch_task,val,cycle3,,5,,,,,,,,,3800,484.0,91.0,3224.0,1.0,0.8417391304347827,0.9979381443298969,0.9132075309753418,0.9132075309753418,0.9132075309753418,485.0,0.12763157486915588
local,local,,,1,68,data_3800_4_10_chordal_rep00,val_epoch_task,val,cycle4,,5,,,,,,,,,3800,642.0,331.0,2819.0,8.0,0.6598150051387461,0.9876923076923076,0.7911275029182434,0.7911275029182434,0.7911275029182434,650.0,0.17105263471603394
