run_type,algorithm,subset_id,subset_clients,seed,graph_id,dataset_id,phase,split,task,round,local_epoch,train_loss,eval_loss,pair_acc,subset_acc,micro_f1,macro_f1,macro_pos_f1,macro_minority_f1,num_nodes,tp,fp,tn,fn,precision,recall,f1,positive_f1,minority_f1,pos_cnt,pos_rate
fedavg,fedavg,510|859,510|859,2,510,data_2000_5_5.5_chordal,train_epoch,train,,1,1.0,0.5958657002449036,,,,,,,,2000,,,,,,,,,,,
fedavg,fedavg,510|859,510|859,2,510,data_2000_5_5.5_chordal,train_epoch,train,,1,2.0,0.3858845906257629,,,,,,,,2000,,,,,,,,,,,
fedavg,fedavg,510|859,510|859,2,510,data_2000_5_5.5_chordal,train_epoch,train,,1,3.0,0.33288481521606444,,,,,,,,2000,,,,,,,,,,,
fedavg,fedavg,510|859,510|859,2,510,data_2000_5_5.5_chordal,train_epoch,train,,1,4.0,0.32808933770656584,,,,,,,,2000,,,,,,,,,,,
fedavg,fedavg,510|859,510|859,2,510,data_2000_5_5.5_chordal,train_epoch,train,,1,5.0,0.30401993560791013,,,,,,,,2000,,,,,,,,,,,
fedavg,fedavg,510|859,510|859,2,510,data_2000_5_5.5_chordal,val_epoch,val,,1,,,0.29225308847427367,0.8795,0.5889999866485596,0.8637032009953626,0.8763843774795532,0.8763843774795532,0.8599074482917786,2000,,,,,,,,,,,
fedavg,fedavg,510|859,510|859,2,510,data_2000_5_5.5_chordal,val_epoch_task,val,cycle2,1,,,,,,,,,,2000,530.0,34.0,1434.0,2.0,0.9397163120567376,0.9962406015037594,0.9671533107757568,0.9671533107757568,0.9671533107757568,532.0,0.26600000262260437
fedavg,fedavg,510|859,510|859,2,510,data_2000_5_5.5_chordal,val_epoch_task,val,cycle3,1,,,,,,,,,,2000,664.0,67.0,1203.0,66.0,0.908344733242134,0.9095890410958904,0.9089664816856384,0.9089664816856384,0.9089664816856384,730.0,0.36500000953674316
fedavg,fedavg,510|859,510|859,2,510,data_2000_5_5.5_chordal,val_epoch_task,val,cycle4,1,,,,,,,,,,2000,780.0,188.0,940.0,92.0,0.8057851239669421,0.8944954128440367,0.8478261232376099,0.8478261232376099,0.8478261232376099,872.0,0.4359999895095825
fedavg,fedavg,510|859,510|859,2,510,data_2000_5_5.5_chordal,val_epoch_task,val,cycle5,1,,,,,,,,,,2000,860.0,218.0,729.0,193.0,0.7977736549165121,0.8167141500474834,0.8071327805519104,0.8071327805519104,0.7800962328910828,1053.0,0.5264999866485596
fedavg,fedavg,510|859,510|859,2,510,data_2000_5_5.5_chordal,val_epoch_task,val,cycle6,1,,,,,,,,,,2000,984.0,207.0,671.0,138.0,0.8261964735516373,0.8770053475935828,0.850843071937561,0.850843071937561,0.7954949736595154,1122.0,0.5609999895095825
fedavg,fedavg,510|859,510|859,2,859,data_2000_4_1.5_chordal,train_epoch,train,,1,1.0,0.8722252893447876,,,,,,,,2000,,,,,,,,,,,
fedavg,fedavg,510|859,510|859,2,859,data_2000_4_1.5_chordal,train_epoch,train,,1,2.0,0.6659306824207306,,,,,,,,2000,,,,,,,,,,,
fedavg,fedavg,510|859,510|859,2,859,data_2000_4_1.5_chordal,train_epoch,train,,1,3.0,0.5683408913612366,,,,,,,,2000,,,,,,,,,,,
fedavg,fedavg,510|859,510|859,2,859,data_2000_4_1.5_chordal,train_epoch,train,,1,4.0,0.5364159417152404,,,,,,,,2000,,,,,,,,,,,
fedavg,fedavg,510|859,510|859,2,859,data_2000_4_1.5_chordal,train_epoch,train,,1,5.0,0.45582108736038207,,,,,,,,2000,,,,,,,,,,,
fedavg,fedavg,510|859,510|859,2,859,data_2000_4_1.5_chordal,val_epoch,val,,1,,,0.5146934008598327,0.8888,0.6520000100135803,0.7938450129773823,0.7006796598434448,0.7006796598434448,0.7006796598434448,2000,,,,,,,,,,,
fedavg,fedavg,510|859,510|859,2,859,data_2000_4_1.5_chordal,val_epoch_task,val,cycle2,1,,,,,,,,,,2000,854.0,54.0,1084.0,8.0,0.9405286343612335,0.9907192575406032,0.9649717211723328,0.9649717211723328,0.9649717211723328,862.0,0.4309999942779541
fedavg,fedavg,510|859,510|859,2,859,data_2000_4_1.5_chordal,val_epoch_task,val,cycle3,1,,,,,,,,,,2000,664.0,160.0,1149.0,27.0,0.8058252427184466,0.9609261939218524,0.8765676021575928,0.8765676021575928,0.8765676021575928,691.0,0.34549999237060547
fedavg,fedavg,510|859,510|859,2,859,data_2000_4_1.5_chordal,val_epoch_task,val,cycle4,1,,,,,,,,,,2000,343.0,295.0,1314.0,48.0,0.5376175548589341,0.8772378516624041,0.6666666269302368,0.6666666269302368,0.6666666269302368,391.0,0.19550000131130219
fedavg,fedavg,510|859,510|859,2,859,data_2000_4_1.5_chordal,val_epoch_task,val,cycle5,1,,,,,,,,,,2000,203.0,289.0,1475.0,33.0,0.41260162601626016,0.8601694915254238,0.557692289352417,0.557692289352417,0.557692289352417,236.0,0.11800000071525574
fedavg,fedavg,510|859,510|859,2,859,data_2000_4_1.5_chordal,val_epoch_task,val,cycle6,1,,,,,,,,,,2000,77.0,147.0,1725.0,51.0,0.34375,0.6015625,0.4375,0.4375,0.4375,128.0,0.06400000303983688
fedavg,fedavg,510|859,510|859,2,510,data_2000_5_5.5_chordal,global_val_client,val,,1,,,0.6940749449729919,0.6522,0.30550000071525574,0.385077793493635,0.39681515097618103,0.39681515097618103,0.5753350853919983,2000,,,,,,,,,,,
fedavg,fedavg,510|859,510|859,2,510,data_2000_5_5.5_chordal,global_val_client_task,val,cycle2,1,,,,,,,,,,2000,260.0,126.0,1342.0,272.0,0.6735751295336787,0.48872180451127817,0.5664488077163696,0.5664488077163696,0.5664488077163696,532.0,0.26600000262260437
fedavg,fedavg,510|859,510|859,2,510,data_2000_5_5.5_chordal,global_val_client_task,val,cycle3,1,,,,,,,,,,2000,296.0,88.0,1182.0,434.0,0.7708333333333334,0.4054794520547945,0.5314182639122009,0.5314182639122009,0.5314182639122009,730.0,0.36500000953674316
fedavg,fedavg,510|859,510|859,2,510,data_2000_5_5.5_chordal,global_val_client_task,val,cycle4,1,,,,,,,,,,2000,281.0,37.0,1091.0,591.0,0.8836477987421384,0.32224770642201833,0.47226887941360474,0.47226887941360474,0.47226887941360474,872.0,0.4359999895095825
