run_type,algorithm,subset_id,subset_clients,seed,graph_id,dataset_id,phase,split,task,round,local_epoch,train_loss,eval_loss,pair_acc,subset_acc,micro_f1,macro_f1,macro_pos_f1,macro_minority_f1,num_nodes,tp,fp,tn,fn,precision,recall,f1,positive_f1,minority_f1,pos_cnt,pos_rate
local,local,,,2,60,data_3800_4_9_chordal_rep00,train_epoch,train,,,1,0.7553728847127211,,,,,,,,3800,,,,,,,,,,,
local,local,,,2,60,data_3800_4_9_chordal_rep00,val_epoch,val,,,1,,0.6974938477967915,0.7244736842105263,0.3968420922756195,0.5863948803033895,0.6009113788604736,0.6009113788604736,0.6009113788604736,3800,,,,,,,,,,,
local,local,,,2,60,data_3800_4_9_chordal_rep00,val_epoch_task,val,cycle2,,1,,,,,,,,,3800,429.0,299.0,3072.0,0.0,0.5892857142857143,1.0,0.7415730357170105,0.7415730357170105,0.7415730357170105,429.0,0.11289473623037338
local,local,,,2,60,data_3800_4_9_chordal_rep00,val_epoch_task,val,cycle3,,1,,,,,,,,,3800,595.0,900.0,2305.0,0.0,0.3979933110367893,1.0,0.5693779587745667,0.5693779587745667,0.5693779587745667,595.0,0.1565789431333542
local,local,,,2,60,data_3800_4_9_chordal_rep00,val_epoch_task,val,cycle4,,1,,,,,,,,,3800,648.0,1326.0,1826.0,0.0,0.3282674772036474,1.0,0.4942792057991028,0.4942792057991028,0.4942792057991028,648.0,0.17052631080150604
local,local,,,2,60,data_3800_4_9_chordal_rep00,val_epoch_task,val,cycle5,,1,,,,,,,,,3800,929.0,1425.0,1446.0,0.0,0.39464740866610026,1.0,0.5659458041191101,0.5659458041191101,0.5659458041191101,929.0,0.2444736808538437
local,local,,,2,60,data_3800_4_9_chordal_rep00,val_epoch_task,val,cycle6,,1,,,,,,,,,3800,1110.0,1278.0,1405.0,7.0,0.4648241206030151,0.9937332139659804,0.6333808898925781,0.6333808898925781,0.6333808898925781,1117.0,0.29394736886024475
local,local,,,2,60,data_3800_4_9_chordal_rep00,train_epoch,train,,,2,0.4716157330964741,,,,,,,,3800,,,,,,,,,,,
local,local,,,2,60,data_3800_4_9_chordal_rep00,val_epoch,val,,,2,,0.38882944088233146,0.8297368421052631,0.5634210705757141,0.6904602430389437,0.7228297591209412,0.7228297591209412,0.7228297591209412,3800,,,,,,,,,,,
local,local,,,2,60,data_3800_4_9_chordal_rep00,val_epoch_task,val,cycle2,,2,,,,,,,,,3800,429.0,57.0,3314.0,0.0,0.8827160493827161,1.0,0.9377049207687378,0.9377049207687378,0.9377049207687378,429.0,0.11289473623037338
