run_type,algorithm,subset_id,subset_clients,seed,graph_id,dataset_id,phase,split,task,round,local_epoch,train_loss,eval_loss,pair_acc,subset_acc,micro_f1,macro_f1,macro_pos_f1,macro_minority_f1,num_nodes,tp,fp,tn,fn,precision,recall,f1,positive_f1,minority_f1,pos_cnt,pos_rate
local,local,,,0,32,data_2000_3_11.5_chordal,train_epoch,train,,,1,1.0540438761711122,,,,,,,,2000,,,,,,,,,,,
local,local,,,0,32,data_2000_3_11.5_chordal,val_epoch,val,,,1,,1.522428542137146,0.5393,0.43700000643730164,0.21928486697169974,0.21854746341705322,0.21854746341705322,0.21854746341705322,2000,,,,,,,,,,,
local,local,,,0,32,data_2000_3_11.5_chordal,val_epoch_task,val,cycle2,,1,,,,,,,,,2000,104.0,911.0,985.0,0.0,0.10246305418719212,1.0,0.18588025867938995,0.18588025867938995,0.18588025867938995,104.0,0.052000001072883606
local,local,,,0,32,data_2000_3_11.5_chordal,val_epoch_task,val,cycle3,,1,,,,,,,,,2000,104.0,955.0,941.0,0.0,0.09820585457979225,1.0,0.17884781956672668,0.17884781956672668,0.17884781956672668,104.0,0.052000001072883606
local,local,,,0,32,data_2000_3_11.5_chordal,val_epoch_task,val,cycle4,,1,,,,,,,,,2000,139.0,890.0,971.0,0.0,0.13508260447035958,1.0,0.23801369965076447,0.23801369965076447,0.23801369965076447,139.0,0.06949999928474426
local,local,,,0,32,data_2000_3_11.5_chordal,val_epoch_task,val,cycle5,,1,,,,,,,,,2000,137.0,962.0,901.0,0.0,0.12465878070973613,1.0,0.2216828316450119,0.2216828316450119,0.2216828316450119,137.0,0.06849999725818634
local,local,,,0,32,data_2000_3_11.5_chordal,val_epoch_task,val,cycle6,,1,,,,,,,,,2000,163.0,889.0,948.0,0.0,0.15494296577946767,1.0,0.2683127522468567,0.2683127522468567,0.2683127522468567,163.0,0.08150000125169754
local,local,,,0,32,data_2000_3_11.5_chordal,train_epoch,train,,,2,0.6943929681777954,,,,,,,,2000,,,,,,,,,,,
local,local,,,0,32,data_2000_3_11.5_chordal,val_epoch,val,,,2,,0.6825520548820495,0.7476,0.6660000085830688,0.33368532206969376,0.3319191336631775,0.3319191336631775,0.3319191336631775,2000,,,,,,,,,,,
local,local,,,0,32,data_2000_3_11.5_chordal,val_epoch_task,val,cycle2,,2,,,,,,,,,2000,103.0,502.0,1394.0,1.0,0.17024793388429751,0.9903846153846154,0.2905500531196594,0.2905500531196594,0.2905500531196594,104.0,0.052000001072883606
