run_type,algorithm,subset_id,subset_clients,seed,graph_id,dataset_id,phase,split,task,round,local_epoch,train_loss,eval_loss,pair_acc,subset_acc,micro_f1,macro_f1,macro_pos_f1,macro_minority_f1,num_nodes,tp,fp,tn,fn,precision,recall,f1,positive_f1,minority_f1,pos_cnt,pos_rate
local,local,,,1,62,data_3800_4_9_chordal_rep02,train_epoch,train,,,1,0.7828872526319404,,,,,,,,3800,,,,,,,,,,,
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch,val,,,1,,0.5402826301675093,0.8056842105263158,0.5315789580345154,0.6521575277934804,0.6486676931381226,0.6486676931381226,0.6486676931381226,3800,,,,,,,,,,,
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle2,,1,,,,,,,,,3800,435.0,544.0,2806.0,15.0,0.44433094994892747,0.9666666666666667,0.6088173389434814,0.6088173389434814,0.6088173389434814,450.0,0.1184210553765297
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle3,,1,,,,,,,,,3800,584.0,616.0,2588.0,12.0,0.4866666666666667,0.9798657718120806,0.6503341197967529,0.6503341197967529,0.6503341197967529,596.0,0.15684211254119873
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle4,,1,,,,,,,,,3800,722.0,668.0,2381.0,29.0,0.5194244604316547,0.9613848202396804,0.6744512319564819,0.6744512319564819,0.6744512319564819,751.0,0.1976315826177597
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle5,,1,,,,,,,,,3800,795.0,688.0,2128.0,189.0,0.5360755225893459,0.8079268292682927,0.6445075273513794,0.6445075273513794,0.6445075273513794,984.0,0.25894737243652344
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle6,,1,,,,,,,,,3800,925.0,730.0,1944.0,201.0,0.5589123867069486,0.8214920071047958,0.6652283072471619,0.6652283072471619,0.6652283072471619,1126.0,0.2963157892227173
local,local,,,1,62,data_3800_4_9_chordal_rep02,train_epoch,train,,,2,0.4780456672844134,,,,,,,,3800,,,,,,,,,,,
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch,val,,,2,,0.3924375222231212,0.8563157894736843,0.5918421149253845,0.7310344827586207,0.7569471001625061,0.7569471001625061,0.7569471001625061,3800,,,,,,,,,,,
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle2,,2,,,,,,,,,3800,450.0,86.0,3264.0,0.0,0.8395522388059702,1.0,0.912778913974762,0.912778913974762,0.912778913974762,450.0,0.1184210553765297
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle3,,2,,,,,,,,,3800,590.0,418.0,2786.0,6.0,0.5853174603174603,0.9899328859060402,0.7356607913970947,0.7356607913970947,0.7356607913970947,596.0,0.15684211254119873
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle4,,2,,,,,,,,,3800,741.0,467.0,2582.0,10.0,0.6134105960264901,0.9866844207723036,0.7565084099769592,0.7565084099769592,0.7565084099769592,751.0,0.1976315826177597
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle5,,2,,,,,,,,,3800,965.0,741.0,2075.0,19.0,0.5656506447831184,0.9806910569105691,0.7174721360206604,0.7174721360206604,0.7174721360206604,984.0,0.25894737243652344
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle6,,2,,,,,,,,,3800,964.0,821.0,1853.0,162.0,0.5400560224089636,0.8561278863232682,0.662315309047699,0.662315309047699,0.662315309047699,1126.0,0.2963157892227173
local,local,,,1,62,data_3800_4_9_chordal_rep02,train_epoch,train,,,3,0.35773823800839877,,,,,,,,3800,,,,,,,,,,,
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch,val,,,3,,0.33459575395835073,0.9014210526315789,0.6676315665245056,0.7912161408984506,0.8169370889663696,0.8169370889663696,0.8169370889663696,3800,,,,,,,,,,,
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle2,,3,,,,,,,,,3800,450.0,116.0,3234.0,0.0,0.7950530035335689,1.0,0.8858267664909363,0.8858267664909363,0.8858267664909363,450.0,0.1184210553765297
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle3,,3,,,,,,,,,3800,586.0,114.0,3090.0,10.0,0.8371428571428572,0.9832214765100671,0.904321014881134,0.904321014881134,0.904321014881134,596.0,0.15684211254119873
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle4,,3,,,,,,,,,3800,727.0,245.0,2804.0,24.0,0.7479423868312757,0.9680426098535286,0.8438768982887268,0.8438768982887268,0.8438768982887268,751.0,0.1976315826177597
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle5,,3,,,,,,,,,3800,912.0,477.0,2339.0,72.0,0.6565874730021598,0.926829268292683,0.7686473727226257,0.7686473727226257,0.7686473727226257,984.0,0.25894737243652344
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle6,,3,,,,,,,,,3800,874.0,563.0,2111.0,252.0,0.6082115518441197,0.7761989342806395,0.6820132732391357,0.6820132732391357,0.6820132732391357,1126.0,0.2963157892227173
local,local,,,1,62,data_3800_4_9_chordal_rep02,train_epoch,train,,,4,0.3227471301743859,,,,,,,,3800,,,,,,,,,,,
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch,val,,,4,,0.31464867698518856,0.8841578947368421,0.6292105317115784,0.7732096857290056,0.8106993436813354,0.8106993436813354,0.8106993436813354,3800,,,,,,,,,,,
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle2,,4,,,,,,,,,3800,449.0,42.0,3308.0,1.0,0.9144602851323829,0.9977777777777778,0.9543039202690125,0.9543039202690125,0.9543039202690125,450.0,0.1184210553765297
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle3,,4,,,,,,,,,3800,596.0,120.0,3084.0,0.0,0.8324022346368715,1.0,0.9085365533828735,0.9085365533828735,0.9085365533828735,596.0,0.15684211254119873
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle4,,4,,,,,,,,,3800,751.0,481.0,2568.0,0.0,0.609577922077922,1.0,0.7574381828308105,0.7574381828308105,0.7574381828308105,751.0,0.1976315826177597
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle5,,4,,,,,,,,,3800,976.0,655.0,2161.0,8.0,0.598405885959534,0.991869918699187,0.7464627027511597,0.7464627027511597,0.7464627027511597,984.0,0.25894737243652344
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle6,,4,,,,,,,,,3800,980.0,748.0,1926.0,146.0,0.5671296296296297,0.8703374777975134,0.6867554187774658,0.6867554187774658,0.6867554187774658,1126.0,0.2963157892227173
local,local,,,1,62,data_3800_4_9_chordal_rep02,train_epoch,train,,,5,0.301157315781242,,,,,,,,3800,,,,,,,,,,,
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch,val,,,5,,0.28607716585460463,0.8965263157894737,0.660263180732727,0.795250989377213,0.8274210691452026,0.8274210691452026,0.8274210691452026,3800,,,,,,,,,,,
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle2,,5,,,,,,,,,3800,450.0,51.0,3299.0,0.0,0.8982035928143712,1.0,0.9463722705841064,0.9463722705841064,0.9463722705841064,450.0,0.1184210553765297
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle3,,5,,,,,,,,,3800,596.0,116.0,3088.0,0.0,0.8370786516853933,1.0,0.9113150238990784,0.9113150238990784,0.9113150238990784,596.0,0.15684211254119873
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle4,,5,,,,,,,,,3800,743.0,375.0,2674.0,8.0,0.6645796064400715,0.9893475366178429,0.7950776219367981,0.7950776219367981,0.7950776219367981,751.0,0.1976315826177597
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle5,,5,,,,,,,,,3800,973.0,616.0,2200.0,11.0,0.6123348017621145,0.9888211382113821,0.7563155889511108,0.7563155889511108,0.7563155889511108,984.0,0.25894737243652344
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle6,,5,,,,,,,,,3800,1056.0,719.0,1955.0,70.0,0.5949295774647887,0.9378330373001776,0.7280248403549194,0.7280248403549194,0.7280248403549194,1126.0,0.2963157892227173
local,local,,,1,62,data_3800_4_9_chordal_rep02,train_epoch,train,,,6,0.2720609916511335,,,,,,,,3800,,,,,,,,,,,
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch,val,,,6,,0.26855973745647227,0.906,0.6755263209342957,0.8089430894308942,0.8391734957695007,0.8391734957695007,0.8391734957695007,3800,,,,,,,,,,,
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle2,,6,,,,,,,,,3800,450.0,29.0,3321.0,0.0,0.9394572025052192,1.0,0.9687836170196533,0.9687836170196533,0.9687836170196533,450.0,0.1184210553765297
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle3,,6,,,,,,,,,3800,596.0,151.0,3053.0,0.0,0.7978580990629184,1.0,0.8875651359558105,0.8875651359558105,0.8875651359558105,596.0,0.15684211254119873
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle4,,6,,,,,,,,,3800,745.0,294.0,2755.0,6.0,0.7170356111645814,0.9920106524633822,0.832402229309082,0.832402229309082,0.832402229309082,751.0,0.1976315826177597
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle5,,6,,,,,,,,,3800,938.0,538.0,2278.0,46.0,0.6355013550135501,0.9532520325203252,0.7626016139984131,0.7626016139984131,0.7626016139984131,984.0,0.25894737243652344
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle6,,6,,,,,,,,,3800,1052.0,648.0,2026.0,74.0,0.6188235294117647,0.9342806394316163,0.7445152401924133,0.7445152401924133,0.7445152401924133,1126.0,0.2963157892227173
local,local,,,1,62,data_3800_4_9_chordal_rep02,train_epoch,train,,,7,0.2903617643996289,,,,,,,,3800,,,,,,,,,,,
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch,val,,,7,,0.25787430603253214,0.918578947368421,0.7060526609420776,0.8287769784172662,0.8617040514945984,0.8617040514945984,0.8617040514945984,3800,,,,,,,,,,,
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle2,,7,,,,,,,,,3800,448.0,17.0,3333.0,2.0,0.9634408602150538,0.9955555555555555,0.9792349934577942,0.9792349934577942,0.9792349934577942,450.0,0.1184210553765297
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle3,,7,,,,,,,,,3800,591.0,94.0,3110.0,5.0,0.8627737226277372,0.9916107382550335,0.9227166175842285,0.9227166175842285,0.9227166175842285,596.0,0.15684211254119873
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle4,,7,,,,,,,,,3800,743.0,197.0,2852.0,8.0,0.7904255319148936,0.9893475366178429,0.8787699937820435,0.8787699937820435,0.8787699937820435,751.0,0.1976315826177597
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle5,,7,,,,,,,,,3800,927.0,453.0,2363.0,57.0,0.6717391304347826,0.9420731707317073,0.7842639684677124,0.7842639684677124,0.7842639684677124,984.0,0.25894737243652344
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle6,,7,,,,,,,,,3800,1035.0,623.0,2051.0,91.0,0.6242460796139928,0.9191829484902309,0.7435344457626343,0.7435344457626343,0.7435344457626343,1126.0,0.2963157892227173
local,local,,,1,62,data_3800_4_9_chordal_rep02,train_epoch,train,,,8,0.2587177026585529,,,,,,,,3800,,,,,,,,,,,
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch,val,,,8,,0.24008044271092666,0.919578947368421,0.7118421196937561,0.8317180616740087,0.8655194044113159,0.8655194044113159,0.8655194044113159,3800,,,,,,,,,,,
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle2,,8,,,,,,,,,3800,450.0,37.0,3313.0,0.0,0.9240246406570842,1.0,0.9605122804641724,0.9605122804641724,0.9605122804641724,450.0,0.1184210553765297
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle3,,8,,,,,,,,,3800,596.0,70.0,3134.0,0.0,0.8948948948948949,1.0,0.9445325136184692,0.9445325136184692,0.9445325136184692,596.0,0.15684211254119873
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle4,,8,,,,,,,,,3800,744.0,153.0,2896.0,7.0,0.8294314381270903,0.9906790945406125,0.9029125571250916,0.9029125571250916,0.9029125571250916,751.0,0.1976315826177597
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle5,,8,,,,,,,,,3800,946.0,520.0,2296.0,38.0,0.645293315143247,0.9613821138211383,0.7722448706626892,0.7722448706626892,0.7722448706626892,984.0,0.25894737243652344
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle6,,8,,,,,,,,,3800,1040.0,617.0,2057.0,86.0,0.627640313820157,0.9236234458259325,0.7473948001861572,0.7473948001861572,0.7473948001861572,1126.0,0.2963157892227173
local,local,,,1,62,data_3800_4_9_chordal_rep02,train_epoch,train,,,9,0.2468514714429253,,,,,,,,3800,,,,,,,,,,,
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch,val,,,9,,0.23705430953126205,0.9266842105263158,0.7292105555534363,0.8425810826082043,0.8718212842941284,0.8718212842941284,0.8718212842941284,3800,,,,,,,,,,,
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle2,,9,,,,,,,,,3800,450.0,38.0,3312.0,0.0,0.9221311475409836,1.0,0.9594882726669312,0.9594882726669312,0.9594882726669312,450.0,0.1184210553765297
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle3,,9,,,,,,,,,3800,592.0,55.0,3149.0,4.0,0.9149922720247295,0.9932885906040269,0.9525341987609863,0.9525341987609863,0.9525341987609863,596.0,0.15684211254119873
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle4,,9,,,,,,,,,3800,745.0,195.0,2854.0,6.0,0.7925531914893617,0.9920106524633822,0.8811354637145996,0.8811354637145996,0.8811354637145996,751.0,0.1976315826177597
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle5,,9,,,,,,,,,3800,940.0,367.0,2449.0,44.0,0.7192042846212701,0.9552845528455285,0.8206023573875427,0.8206023573875427,0.8206023573875427,984.0,0.25894737243652344
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle6,,9,,,,,,,,,3800,1001.0,559.0,2115.0,125.0,0.6416666666666667,0.88898756660746,0.7453462481498718,0.7453462481498718,0.7453462481498718,1126.0,0.2963157892227173
local,local,,,1,62,data_3800_4_9_chordal_rep02,train_epoch,train,,,10,0.24428292150560177,,,,,,,,3800,,,,,,,,,,,
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch,val,,,10,,0.21589799501393972,0.9328421052631579,0.7455263137817383,0.8550658791458428,0.8872717022895813,0.8872717022895813,0.8872717022895813,3800,,,,,,,,,,,
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle2,,10,,,,,,,,,3800,450.0,11.0,3339.0,0.0,0.9761388286334056,1.0,0.9879253506660461,0.9879253506660461,0.9879253506660461,450.0,0.1184210553765297
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle3,,10,,,,,,,,,3800,596.0,78.0,3126.0,0.0,0.884272997032641,1.0,0.9385826587677002,0.9385826587677002,0.9385826587677002,596.0,0.15684211254119873
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle4,,10,,,,,,,,,3800,734.0,99.0,2950.0,17.0,0.8811524609843937,0.9773635153129161,0.9267677068710327,0.9267677068710327,0.9267677068710327,751.0,0.1976315826177597
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle5,,10,,,,,,,,,3800,944.0,340.0,2476.0,40.0,0.735202492211838,0.959349593495935,0.8324514627456665,0.8324514627456665,0.8324514627456665,984.0,0.25894737243652344
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle6,,10,,,,,,,,,3800,1040.0,605.0,2069.0,86.0,0.6322188449848024,0.9236234458259325,0.75063157081604,0.75063157081604,0.75063157081604,1126.0,0.2963157892227173
local,local,,,1,62,data_3800_4_9_chordal_rep02,train_epoch,train,,,11,0.2317124981629221,,,,,,,,3800,,,,,,,,,,,
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch,val,,,11,,0.25281892036136827,0.9338421052631579,0.7523684501647949,0.846388854943175,0.8760307431221008,0.8760307431221008,0.8760307431221008,3800,,,,,,,,,,,
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle2,,11,,,,,,,,,3800,450.0,25.0,3325.0,0.0,0.9473684210526315,1.0,0.9729729890823364,0.9729729890823364,0.9729729890823364,450.0,0.1184210553765297
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle3,,11,,,,,,,,,3800,592.0,41.0,3163.0,4.0,0.9352290679304898,0.9932885906040269,0.9633848667144775,0.9633848667144775,0.9633848667144775,596.0,0.15684211254119873
local,local,,,1,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle4,,11,,,,,,,,,3800,722.0,131.0,2918.0,29.0,0.8464243845252052,0.9613848202396804,0.9002494215965271,0.9002494215965271,0.9002494215965271,751.0,0.1976315826177597
