run_type,algorithm,subset_id,subset_clients,seed,graph_id,dataset_id,phase,split,task,round,local_epoch,train_loss,eval_loss,pair_acc,subset_acc,micro_f1,macro_f1,macro_pos_f1,macro_minority_f1,num_nodes,tp,fp,tn,fn,precision,recall,f1,positive_f1,minority_f1,pos_cnt,pos_rate
fedprox,fedprox,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,0,178,data_4200_4_3.5_chordal_rep02,train_epoch,train,,1,1.0,0.677894179764248,,,,,,,,4200,,,,,,,,,,,
fedprox,fedprox,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,0,178,data_4200_4_3.5_chordal_rep02,val_epoch,val,,1,,,0.5169237760135106,0.8412380952380952,0.5511904954910278,0.7527806614266647,0.7578833699226379,0.7578833699226379,0.7578833699226379,4200,,,,,,,,,,,
fedprox,fedprox,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,0,178,data_4200_4_3.5_chordal_rep02,val_epoch_task,val,cycle2,1,,,,,,,,,,4200,719.0,24.0,3137.0,320.0,0.9676985195154778,0.6920115495668913,0.8069584965705872,0.8069584965705872,0.8069584965705872,1039.0,0.24738095700740814
fedprox,fedprox,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,0,178,data_4200_4_3.5_chordal_rep02,val_epoch_task,val,cycle3,1,,,,,,,,,,4200,1048.0,449.0,2623.0,80.0,0.700066800267201,0.9290780141843972,0.7984761595726013,0.7984761595726013,0.7984761595726013,1128.0,0.2685714364051819
fedprox,fedprox,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,0,178,data_4200_4_3.5_chordal_rep02,val_epoch_task,val,cycle4,1,,,,,,,,,,4200,1236.0,585.0,2352.0,27.0,0.6787479406919276,0.9786223277909739,0.801556408405304,0.801556408405304,0.801556408405304,1263.0,0.30071428418159485
fedprox,fedprox,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,0,178,data_4200_4_3.5_chordal_rep02,val_epoch_task,val,cycle5,1,,,,,,,,,,4200,1086.0,708.0,2237.0,169.0,0.6053511705685619,0.8653386454183267,0.7123647332191467,0.7123647332191467,0.7123647332191467,1255.0,0.2988095283508301
fedprox,fedprox,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,0,178,data_4200_4_3.5_chordal_rep02,val_epoch_task,val,cycle6,1,,,,,,,,,,4200,987.0,782.0,2241.0,190.0,0.5579423403052572,0.8385726423109601,0.6700611114501953,0.6700611114501953,0.6700611114501953,1177.0,0.2802380919456482
fedprox,fedprox,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,0,96,data_4000_4_3.5_chordal_rep00,train_epoch,train,,1,1.0,0.722040316104889,,,,,,,,4000,,,,,,,,,,,
fedprox,fedprox,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,0,96,data_4000_4_3.5_chordal_rep00,val_epoch,val,,1,,,1.1082597165107726,0.75085,0.47049999237060547,0.2970799830723656,0.22499458491802216,0.22499458491802216,0.22499458491802216,4000,,,,,,,,,,,
fedprox,fedprox,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,0,96,data_4000_4_3.5_chordal_rep00,val_epoch_task,val,cycle2,1,,,,,,,,,,4000,745.0,715.0,2318.0,222.0,0.5102739726027398,0.7704239917269907,0.6139266490936279,0.6139266490936279,0.6139266490936279,967.0,0.24175000190734863
