subset_id,subset_clients,seed,round,cluster_id,members,member_indices,cluster_size,selected_members,selected_member_indices,selected_size,full_participation,born_round,cluster_age,mean_update_norm,max_update_norm,eps1,eps2,split_status,split_triggered,split_applied,cut_status,split_rejected_reason,cut_value,left_child_id,right_child_id,child_cluster_ids,left_size,right_size,smaller_child_size,larger_child_size,child_balance_ratio,left_members,right_members,singleton_side,singleton_graph_id,singleton_dataset_id,dtw_dist_mean,dtw_dist_max,all_dtw_n,all_dtw_min,all_dtw_mean,all_dtw_median,all_dtw_max,all_dtw_std,all_aff_n,all_aff_min,all_aff_mean,all_aff_median,all_aff_max,all_aff_std,left_dtw_n,left_dtw_min,left_dtw_mean,left_dtw_median,left_dtw_max,left_dtw_std,right_dtw_n,right_dtw_min,right_dtw_mean,right_dtw_median,right_dtw_max,right_dtw_std,cross_dtw_n,cross_dtw_min,cross_dtw_mean,cross_dtw_median,cross_dtw_max,cross_dtw_std,left_aff_n,left_aff_min,left_aff_mean,left_aff_median,left_aff_max,left_aff_std,right_aff_n,right_aff_min,right_aff_mean,right_aff_median,right_aff_max,right_aff_std,cross_aff_n,cross_aff_min,cross_aff_mean,cross_aff_median,cross_aff_max,cross_aff_std,selected_delta_norm_n,selected_delta_norm_min,selected_delta_norm_mean,selected_delta_norm_median,selected_delta_norm_max,selected_delta_norm_std,member_mean_dtw_text,member_mean_aff_text,member_sum_aff_text,member_max_dtw_text,member_max_dtw_partner_text,member_min_aff_partner_text,global_max_pair_dtw,global_max_pair_dtw_graph_i,global_max_pair_dtw_graph_j,global_max_pair_dtw_member_idx_i,global_max_pair_dtw_member_idx_j,global_min_pair_aff,global_min_pair_aff_graph_i,global_min_pair_aff_graph_j,global_min_pair_aff_member_idx_i,global_min_pair_aff_member_idx_j,peeled_sum_aff,peeled_max_dtw,peeled_max_dtw_partner_graph_id,peeled_in_global_max_pair,selected_grad_tails_text,applied_split_event_idx,pairwise_n_members,pairwise_logged_for_applied_split,pairwise_member_order_json,pairwise_histories_json,pairwise_dtw_json,pairwise_affinity_json,gate_cluster_size_ok,gate_can_form_two_children,gate_full_participation_ok,gate_warmup_ok,gate_history_ok,gate_mean_below_eps1,gate_max_above_eps2,history_len_prev_mean,history_len_prev_max,min_cluster_size,min_child_size
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,16,1,107,18,1,107,18,1,1,16,1,299.9117126464844,299.9117126464844,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,299.9117126464844,299.9117126464844,299.9117126464844,299.9117126464844,0.0,,,,,,,,,,,,,,,,,,,,,107:299.9117,,,0,,,,,0,0,1,0,0,,,0,0,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,16,2,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,16,1,167.42306518554688,311.9165954589844,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,193.62429809570312,234.13183272512336,217.94146728515625,311.9165954589844,34.84771427046115,,,,,,,,,,,,,,,,,,,,,87:273.8112|157:256.9987|149:207.8044|109:266.5266|143:210.2161|114:251.0205|117:292.3900|2:205.2038|88:193.6243|145:194.1319|166:311.9166|141:201.0401|65:199.9479|6:208.9041|131:226.1825|119:217.9415|96:268.6332|162:245.5905|0:216.6210,,,0,,,,,1,1,1,0,0,,,0,0,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,17,1,107,18,1,107,18,1,1,16,2,251.7070770263672,251.7070770263672,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,251.7070770263672,251.7070770263672,251.7070770263672,251.7070770263672,0.0,,,,,,,,,,,,,,,,,,,,,"107:299.9117,251.7071",,,0,,,,,0,0,1,0,0,,,1,1,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,17,2,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,16,2,161.88380432128906,273.5498352050781,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,198.88404846191406,225.22724031147203,221.55494689941406,273.5498352050781,20.744052090875705,,,,,,,,,,,,,,,,,,,,,"87:273.8112,224.8351|157:256.9987,213.0628|149:207.8044,226.9097|109:266.5266,232.0660|143:210.2161,222.0615|114:251.0205,219.5580|117:292.3900,229.5091|2:205.2038,221.5549|88:193.6243,198.8840|145:194.1319,207.0848|166:311.9166,201.1993|141:201.0401,210.9783|65:199.9479,222.6070|6:208.9041,214.9185|131:226.1825,211.8921|119:217.9415,217.0394|96:268.6332,273.3817|162:245.5905,273.5498|0:216.6210,258.2254",,,0,,,,,1,1,1,0,0,,,1,1,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,18,1,107,18,1,107,18,1,1,16,3,262.4963684082031,262.4963684082031,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,262.4963684082031,262.4963684082031,262.4963684082031,262.4963684082031,0.0,,,,,,,,,,,,,,,,,,,,,"107:299.9117,251.7071,262.4964",,,0,,,,,0,0,1,0,0,,,2,2,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,18,2,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,16,3,170.76919555664062,296.9169616699219,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,199.39791870117188,231.19848954050164,232.43321228027344,296.9169616699219,24.49533955091609,,,,,,,,,,,,,,,,,,,,,"87:273.8112,224.8351,254.2018|157:256.9987,213.0628,254.1157|149:207.8044,226.9097,232.4332|109:266.5266,232.0660,233.2809|143:210.2161,222.0615,216.7478|114:251.0205,219.5580,239.1764|117:292.3900,229.5091,233.6109|2:205.2038,221.5549,214.5145|88:193.6243,198.8840,209.6267|145:194.1319,207.0848,209.0107|166:311.9166,201.1993,214.2119|141:201.0401,210.9783,242.0187|65:199.9479,222.6070,209.6140|6:208.9041,214.9185,204.9975|131:226.1825,211.8921,211.2044|119:217.9415,217.0394,199.3979|96:268.6332,273.3817,256.6992|162:245.5905,273.5498,296.9170|0:216.6210,258.2254,260.9922",,,0,,,,,1,1,1,0,0,,,2,2,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,19,1,107,18,1,107,18,1,1,16,4,262.17913818359375,262.17913818359375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,262.17913818359375,262.17913818359375,262.17913818359375,262.17913818359375,0.0,,,,,,,,,,,,,,,,,,,,,"107:299.9117,251.7071,262.4964,262.1791",,,0,,,,,0,0,1,0,0,,,3,3,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,19,2,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,16,4,161.69955444335938,308.3497009277344,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,196.13267517089844,228.8597580759149,222.64657592773438,308.3497009277344,26.92307026461226,,,,,,,,,,,,,,,,,,,,,"87:273.8112,224.8351,254.2018,254.2323|157:256.9987,213.0628,254.1157,208.0064|149:207.8044,226.9097,232.4332,196.1327|109:266.5266,232.0660,233.2809,241.8265|143:210.2161,222.0615,216.7478,228.4707|114:251.0205,219.5580,239.1764,231.8563|117:292.3900,229.5091,233.6109,213.7187|2:205.2038,221.5549,214.5145,216.1407|88:193.6243,198.8840,209.6267,251.4102|145:194.1319,207.0848,209.0107,218.8599|166:311.9166,201.1993,214.2119,252.1636|141:201.0401,210.9783,242.0187,197.0190|65:199.9479,222.6070,209.6140,222.6466|6:208.9041,214.9185,204.9975,226.4819|131:226.1825,211.8921,211.2044,221.8670|119:217.9415,217.0394,199.3979,204.8061|96:268.6332,273.3817,256.6992,196.4107|162:245.5905,273.5498,296.9170,257.9364|0:216.6210,258.2254,260.9922,308.3497",,,0,,,,,1,1,1,0,0,,,3,3,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,20,1,107,18,1,107,18,1,1,16,5,374.3074951171875,374.3074951171875,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,374.3074951171875,374.3074951171875,374.3074951171875,374.3074951171875,0.0,,,,,,,,,,,,,,,,,,,,,"107:299.9117,251.7071,262.4964,262.1791,374.3075",,,0,,,,,0,0,1,0,0,,,4,4,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,20,2,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,16,5,164.929443359375,331.9190673828125,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,190.0082244873047,238.4582334819593,227.78550720214844,331.9190673828125,33.33197823584944,,,,,,,,,,,,,,,,,,,,,"87:273.8112,224.8351,254.2018,254.2323,230.7970|157:256.9987,213.0628,254.1157,208.0064,237.7176|149:207.8044,226.9097,232.4332,196.1327,282.1489|109:266.5266,232.0660,233.2809,241.8265,261.0674|143:210.2161,222.0615,216.7478,228.4707,219.2443|114:251.0205,219.5580,239.1764,231.8563,225.4249|117:292.3900,229.5091,233.6109,213.7187,207.8926|2:205.2038,221.5549,214.5145,216.1407,217.3128|88:193.6243,198.8840,209.6267,251.4102,224.3017|145:194.1319,207.0848,209.0107,218.8599,208.1761|166:311.9166,201.1993,214.2119,252.1636,234.2027|141:201.0401,210.9783,242.0187,197.0190,208.9868|65:199.9479,222.6070,209.6140,222.6466,190.0082|6:208.9041,214.9185,204.9975,226.4819,227.7855|131:226.1825,211.8921,211.2044,221.8670,259.5600|119:217.9415,217.0394,199.3979,204.8061,218.4833|96:268.6332,273.3817,256.6992,196.4107,331.9191|162:245.5905,273.5498,296.9170,257.9364,285.1070|0:216.6210,258.2254,260.9922,308.3497,260.5706",,,0,,,,,1,1,1,0,0,,,4,4,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,21,1,107,18,1,107,18,1,1,16,6,285.3570556640625,285.3570556640625,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,285.3570556640625,285.3570556640625,285.3570556640625,285.3570556640625,0.0,,,,,,,,,,,,,,,,,,,,,"107:251.7071,262.4964,262.1791,374.3075,285.3571",,,0,,,,,0,0,1,1,1,,,5,5,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,21,2,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,16,6,161.38302612304688,303.0613098144531,161.88380432128906,311.2032165527344,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,192.003662109375,229.44908704255758,225.55348205566406,303.0613098144531,27.8081193382517,,,,,,,,,,,,,,,,,,,,,"87:224.8351,254.2018,254.2323,230.7970,234.6202|157:213.0628,254.1157,208.0064,237.7176,226.5269|149:226.9097,232.4332,196.1327,282.1489,258.8876|109:232.0660,233.2809,241.8265,261.0674,225.5535|143:222.0615,216.7478,228.4707,219.2443,203.3581|114:219.5580,239.1764,231.8563,225.4249,203.0029|117:229.5091,233.6109,213.7187,207.8926,232.6871|2:221.5549,214.5145,216.1407,217.3128,216.8136|88:198.8840,209.6267,251.4102,224.3017,201.2252|145:207.0848,209.0107,218.8599,208.1761,192.0037|166:201.1993,214.2119,252.1636,234.2027,198.0813|141:210.9783,242.0187,197.0190,208.9868,207.2623|65:222.6070,209.6140,222.6466,190.0082,261.8673|6:214.9185,204.9975,226.4819,227.7855,224.7089|131:211.8921,211.2044,221.8670,259.5600,248.8371|119:217.0394,199.3979,204.8061,218.4833,210.7806|96:273.3817,256.6992,196.4107,331.9191,252.3994|162:273.5498,296.9170,257.9364,285.1070,257.8558|0:258.2254,260.9922,308.3497,260.5706,303.0613",,,0,,,,,1,1,1,1,1,True,False,5,5,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,22,1,107,18,1,107,18,1,1,16,7,318.353271484375,318.353271484375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,318.353271484375,318.353271484375,318.353271484375,318.353271484375,0.0,,,,,,,,,,,,,,,,,,,,,"107:262.4964,262.1791,374.3075,285.3571,318.3533",,,0,,,,,0,0,1,1,1,,,6,6,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,22,2,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,16,7,162.21165466308594,347.24053955078125,161.7456169128418,310.1331481933594,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,193.2093048095703,237.57942922491776,229.59176635742188,347.24053955078125,35.51161646882417,,,,,,,,,,,,,,,,,,,,,"87:254.2018,254.2323,230.7970,234.6202,212.1800|157:254.1157,208.0064,237.7176,226.5269,245.8473|149:232.4332,196.1327,282.1489,258.8876,229.5918|109:233.2809,241.8265,261.0674,225.5535,277.0564|143:216.7478,228.4707,219.2443,203.3581,261.9573|114:239.1764,231.8563,225.4249,203.0029,239.3194|117:233.6109,213.7187,207.8926,232.6871,210.2065|2:214.5145,216.1407,217.3128,216.8136,205.5107|88:209.6267,251.4102,224.3017,201.2252,224.7356|145:209.0107,218.8599,208.1761,192.0037,206.7108|166:214.2119,252.1636,234.2027,198.0813,197.9333|141:242.0187,197.0190,208.9868,207.2623,193.2093|65:209.6140,222.6466,190.0082,261.8673,213.4949|6:204.9975,226.4819,227.7855,224.7089,220.5275|131:211.2044,221.8670,259.5600,248.8371,252.0461|119:199.3979,204.8061,218.4833,210.7806,250.8443|96:256.6992,196.4107,331.9191,252.3994,267.1397|162:296.9170,257.9364,285.1070,257.8558,258.4579|0:260.9922,308.3497,260.5706,303.0613,347.2405",,,0,,,,,1,1,1,1,1,False,True,6,6,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,23,1,107,18,1,107,18,1,1,16,8,345.3274230957031,345.3274230957031,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,345.3274230957031,345.3274230957031,345.3274230957031,345.3274230957031,0.0,,,,,,,,,,,,,,,,,,,,,"107:262.1791,374.3075,285.3571,318.3533,345.3274",,,0,,,,,0,0,1,1,1,,,7,7,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,23,2,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,16,8,165.8480987548828,355.83013916015625,161.79167938232422,315.91708984375,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,192.0872039794922,240.24222363923727,234.66041564941406,355.83013916015625,43.295279927220164,,,,,,,,,,,,,,,,,,,,,"87:254.2323,230.7970,234.6202,212.1800,250.7725|157:208.0064,237.7176,226.5269,245.8473,229.4789|149:196.1327,282.1489,258.8876,229.5918,280.3756|109:241.8265,261.0674,225.5535,277.0564,314.8091|143:228.4707,219.2443,203.3581,261.9573,206.3823|114:231.8563,225.4249,203.0029,239.3194,194.8409|117:213.7187,207.8926,232.6871,210.2065,209.5368|2:216.1407,217.3128,216.8136,205.5107,215.4374|88:251.4102,224.3017,201.2252,224.7356,193.7815|145:218.8599,208.1761,192.0037,206.7108,211.0336|166:252.1636,234.2027,198.0813,197.9333,194.4761|141:197.0190,208.9868,207.2623,193.2093,192.0872|65:222.6466,190.0082,261.8673,213.4949,287.2060|6:226.4819,227.7855,224.7089,220.5275,252.7081|131:221.8670,259.5600,248.8371,252.0461,247.7089|119:204.8061,218.4833,210.7806,250.8443,234.6604|96:196.4107,331.9191,252.3994,267.1397,355.8301|162:257.9364,285.1070,257.8558,258.4579,238.5664|0:308.3497,260.5706,303.0613,347.2405,254.9105",,,0,,,,,1,1,1,1,1,False,True,7,7,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,24,1,107,18,1,107,18,1,1,16,9,310.06390380859375,310.06390380859375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,310.06390380859375,310.06390380859375,310.06390380859375,310.06390380859375,0.0,,,,,,,,,,,,,,,,,,,,,"107:374.3075,285.3571,318.3533,345.3274,310.0639",,,0,,,,,0,0,1,1,1,,,8,8,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,24,2,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,16,9,164.61521911621094,286.1043701171875,161.83774185180664,329.9188201904297,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,198.3241729736328,234.32940513209292,232.21734619140625,286.1043701171875,24.78297457919386,,,,,,,,,,,,,,,,,,,,,"87:230.7970,234.6202,212.1800,250.7725,234.5064|157:237.7176,226.5269,245.8473,229.4789,224.9200|149:282.1489,258.8876,229.5918,280.3756,227.4677|109:261.0674,225.5535,277.0564,314.8091,213.9068|143:219.2443,203.3581,261.9573,206.3823,240.2667|114:225.4249,203.0029,239.3194,194.8409,198.3242|117:207.8926,232.6871,210.2065,209.5368,210.3799|2:217.3128,216.8136,205.5107,215.4374,215.1712|88:224.3017,201.2252,224.7356,193.7815,270.8468|145:208.1761,192.0037,206.7108,211.0336,201.4937|166:234.2027,198.0813,197.9333,194.4761,208.7043|141:208.9868,207.2623,193.2093,192.0872,270.0849|65:190.0082,261.8673,213.4949,287.2060,232.6911|6:227.7855,224.7089,220.5275,252.7081,264.5542|131:259.5600,248.8371,252.0461,247.7089,218.1117|119:218.4833,210.7806,250.8443,234.6604,245.7432|96:331.9191,252.3994,267.1397,355.8301,232.2173|162:285.1070,257.8558,258.4579,238.5664,256.7642|0:260.5706,303.0613,347.2405,254.9105,286.1044",,,0,,,,,1,1,1,1,1,False,False,8,8,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,25,1,107,18,1,107,18,1,1,16,10,472.6269226074219,472.6269226074219,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,472.6269226074219,472.6269226074219,472.6269226074219,472.6269226074219,0.0,,,,,,,,,,,,,,,,,,,,,"107:285.3571,318.3533,345.3274,310.0639,472.6269",,,0,,,,,0,0,1,1,1,,,9,9,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,25,2,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,16,10,163.17074584960938,315.986572265625,161.88380432128906,323.91807861328124,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,202.91697692871094,240.74922581722862,235.5132598876953,315.986572265625,28.451040960215398,,,,,,,,,,,,,,,,,,,,,"87:234.6202,212.1800,250.7725,234.5064,226.2933|157:226.5269,245.8473,229.4789,224.9200,235.8029|149:258.8876,229.5918,280.3756,227.4677,293.0952|109:225.5535,277.0564,314.8091,213.9068,237.8048|143:203.3581,261.9573,206.3823,240.2667,261.5545|114:203.0029,239.3194,194.8409,198.3242,238.1029|117:232.6871,210.2065,209.5368,210.3799,212.1251|2:216.8136,205.5107,215.4374,215.1712,235.5133|88:201.2252,224.7356,193.7815,270.8468,202.9170|145:192.0037,206.7108,211.0336,201.4937,211.2866|166:198.0813,197.9333,194.4761,208.7043,217.5177|141:207.2623,193.2093,192.0872,270.0849,247.4015|65:261.8673,213.4949,287.2060,232.6911,224.9817|6:224.7089,220.5275,252.7081,264.5542,222.0417|131:248.8371,252.0461,247.7089,218.1117,277.8850|119:210.7806,250.8443,234.6604,245.7432,227.2705|96:252.3994,267.1397,355.8301,232.2173,229.2849|162:257.8558,258.4579,238.5664,256.7642,315.9866|0:303.0613,347.2405,254.9105,286.1044,257.3700",,,0,,,,,1,1,1,1,1,False,False,9,9,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,26,1,107,18,1,107,18,1,1,16,11,388.0368347167969,388.0368347167969,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,388.0368347167969,388.0368347167969,388.0368347167969,388.0368347167969,0.0,,,,,,,,,,,,,,,,,,,,,"107:318.3533,345.3274,310.0639,472.6269,388.0368",,,0,,,,,0,0,1,1,1,,,10,10,2,1
