subset_id,subset_clients,seed,round,cluster_id,members,member_indices,cluster_size,selected_members,selected_member_indices,selected_size,full_participation,born_round,cluster_age,mean_update_norm,max_update_norm,eps1,eps2,split_status,split_triggered,split_applied,cut_status,split_rejected_reason,cut_value,left_child_id,right_child_id,child_cluster_ids,left_size,right_size,smaller_child_size,larger_child_size,child_balance_ratio,left_members,right_members,singleton_side,singleton_graph_id,singleton_dataset_id,dtw_dist_mean,dtw_dist_max,all_dtw_n,all_dtw_min,all_dtw_mean,all_dtw_median,all_dtw_max,all_dtw_std,all_aff_n,all_aff_min,all_aff_mean,all_aff_median,all_aff_max,all_aff_std,left_dtw_n,left_dtw_min,left_dtw_mean,left_dtw_median,left_dtw_max,left_dtw_std,right_dtw_n,right_dtw_min,right_dtw_mean,right_dtw_median,right_dtw_max,right_dtw_std,cross_dtw_n,cross_dtw_min,cross_dtw_mean,cross_dtw_median,cross_dtw_max,cross_dtw_std,left_aff_n,left_aff_min,left_aff_mean,left_aff_median,left_aff_max,left_aff_std,right_aff_n,right_aff_min,right_aff_mean,right_aff_median,right_aff_max,right_aff_std,cross_aff_n,cross_aff_min,cross_aff_mean,cross_aff_median,cross_aff_max,cross_aff_std,selected_delta_norm_n,selected_delta_norm_min,selected_delta_norm_mean,selected_delta_norm_median,selected_delta_norm_max,selected_delta_norm_std,member_mean_dtw_text,member_mean_aff_text,selected_grad_tails_text,gate_cluster_size_ok,gate_can_form_two_children,gate_full_participation_ok,gate_warmup_ok,gate_history_ok,gate_mean_below_eps1,gate_max_above_eps2,history_len_prev_mean,history_len_prev_max,min_cluster_size,min_child_size
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,27,1,107,18,1,107,18,1,1,13,15,410.4520263671875,410.4520263671875,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,410.4520263671875,410.4520263671875,410.4520263671875,410.4520263671875,0.0,,,"107:380.6058,724.4099,429.5000,289.0513,410.4520",0,0,1,1,1,,,14,14,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,27,3,0,19,1,0,19,1,1,26,2,250.1783447265625,250.1783447265625,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,250.1783447265625,250.1783447265625,250.1783447265625,250.1783447265625,0.0,,,"0:235.0574,250.1783",0,0,1,0,0,,,1,1,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,27,4,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17,18,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17,18,1,26,2,163.7045135498047,388.97064208984375,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,18,205.1656494140625,238.6925548977322,231.4923324584961,388.97064208984375,40.759784199420984,,,"87:232.2268,230.5574|157:207.3985,245.8834|149:261.6345,233.5134|109:350.0283,241.6773|143:208.1685,222.2552|114:303.8313,233.3471|117:214.9411,218.0302|2:195.5515,205.1656|88:190.1848,241.1565|145:209.3806,211.3960|166:205.2334,213.6447|141:222.7468,273.7013|65:235.4564,215.7982|6:217.2788,214.6794|131:224.1453,209.1265|119:192.8450,232.4272|96:218.3818,265.1358|162:305.2071,388.9706",1,1,1,0,0,,,1,1,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,28,1,107,18,1,107,18,1,1,13,16,341.8609924316406,341.8609924316406,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,341.8609924316406,341.8609924316406,341.8609924316406,341.8609924316406,0.0,,,"107:724.4099,429.5000,289.0513,410.4520,341.8610",0,0,1,1,1,,,15,15,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,28,3,0,19,1,0,19,1,1,26,3,258.31298828125,258.31298828125,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,258.31298828125,258.31298828125,258.31298828125,258.31298828125,0.0,,,"0:235.0574,250.1783,258.3130",0,0,1,0,0,,,2,2,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,28,4,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17,18,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17,18,1,26,3,163.87619018554688,309.39923095703125,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,18,194.1104278564453,232.93872918023004,226.24243927001953,309.39923095703125,30.26813998175145,,,"87:232.2268,230.5574,225.1556|157:207.3985,245.8834,212.5411|149:261.6345,233.5134,202.7159|109:350.0283,241.6773,251.4126|143:208.1685,222.2552,227.5004|114:303.8313,233.3471,217.9540|117:214.9411,218.0302,237.6109|2:195.5515,205.1656,227.3293|88:190.1848,241.1565,194.1104|145:209.3806,211.3960,209.8062|166:205.2334,213.6447,209.7153|141:222.7468,273.7013,217.6743|65:235.4564,215.7982,211.0894|6:217.2788,214.6794,252.0969|131:224.1453,209.1265,246.5931|119:192.8450,232.4272,238.4844|96:218.3818,265.1358,301.7080|162:305.2071,388.9706,309.3992",1,1,1,0,0,,,2,2,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,29,1,107,18,1,107,18,1,1,13,17,370.7388000488281,370.7388000488281,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,370.7388000488281,370.7388000488281,370.7388000488281,370.7388000488281,0.0,,,"107:429.5000,289.0513,410.4520,341.8610,370.7388",0,0,1,1,1,,,16,16,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,29,3,0,19,1,0,19,1,1,26,4,224.46792602539062,224.46792602539062,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,224.46792602539062,224.46792602539062,224.46792602539062,224.46792602539062,0.0,,,"0:235.0574,250.1783,258.3130,224.4679",0,0,1,0,0,,,3,3,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,29,4,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17,18,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17,18,1,26,4,164.89894104003906,322.1127624511719,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,18,205.69296264648438,243.01112365722656,238.3377685546875,322.1127624511719,31.88287675059324,,,"87:232.2268,230.5574,225.1556,256.1707|157:207.3985,245.8834,212.5411,234.4246|149:261.6345,233.5134,202.7159,237.4503|109:350.0283,241.6773,251.4126,315.0070|143:208.1685,222.2552,227.5004,208.3275|114:303.8313,233.3471,217.9540,251.8043|117:214.9411,218.0302,237.6109,229.2031|2:195.5515,205.1656,227.3293,226.5210|88:190.1848,241.1565,194.1104,240.7822|145:209.3806,211.3960,209.8062,239.2253|166:205.2334,213.6447,209.7153,205.6930|141:222.7468,273.7013,217.6743,272.5602|65:235.4564,215.7982,211.0894,210.8644|6:217.2788,214.6794,252.0969,246.2807|131:224.1453,209.1265,246.5931,244.3955|119:192.8450,232.4272,238.4844,224.4128|96:218.3818,265.1358,301.7080,322.1128|162:305.2071,388.9706,309.3992,208.9649",1,1,1,0,0,,,3,3,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,30,1,107,18,1,107,18,1,1,13,18,415.9521179199219,415.9521179199219,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,415.9521179199219,415.9521179199219,415.9521179199219,415.9521179199219,0.0,,,"107:289.0513,410.4520,341.8610,370.7388,415.9521",0,0,1,1,1,,,17,17,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,30,3,0,19,1,0,19,1,1,26,5,251.6675567626953,251.6675567626953,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,251.6675567626953,251.6675567626953,251.6675567626953,251.6675567626953,0.0,,,"0:235.0574,250.1783,258.3130,224.4679,251.6676",0,0,1,0,0,,,4,4,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,30,4,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17,18,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17,18,1,26,5,169.59483337402344,282.44830322265625,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,18,203.69566345214844,243.06145985921225,252.0322036743164,282.44830322265625,22.886520364300477,,,"87:232.2268,230.5574,225.1556,256.1707,208.0625|157:207.3985,245.8834,212.5411,234.4246,282.4483|149:261.6345,233.5134,202.7159,237.4503,255.5774|109:350.0283,241.6773,251.4126,315.0070,264.3456|143:208.1685,222.2552,227.5004,208.3275,251.8980|114:303.8313,233.3471,217.9540,251.8043,252.1664|117:214.9411,218.0302,237.6109,229.2031,271.4614|2:195.5515,205.1656,227.3293,226.5210,257.6837|88:190.1848,241.1565,194.1104,240.7822,203.6957|145:209.3806,211.3960,209.8062,239.2253,217.8144|166:205.2334,213.6447,209.7153,205.6930,211.0009|141:222.7468,273.7013,217.6743,272.5602,239.4590|65:235.4564,215.7982,211.0894,210.8644,221.8564|6:217.2788,214.6794,252.0969,246.2807,257.9743|131:224.1453,209.1265,246.5931,244.3955,253.2431|119:192.8450,232.4272,238.4844,224.4128,218.8590|96:218.3818,265.1358,301.7080,322.1128,258.3533|162:305.2071,388.9706,309.3992,208.9649,249.2069",1,1,1,0,0,,,4,4,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,31,1,107,18,1,107,18,1,1,13,19,476.2560119628906,476.2560119628906,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,476.2560119628906,476.2560119628906,476.2560119628906,476.2560119628906,0.0,,,"107:410.4520,341.8610,370.7388,415.9521,476.2560",0,0,1,1,1,,,18,18,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,31,3,0,19,1,0,19,1,1,26,6,232.76097106933594,232.76097106933594,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,232.76097106933594,232.76097106933594,232.76097106933594,232.76097106933594,0.0,,,"0:250.1783,258.3130,224.4679,251.6676,232.7610",0,0,1,1,1,,,5,5,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,31,4,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17,18,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17,18,1,26,6,163.29901123046875,457.90692138671875,163.77318420410157,333.2789733886719,eligible,1,1,valid_cut,,0.04768064533401638,5.0,6.0,5|6,1.0,17.0,1.0,17.0,0.058823529411764705,109,87|157|149|143|114|117|2|88|145|166|141|65|6|131|119|96|162,left,109,data_4200_3_7.5_chordal,171.87826657762716,465.52049255371094,153,29.24017333984375,171.87826657762716,116.13398742675781,465.52049255371094,119.95907777422323,153,0.0021435285608270875,0.009299960648544815,0.00853723178018921,0.03306859351505182,0.006250870317201118,0,,,,,,136,29.24017333984375,147.4459889355828,108.37205505371094,401.822021484375,101.65934014530468,17,226.36131286621094,367.3364877139821,360.2071533203125,465.52049255371094,62.09062584430477,0,,,,,,136,0.0024824859284382217,0.010111862749215737,0.009143803455432897,0.03306859351505182,0.006163368290873558,17,0.0021435285608270875,0.002804743843177434,0.002768494452027689,0.004398285651123252,0.0005497512831373807,18,198.91522216796875,249.52041965060764,224.7325897216797,457.90692138671875,59.68859602897489,87:133.3272|157:167.2707|149:126.2211|109:367.3365|143:122.6323|114:117.6495|117:127.1182|2:145.5194|88:166.4520|145:133.9847|166:151.9721|141:157.0187|65:156.1946|6:127.0625|131:127.1278|119:139.6112|96:282.8091|162:344.5014,87:0.0100|157:0.0066|149:0.0107|109:0.0028|143:0.0134|114:0.0131|117:0.0109|2:0.0099|88:0.0069|145:0.0129|166:0.0110|141:0.0073|65:0.0107|6:0.0123|131:0.0118|119:0.0103|96:0.0036|162:0.0030,87:|157:|149:|109:|143:|114:|117:|2:|88:|145:|166:|141:|65:|6:|131:|119:|96:|162:,1,1,1,1,1,True,True,5,5,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,32,1,107,18,1,107,18,1,1,13,20,404.2021789550781,404.2021789550781,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,404.2021789550781,404.2021789550781,404.2021789550781,404.2021789550781,0.0,,,"107:341.8610,370.7388,415.9521,476.2560,404.2022",0,0,1,1,1,,,19,19,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,32,3,0,19,1,0,19,1,1,26,7,276.5890808105469,276.5890808105469,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,276.5890808105469,276.5890808105469,276.5890808105469,276.5890808105469,0.0,,,"0:258.3130,224.4679,251.6676,232.7610,276.5891",0,0,1,1,1,,,6,6,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,32,5,109,3,1,109,3,1,1,32,1,343.9353942871094,343.9353942871094,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,343.9353942871094,343.9353942871094,343.9353942871094,343.9353942871094,0.0,,,109:343.9354,0,0,1,0,0,,,0,0,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,32,6,87|157|149|143|114|117|2|88|145|166|141|65|6|131|119|96|162,0|1|2|4|5|6|7|8|9|10|11|12|13|14|15|16|17,17,87|157|149|143|114|117|2|88|145|166|141|65|6|131|119|96|162,0|1|2|4|5|6|7|8|9|10|11|12|13|14|15|16|17,17,1,32,1,161.4972686767578,299.2662658691406,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,17,205.91607666015625,236.185817045324,228.55213928222656,299.2662658691406,25.143902321154314,,,87:299.2663|157:244.3970|149:226.7537|143:243.7672|114:208.7731|117:220.7038|2:224.5434|88:219.4706|145:249.0039|166:229.8676|141:240.1653|65:205.9161|6:211.7601|131:228.5521|119:222.7874|96:248.1597|162:291.2718,1,1,1,0,0,,,0,0,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,33,1,107,18,1,107,18,1,1,13,21,314.0814208984375,314.0814208984375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,314.0814208984375,314.0814208984375,314.0814208984375,314.0814208984375,0.0,,,"107:370.7388,415.9521,476.2560,404.2022,314.0814",0,0,1,1,1,,,20,20,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,33,3,0,19,1,0,19,1,1,26,8,285.1180114746094,285.1180114746094,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,285.1180114746094,285.1180114746094,285.1180114746094,285.1180114746094,0.0,,,"0:224.4679,251.6676,232.7610,276.5891,285.1180",0,0,1,1,1,,,7,7,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,33,5,109,3,1,109,3,1,1,32,2,310.3239440917969,310.3239440917969,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,310.3239440917969,310.3239440917969,310.3239440917969,310.3239440917969,0.0,,,"109:343.9354,310.3239",0,0,1,0,0,,,1,1,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,33,6,87|157|149|143|114|117|2|88|145|166|141|65|6|131|119|96|162,0|1|2|4|5|6|7|8|9|10|11|12|13|14|15|16|17,17,87|157|149|143|114|117|2|88|145|166|141|65|6|131|119|96|162,0|1|2|4|5|6|7|8|9|10|11|12|13|14|15|16|17,17,1,32,2,166.84352111816406,456.6855773925781,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,17,198.6708984375,247.0715305103975,226.09153747558594,456.6855773925781,61.819704987104764,,,"87:299.2663,201.0401|157:244.3970,243.2690|149:226.7537,261.3676|143:243.7672,235.6107|114:208.7731,244.2148|117:220.7038,225.4542|2:224.5434,215.3043|88:219.4706,226.0915|145:249.0039,224.9730|166:229.8676,242.9743|141:240.1653,198.6709|65:205.9161,230.3120|6:211.7601,219.8638|131:228.5521,220.2385|119:222.7874,205.4926|96:248.1597,348.6533|162:291.2718,456.6856",1,1,1,0,0,,,1,1,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,34,1,107,18,1,107,18,1,1,13,22,367.5577392578125,367.5577392578125,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,367.5577392578125,367.5577392578125,367.5577392578125,367.5577392578125,0.0,,,"107:415.9521,476.2560,404.2022,314.0814,367.5577",0,0,1,1,1,,,21,21,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,34,3,0,19,1,0,19,1,1,26,9,255.25514221191406,255.25514221191406,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,255.25514221191406,255.25514221191406,255.25514221191406,255.25514221191406,0.0,,,"0:251.6676,232.7610,276.5891,285.1180,255.2551",0,0,1,1,1,,,8,8,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,34,5,109,3,1,109,3,1,1,32,3,444.3384094238281,444.3384094238281,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,444.3384094238281,444.3384094238281,444.3384094238281,444.3384094238281,0.0,,,"109:343.9354,310.3239,444.3384",0,0,1,0,0,,,2,2,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,34,6,87|157|149|143|114|117|2|88|145|166|141|65|6|131|119|96|162,0|1|2|4|5|6|7|8|9|10|11|12|13|14|15|16|17,17,87|157|149|143|114|117|2|88|145|166|141|65|6|131|119|96|162,0|1|2|4|5|6|7|8|9|10|11|12|13|14|15|16|17,17,1,32,3,166.05380249023438,360.0505065917969,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,17,193.33197021484375,236.6913209802964,225.63400268554688,360.0505065917969,36.299121795776706,,,"87:299.2663,201.0401,238.7187|157:244.3970,243.2690,216.7724|149:226.7537,261.3676,210.6338|143:243.7672,235.6107,219.5591|114:208.7731,244.2148,267.9028|117:220.7038,225.4542,236.3260|2:224.5434,215.3043,225.6340|88:219.4706,226.0915,193.3320|145:249.0039,224.9730,211.8186|166:229.8676,242.9743,220.0180|141:240.1653,198.6709,212.2865|65:205.9161,230.3120,250.3132|6:211.7601,219.8638,241.7164|131:228.5521,220.2385,253.5319|119:222.7874,205.4926,212.4255|96:248.1597,348.6533,360.0505|162:291.2718,456.6856,252.7132",1,1,1,0,0,,,2,2,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,35,1,107,18,1,107,18,1,1,13,23,340.1383056640625,340.1383056640625,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,340.1383056640625,340.1383056640625,340.1383056640625,340.1383056640625,0.0,,,"107:476.2560,404.2022,314.0814,367.5577,340.1383",0,0,1,1,1,,,22,22,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,35,3,0,19,1,0,19,1,1,26,10,269.1988830566406,269.1988830566406,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,269.1988830566406,269.1988830566406,269.1988830566406,269.1988830566406,0.0,,,"0:232.7610,276.5891,285.1180,255.2551,269.1989",0,0,1,1,1,,,9,9,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,35,5,109,3,1,109,3,1,1,32,4,294.66571044921875,294.66571044921875,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,294.66571044921875,294.66571044921875,294.66571044921875,294.66571044921875,0.0,,,"109:343.9354,310.3239,444.3384,294.6657",0,0,1,0,0,,,3,3,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,35,6,87|157|149|143|114|117|2|88|145|166|141|65|6|131|119|96|162,0|1|2|4|5|6|7|8|9|10|11|12|13|14|15|16|17,17,87|157|149|143|114|117|2|88|145|166|141|65|6|131|119|96|162,0|1|2|4|5|6|7|8|9|10|11|12|13|14|15|16|17,17,1,32,4,160.90960693359375,337.96978759765625,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,17,194.89910888671875,238.57206277286306,220.726806640625,337.96978759765625,42.465608828429424,,,"87:299.2663,201.0401,238.7187,282.5866|157:244.3970,243.2690,216.7724,213.8222|149:226.7537,261.3676,210.6338,234.2270|143:243.7672,235.6107,219.5591,216.3509|114:208.7731,244.2148,267.9028,220.7268|117:220.7038,225.4542,236.3260,290.5594|2:224.5434,215.3043,225.6340,216.0441|88:219.4706,226.0915,193.3320,214.4539|145:249.0039,224.9730,211.8186,194.8991|166:229.8676,242.9743,220.0180,204.8919|141:240.1653,198.6709,212.2865,195.4155|65:205.9161,230.3120,250.3132,228.6962|6:211.7601,219.8638,241.7164,226.9359|131:228.5521,220.2385,253.5319,210.9257|119:222.7874,205.4926,212.4255,240.9160|96:248.1597,348.6533,360.0505,337.9698|162:291.2718,456.6856,252.7132,326.3041",1,1,1,0,0,,,3,3,2,1
