run_type,algorithm,subset_id,subset_clients,seed,graph_id,dataset_id,phase,split,task,round,local_epoch,train_loss,eval_loss,pair_acc,subset_acc,micro_f1,macro_f1,macro_pos_f1,macro_minority_f1,num_nodes,tp,fp,tn,fn,precision,recall,f1,positive_f1,minority_f1,pos_cnt,pos_rate
local,local,,,0,62,data_3800_4_9_chordal_rep02,train_epoch,train,,,1,0.8133938594868309,,,,,,,,3800,,,,,,,,,,,
local,local,,,0,62,data_3800_4_9_chordal_rep02,val_epoch,val,,,1,,0.7443759955230512,0.6906842105263158,0.47026315331459045,0.5637942551770206,0.5521918535232544,0.5521918535232544,0.5521918535232544,3800,,,,,,,,,,,
local,local,,,0,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle2,,1,,,,,,,,,3800,450.0,1356.0,1994.0,0.0,0.24916943521594684,1.0,0.3989361524581909,0.3989361524581909,0.3989361524581909,450.0,0.1184210553765297
local,local,,,0,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle3,,1,,,,,,,,,3800,596.0,1321.0,1883.0,0.0,0.3109024517475222,1.0,0.47433343529701233,0.47433343529701233,0.47433343529701233,596.0,0.15684211254119873
local,local,,,0,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle4,,1,,,,,,,,,3800,746.0,1182.0,1867.0,5.0,0.3869294605809129,0.9933422103861518,0.5569242238998413,0.5569242238998413,0.5569242238998413,751.0,0.1976315826177597
local,local,,,0,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle5,,1,,,,,,,,,3800,947.0,1009.0,1807.0,37.0,0.4841513292433538,0.9623983739837398,0.6442176699638367,0.6442176699638367,0.6442176699638367,984.0,0.25894737243652344
local,local,,,0,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle6,,1,,,,,,,,,3800,1059.0,900.0,1774.0,67.0,0.5405819295558959,0.9404973357015985,0.6865478157997131,0.6865478157997131,0.6865478157997131,1126.0,0.2963157892227173
local,local,,,0,62,data_3800_4_9_chordal_rep02,train_epoch,train,,,2,0.5266053945139835,,,,,,,,3800,,,,,,,,,,,
local,local,,,0,62,data_3800_4_9_chordal_rep02,val_epoch,val,,,2,,0.4411240311672813,0.861578947368421,0.597631573677063,0.7286981638126676,0.7644134163856506,0.7644134163856506,0.7644134163856506,3800,,,,,,,,,,,
local,local,,,0,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle2,,2,,,,,,,,,3800,442.0,45.0,3305.0,8.0,0.9075975359342916,0.9822222222222222,0.9434365034103394,0.9434365034103394,0.9434365034103394,450.0,0.1184210553765297
local,local,,,0,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle3,,2,,,,,,,,,3800,589.0,227.0,2977.0,7.0,0.7218137254901961,0.988255033557047,0.8342776298522949,0.8342776298522949,0.8342776298522949,596.0,0.15684211254119873
local,local,,,0,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle4,,2,,,,,,,,,3800,738.0,654.0,2395.0,13.0,0.5301724137931034,0.9826897470039947,0.6887540221214294,0.6887540221214294,0.6887540221214294,751.0,0.1976315826177597
local,local,,,0,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle5,,2,,,,,,,,,3800,892.0,732.0,2084.0,92.0,0.5492610837438424,0.9065040650406504,0.6840490698814392,0.6840490698814392,0.6840490698814392,984.0,0.25894737243652344
local,local,,,0,62,data_3800_4_9_chordal_rep02,val_epoch_task,val,cycle6,,2,,,,,,,,,3800,871.0,597.0,2077.0,255.0,0.5933242506811989,0.7735346358792184,0.6715497374534607,0.6715497374534607,0.6715497374534607,1126.0,0.2963157892227173
local,local,,,0,62,data_3800_4_9_chordal_rep02,train_epoch,train,,,3,0.36025562687924034,,,,,,,,3800,,,,,,,,,,,
local,local,,,0,62,data_3800_4_9_chordal_rep02,val_epoch,val,,,3,,0.32114666474492926,0.89,0.6302631497383118,0.7806925498426022,0.8187295794487,0.8187295794487,0.8187295794487,3800,,,,,,,,,,,
