run_type,algorithm,subset_id,subset_clients,seed,graph_id,dataset_id,phase,split,task,round,local_epoch,train_loss,eval_loss,pair_acc,subset_acc,micro_f1,macro_f1,macro_pos_f1,macro_minority_f1,num_nodes,tp,fp,tn,fn,precision,recall,f1,positive_f1,minority_f1,pos_cnt,pos_rate
local,local,,,2,68,data_3800_4_10_chordal_rep00,train_epoch,train,,,1,0.7261632662697842,,,,,,,,3800,,,,,,,,,,,
local,local,,,2,68,data_3800_4_10_chordal_rep00,val_epoch,val,,,1,,0.44808177816240413,0.8242105263157895,0.5271052718162537,0.6493070138597228,0.6875067353248596,0.6875067353248596,0.6875067353248596,3800,,,,,,,,,,,
local,local,,,2,68,data_3800_4_10_chordal_rep00,val_epoch_task,val,cycle2,,1,,,,,,,,,3800,378.0,84.0,3338.0,0.0,0.8181818181818182,1.0,0.9000000357627869,0.9000000357627869,0.9000000357627869,378.0,0.09947368502616882
local,local,,,2,68,data_3800_4_10_chordal_rep00,val_epoch_task,val,cycle3,,1,,,,,,,,,3800,482.0,404.0,2911.0,3.0,0.5440180586907449,0.9938144329896907,0.7031363248825073,0.7031363248825073,0.7031363248825073,485.0,0.12763157486915588
local,local,,,2,68,data_3800_4_10_chordal_rep00,val_epoch_task,val,cycle4,,1,,,,,,,,,3800,644.0,770.0,2380.0,6.0,0.45544554455445546,0.9907692307692307,0.6240310072898865,0.6240310072898865,0.6240310072898865,650.0,0.17105263471603394
local,local,,,2,68,data_3800_4_10_chordal_rep00,val_epoch_task,val,cycle5,,1,,,,,,,,,3800,782.0,1023.0,1936.0,59.0,0.4332409972299169,0.929845422116528,0.591080904006958,0.591080904006958,0.591080904006958,841.0,0.22131578624248505
local,local,,,2,68,data_3800_4_10_chordal_rep00,val_epoch_task,val,cycle6,,1,,,,,,,,,3800,806.0,770.0,2003.0,221.0,0.5114213197969543,0.7848101265822784,0.6192854046821594,0.6192854046821594,0.6192854046821594,1027.0,0.2702631652355194
local,local,,,2,68,data_3800_4_10_chordal_rep00,train_epoch,train,,,2,0.4303633218689969,,,,,,,,3800,,,,,,,,,,,
local,local,,,2,68,data_3800_4_10_chordal_rep00,val_epoch,val,,,2,,0.3393255038637864,0.888421052631579,0.6392105221748352,0.7437756828619774,0.7754377126693726,0.7754377126693726,0.7754377126693726,3800,,,,,,,,,,,
local,local,,,2,68,data_3800_4_10_chordal_rep00,val_epoch_task,val,cycle2,,2,,,,,,,,,3800,378.0,54.0,3368.0,0.0,0.875,1.0,0.9333333373069763,0.9333333373069763,0.9333333373069763,378.0,0.09947368502616882
local,local,,,2,68,data_3800_4_10_chordal_rep00,val_epoch_task,val,cycle3,,2,,,,,,,,,3800,485.0,269.0,3046.0,0.0,0.6432360742705571,1.0,0.7828894257545471,0.7828894257545471,0.7828894257545471,485.0,0.12763157486915588
local,local,,,2,68,data_3800_4_10_chordal_rep00,val_epoch_task,val,cycle4,,2,,,,,,,,,3800,605.0,342.0,2808.0,45.0,0.6388595564941922,0.9307692307692308,0.7576707005500793,0.7576707005500793,0.7576707005500793,650.0,0.17105263471603394
local,local,,,2,68,data_3800_4_10_chordal_rep00,val_epoch_task,val,cycle5,,2,,,,,,,,,3800,794.0,444.0,2515.0,47.0,0.6413570274636511,0.9441141498216409,0.7638287544250488,0.7638287544250488,0.7638287544250488,841.0,0.22131578624248505
local,local,,,2,68,data_3800_4_10_chordal_rep00,val_epoch_task,val,cycle6,,2,,,,,,,,,3800,815.0,707.0,2066.0,212.0,0.5354796320630749,0.7935735150925024,0.639466404914856,0.639466404914856,0.639466404914856,1027.0,0.2702631652355194
local,local,,,2,68,data_3800_4_10_chordal_rep00,train_epoch,train,,,3,0.332118519638714,,,,,,,,3800,,,,,,,,,,,
local,local,,,2,68,data_3800_4_10_chordal_rep00,val_epoch,val,,,3,,0.26736006677150725,0.9123684210526316,0.6768420934677124,0.7858520900321544,0.8253885507583618,0.8253885507583618,0.8253885507583618,3800,,,,,,,,,,,
local,local,,,2,68,data_3800_4_10_chordal_rep00,val_epoch_task,val,cycle2,,3,,,,,,,,,3800,377.0,40.0,3382.0,1.0,0.9040767386091128,0.9973544973544973,0.9484276175498962,0.9484276175498962,0.9484276175498962,378.0,0.09947368502616882
local,local,,,2,68,data_3800_4_10_chordal_rep00,val_epoch_task,val,cycle3,,3,,,,,,,,,3800,485.0,124.0,3191.0,0.0,0.7963875205254516,1.0,0.8866544961929321,0.8866544961929321,0.8866544961929321,485.0,0.12763157486915588
local,local,,,2,68,data_3800_4_10_chordal_rep00,val_epoch_task,val,cycle4,,3,,,,,,,,,3800,620.0,169.0,2981.0,30.0,0.7858048162230672,0.9538461538461539,0.861709475517273,0.861709475517273,0.861709475517273,650.0,0.17105263471603394
local,local,,,2,68,data_3800_4_10_chordal_rep00,val_epoch_task,val,cycle5,,3,,,,,,,,,3800,797.0,370.0,2589.0,44.0,0.6829477292202228,0.9476813317479191,0.7938246726989746,0.7938246726989746,0.7938246726989746,841.0,0.22131578624248505
local,local,,,2,68,data_3800_4_10_chordal_rep00,val_epoch_task,val,cycle6,,3,,,,,,,,,3800,776.0,636.0,2137.0,251.0,0.5495750708215298,0.7555988315481986,0.6363263726234436,0.6363263726234436,0.6363263726234436,1027.0,0.2702631652355194
local,local,,,2,68,data_3800_4_10_chordal_rep00,train_epoch,train,,,4,0.29172780253385244,,,,,,,,3800,,,,,,,,,,,
local,local,,,2,68,data_3800_4_10_chordal_rep00,val_epoch,val,,,4,,0.28015206468732734,0.9117894736842105,0.6860526204109192,0.7802255441909257,0.8186880350112915,0.8186880350112915,0.8186880350112915,3800,,,,,,,,,,,
local,local,,,2,68,data_3800_4_10_chordal_rep00,val_epoch_task,val,cycle2,,4,,,,,,,,,3800,378.0,34.0,3388.0,0.0,0.9174757281553398,1.0,0.956961989402771,0.956961989402771,0.956961989402771,378.0,0.09947368502616882
local,local,,,2,68,data_3800_4_10_chordal_rep00,val_epoch_task,val,cycle3,,4,,,,,,,,,3800,483.0,108.0,3207.0,2.0,0.817258883248731,0.9958762886597938,0.897769570350647,0.897769570350647,0.897769570350647,485.0,0.12763157486915588
