run_type,algorithm,subset_id,subset_clients,seed,graph_id,dataset_id,phase,split,task,round,local_epoch,train_loss,eval_loss,pair_acc,subset_acc,micro_f1,macro_f1,macro_pos_f1,macro_minority_f1,num_nodes,tp,fp,tn,fn,precision,recall,f1,positive_f1,minority_f1,pos_cnt,pos_rate
local,local,,,2,482,data_4000_3_10_chordal,train_epoch,train,,,1,0.8677071080207824,,,,,,,,4000,,,,,,,,,,,
local,local,,,2,482,data_4000_3_10_chordal,val_epoch,val,,,1,,1.5768274879455566,0.5862,0.49000000953674316,0.26278282558346694,0.2612607777118683,0.2612607777118683,0.2612607777118683,4000,,,,,,,,,,,
local,local,,,2,482,data_4000_3_10_chordal,val_epoch_task,val,cycle2,,1,,,,,,,,,4000,233.0,1576.0,2191.0,0.0,0.12880044223327805,1.0,0.22820763289928436,0.22820763289928436,0.22820763289928436,233.0,0.05824999883770943
local,local,,,2,482,data_4000_3_10_chordal,val_epoch_task,val,cycle3,,1,,,,,,,,,4000,275.0,1756.0,1969.0,0.0,0.13540128015755784,1.0,0.23850823938846588,0.23850823938846588,0.23850823938846588,275.0,0.06875000149011612
local,local,,,2,482,data_4000_3_10_chordal,val_epoch_task,val,cycle4,,1,,,,,,,,,4000,242.0,1719.0,2039.0,0.0,0.12340642529321774,1.0,0.2197004109621048,0.2197004109621048,0.2197004109621048,242.0,0.060499999672174454
local,local,,,2,482,data_4000_3_10_chordal,val_epoch_task,val,cycle5,,1,,,,,,,,,4000,340.0,1623.0,2037.0,0.0,0.17320427916454406,1.0,0.2952670156955719,0.2952670156955719,0.2952670156955719,340.0,0.08500000089406967
local,local,,,2,482,data_4000_3_10_chordal,val_epoch_task,val,cycle6,,1,,,,,,,,,4000,385.0,1602.0,2013.0,0.0,0.1937594363361852,1.0,0.3246205747127533,0.3246205747127533,0.3246205747127533,385.0,0.09624999761581421
local,local,,,2,482,data_4000_3_10_chordal,train_epoch,train,,,2,0.5405580439567566,,,,,,,,4000,,,,,,,,,,,
local,local,,,2,482,data_4000_3_10_chordal,val_epoch,val,,,2,,0.3899274154901505,0.88605,0.7515000104904175,0.5500493583415597,0.558275580406189,0.558275580406189,0.558275580406189,4000,,,,,,,,,,,
local,local,,,2,482,data_4000_3_10_chordal,val_epoch_task,val,cycle2,,2,,,,,,,,,4000,229.0,262.0,3505.0,4.0,0.4663951120162933,0.9828326180257511,0.6325967311859131,0.6325967311859131,0.6325967311859131,233.0,0.05824999883770943
local,local,,,2,482,data_4000_3_10_chordal,val_epoch_task,val,cycle3,,2,,,,,,,,,4000,253.0,514.0,3211.0,22.0,0.32985658409387225,0.92,0.48560458421707153,0.48560458421707153,0.48560458421707153,275.0,0.06875000149011612
local,local,,,2,482,data_4000_3_10_chordal,val_epoch_task,val,cycle4,,2,,,,,,,,,4000,239.0,433.0,3325.0,3.0,0.3556547619047619,0.987603305785124,0.5229759216308594,0.5229759216308594,0.5229759216308594,242.0,0.060499999672174454
local,local,,,2,482,data_4000_3_10_chordal,val_epoch_task,val,cycle5,,2,,,,,,,,,4000,333.0,345.0,3315.0,7.0,0.4911504424778761,0.9794117647058823,0.6542239785194397,0.6542239785194397,0.6542239785194397,340.0,0.08500000089406967
local,local,,,2,482,data_4000_3_10_chordal,val_epoch_task,val,cycle6,,2,,,,,,,,,4000,339.0,643.0,2972.0,46.0,0.34521384928716903,0.8805194805194805,0.49597659707069397,0.49597659707069397,0.49597659707069397,385.0,0.09624999761581421
local,local,,,2,482,data_4000_3_10_chordal,train_epoch,train,,,3,0.33600019335746767,,,,,,,,4000,,,,,,,,,,,
local,local,,,2,482,data_4000_3_10_chordal,val_epoch,val,,,3,,0.2989137531518936,0.904,0.750249981880188,0.6041237113402063,0.6727984547615051,0.6727984547615051,0.6727984547615051,4000,,,,,,,,,,,
