subset_id,subset_clients,seed,round,cluster_id,members,member_indices,cluster_size,selected_members,selected_member_indices,selected_size,full_participation,born_round,cluster_age,mean_update_norm,max_update_norm,eps1,eps2,split_status,split_triggered,split_applied,cut_status,split_rejected_reason,cut_value,left_child_id,right_child_id,child_cluster_ids,left_size,right_size,smaller_child_size,larger_child_size,child_balance_ratio,left_members,right_members,singleton_side,singleton_graph_id,singleton_dataset_id,dtw_dist_mean,dtw_dist_max,all_dtw_n,all_dtw_min,all_dtw_mean,all_dtw_median,all_dtw_max,all_dtw_std,all_aff_n,all_aff_min,all_aff_mean,all_aff_median,all_aff_max,all_aff_std,left_dtw_n,left_dtw_min,left_dtw_mean,left_dtw_median,left_dtw_max,left_dtw_std,right_dtw_n,right_dtw_min,right_dtw_mean,right_dtw_median,right_dtw_max,right_dtw_std,cross_dtw_n,cross_dtw_min,cross_dtw_mean,cross_dtw_median,cross_dtw_max,cross_dtw_std,left_aff_n,left_aff_min,left_aff_mean,left_aff_median,left_aff_max,left_aff_std,right_aff_n,right_aff_min,right_aff_mean,right_aff_median,right_aff_max,right_aff_std,cross_aff_n,cross_aff_min,cross_aff_mean,cross_aff_median,cross_aff_max,cross_aff_std,selected_delta_norm_n,selected_delta_norm_min,selected_delta_norm_mean,selected_delta_norm_median,selected_delta_norm_max,selected_delta_norm_std,member_mean_dtw_text,member_mean_aff_text,selected_grad_tails_text,gate_cluster_size_ok,gate_can_form_two_children,gate_full_participation_ok,gate_warmup_ok,gate_history_ok,gate_mean_below_eps1,gate_max_above_eps2,history_len_prev_mean,history_len_prev_max,min_cluster_size,min_child_size
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,29,1,0,19,1,0,19,1,1,14,16,361.1985168457031,361.1985168457031,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,361.1985168457031,361.1985168457031,361.1985168457031,361.1985168457031,0.0,,,"0:486.4260,378.3663,299.8979,292.0369,361.1985",0,0,1,1,1,,,15,15,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,29,2,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18,19,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18,19,1,14,16,162.09930419921875,260.14434814453125,163.42300872802736,307.1265563964844,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,187.55731201171875,215.0890800074527,213.61094665527344,260.14434814453125,19.19814659157254,,,"87:198.7551,251.5300,243.5196,225.6376,229.1329|157:210.2280,207.9118,207.1269,215.7372,225.2839|149:252.8195,275.5471,253.6207,231.9357,260.1443|109:224.1404,307.0268,222.1820,254.1165,211.2258|143:205.9958,200.3813,218.7694,210.2709,225.9728|114:216.6021,198.1403,216.7984,216.7857,214.1981|117:193.7310,213.0579,221.9460,229.2758,199.3658|2:206.4403,210.1482,205.9601,215.2798,218.8008|88:192.1693,193.4760,191.1269,216.9477,197.3520|145:204.8467,197.4196,201.2808,223.7170,193.5945|166:202.8610,209.8966,195.8662,220.0914,203.4510|141:185.4016,205.0137,227.7912,200.8120,198.9649|65:204.0107,229.7872,215.8286,204.7874,193.1102|6:229.1122,208.5233,207.3127,192.2942,213.6109|131:222.2216,202.6051,231.5104,207.6477,248.6977|119:221.3319,232.5404,219.8579,201.0938,187.5573|96:280.6776,220.8973,212.8765,227.3363,203.6911|162:215.2352,213.8188,229.9754,238.7003,225.0188|107:248.6656,265.7111,227.3128,221.7284,237.5197",1,1,1,1,1,True,False,15,15,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,30,1,0,19,1,0,19,1,1,14,17,294.25311279296875,294.25311279296875,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,294.25311279296875,294.25311279296875,294.25311279296875,294.25311279296875,0.0,,,"0:378.3663,299.8979,292.0369,361.1985,294.2531",0,0,1,1,1,,,16,16,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,30,2,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18,19,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18,19,1,14,17,161.55242919921875,313.686767578125,163.28705978393555,307.0268249511719,eligible,1,1,valid_cut,,0.0963882938945029,3.0,4.0,3|4,1.0,18.0,1.0,18.0,0.05555555555555555,149,87|157|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107,left,149,data_4200_3_6.5_chordal,110.53539325201024,301.61041259765625,171,21.273849487304688,110.53539325201024,90.78671264648438,301.61041259765625,66.31820835731908,171,0.0033045789515827955,0.01309167472086465,0.010894823130353193,0.044895697107496614,0.008238169638802102,0,,,,,,153,21.273849487304688,98.47984294018714,80.13764953613281,245.0159149169922,55.96546974533927,18,65.30574035644531,213.0075709025065,229.5627212524414,301.61041259765625,58.506001395436826,0,,,,,,153,0.004064777680490339,0.014001882897865048,0.012324734641896087,0.044895697107496614,0.00819139367774405,18,0.0033045789515827955,0.005354905216361272,0.004339100705858732,0.015081650466825592,0.002738629033551861,19,189.14828491210938,220.31988926937706,210.38487243652344,313.686767578125,29.4568765413308,87:142.2467|157:77.6854|149:213.0076|109:176.7175|143:90.9404|114:83.4860|117:81.9650|2:88.0041|88:116.7944|145:93.6685|166:93.9958|141:85.5920|65:91.5020|6:91.2344|131:99.5840|119:100.7183|96:80.5654|162:171.6068|107:120.8583,87:0.0076|157:0.0185|149:0.0054|109:0.0059|143:0.0129|114:0.0166|117:0.0171|2:0.0168|88:0.0126|145:0.0159|166:0.0162|141:0.0178|65:0.0151|6:0.0160|131:0.0112|119:0.0135|96:0.0153|162:0.0060|107:0.0086,87:|157:|149:|109:|143:|114:|117:|2:|88:|145:|166:|141:|65:|6:|131:|119:|96:|162:|107:,1,1,1,1,1,True,True,16,16,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,31,1,0,19,1,0,19,1,1,14,18,331.1396484375,331.1396484375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,331.1396484375,331.1396484375,331.1396484375,331.1396484375,0.0,,,"0:299.8979,292.0369,361.1985,294.2531,331.1396",0,0,1,1,1,,,17,17,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,31,3,149,2,1,149,2,1,1,31,1,300.8489685058594,300.8489685058594,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,300.8489685058594,300.8489685058594,300.8489685058594,300.8489685058594,0.0,,,149:300.8490,0,0,1,0,0,,,0,0,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,31,4,87|157|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107,0|1|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18,18,87|157|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107,0|1|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18,18,1,31,1,165.7082977294922,296.865966796875,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,18,195.81854248046875,229.8540513780382,224.9318084716797,296.865966796875,29.311185190645457,,,87:230.2689|157:267.7563|109:296.8660|143:228.9603|114:290.3325|117:245.9417|2:219.1526|88:220.9033|145:202.2908|166:199.5284|141:202.3645|65:200.2597|6:238.3484|131:195.8185|119:209.5314|96:231.4798|162:213.5206|107:244.0490,1,1,1,0,0,,,0,0,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,32,1,0,19,1,0,19,1,1,14,19,365.9045104980469,365.9045104980469,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,365.9045104980469,365.9045104980469,365.9045104980469,365.9045104980469,0.0,,,"0:292.0369,361.1985,294.2531,331.1396,365.9045",0,0,1,1,1,,,18,18,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,32,3,149,2,1,149,2,1,1,31,2,298.03057861328125,298.03057861328125,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,298.03057861328125,298.03057861328125,298.03057861328125,298.03057861328125,0.0,,,"149:300.8490,298.0306",0,0,1,0,0,,,1,1,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,32,4,87|157|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107,0|1|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18,18,87|157|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107,0|1|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18,18,1,31,2,161.95944213867188,257.20098876953125,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,18,200.75558471679688,217.50397491455078,215.63130950927734,257.20098876953125,14.37226101445658,,,"87:230.2689,222.5407|157:267.7563,215.9751|109:296.8660,216.8550|143:228.9603,214.8769|114:290.3325,202.7680|117:245.9417,202.6603|2:219.1526,200.7556|88:220.9033,202.7881|145:202.2908,211.0022|166:199.5284,226.0781|141:202.3645,215.4764|65:200.2597,214.7519|6:238.3484,230.5785|131:195.8185,215.7862|119:209.5314,203.2322|96:231.4798,218.4190|162:213.5206,243.3263|107:244.0490,257.2010",1,1,1,0,0,,,1,1,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,33,1,0,19,1,0,19,1,1,14,20,279.4296569824219,279.4296569824219,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,279.4296569824219,279.4296569824219,279.4296569824219,279.4296569824219,0.0,,,"0:361.1985,294.2531,331.1396,365.9045,279.4297",0,0,1,1,1,,,19,19,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,33,3,149,2,1,149,2,1,1,31,3,310.6463928222656,310.6463928222656,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,310.6463928222656,310.6463928222656,310.6463928222656,310.6463928222656,0.0,,,"149:300.8490,298.0306,310.6464",0,0,1,0,0,,,2,2,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,33,4,87|157|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107,0|1|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18,18,87|157|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107,0|1|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18,18,1,31,3,161.20492553710938,292.2132263183594,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,18,184.89698791503906,218.99893612331815,213.5823974609375,292.2132263183594,23.27408300218538,,,"87:230.2689,222.5407,216.6815|157:267.7563,215.9751,239.8022|109:296.8660,216.8550,238.7693|143:228.9603,214.8769,197.5411|114:290.3325,202.7680,233.0247|117:245.9417,202.6603,210.4488|2:219.1526,200.7556,218.8425|88:220.9033,202.7881,184.8970|145:202.2908,211.0022,196.7643|166:199.5284,226.0781,209.9816|141:202.3645,215.4764,210.1110|65:200.2597,214.7519,208.0460|6:238.3484,230.5785,223.3274|131:195.8185,215.7862,210.4833|119:209.5314,203.2322,196.8521|96:231.4798,218.4190,217.6065|162:213.5206,243.3263,236.5883|107:244.0490,257.2010,292.2132",1,1,1,0,0,,,2,2,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,34,1,0,19,1,0,19,1,1,14,21,341.82928466796875,341.82928466796875,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,341.82928466796875,341.82928466796875,341.82928466796875,341.82928466796875,0.0,,,"0:294.2531,331.1396,365.9045,279.4297,341.8293",0,0,1,1,1,,,20,20,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,34,3,149,2,1,149,2,1,1,31,4,262.92535400390625,262.92535400390625,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,262.92535400390625,262.92535400390625,262.92535400390625,262.92535400390625,0.0,,,"149:300.8490,298.0306,310.6464,262.9254",0,0,1,0,0,,,3,3,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,34,4,87|157|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107,0|1|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18,18,87|157|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107,0|1|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18,18,1,31,4,162.57281494140625,273.3671875,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,18,177.45545959472656,216.846068488227,220.383056640625,273.3671875,20.747536357230615,,,"87:230.2689,222.5407,216.6815,237.4764|157:267.7563,215.9751,239.8022,212.4367|109:296.8660,216.8550,238.7693,214.1151|143:228.9603,214.8769,197.5411,220.6111|114:290.3325,202.7680,233.0247,230.4444|117:245.9417,202.6603,210.4488,197.1012|2:219.1526,200.7556,218.8425,221.2238|88:220.9033,202.7881,184.8970,177.4555|145:202.2908,211.0022,196.7643,196.8801|166:199.5284,226.0781,209.9816,201.3596|141:202.3645,215.4764,210.1110,189.3887|65:200.2597,214.7519,208.0460,220.1551|6:238.3484,230.5785,223.3274,204.7649|131:195.8185,215.7862,210.4833,226.6959|119:209.5314,203.2322,196.8521,225.2849|96:231.4798,218.4190,217.6065,225.2278|162:213.5206,243.3263,236.5883,229.2408|107:244.0490,257.2010,292.2132,273.3672",1,1,1,0,0,,,3,3,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,35,1,0,19,1,0,19,1,1,14,22,388.4705505371094,388.4705505371094,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,388.4705505371094,388.4705505371094,388.4705505371094,388.4705505371094,0.0,,,"0:331.1396,365.9045,279.4297,341.8293,388.4706",0,0,1,1,1,,,21,21,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,35,3,149,2,1,149,2,1,1,31,5,327.20123291015625,327.20123291015625,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,327.20123291015625,327.20123291015625,327.20123291015625,327.20123291015625,0.0,,,"149:300.8490,298.0306,310.6464,262.9254,327.2012",0,0,1,0,0,,,4,4,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,35,4,87|157|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107,0|1|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18,18,87|157|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107,0|1|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18,18,1,31,5,160.9586639404297,232.98236083984375,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,18,190.1136932373047,210.3022893269857,210.79408264160156,232.98236083984375,12.475706821820703,,,"87:230.2689,222.5407,216.6815,237.4764,232.9824|157:267.7563,215.9751,239.8022,212.4367,223.2470|109:296.8660,216.8550,238.7693,214.1151,218.0504|143:228.9603,214.8769,197.5411,220.6111,230.3645|114:290.3325,202.7680,233.0247,230.4444,211.1271|117:245.9417,202.6603,210.4488,197.1012,210.4611|2:219.1526,200.7556,218.8425,221.2238,207.2823|88:220.9033,202.7881,184.8970,177.4555,190.1137|145:202.2908,211.0022,196.7643,196.8801,193.6708|166:199.5284,226.0781,209.9816,201.3596,194.8181|141:202.3645,215.4764,210.1110,189.3887,195.1054|65:200.2597,214.7519,208.0460,220.1551,194.4738|6:238.3484,230.5785,223.3274,204.7649,211.2715|131:195.8185,215.7862,210.4833,226.6959,208.3078|119:209.5314,203.2322,196.8521,225.2849,218.4058|96:231.4798,218.4190,217.6065,225.2278,214.5090|162:213.5206,243.3263,236.5883,229.2408,208.6650|107:244.0490,257.2010,292.2132,273.3672,222.5857",1,1,1,0,0,,,4,4,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,36,1,0,19,1,0,19,1,1,14,23,421.63153076171875,421.63153076171875,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,421.63153076171875,421.63153076171875,421.63153076171875,421.63153076171875,0.0,,,"0:365.9045,279.4297,341.8293,388.4706,421.6315",0,0,1,1,1,,,22,22,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,36,3,149,2,1,149,2,1,1,31,6,461.3680725097656,461.3680725097656,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,461.3680725097656,461.3680725097656,461.3680725097656,461.3680725097656,0.0,,,"149:298.0306,310.6464,262.9254,327.2012,461.3681",0,0,1,1,1,,,5,5,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,36,4,87|157|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107,0|1|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18,18,87|157|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107,0|1|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18,18,1,31,6,162.6131591796875,271.1136779785156,161.50673217773436,280.9056030273438,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,18,184.2373046875,215.9788123236762,216.31574249267578,271.1136779785156,19.061189463751973,,,"87:222.5407,216.6815,237.4764,232.9824,220.2395|157:215.9751,239.8022,212.4367,223.2470,206.2596|109:216.8550,238.7693,214.1151,218.0504,221.8786|143:214.8769,197.5411,220.6111,230.3645,219.8668|114:202.7680,233.0247,230.4444,211.1271,226.0305|117:202.6603,210.4488,197.1012,210.4611,227.4763|2:200.7556,218.8425,221.2238,207.2823,188.7694|88:202.7881,184.8970,177.4555,190.1137,184.2373|145:211.0022,196.7643,196.8801,193.6708,203.9066|166:226.0781,209.9816,201.3596,194.8181,212.7152|141:215.4764,210.1110,189.3887,195.1054,271.1137|65:214.7519,208.0460,220.1551,194.4738,206.0594|6:230.5785,223.3274,204.7649,211.2715,212.7647|131:215.7862,210.4833,226.6959,208.3078,228.2253|119:203.2322,196.8521,225.2849,218.4058,195.1375|96:218.4190,217.6065,225.2278,214.5090,231.0180|162:243.3263,236.5883,229.2408,208.6650,204.1112|107:257.2010,292.2132,273.3672,222.5857,227.8090",1,1,1,1,1,False,False,5,5,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,37,1,0,19,1,0,19,1,1,14,24,370.70941162109375,370.70941162109375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,370.70941162109375,370.70941162109375,370.70941162109375,370.70941162109375,0.0,,,"0:279.4297,341.8293,388.4706,421.6315,370.7094",0,0,1,1,1,,,23,23,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,37,3,149,2,1,149,2,1,1,31,7,438.1585693359375,438.1585693359375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,438.1585693359375,438.1585693359375,438.1585693359375,438.1585693359375,0.0,,,"149:310.6464,262.9254,327.2012,461.3681,438.1586",0,0,1,1,1,,,6,6,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,37,4,87|157|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107,0|1|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18,18,87|157|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107,0|1|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18,18,1,31,7,160.972412109375,234.0256805419922,161.77081298828125,273.3671875,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,18,177.95021057128906,207.72817654079861,206.76604461669922,234.0256805419922,15.096594637626284,,,"87:216.6815,237.4764,232.9824,220.2395,207.2692|157:239.8022,212.4367,223.2470,206.2596,225.6486|109:238.7693,214.1151,218.0504,221.8786,230.8337|143:197.5411,220.6111,230.3645,219.8668,211.7728|114:233.0247,230.4444,211.1271,226.0305,206.2629|117:210.4488,197.1012,210.4611,227.4763,200.2922|2:218.8425,221.2238,207.2823,188.7694,209.9184|88:184.8970,177.4555,190.1137,184.2373,177.9502|145:196.7643,196.8801,193.6708,203.9066,203.4322|166:209.9816,201.3596,194.8181,212.7152,188.9819|141:210.1110,189.3887,195.1054,271.1137,187.1625|65:208.0460,220.1551,194.4738,206.0594,213.0777|6:223.3274,204.7649,211.2715,212.7647,228.7462|131:210.4833,226.6959,208.3078,228.2253,214.4893|119:196.8521,225.2849,218.4058,195.1375,204.7441|96:217.6065,225.2278,214.5090,231.0180,192.1106|162:236.5883,229.2408,208.6650,204.1112,202.3891|107:292.2132,273.3672,222.5857,227.8090,234.0257",1,1,1,1,1,True,False,6,6,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,38,1,0,19,1,0,19,1,1,14,25,394.9658508300781,394.9658508300781,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,394.9658508300781,394.9658508300781,394.9658508300781,394.9658508300781,0.0,,,"0:341.8293,388.4706,421.6315,370.7094,394.9659",0,0,1,1,1,,,24,24,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,2,38,3,149,2,1,149,2,1,1,31,8,409.85797119140625,409.85797119140625,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,409.85797119140625,409.85797119140625,409.85797119140625,409.85797119140625,0.0,,,"149:262.9254,327.2012,461.3681,438.1586,409.8580",0,0,1,1,1,,,7,7,2,1
