run_type,algorithm,subset_id,subset_clients,seed,graph_id,dataset_id,phase,split,task,round,local_epoch,train_loss,eval_loss,pair_acc,subset_acc,micro_f1,macro_f1,macro_pos_f1,macro_minority_f1,num_nodes,tp,fp,tn,fn,precision,recall,f1,positive_f1,minority_f1,pos_cnt,pos_rate
local,local,,,0,178,data_4200_4_3.5_chordal_rep02,train_epoch,train,,,1,0.684124059677124,,,,,,,,4200,,,,,,,,,,,
local,local,,,0,178,data_4200_4_3.5_chordal_rep02,val_epoch,val,,,1,,0.5060000858988081,0.8570476190476191,0.583809494972229,0.7642531804617559,0.7754515409469604,0.7754515409469604,0.7754515409469604,4200,,,,,,,,,,,
local,local,,,0,178,data_4200_4_3.5_chordal_rep02,val_epoch_task,val,cycle2,,1,,,,,,,,,4200,1031.0,72.0,3089.0,8.0,0.9347234814143246,0.9923002887391723,0.9626517295837402,0.9626517295837402,0.9626517295837402,1039.0,0.24738095700740814
local,local,,,0,178,data_4200_4_3.5_chordal_rep02,val_epoch_task,val,cycle3,,1,,,,,,,,,4200,996.0,213.0,2859.0,132.0,0.8238213399503722,0.8829787234042553,0.8523748517036438,0.8523748517036438,0.8523748517036438,1128.0,0.2685714364051819
local,local,,,0,178,data_4200_4_3.5_chordal_rep02,val_epoch_task,val,cycle4,,1,,,,,,,,,4200,1040.0,483.0,2454.0,223.0,0.6828627708470125,0.8234362628661916,0.7465900778770447,0.7465900778770447,0.7465900778770447,1263.0,0.30071428418159485
local,local,,,0,178,data_4200_4_3.5_chordal_rep02,val_epoch_task,val,cycle5,,1,,,,,,,,,4200,930.0,559.0,2386.0,325.0,0.6245802552048355,0.7410358565737052,0.6778426170349121,0.6778426170349121,0.6778426170349121,1255.0,0.2988095283508301
local,local,,,0,178,data_4200_4_3.5_chordal_rep02,val_epoch_task,val,cycle6,,1,,,,,,,,,4200,869.0,679.0,2344.0,308.0,0.5613695090439277,0.7383177570093458,0.6377981901168823,0.6377981901168823,0.6377981901168823,1177.0,0.2802380919456482
local,local,,,0,178,data_4200_4_3.5_chordal_rep02,train_epoch,train,,,2,0.404103995958964,,,,,,,,4200,,,,,,,,,,,
local,local,,,0,178,data_4200_4_3.5_chordal_rep02,val_epoch,val,,,2,,0.34269305501665387,0.8970952380952381,0.651190459728241,0.83347460892348,0.8459316492080688,0.8459316492080688,0.8459316492080688,4200,,,,,,,,,,,
local,local,,,0,178,data_4200_4_3.5_chordal_rep02,val_epoch_task,val,cycle2,,2,,,,,,,,,4200,1033.0,45.0,3116.0,6.0,0.9582560296846011,0.9942252165543792,0.9759092330932617,0.9759092330932617,0.9759092330932617,1039.0,0.24738095700740814
local,local,,,0,178,data_4200_4_3.5_chordal_rep02,val_epoch_task,val,cycle3,,2,,,,,,,,,4200,1104.0,90.0,2982.0,24.0,0.9246231155778895,0.9787234042553191,0.9509044289588928,0.9509044289588928,0.9509044289588928,1128.0,0.2685714364051819
local,local,,,0,178,data_4200_4_3.5_chordal_rep02,val_epoch_task,val,cycle4,,2,,,,,,,,,4200,1207.0,315.0,2622.0,56.0,0.7930354796320631,0.9556611243072051,0.8667863607406616,0.8667863607406616,0.8667863607406616,1263.0,0.30071428418159485
local,local,,,0,178,data_4200_4_3.5_chordal_rep02,val_epoch_task,val,cycle5,,2,,,,,,,,,4200,1066.0,514.0,2431.0,189.0,0.6746835443037975,0.8494023904382471,0.7520281672477722,0.7520281672477722,0.7520281672477722,1255.0,0.2988095283508301
