run_type,algorithm,subset_id,subset_clients,seed,graph_id,dataset_id,phase,split,task,round,local_epoch,train_loss,eval_loss,pair_acc,subset_acc,micro_f1,macro_f1,macro_pos_f1,macro_minority_f1,num_nodes,tp,fp,tn,fn,precision,recall,f1,positive_f1,minority_f1,pos_cnt,pos_rate
local,local,,,0,60,data_3800_4_9_chordal_rep00,train_epoch,train,,,1,0.7909549768347489,,,,,,,,3800,,,,,,,,,,,
local,local,,,0,60,data_3800_4_9_chordal_rep00,val_epoch,val,,,1,,0.6159356119758205,0.7794210526315789,0.5181578993797302,0.6051813471502592,0.5937278270721436,0.5937278270721436,0.5937278270721436,3800,,,,,,,,,,,
local,local,,,0,60,data_3800_4_9_chordal_rep00,val_epoch_task,val,cycle2,,1,,,,,,,,,3800,382.0,841.0,2530.0,47.0,0.312346688470973,0.8904428904428905,0.46246975660324097,0.46246975660324097,0.46246975660324097,429.0,0.11289473623037338
local,local,,,0,60,data_3800_4_9_chordal_rep00,val_epoch_task,val,cycle3,,1,,,,,,,,,3800,558.0,760.0,2445.0,37.0,0.4233687405159332,0.9378151260504202,0.5833768844604492,0.5833768844604492,0.5833768844604492,595.0,0.1565789431333542
local,local,,,0,60,data_3800_4_9_chordal_rep00,val_epoch_task,val,cycle4,,1,,,,,,,,,3800,611.0,837.0,2315.0,37.0,0.4219613259668508,0.9429012345679012,0.5830153226852417,0.5830153226852417,0.5830153226852417,648.0,0.17052631080150604
local,local,,,0,60,data_3800_4_9_chordal_rep00,val_epoch_task,val,cycle5,,1,,,,,,,,,3800,774.0,660.0,2211.0,155.0,0.5397489539748954,0.8331539289558665,0.6550994515419006,0.6550994515419006,0.6550994515419006,929.0,0.2444736808538437
local,local,,,0,60,data_3800_4_9_chordal_rep00,val_epoch_task,val,cycle6,,1,,,,,,,,,3800,887.0,587.0,2096.0,230.0,0.601763907734057,0.7940913160250671,0.68467777967453,0.68467777967453,0.68467777967453,1117.0,0.29394736886024475
local,local,,,0,60,data_3800_4_9_chordal_rep00,train_epoch,train,,,2,0.4688758173114375,,,,,,,,3800,,,,,,,,,,,
local,local,,,0,60,data_3800_4_9_chordal_rep00,val_epoch,val,,,2,,0.36178672690140573,0.898,0.6655263304710388,0.7676258992805756,0.8002097010612488,0.8002097010612488,0.8002097010612488,3800,,,,,,,,,,,
local,local,,,0,60,data_3800_4_9_chordal_rep00,val_epoch_task,val,cycle2,,2,,,,,,,,,3800,428.0,37.0,3334.0,1.0,0.9204301075268817,0.9976689976689976,0.9574943780899048,0.9574943780899048,0.9574943780899048,429.0,0.11289473623037338
local,local,,,0,60,data_3800_4_9_chordal_rep00,val_epoch_task,val,cycle3,,2,,,,,,,,,3800,575.0,139.0,3066.0,20.0,0.8053221288515406,0.9663865546218487,0.8785332441329956,0.8785332441329956,0.8785332441329956,595.0,0.1565789431333542
local,local,,,0,60,data_3800_4_9_chordal_rep00,val_epoch_task,val,cycle4,,2,,,,,,,,,3800,631.0,377.0,2775.0,17.0,0.6259920634920635,0.9737654320987654,0.7620773315429688,0.7620773315429688,0.7620773315429688,648.0,0.17052631080150604
local,local,,,0,60,data_3800_4_9_chordal_rep00,val_epoch_task,val,cycle5,,2,,,,,,,,,3800,758.0,390.0,2481.0,171.0,0.6602787456445993,0.8159311087190527,0.7298988699913025,0.7298988699913025,0.7298988699913025,929.0,0.2444736808538437
local,local,,,0,60,data_3800_4_9_chordal_rep00,val_epoch_task,val,cycle6,,2,,,,,,,,,3800,809.0,478.0,2205.0,308.0,0.6285936285936286,0.7242614145031334,0.6730449199676514,0.6730449199676514,0.6730449199676514,1117.0,0.29394736886024475
local,local,,,0,60,data_3800_4_9_chordal_rep00,train_epoch,train,,,3,0.3458750060984963,,,,,,,,3800,,,,,,,,,,,
local,local,,,0,60,data_3800_4_9_chordal_rep00,val_epoch,val,,,3,,0.2978258294808237,0.8874736842105263,0.62578946352005,0.7712879760376551,0.8072724342346191,0.8072724342346191,0.8072724342346191,3800,,,,,,,,,,,
local,local,,,0,60,data_3800_4_9_chordal_rep00,val_epoch_task,val,cycle2,,3,,,,,,,,,3800,429.0,27.0,3344.0,0.0,0.9407894736842105,1.0,0.9694915413856506,0.9694915413856506,0.9694915413856506,429.0,0.11289473623037338
