run_type,algorithm,subset_id,subset_clients,seed,graph_id,dataset_id,phase,split,task,round,local_epoch,train_loss,eval_loss,pair_acc,subset_acc,micro_f1,macro_f1,macro_pos_f1,macro_minority_f1,num_nodes,tp,fp,tn,fn,precision,recall,f1,positive_f1,minority_f1,pos_cnt,pos_rate
fedavg,fedavg,135|339,135|339,1,135,data_4000_3_10.5_chordal,train_epoch,train,,1,1.0,0.824924159526825,,,,,,,,4000,,,,,,,,,,,
fedavg,fedavg,135|339,135|339,1,135,data_4000_3_10.5_chordal,val_epoch,val,,1,,,0.7836139554977417,0.7475,0.6222500205039978,0.360435663627153,0.3611791729927063,0.3611791729927063,0.3611791729927063,4000,,,,,,,,,,,
fedavg,fedavg,135|339,135|339,1,135,data_4000_3_10.5_chordal,val_epoch_task,val,cycle2,1,,,,,,,,,,4000,261.0,827.0,2912.0,0.0,0.23988970588235295,1.0,0.38695329427719116,0.38695329427719116,0.38695329427719116,261.0,0.06525000184774399
fedavg,fedavg,135|339,135|339,1,135,data_4000_3_10.5_chordal,val_epoch_task,val,cycle3,1,,,,,,,,,,4000,277.0,987.0,2736.0,0.0,0.21914556962025317,1.0,0.3595068156719208,0.3595068156719208,0.3595068156719208,277.0,0.06925000250339508
fedavg,fedavg,135|339,135|339,1,135,data_4000_3_10.5_chordal,val_epoch_task,val,cycle4,1,,,,,,,,,,4000,244.0,939.0,2817.0,0.0,0.2062552831783601,1.0,0.3419761657714844,0.3419761657714844,0.3419761657714844,244.0,0.061000000685453415
fedavg,fedavg,135|339,135|339,1,135,data_4000_3_10.5_chordal,val_epoch_task,val,cycle5,1,,,,,,,,,,4000,338.0,1078.0,2584.0,0.0,0.2387005649717514,1.0,0.3854047656059265,0.3854047656059265,0.3854047656059265,338.0,0.08449999988079071
fedavg,fedavg,135|339,135|339,1,135,data_4000_3_10.5_chordal,val_epoch_task,val,cycle6,1,,,,,,,,,,4000,303.0,1215.0,2478.0,4.0,0.19960474308300397,0.9869706840390879,0.3320547938346863,0.3320547938346863,0.3320547938346863,307.0,0.0767500028014183
fedavg,fedavg,135|339,135|339,1,339,data_4000_3_8.0_chordal,train_epoch,train,,1,1.0,0.8389343166351318,,,,,,,,4000,,,,,,,,,,,
fedavg,fedavg,135|339,135|339,1,339,data_4000_3_8.0_chordal,val_epoch,val,,1,,,0.5897370820045471,0.8287,0.7425000071525574,0.43221743453762007,0.4316553473472595,0.4316553473472595,0.4316553473472595,4000,,,,,,,,,,,
fedavg,fedavg,135|339,135|339,1,339,data_4000_3_8.0_chordal,val_epoch_task,val,cycle2,1,,,,,,,,,,4000,277.0,609.0,3114.0,0.0,0.3126410835214447,1.0,0.4763542413711548,0.4763542413711548,0.4763542413711548,277.0,0.06925000250339508
fedavg,fedavg,135|339,135|339,1,339,data_4000_3_8.0_chordal,val_epoch_task,val,cycle3,1,,,,,,,,,,4000,290.0,642.0,3067.0,1.0,0.3111587982832618,0.9965635738831615,0.4742436707019806,0.4742436707019806,0.4742436707019806,291.0,0.07275000214576721
fedavg,fedavg,135|339,135|339,1,339,data_4000_3_8.0_chordal,val_epoch_task,val,cycle4,1,,,,,,,,,,4000,247.0,680.0,3060.0,13.0,0.2664509169363538,0.95,0.4161751866340637,0.4161751866340637,0.4161751866340637,260.0,0.06499999761581421
fedavg,fedavg,135|339,135|339,1,339,data_4000_3_8.0_chordal,val_epoch_task,val,cycle5,1,,,,,,,,,,4000,293.0,649.0,3014.0,44.0,0.31104033970276007,0.8694362017804155,0.45817044377326965,0.45817044377326965,0.45817044377326965,337.0,0.08425000309944153
fedavg,fedavg,135|339,135|339,1,339,data_4000_3_8.0_chordal,val_epoch_task,val,cycle6,1,,,,,,,,,,4000,197.0,747.0,3015.0,41.0,0.2086864406779661,0.8277310924369747,0.3333333432674408,0.3333333432674408,0.3333333432674408,238.0,0.05950000137090683
fedavg,fedavg,135|339,135|339,1,135,data_4000_3_10.5_chordal,global_val_client,val,,1,,,1.1369891862869264,0.929,0.7670000195503235,0.020689655172413793,0.018944967538118362,0.018944967538118362,0.018944967538118362,4000,,,,,,,,,,,
fedavg,fedavg,135|339,135|339,1,135,data_4000_3_10.5_chordal,global_val_client_task,val,cycle2,1,,,,,,,,,,4000,1.0,0.0,3739.0,260.0,1.0,0.0038314176245210726,0.007633587811142206,0.007633587811142206,0.007633587811142206,261.0,0.06525000184774399
fedavg,fedavg,135|339,135|339,1,135,data_4000_3_10.5_chordal,global_val_client_task,val,cycle3,1,,,,,,,,,,4000,3.0,1.0,3722.0,274.0,0.75,0.010830324909747292,0.021352313458919525,0.021352313458919525,0.021352313458919525,277.0,0.06925000250339508
fedavg,fedavg,135|339,135|339,1,135,data_4000_3_10.5_chordal,global_val_client_task,val,cycle4,1,,,,,,,,,,4000,1.0,1.0,3755.0,243.0,0.5,0.004098360655737705,0.008130080997943878,0.008130080997943878,0.008130080997943878,244.0,0.061000000685453415
fedavg,fedavg,135|339,135|339,1,135,data_4000_3_10.5_chordal,global_val_client_task,val,cycle5,1,,,,,,,,,,4000,9.0,5.0,3657.0,329.0,0.6428571428571429,0.026627218934911243,0.051136359572410583,0.051136359572410583,0.051136359572410583,338.0,0.08449999988079071
fedavg,fedavg,135|339,135|339,1,135,data_4000_3_10.5_chordal,global_val_client_task,val,cycle6,1,,,,,,,,,,4000,1.0,1.0,3692.0,306.0,0.5,0.003257328990228013,0.006472491659224033,0.006472491659224033,0.006472491659224033,307.0,0.0767500028014183
fedavg,fedavg,135|339,135|339,1,339,data_4000_3_8.0_chordal,global_val_client,val,,1,,,1.1671233129501344,0.92965,0.7692499756813049,0.007057163020465773,0.006304347421973944,0.006304347421973944,0.006304347421973944,4000,,,,,,,,,,,
fedavg,fedavg,135|339,135|339,1,339,data_4000_3_8.0_chordal,global_val_client_task,val,cycle2,1,,,,,,,,,,4000,0.0,0.0,3723.0,277.0,0.0,0.0,0.0,0.0,0.0,277.0,0.06925000250339508
fedavg,fedavg,135|339,135|339,1,339,data_4000_3_8.0_chordal,global_val_client_task,val,cycle3,1,,,,,,,,,,4000,0.0,2.0,3707.0,291.0,0.0,0.0,0.0,0.0,0.0,291.0,0.07275000214576721
fedavg,fedavg,135|339,135|339,1,339,data_4000_3_8.0_chordal,global_val_client_task,val,cycle4,1,,,,,,,,,,4000,0.0,2.0,3738.0,260.0,0.0,0.0,0.0,0.0,0.0,260.0,0.06499999761581421
fedavg,fedavg,135|339,135|339,1,339,data_4000_3_8.0_chordal,global_val_client_task,val,cycle5,1,,,,,,,,,,4000,4.0,4.0,3659.0,333.0,0.5,0.011869436201780416,0.023188406601548195,0.023188406601548195,0.023188406601548195,337.0,0.08425000309944153
fedavg,fedavg,135|339,135|339,1,339,data_4000_3_8.0_chordal,global_val_client_task,val,cycle6,1,,,,,,,,,,4000,1.0,1.0,3761.0,237.0,0.5,0.004201680672268907,0.00833333283662796,0.00833333283662796,0.00833333283662796,238.0,0.05950000137090683
fedavg,fedavg,135|339,135|339,1,all,all,global_val_mean,val,,1,,,1.1520562496185303,0.9293250000000001,0.7681249976158142,0.013873409096439783,0.012624657480046153,0.012624657480046153,0.012624657480046153,8000,,,,,,,,,,,
fedavg,fedavg,135|339,135|339,1,135,data_4000_3_10.5_chordal,train_epoch,train,,2,1.0,0.6204397003650666,,,,,,,,4000,,,,,,,,,,,
fedavg,fedavg,135|339,135|339,1,135,data_4000_3_10.5_chordal,val_epoch,val,,2,,,0.6458133940696716,0.8733,0.7555000185966492,0.48073770491803286,0.48893946409225464,0.48893946409225464,0.48893946409225464,4000,,,,,,,,,,,
fedavg,fedavg,135|339,135|339,1,135,data_4000_3_10.5_chordal,val_epoch_task,val,cycle2,2,,,,,,,,,,4000,235.0,264.0,3475.0,26.0,0.4709418837675351,0.9003831417624522,0.6184210181236267,0.6184210181236267,0.6184210181236267,261.0,0.06525000184774399
fedavg,fedavg,135|339,135|339,1,135,data_4000_3_10.5_chordal,val_epoch_task,val,cycle3,2,,,,,,,,,,4000,225.0,423.0,3300.0,52.0,0.3472222222222222,0.8122743682310469,0.4864864945411682,0.4864864945411682,0.4864864945411682,277.0,0.06925000250339508
fedavg,fedavg,135|339,135|339,1,135,data_4000_3_10.5_chordal,val_epoch_task,val,cycle4,2,,,,,,,,,,4000,224.0,498.0,3258.0,20.0,0.31024930747922436,0.9180327868852459,0.4637680649757385,0.4637680649757385,0.4637680649757385,244.0,0.061000000685453415
fedavg,fedavg,135|339,135|339,1,135,data_4000_3_10.5_chordal,val_epoch_task,val,cycle5,2,,,,,,,,,,4000,282.0,508.0,3154.0,56.0,0.3569620253164557,0.834319526627219,0.5,0.5,0.5,338.0,0.08449999988079071
fedavg,fedavg,135|339,135|339,1,135,data_4000_3_10.5_chordal,val_epoch_task,val,cycle6,2,,,,,,,,,,4000,207.0,587.0,3106.0,100.0,0.2607052896725441,0.6742671009771987,0.3760218024253845,0.3760218024253845,0.3760218024253845,307.0,0.0767500028014183
fedavg,fedavg,135|339,135|339,1,339,data_4000_3_8.0_chordal,train_epoch,train,,2,1.0,0.5637079648971558,,,,,,,,4000,,,,,,,,,,,
fedavg,fedavg,135|339,135|339,1,339,data_4000_3_8.0_chordal,val_epoch,val,,2,,,0.3998165898323059,0.85205,0.7524999976158142,0.48005622913372,0.48239898681640625,0.48239898681640625,0.48239898681640625,4000,,,,,,,,,,,
fedavg,fedavg,135|339,135|339,1,339,data_4000_3_8.0_chordal,val_epoch_task,val,cycle2,2,,,,,,,,,,4000,277.0,477.0,3246.0,0.0,0.3673740053050398,1.0,0.5373424291610718,0.5373424291610718,0.5373424291610718,277.0,0.06925000250339508
fedavg,fedavg,135|339,135|339,1,339,data_4000_3_8.0_chordal,val_epoch_task,val,cycle3,2,,,,,,,,,,4000,291.0,470.0,3239.0,0.0,0.3823915900131406,1.0,0.553231954574585,0.553231954574585,0.553231954574585,291.0,0.07275000214576721
fedavg,fedavg,135|339,135|339,1,339,data_4000_3_8.0_chordal,val_epoch_task,val,cycle4,2,,,,,,,,,,4000,260.0,644.0,3096.0,0.0,0.28761061946902655,1.0,0.4467353820800781,0.4467353820800781,0.4467353820800781,260.0,0.06499999761581421
fedavg,fedavg,135|339,135|339,1,339,data_4000_3_8.0_chordal,val_epoch_task,val,cycle5,2,,,,,,,,,,4000,336.0,586.0,3077.0,1.0,0.3644251626898048,0.9970326409495549,0.5337569117546082,0.5337569117546082,0.5337569117546082,337.0,0.08425000309944153
fedavg,fedavg,135|339,135|339,1,339,data_4000_3_8.0_chordal,val_epoch_task,val,cycle6,2,,,,,,,,,,4000,202.0,745.0,3017.0,36.0,0.2133051742344245,0.8487394957983193,0.3409282863140106,0.3409282863140106,0.3409282863140106,238.0,0.05950000137090683
fedavg,fedavg,135|339,135|339,1,135,data_4000_3_10.5_chordal,global_val_client,val,,2,,,0.5804698014259339,0.86945,0.7544999718666077,0.49113233287858116,0.49814558029174805,0.49814558029174805,0.49814558029174805,4000,,,,,,,,,,,
fedavg,fedavg,135|339,135|339,1,135,data_4000_3_10.5_chordal,global_val_client_task,val,cycle2,2,,,,,,,,,,4000,261.0,311.0,3428.0,0.0,0.4562937062937063,1.0,0.6266506314277649,0.6266506314277649,0.6266506314277649,261.0,0.06525000184774399
fedavg,fedavg,135|339,135|339,1,135,data_4000_3_10.5_chordal,global_val_client_task,val,cycle3,2,,,,,,,,,,4000,236.0,439.0,3284.0,41.0,0.3496296296296296,0.851985559566787,0.4957983195781708,0.4957983195781708,0.4957983195781708,277.0,0.06925000250339508
fedavg,fedavg,135|339,135|339,1,135,data_4000_3_10.5_chordal,global_val_client_task,val,cycle4,2,,,,,,,,,,4000,237.0,521.0,3235.0,7.0,0.31266490765171506,0.9713114754098361,0.47305387258529663,0.47305387258529663,0.47305387258529663,244.0,0.061000000685453415
fedavg,fedavg,135|339,135|339,1,135,data_4000_3_10.5_chordal,global_val_client_task,val,cycle5,2,,,,,,,,,,4000,315.0,536.0,3126.0,23.0,0.3701527614571093,0.9319526627218935,0.5298570394515991,0.5298570394515991,0.5298570394515991,338.0,0.08449999988079071
