subset_id,subset_clients,seed,round,cluster_id,members,member_indices,cluster_size,selected_members,selected_member_indices,selected_size,full_participation,born_round,cluster_age,mean_update_norm,max_update_norm,eps1,eps2,split_status,split_triggered,split_applied,cut_status,split_rejected_reason,cut_value,left_child_id,right_child_id,child_cluster_ids,left_size,right_size,smaller_child_size,larger_child_size,child_balance_ratio,left_members,right_members,singleton_side,singleton_graph_id,singleton_dataset_id,dtw_dist_mean,dtw_dist_max,all_dtw_n,all_dtw_min,all_dtw_mean,all_dtw_median,all_dtw_max,all_dtw_std,all_aff_n,all_aff_min,all_aff_mean,all_aff_median,all_aff_max,all_aff_std,left_dtw_n,left_dtw_min,left_dtw_mean,left_dtw_median,left_dtw_max,left_dtw_std,right_dtw_n,right_dtw_min,right_dtw_mean,right_dtw_median,right_dtw_max,right_dtw_std,cross_dtw_n,cross_dtw_min,cross_dtw_mean,cross_dtw_median,cross_dtw_max,cross_dtw_std,left_aff_n,left_aff_min,left_aff_mean,left_aff_median,left_aff_max,left_aff_std,right_aff_n,right_aff_min,right_aff_mean,right_aff_median,right_aff_max,right_aff_std,cross_aff_n,cross_aff_min,cross_aff_mean,cross_aff_median,cross_aff_max,cross_aff_std,selected_delta_norm_n,selected_delta_norm_min,selected_delta_norm_mean,selected_delta_norm_median,selected_delta_norm_max,selected_delta_norm_std,member_mean_dtw_text,member_mean_aff_text,selected_grad_tails_text,gate_cluster_size_ok,gate_can_form_two_children,gate_full_participation_ok,gate_warmup_ok,gate_history_ok,gate_mean_below_eps1,gate_max_above_eps2,history_len_prev_mean,history_len_prev_max,min_cluster_size,min_child_size
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,11,0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,20,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,20,1,1,11,172.74191284179688,362.52593994140625,166.65537185668944,237.23984069824218,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,20,181.76156616210938,223.5495407104492,210.58513641357422,362.52593994140625,44.88987647457802,,,"87:231.4267,224.8716,238.1021,266.2946,299.3454|157:221.5402,252.4033,275.7277,254.2138,225.8292|149:214.2863,245.8207,241.4521,248.2697,211.7988|109:206.1474,336.5686,238.5529,291.5613,207.6006|143:179.9145,199.5940,184.6306,194.0279,214.2634|114:177.7513,189.1584,193.2054,209.9513,226.2614|117:186.5862,186.7522,236.0405,196.1200,186.0791|2:170.5312,196.4398,167.1409,237.8282,181.7616|88:173.8055,187.2993,204.4842,189.6567,197.3311|145:204.6607,215.6670,220.2703,201.5552,254.6510|166:196.4532,186.4715,209.5732,196.5359,182.1663|141:204.2175,205.5635,217.2675,188.4237,190.6031|65:164.5970,194.3504,172.7065,172.9433,187.3022|6:179.3351,184.9026,178.8129,186.2366,190.2073|131:175.7121,182.1863,187.1974,185.0316,199.5828|119:170.3187,169.4097,173.5844,194.6008,209.3715|96:215.6721,221.9323,218.3198,216.5222,280.1624|162:196.8907,216.9546,226.5820,222.9510,249.3507|107:217.7773,230.4989,221.7542,211.3083,362.5259|0:204.2569,229.0219,208.8703,238.0163,214.7970",1,1,1,1,1,False,True,10,10,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,12,0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,20,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,20,1,1,12,168.06085205078125,289.1632385253906,168.9093246459961,245.95962524414062,eligible,1,1,valid_cut,,0.07086214513586706,1.0,2.0,1|2,1.0,19.0,1.0,19.0,0.05263157894736842,107,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,left,107,data_4200_4_7.5_chordal,168.90437854967618,388.8612518310547,190,24.410232543945312,168.90437854967618,156.0154037475586,388.8612518310547,96.26113494966421,190,0.0025650151055107862,0.008906735098815902,0.006368999144098308,0.0393542246522367,0.006515288457361716,0,,,,,,171,24.410232543945312,154.65928176969115,144.85385131835938,369.6229705810547,87.23530875910426,19,102.46942138671875,297.1102495695415,317.9969024658203,388.8612518310547,76.87014221988765,0,,,,,,171,0.0026981597995186903,0.009481973822451195,0.006856178228830389,0.0393542246522367,0.006600824906076879,19,0.0025650151055107862,0.003729586586098266,0.0031348266778457117,0.009664691138674514,0.001603392913444515,20,188.62252807617188,219.16347122192383,217.00006103515625,289.1632385253906,25.9910592763186,87:205.9887|157:213.8906|149:165.2895|109:279.7635|143:130.5814|114:125.7843|117:132.7039|2:159.8810|88:145.1157|145:136.8154|166:132.5555|141:131.9216|65:164.8766|6:151.2612|131:148.2266|119:160.1380|96:215.5000|162:141.4363|107:297.1102|0:139.2477,87:0.0057|157:0.0055|149:0.0070|109:0.0039|143:0.0123|114:0.0114|117:0.0105|2:0.0083|88:0.0112|145:0.0087|166:0.0112|141:0.0091|65:0.0112|6:0.0132|131:0.0131|119:0.0103|96:0.0052|162:0.0086|107:0.0037|0:0.0081,87:|157:|149:|109:|143:|114:|117:|2:|88:|145:|166:|141:|65:|6:|131:|119:|96:|162:|107:|0:,1,1,1,1,1,True,True,11,11,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,13,1,107,18,1,107,18,1,1,13,1,277.0232238769531,277.0232238769531,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,277.0232238769531,277.0232238769531,277.0232238769531,277.0232238769531,0.0,,,107:277.0232,0,0,1,0,0,,,0,0,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,13,2,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,13,1,166.92718505859375,289.5613098144531,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,183.4179229736328,216.34033765290914,211.37547302246094,289.5613098144531,24.65158276175136,,,87:244.2566|157:190.5054|149:200.7803|109:224.5801|143:209.7756|114:222.1347|117:233.4361|2:183.4179|88:194.9990|145:234.1219|166:199.0710|141:211.3755|65:188.9267|6:203.3559|131:213.3915|119:206.4603|96:245.5304|162:214.7862|0:289.5613,1,1,1,0,0,,,0,0,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,14,1,107,18,1,107,18,1,1,13,2,296.2828674316406,296.2828674316406,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,296.2828674316406,296.2828674316406,296.2828674316406,296.2828674316406,0.0,,,"107:277.0232,296.2829",0,0,1,0,0,,,1,1,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,14,2,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,13,2,167.9242706298828,256.5693664550781,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,195.0481414794922,219.74593152497945,208.76937866210938,256.5693664550781,19.251820821189035,,,"87:244.2566,195.0481|157:190.5054,206.5818|149:200.7803,256.5694|109:224.5801,236.6283|143:209.7756,202.9075|114:222.1347,200.2050|117:233.4361,204.6936|2:183.4179,226.5406|88:194.9990,245.1985|145:234.1219,249.7095|166:199.0710,225.0975|141:211.3755,208.7694|65:188.9267,204.1604|6:203.3559,200.1777|131:213.3915,203.0079|119:206.4603,202.9339|96:245.5304,239.6501|162:214.7862,236.2542|0:289.5613,231.0393",1,1,1,0,0,,,1,1,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,15,1,107,18,1,107,18,1,1,13,3,259.3804931640625,259.3804931640625,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,259.3804931640625,259.3804931640625,259.3804931640625,259.3804931640625,0.0,,,"107:277.0232,296.2829,259.3805",0,0,1,0,0,,,2,2,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,15,2,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,13,3,176.83834838867188,286.12481689453125,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,195.24000549316406,236.35748371325042,237.7339324951172,286.12481689453125,31.322474872551897,,,"87:244.2566,195.0481,286.1248|157:190.5054,206.5818,249.7668|149:200.7803,256.5694,237.7339|109:224.5801,236.6283,271.5788|143:209.7756,202.9075,195.2400|114:222.1347,200.2050,237.7769|117:233.4361,204.6936,204.8926|2:183.4179,226.5406,199.7374|88:194.9990,245.1985,199.9536|145:234.1219,249.7095,280.0642|166:199.0710,225.0975,246.4654|141:211.3755,208.7694,229.0589|65:188.9267,204.1604,225.2667|6:203.3559,200.1777,202.2625|131:213.3915,203.0079,220.6055|119:206.4603,202.9339,197.8157|96:245.5304,239.6501,280.3441|162:214.7862,236.2542,241.2804|0:289.5613,231.0393,284.8239",1,1,1,0,0,,,2,2,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,16,1,107,18,1,107,18,1,1,13,4,405.48480224609375,405.48480224609375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,405.48480224609375,405.48480224609375,405.48480224609375,405.48480224609375,0.0,,,"107:277.0232,296.2829,259.3805,405.4848",0,0,1,0,0,,,3,3,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,16,2,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,13,4,165.38641357421875,430.00689697265625,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,194.90206909179688,251.4037716514186,250.29425048828125,430.00689697265625,49.95018031708837,,,"87:244.2566,195.0481,286.1248,257.7987|157:190.5054,206.5818,249.7668,266.0399|149:200.7803,256.5694,237.7339,250.2943|109:224.5801,236.6283,271.5788,305.0940|143:209.7756,202.9075,195.2400,225.5732|114:222.1347,200.2050,237.7769,254.4155|117:233.4361,204.6936,204.8926,234.5231|2:183.4179,226.5406,199.7374,250.8579|88:194.9990,245.1985,199.9536,194.9021|145:234.1219,249.7095,280.0642,263.6293|166:199.0710,225.0975,246.4654,207.5515|141:211.3755,208.7694,229.0589,218.2568|65:188.9267,204.1604,225.2667,254.5470|6:203.3559,200.1777,202.2625,205.6850|131:213.3915,203.0079,220.6055,239.7082|119:206.4603,202.9339,197.8157,201.7206|96:245.5304,239.6501,280.3441,430.0069|162:214.7862,236.2542,241.2804,246.8778|0:289.5613,231.0393,284.8239,269.1901",1,1,1,0,0,,,3,3,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,17,1,107,18,1,107,18,1,1,13,5,361.49688720703125,361.49688720703125,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,361.49688720703125,361.49688720703125,361.49688720703125,361.49688720703125,0.0,,,"107:277.0232,296.2829,259.3805,405.4848,361.4969",0,0,1,0,0,,,4,4,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,17,2,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,13,5,164.99237060546875,358.60888671875,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,191.1815185546875,249.85507523386102,230.6205596923828,358.60888671875,45.79772437746946,,,"87:244.2566,195.0481,286.1248,257.7987,345.5648|157:190.5054,206.5818,249.7668,266.0399,247.4297|149:200.7803,256.5694,237.7339,250.2943,226.8866|109:224.5801,236.6283,271.5788,305.0940,261.7770|143:209.7756,202.9075,195.2400,225.5732,223.6469|114:222.1347,200.2050,237.7769,254.4155,249.6325|117:233.4361,204.6936,204.8926,234.5231,230.6206|2:183.4179,226.5406,199.7374,250.8579,227.3615|88:194.9990,245.1985,199.9536,194.9021,210.3259|145:234.1219,249.7095,280.0642,263.6293,216.4347|166:199.0710,225.0975,246.4654,207.5515,191.1815|141:211.3755,208.7694,229.0589,218.2568,204.4676|65:188.9267,204.1604,225.2667,254.5470,199.6453|6:203.3559,200.1777,202.2625,205.6850,270.5582|131:213.3915,203.0079,220.6055,239.7082,299.5923|119:206.4603,202.9339,197.8157,201.7206,222.8650|96:245.5304,239.6501,280.3441,430.0069,265.5863|162:214.7862,236.2542,241.2804,246.8778,295.0611|0:289.5613,231.0393,284.8239,269.1901,358.6089",1,1,1,0,0,,,4,4,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,18,1,107,18,1,107,18,1,1,13,6,343.873046875,343.873046875,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,343.873046875,343.873046875,343.873046875,343.873046875,0.0,,,"107:296.2829,259.3805,405.4848,361.4969,343.8730",0,0,1,1,1,,,5,5,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,18,2,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,13,6,168.85557556152344,421.4913635253906,166.00272216796876,317.1803405761719,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,199.8895263671875,246.2203015779194,233.2220001220703,421.4913635253906,46.54368085967687,,,"87:195.0481,286.1248,257.7987,345.5648,278.2923|157:206.5818,249.7668,266.0399,247.4297,292.8372|149:256.5694,237.7339,250.2943,226.8866,242.9935|109:236.6283,271.5788,305.0940,261.7770,244.8442|143:202.9075,195.2400,225.5732,223.6469,220.7874|114:200.2050,237.7769,254.4155,249.6325,209.4963|117:204.6936,204.8926,234.5231,230.6206,233.2220|2:226.5406,199.7374,250.8579,227.3615,220.2836|88:245.1985,199.9536,194.9021,210.3259,199.8895|145:249.7095,280.0642,263.6293,216.4347,229.8621|166:225.0975,246.4654,207.5515,191.1815,224.9710|141:208.7694,229.0589,218.2568,204.4676,240.0917|65:204.1604,225.2667,254.5470,199.6453,227.2908|6:200.1777,202.2625,205.6850,270.5582,252.5912|131:203.0079,220.6055,239.7082,299.5923,230.1479|119:202.9339,197.8157,201.7206,222.8650,219.7700|96:239.6501,280.3441,430.0069,265.5863,252.5319|162:236.2542,241.2804,246.8778,295.0611,421.4914|0:231.0393,284.8239,269.1901,358.6089,236.7917",1,1,1,1,1,False,True,5,5,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,19,1,107,18,1,107,18,1,1,13,7,335.3205261230469,335.3205261230469,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,335.3205261230469,335.3205261230469,335.3205261230469,335.3205261230469,0.0,,,"107:259.3805,405.4848,361.4969,343.8730,335.3205",0,0,1,1,1,,,6,6,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,19,2,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,13,7,173.15756225585938,407.69818115234375,166.5419921875,358.60888671875,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,197.8246612548828,252.59846737510279,245.688720703125,407.69818115234375,50.13665435315109,,,"87:286.1248,257.7987,345.5648,278.2923,289.6296|157:249.7668,266.0399,247.4297,292.8372,302.1290|149:237.7339,250.2943,226.8866,242.9935,306.2757|109:271.5788,305.0940,261.7770,244.8442,223.1922|143:195.2400,225.5732,223.6469,220.7874,218.7557|114:237.7769,254.4155,249.6325,209.4963,245.6887|117:204.8926,234.5231,230.6206,233.2220,255.2257|2:199.7374,250.8579,227.3615,220.2836,205.9242|88:199.9536,194.9021,210.3259,199.8895,212.5574|145:280.0642,263.6293,216.4347,229.8621,210.1371|166:246.4654,207.5515,191.1815,224.9710,253.2298|141:229.0589,218.2568,204.4676,240.0917,256.2877|65:225.2667,254.5470,199.6453,227.2908,197.8247|6:202.2625,205.6850,270.5582,252.5912,207.9480|131:220.6055,239.7082,299.5923,230.1479,221.7671|119:197.8157,201.7206,222.8650,219.7700,218.0570|96:280.3441,430.0069,265.5863,252.5319,407.6982|162:241.2804,246.8778,295.0611,421.4914,271.5880|0:284.8239,269.1901,358.6089,236.7917,295.4549",1,1,1,1,1,False,True,6,6,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,20,1,107,18,1,107,18,1,1,13,8,444.108154296875,444.108154296875,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,444.108154296875,444.108154296875,444.108154296875,444.108154296875,0.0,,,"107:405.4848,361.4969,343.8730,335.3205,444.1082",0,0,1,1,1,,,7,7,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,20,2,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,13,8,168.71206665039062,407.9536437988281,167.02689361572266,388.0624633789062,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,200.28244018554688,257.03289152446547,233.55706787109375,407.9536437988281,54.98917248630796,,,"87:257.7987,345.5648,278.2923,289.6296,371.5066|157:266.0399,247.4297,292.8372,302.1290,308.1818|149:250.2943,226.8866,242.9935,306.2757,323.2099|109:305.0940,261.7770,244.8442,223.1922,237.5277|143:225.5732,223.6469,220.7874,218.7557,249.3577|114:254.4155,249.6325,209.4963,245.6887,233.5571|117:234.5231,230.6206,233.2220,255.2257,210.7129|2:250.8579,227.3615,220.2836,205.9242,223.4440|88:194.9021,210.3259,199.8895,212.5574,221.5318|145:263.6293,216.4347,229.8621,210.1371,226.1854|166:207.5515,191.1815,224.9710,253.2298,228.1699|141:218.2568,204.4676,240.0917,256.2877,222.5805|65:254.5470,199.6453,227.2908,197.8247,200.2824|6:205.6850,270.5582,252.5912,207.9480,233.0082|131:239.7082,299.5923,230.1479,221.7671,240.0010|119:201.7206,222.8650,219.7700,218.0570,214.9377|96:430.0069,265.5863,252.5319,407.6982,407.9536|162:246.8778,295.0611,421.4914,271.5880,271.5619|0:269.1901,358.6089,236.7917,295.4549,259.9149",1,1,1,1,1,False,True,7,7,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,21,1,107,18,1,107,18,1,1,13,9,337.314697265625,337.314697265625,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,337.314697265625,337.314697265625,337.314697265625,337.314697265625,0.0,,,"107:361.4969,343.8730,335.3205,444.1082,337.3147",0,0,1,1,1,,,8,8,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,21,2,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,13,9,165.89410400390625,289.37579345703125,167.37587356567383,407.7492736816406,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,203.58599853515625,245.48589043868216,247.25686645507812,289.37579345703125,21.662365831660257,,,"87:345.5648,278.2923,289.6296,371.5066,250.0065|157:247.4297,292.8372,302.1290,308.1818,239.8017|149:226.8866,242.9935,306.2757,323.2099,280.3415|109:261.7770,244.8442,223.1922,237.5277,220.2934|143:223.6469,220.7874,218.7557,249.3577,289.3758|114:249.6325,209.4963,245.6887,233.5571,242.7664|117:230.6206,233.2220,255.2257,210.7129,256.4447|2:227.3615,220.2836,205.9242,223.4440,255.0380|88:210.3259,199.8895,212.5574,221.5318,211.0176|145:216.4347,229.8621,210.1371,226.1854,225.7858|166:191.1815,224.9710,253.2298,228.1699,203.5860|141:204.4676,240.0917,256.2877,222.5805,250.5485|65:199.6453,227.2908,197.8247,200.2824,250.0558|6:270.5582,252.5912,207.9480,233.0082,247.2569|131:299.5923,230.1479,221.7671,240.0010,226.7753|119:222.8650,219.7700,218.0570,214.9377,266.0715|96:265.5863,252.5319,407.6982,407.9536,234.3109|162:295.0611,421.4914,271.5880,271.5619,269.7379|0:358.6089,236.7917,295.4549,259.9149,245.0177",1,1,1,1,1,True,False,8,8,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,0,22,1,107,18,1,107,18,1,1,13,10,331.50250244140625,331.50250244140625,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,331.50250244140625,331.50250244140625,331.50250244140625,331.50250244140625,0.0,,,"107:343.8730,335.3205,444.1082,337.3147,331.5025",0,0,1,1,1,,,9,9,2,1
