run_type,algorithm,subset_id,subset_clients,seed,graph_id,dataset_id,phase,split,task,round,local_epoch,train_loss,eval_loss,pair_acc,subset_acc,micro_f1,macro_f1,macro_pos_f1,macro_minority_f1,num_nodes,tp,fp,tn,fn,precision,recall,f1,positive_f1,minority_f1,pos_cnt,pos_rate
fedavg,fedavg,98|632,98|632,2,98,data_4000_4_10_chordal,train_epoch,train,,1,1.0,0.8052467103004456,,,,,,,,4000,,,,,,,,,,,
fedavg,fedavg,98|632,98|632,2,98,data_4000_4_10_chordal,train_epoch,train,,1,2.0,0.42818971157073976,,,,,,,,4000,,,,,,,,,,,
fedavg,fedavg,98|632,98|632,2,98,data_4000_4_10_chordal,train_epoch,train,,1,3.0,0.33992395901679995,,,,,,,,4000,,,,,,,,,,,
fedavg,fedavg,98|632,98|632,2,98,data_4000_4_10_chordal,val_epoch,val,,1,,,0.32262612581253053,0.88455,0.590499997138977,0.7628145865434001,0.8074504137039185,0.8074504137039185,0.8074504137039185,4000,,,,,,,,,,,
fedavg,fedavg,98|632,98|632,2,98,data_4000_4_10_chordal,val_epoch_task,val,cycle2,1,,,,,,,,,,4000,396.0,31.0,3573.0,0.0,0.927400468384075,1.0,0.9623329043388367,0.9623329043388367,0.9623329043388367,396.0,0.0989999994635582
fedavg,fedavg,98|632,98|632,2,98,data_4000_4_10_chordal,val_epoch_task,val,cycle3,1,,,,,,,,,,4000,542.0,167.0,3288.0,3.0,0.764456981664316,0.9944954128440368,0.8644338250160217,0.8644338250160217,0.8644338250160217,545.0,0.13625000417232513
fedavg,fedavg,98|632,98|632,2,98,data_4000_4_10_chordal,val_epoch_task,val,cycle4,1,,,,,,,,,,4000,736.0,317.0,2940.0,7.0,0.6989553656220323,0.990578734858681,0.8195990920066833,0.8195990920066833,0.8195990920066833,743.0,0.18574999272823334
fedavg,fedavg,98|632,98|632,2,98,data_4000_4_10_chordal,val_epoch_task,val,cycle5,1,,,,,,,,,,4000,914.0,787.0,2277.0,22.0,0.5373309817754263,0.9764957264957265,0.6932119727134705,0.6932119727134705,0.6932119727134705,936.0,0.23399999737739563
fedavg,fedavg,98|632,98|632,2,98,data_4000_4_10_chordal,val_epoch_task,val,cycle6,1,,,,,,,,,,4000,1125.0,908.0,1900.0,67.0,0.5533694048204624,0.9437919463087249,0.6976743340492249,0.6976743340492249,0.6976743340492249,1192.0,0.2980000078678131
fedavg,fedavg,98|632,98|632,2,632,data_4000_4_11_chordal,train_epoch,train,,1,1.0,0.7923640446662903,,,,,,,,4000,,,,,,,,,,,
fedavg,fedavg,98|632,98|632,2,632,data_4000_4_11_chordal,train_epoch,train,,1,2.0,0.45584675002098085,,,,,,,,4000,,,,,,,,,,,
fedavg,fedavg,98|632,98|632,2,632,data_4000_4_11_chordal,train_epoch,train,,1,3.0,0.35236969447135924,,,,,,,,4000,,,,,,,,,,,
fedavg,fedavg,98|632,98|632,2,632,data_4000_4_11_chordal,val_epoch,val,,1,,,0.33958192765712736,0.88835,0.6447499990463257,0.7494108405341713,0.7844797968864441,0.7844797968864441,0.7844797968864441,4000,,,,,,,,,,,
fedavg,fedavg,98|632,98|632,2,632,data_4000_4_11_chordal,val_epoch_task,val,cycle2,1,,,,,,,,,,4000,374.0,31.0,3595.0,0.0,0.9234567901234568,1.0,0.9602053761482239,0.9602053761482239,0.9602053761482239,374.0,0.09350000321865082
fedavg,fedavg,98|632,98|632,2,632,data_4000_4_11_chordal,val_epoch_task,val,cycle3,1,,,,,,,,,,4000,490.0,279.0,3231.0,0.0,0.6371911573472041,1.0,0.7783955931663513,0.7783955931663513,0.7783955931663513,490.0,0.12250000238418579
