run_type,algorithm,subset_id,subset_clients,seed,graph_id,dataset_id,phase,split,task,round,local_epoch,train_loss,eval_loss,pair_acc,subset_acc,micro_f1,macro_f1,macro_pos_f1,macro_minority_f1,num_nodes,tp,fp,tn,fn,precision,recall,f1,positive_f1,minority_f1,pos_cnt,pos_rate
local,local,,,1,204,data_4200_4_7.0_chordal_rep00,train_epoch,train,,,1,0.7380110046977089,,,,,,,,4200,,,,,,,,,,,
local,local,,,1,204,data_4200_4_7.0_chordal_rep00,val_epoch,val,,,1,,0.5248228426206679,0.822047619047619,0.5533333420753479,0.6789243062118739,0.6848398447036743,0.6848398447036743,0.6848398447036743,4200,,,,,,,,,,,
local,local,,,1,204,data_4200_4_7.0_chordal_rep00,val_epoch_task,val,cycle2,,1,,,,,,,,,4200,558.0,480.0,3156.0,6.0,0.5375722543352601,0.9893617021276596,0.6966292858123779,0.6966292858123779,0.6966292858123779,564.0,0.13428571820259094
local,local,,,1,204,data_4200_4_7.0_chordal_rep00,val_epoch_task,val,cycle3,,1,,,,,,,,,4200,705.0,483.0,3000.0,12.0,0.5934343434343434,0.9832635983263598,0.7401574850082397,0.7401574850082397,0.7401574850082397,717.0,0.17071428894996643
local,local,,,1,204,data_4200_4_7.0_chordal_rep00,val_epoch_task,val,cycle4,,1,,,,,,,,,4200,877.0,665.0,2598.0,60.0,0.5687418936446174,0.935965848452508,0.7075433731079102,0.7075433731079102,0.7075433731079102,937.0,0.22309523820877075
local,local,,,1,204,data_4200_4_7.0_chordal_rep00,val_epoch_task,val,cycle5,,1,,,,,,,,,4200,838.0,765.0,2353.0,244.0,0.5227698066126014,0.7744916820702403,0.6242085695266724,0.6242085695266724,0.6242085695266724,1082.0,0.25761905312538147
local,local,,,1,204,data_4200_4_7.0_chordal_rep00,val_epoch_task,val,cycle6,,1,,,,,,,,,4200,973.0,769.0,2205.0,253.0,0.5585533869115958,0.7936378466557912,0.6556604504585266,0.6556604504585266,0.6556604504585266,1226.0,0.2919047474861145
local,local,,,1,204,data_4200_4_7.0_chordal_rep00,train_epoch,train,,,2,0.42127211996487207,,,,,,,,4200,,,,,,,,,,,
local,local,,,1,204,data_4200_4_7.0_chordal_rep00,val_epoch,val,,,2,,0.3814457128161476,0.8696666666666667,0.5830952525138855,0.7627632833492243,0.7985259890556335,0.7985259890556335,0.7985259890556335,4200,,,,,,,,,,,
local,local,,,1,204,data_4200_4_7.0_chordal_rep00,val_epoch_task,val,cycle2,,2,,,,,,,,,4200,564.0,84.0,3552.0,0.0,0.8703703703703703,1.0,0.9306930899620056,0.9306930899620056,0.9306930899620056,564.0,0.13428571820259094
local,local,,,1,204,data_4200_4_7.0_chordal_rep00,val_epoch_task,val,cycle3,,2,,,,,,,,,4200,708.0,133.0,3350.0,9.0,0.8418549346016647,0.9874476987447699,0.908857524394989,0.908857524394989,0.908857524394989,717.0,0.17071428894996643
local,local,,,1,204,data_4200_4_7.0_chordal_rep00,val_epoch_task,val,cycle4,,2,,,,,,,,,4200,929.0,608.0,2655.0,8.0,0.6044242029928432,0.991462113127001,0.751010537147522,0.751010537147522,0.751010537147522,937.0,0.22309523820877075
local,local,,,1,204,data_4200_4_7.0_chordal_rep00,val_epoch_task,val,cycle5,,2,,,,,,,,,4200,1056.0,761.0,2357.0,26.0,0.5811777655476059,0.9759704251386322,0.7285271286964417,0.7285271286964417,0.7285271286964417,1082.0,0.25761905312538147
local,local,,,1,204,data_4200_4_7.0_chordal_rep00,val_epoch_task,val,cycle6,,2,,,,,,,,,4200,1143.0,1025.0,1949.0,83.0,0.5272140221402214,0.932300163132137,0.6735416054725647,0.6735416054725647,0.6735416054725647,1226.0,0.2919047474861145
local,local,,,1,204,data_4200_4_7.0_chordal_rep00,train_epoch,train,,,3,0.2988182695139022,,,,,,,,4200,,,,,,,,,,,
local,local,,,1,204,data_4200_4_7.0_chordal_rep00,val_epoch,val,,,3,,0.25018039385477703,0.9343333333333333,0.7433333396911621,0.8566080898409068,0.8826006054878235,0.8826006054878235,0.8826006054878235,4200,,,,,,,,,,,
local,local,,,1,204,data_4200_4_7.0_chordal_rep00,val_epoch_task,val,cycle2,,3,,,,,,,,,4200,559.0,22.0,3614.0,5.0,0.9621342512908778,0.9911347517730497,0.97641921043396,0.97641921043396,0.97641921043396,564.0,0.13428571820259094
local,local,,,1,204,data_4200_4_7.0_chordal_rep00,val_epoch_task,val,cycle3,,3,,,,,,,,,4200,698.0,45.0,3438.0,19.0,0.9394347240915208,0.9735006973500697,0.9561643600463867,0.9561643600463867,0.9561643600463867,717.0,0.17071428894996643
local,local,,,1,204,data_4200_4_7.0_chordal_rep00,val_epoch_task,val,cycle4,,3,,,,,,,,,4200,887.0,151.0,3112.0,50.0,0.8545279383429673,0.9466382070437567,0.898227870464325,0.898227870464325,0.898227870464325,937.0,0.22309523820877075
local,local,,,1,204,data_4200_4_7.0_chordal_rep00,val_epoch_task,val,cycle5,,3,,,,,,,,,4200,1026.0,219.0,2899.0,56.0,0.8240963855421687,0.9482439926062847,0.8818221092224121,0.8818221092224121,0.8818221092224121,1082.0,0.25761905312538147
