subset_id,subset_clients,seed,round,cluster_id,members,member_indices,cluster_size,selected_members,selected_member_indices,selected_size,full_participation,born_round,cluster_age,mean_update_norm,max_update_norm,eps1,eps2,split_status,split_triggered,split_applied,cut_status,split_rejected_reason,cut_value,left_child_id,right_child_id,child_cluster_ids,left_size,right_size,smaller_child_size,larger_child_size,child_balance_ratio,left_members,right_members,singleton_side,singleton_graph_id,singleton_dataset_id,dtw_dist_mean,dtw_dist_max,all_dtw_n,all_dtw_min,all_dtw_mean,all_dtw_median,all_dtw_max,all_dtw_std,all_aff_n,all_aff_min,all_aff_mean,all_aff_median,all_aff_max,all_aff_std,left_dtw_n,left_dtw_min,left_dtw_mean,left_dtw_median,left_dtw_max,left_dtw_std,right_dtw_n,right_dtw_min,right_dtw_mean,right_dtw_median,right_dtw_max,right_dtw_std,cross_dtw_n,cross_dtw_min,cross_dtw_mean,cross_dtw_median,cross_dtw_max,cross_dtw_std,left_aff_n,left_aff_min,left_aff_mean,left_aff_median,left_aff_max,left_aff_std,right_aff_n,right_aff_min,right_aff_mean,right_aff_median,right_aff_max,right_aff_std,cross_aff_n,cross_aff_min,cross_aff_mean,cross_aff_median,cross_aff_max,cross_aff_std,selected_delta_norm_n,selected_delta_norm_min,selected_delta_norm_mean,selected_delta_norm_median,selected_delta_norm_max,selected_delta_norm_std,member_mean_dtw_text,member_mean_aff_text,member_sum_aff_text,member_max_dtw_text,member_max_dtw_partner_text,member_min_aff_partner_text,global_max_pair_dtw,global_max_pair_dtw_graph_i,global_max_pair_dtw_graph_j,global_max_pair_dtw_member_idx_i,global_max_pair_dtw_member_idx_j,global_min_pair_aff,global_min_pair_aff_graph_i,global_min_pair_aff_graph_j,global_min_pair_aff_member_idx_i,global_min_pair_aff_member_idx_j,peeled_sum_aff,peeled_max_dtw,peeled_max_dtw_partner_graph_id,peeled_in_global_max_pair,selected_grad_tails_text,applied_split_event_idx,pairwise_n_members,pairwise_logged_for_applied_split,pairwise_member_order_json,pairwise_histories_json,pairwise_dtw_json,pairwise_affinity_json,gate_cluster_size_ok,gate_can_form_two_children,gate_full_participation_ok,gate_warmup_ok,gate_history_ok,gate_mean_below_eps1,gate_max_above_eps2,history_len_prev_mean,history_len_prev_max,min_cluster_size,min_child_size
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,42,3,145,18,1,145,18,1,1,41,2,260.9698791503906,260.9698791503906,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,260.9698791503906,260.9698791503906,260.9698791503906,260.9698791503906,0.0,,,,,,,,,,,,,,,,,,,,,"145:242.1962,260.9699",,,0,,,,,0,0,1,0,0,,,1,1,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,42,4,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|19,18,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|19,18,1,41,2,156.671630859375,234.00511169433594,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,18,172.3756561279297,199.723260667589,191.3998260498047,234.00511169433594,21.628956668644722,,,,,,,,,,,,,,,,,,,,,"178:190.8581,184.8075|96:185.5319,177.0849|19:164.0040,172.7480|176:200.3633,180.5119|171:183.6702,204.9457|89:177.8725,179.2157|90:171.1274,185.6741|11:200.4732,183.6412|190:204.6348,189.2774|109:180.6228,193.5223|24:177.8802,172.3757|30:170.6274,219.4949|166:188.2764,230.4367|5:197.1700,206.2111|2:220.4596,234.0051|162:205.3643,225.9227|62:282.7715,228.0735|60:293.5209,227.0704",,,0,,,,,1,1,1,0,0,,,1,1,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,43,1,217,17,1,217,17,1,1,26,18,327.7776184082031,327.7776184082031,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,327.7776184082031,327.7776184082031,327.7776184082031,327.7776184082031,0.0,,,,,,,,,,,,,,,,,,,,,"217:391.6717,404.2635,304.5405,324.1772,327.7776",,,0,,,,,0,0,1,1,1,,,17,17,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,43,3,145,18,1,145,18,1,1,41,3,251.62295532226562,251.62295532226562,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,251.62295532226562,251.62295532226562,251.62295532226562,251.62295532226562,0.0,,,,,,,,,,,,,,,,,,,,,"145:242.1962,260.9699,251.6230",,,0,,,,,0,0,1,0,0,,,2,2,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,43,4,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|19,18,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|19,18,1,41,3,155.891845703125,223.15492248535156,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,18,166.8699951171875,194.72800021701389,196.2937240600586,223.15492248535156,16.930718709544113,,,,,,,,,,,,,,,,,,,,,"178:190.8581,184.8075,185.5624|96:185.5319,177.0849,178.4978|19:164.0040,172.7480,196.4348|176:200.3633,180.5119,210.8938|171:183.6702,204.9457,196.1526|89:177.8725,179.2157,184.2733|90:171.1274,185.6741,203.8726|11:200.4732,183.6412,166.8700|190:204.6348,189.2774,206.1593|109:180.6228,193.5223,198.5157|24:177.8802,172.3757,168.5047|30:170.6274,219.4949,173.4766|166:188.2764,230.4367,193.2477|5:197.1700,206.2111,177.2762|2:220.4596,234.0051,219.5553|162:205.3643,225.9227,209.0573|62:282.7715,228.0735,223.1549|60:293.5209,227.0704,213.5988",,,0,,,,,1,1,1,0,0,,,2,2,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,44,1,217,17,1,217,17,1,1,26,19,312.6785888671875,312.6785888671875,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,312.6785888671875,312.6785888671875,312.6785888671875,312.6785888671875,0.0,,,,,,,,,,,,,,,,,,,,,"217:404.2635,304.5405,324.1772,327.7776,312.6786",,,0,,,,,0,0,1,1,1,,,18,18,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,44,3,145,18,1,145,18,1,1,41,4,226.74583435058594,226.74583435058594,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,226.74583435058594,226.74583435058594,226.74583435058594,226.74583435058594,0.0,,,,,,,,,,,,,,,,,,,,,"145:242.1962,260.9699,251.6230,226.7458",,,0,,,,,0,0,1,0,0,,,3,3,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,44,4,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|19,18,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|19,18,1,41,4,156.21856689453125,333.63134765625,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,18,171.12229919433594,206.94561089409723,191.9690399169922,333.63134765625,42.08880996038144,,,,,,,,,,,,,,,,,,,,,"178:190.8581,184.8075,185.5624,180.4460|96:185.5319,177.0849,178.4978,188.7047|19:164.0040,172.7480,196.4348,176.0089|176:200.3633,180.5119,210.8938,182.2220|171:183.6702,204.9457,196.1526,203.6980|89:177.8725,179.2157,184.2733,213.8256|90:171.1274,185.6741,203.8726,173.0395|11:200.4732,183.6412,166.8700,171.1392|190:204.6348,189.2774,206.1593,191.7849|109:180.6228,193.5223,198.5157,192.1532|24:177.8802,172.3757,168.5047,181.6457|30:170.6274,219.4949,173.4766,171.1223|166:188.2764,230.4367,193.2477,227.2848|5:197.1700,206.2111,177.2762,205.0061|2:220.4596,234.0051,219.5553,205.5360|162:205.3643,225.9227,209.0573,236.7917|62:282.7715,228.0735,223.1549,333.6313|60:293.5209,227.0704,213.5988,290.9811",,,0,,,,,1,1,1,0,0,,,3,3,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,45,1,217,17,1,217,17,1,1,26,20,275.33856201171875,275.33856201171875,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,275.33856201171875,275.33856201171875,275.33856201171875,275.33856201171875,0.0,,,,,,,,,,,,,,,,,,,,,"217:304.5405,324.1772,327.7776,312.6786,275.3386",,,0,,,,,0,0,1,1,1,,,19,19,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,45,3,145,18,1,145,18,1,1,41,5,222.19601440429688,222.19601440429688,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,222.19601440429688,222.19601440429688,222.19601440429688,222.19601440429688,0.0,,,,,,,,,,,,,,,,,,,,,"145:242.1962,260.9699,251.6230,226.7458,222.1960",,,0,,,,,0,0,1,0,0,,,4,4,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,45,4,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|19,18,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|19,18,1,41,5,155.833740234375,293.953125,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,18,174.03138732910156,199.23926798502603,196.8470687866211,293.953125,26.630292419136875,,,,,,,,,,,,,,,,,,,,,"178:190.8581,184.8075,185.5624,180.4460,199.6486|96:185.5319,177.0849,178.4978,188.7047,178.9921|19:164.0040,172.7480,196.4348,176.0089,179.7243|176:200.3633,180.5119,210.8938,182.2220,194.0455|171:183.6702,204.9457,196.1526,203.6980,186.5828|89:177.8725,179.2157,184.2733,213.8256,174.0314|90:171.1274,185.6741,203.8726,173.0395,202.1818|11:200.4732,183.6412,166.8700,171.1392,180.1229|190:204.6348,189.2774,206.1593,191.7849,208.1416|109:180.6228,193.5223,198.5157,192.1532,223.0809|24:177.8802,172.3757,168.5047,181.6457,177.2490|30:170.6274,219.4949,173.4766,171.1223,185.2811|166:188.2764,230.4367,193.2477,227.2848,201.9232|5:197.1700,206.2111,177.2762,205.0061,182.8722|2:220.4596,234.0051,219.5553,205.5360,200.2971|162:205.3643,225.9227,209.0573,236.7917,206.8084|62:282.7715,228.0735,223.1549,333.6313,211.3708|60:293.5209,227.0704,213.5988,290.9811,293.9531",,,0,,,,,1,1,1,0,0,,,4,4,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,46,1,217,17,1,217,17,1,1,26,21,426.2073974609375,426.2073974609375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,426.2073974609375,426.2073974609375,426.2073974609375,426.2073974609375,0.0,,,,,,,,,,,,,,,,,,,,,"217:324.1772,327.7776,312.6786,275.3386,426.2074",,,0,,,,,0,0,1,1,1,,,20,20,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,46,3,145,18,1,145,18,1,1,41,6,243.30703735351562,243.30703735351562,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,243.30703735351562,243.30703735351562,243.30703735351562,243.30703735351562,0.0,,,,,,,,,,,,,,,,,,,,,"145:260.9699,251.6230,226.7458,222.1960,243.3070",,,0,,,,,0,0,1,1,1,,,5,5,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,46,4,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|19,18,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|19,18,1,41,6,155.62152099609375,286.1185607910156,155.833740234375,293.86668701171874,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,18,170.32449340820312,196.6283162434896,189.48723602294922,286.1185607910156,26.51165405537647,,,,,,,,,,,,,,,,,,,,,"178:184.8075,185.5624,180.4460,199.6486,185.3886|96:177.0849,178.4978,188.7047,178.9921,178.2903|19:172.7480,196.4348,176.0089,179.7243,174.4391|176:180.5119,210.8938,182.2220,194.0455,191.1943|171:204.9457,196.1526,203.6980,186.5828,203.7799|89:179.2157,184.2733,213.8256,174.0314,181.5300|90:185.6741,203.8726,173.0395,202.1818,187.7802|11:183.6412,166.8700,171.1392,180.1229,175.3840|190:189.2774,206.1593,191.7849,208.1416,183.1450|109:193.5223,198.5157,192.1532,223.0809,196.2791|24:172.3757,168.5047,181.6457,177.2490,170.3245|30:219.4949,173.4766,171.1223,185.2811,180.1000|166:230.4367,193.2477,227.2848,201.9232,195.7414|5:206.2111,177.2762,205.0061,182.8722,194.1354|2:234.0051,219.5553,205.5360,200.2971,205.8167|162:225.9227,209.0573,236.7917,206.8084,227.0936|62:228.0735,223.1549,333.6313,211.3708,222.7692|60:227.0704,213.5988,290.9811,293.9531,286.1186",,,0,,,,,1,1,1,1,1,True,False,5,5,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,47,1,217,17,1,217,17,1,1,26,22,375.295654296875,375.295654296875,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,375.295654296875,375.295654296875,375.295654296875,375.295654296875,0.0,,,,,,,,,,,,,,,,,,,,,"217:327.7776,312.6786,275.3386,426.2074,375.2957",,,0,,,,,0,0,1,1,1,,,21,21,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,47,3,145,18,1,145,18,1,1,41,7,353.4104309082031,353.4104309082031,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,353.4104309082031,353.4104309082031,353.4104309082031,353.4104309082031,0.0,,,,,,,,,,,,,,,,,,,,,"145:251.6230,226.7458,222.1960,243.3070,353.4104",,,0,,,,,0,0,1,1,1,,,6,6,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,47,4,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|19,18,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|19,18,1,41,7,155.05760192871094,253.09283447265625,155.67457580566406,293.7370300292969,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,18,161.1569061279297,190.88594563802084,185.60202026367188,253.09283447265625,22.205102735238615,,,,,,,,,,,,,,,,,,,,,"178:185.5624,180.4460,199.6486,185.3886,183.1408|96:178.4978,188.7047,178.9921,178.2903,169.1406|19:196.4348,176.0089,179.7243,174.4391,161.1569|176:210.8938,182.2220,194.0455,191.1943,189.0646|171:196.1526,203.6980,186.5828,203.7799,185.5138|89:184.2733,213.8256,174.0314,181.5300,172.9704|90:203.8726,173.0395,202.1818,187.7802,191.6066|11:166.8700,171.1392,180.1229,175.3840,182.9991|190:206.1593,191.7849,208.1416,183.1450,188.9081|109:198.5157,192.1532,223.0809,196.2791,194.1800|24:168.5047,181.6457,177.2490,170.3245,184.1431|30:173.4766,171.1223,185.2811,180.1000,164.7167|166:193.2477,227.2848,201.9232,195.7414,185.6902|5:177.2762,205.0061,182.8722,194.1354,176.6996|2:219.5553,205.5360,200.2971,205.8167,212.2263|162:209.0573,236.7917,206.8084,227.0936,218.3286|62:223.1549,333.6313,211.3708,222.7692,253.0928|60:213.5988,290.9811,293.9531,286.1186,222.3687",,,0,,,,,1,1,1,1,1,True,False,6,6,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,48,1,217,17,1,217,17,1,1,26,23,285.84796142578125,285.84796142578125,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,285.84796142578125,285.84796142578125,285.84796142578125,285.84796142578125,0.0,,,,,,,,,,,,,,,,,,,,,"217:312.6786,275.3386,426.2074,375.2957,285.8480",,,0,,,,,0,0,1,1,1,,,22,22,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,48,3,145,18,1,145,18,1,1,41,8,310.2905578613281,310.2905578613281,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,310.2905578613281,310.2905578613281,310.2905578613281,310.2905578613281,0.0,,,,,,,,,,,,,,,,,,,,,"145:226.7458,222.1960,243.3070,353.4104,310.2906",,,0,,,,,0,0,1,1,1,,,7,7,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,48,4,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|19,18,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|19,18,1,41,8,156.74526977539062,240.44793701171875,155.5255584716797,293.607373046875,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,18,157.7969207763672,196.89669715033637,193.8311996459961,240.44793701171875,22.468825750863306,,,,,,,,,,,,,,,,,,,,,"178:180.4460,199.6486,185.3886,183.1408,174.7395|96:188.7047,178.9921,178.2903,169.1406,176.9202|19:176.0089,179.7243,174.4391,161.1569,157.7969|176:182.2220,194.0455,191.1943,189.0646,175.8472|171:203.6980,186.5828,203.7799,185.5138,178.4493|89:213.8256,174.0314,181.5300,172.9704,186.9951|90:173.0395,202.1818,187.7802,191.6066,201.0860|11:171.1392,180.1229,175.3840,182.9991,192.0458|190:191.7849,208.1416,183.1450,188.9081,207.4596|109:192.1532,223.0809,196.2791,194.1800,195.6166|24:181.6457,177.2490,170.3245,184.1431,174.0928|30:171.1223,185.2811,180.1000,164.7167,204.6577|166:227.2848,201.9232,195.7414,185.6902,189.1069|5:205.0061,182.8722,194.1354,176.6996,226.7106|2:205.5360,200.2971,205.8167,212.2263,212.6535|162:236.7917,206.8084,227.0936,218.3286,240.4479|62:333.6313,211.3708,222.7692,253.0928,210.5182|60:290.9811,293.9531,286.1186,222.3687,238.9968",,,0,,,,,1,1,1,1,1,False,False,7,7,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,49,1,217,17,1,217,17,1,1,26,24,344.10357666015625,344.10357666015625,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,344.10357666015625,344.10357666015625,344.10357666015625,344.10357666015625,0.0,,,,,,,,,,,,,,,,,,,,,"217:275.3386,426.2074,375.2957,285.8480,344.1036",,,0,,,,,0,0,1,1,1,,,23,23,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,49,3,145,18,1,145,18,1,1,41,9,262.423828125,262.423828125,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,262.423828125,262.423828125,262.423828125,262.423828125,0.0,,,,,,,,,,,,,,,,,,,,,"145:222.1960,243.3070,353.4104,310.2906,262.4238",,,0,,,,,0,0,1,1,1,,,8,8,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,49,4,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|19,18,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|19,18,1,41,9,155.20538330078125,273.6544494628906,155.57353973388672,292.78069763183595,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,18,168.82022094726562,195.55531989203558,188.24205780029297,273.6544494628906,27.028510853054257,,,,,,,,,,,,,,,,,,,,,"178:199.6486,185.3886,183.1408,174.7395,178.1162|96:178.9921,178.2903,169.1406,176.9202,180.6329|19:179.7243,174.4391,161.1569,157.7969,178.5423|176:194.0455,191.1943,189.0646,175.8472,185.8010|171:186.5828,203.7799,185.5138,178.4493,182.4142|89:174.0314,181.5300,172.9704,186.9951,193.8193|90:202.1818,187.7802,191.6066,201.0860,176.5612|11:180.1229,175.3840,182.9991,192.0458,171.9076|190:208.1416,183.1450,188.9081,207.4596,199.9133|109:223.0809,196.2791,194.1800,195.6166,205.9343|24:177.2490,170.3245,184.1431,174.0928,168.8202|30:185.2811,180.1000,164.7167,204.6577,173.9937|166:201.9232,195.7414,185.6902,189.1069,198.5629|5:182.8722,194.1354,176.6996,226.7106,194.2813|2:200.2971,205.8167,212.2263,212.6535,190.6832|162:206.8084,227.0936,218.3286,240.4479,212.3066|62:211.3708,222.7692,253.0928,210.5182,254.0512|60:293.9531,286.1186,222.3687,238.9968,273.6544",,,0,,,,,1,1,1,1,1,True,False,8,8,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,50,1,217,17,1,217,17,1,1,26,25,335.46343994140625,335.46343994140625,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,335.46343994140625,335.46343994140625,335.46343994140625,335.46343994140625,0.0,,,,,,,,,,,,,,,,,,,,,"217:426.2074,375.2957,285.8480,344.1036,335.4634",,,0,,,,,0,0,1,1,1,,,24,24,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,50,3,145,18,1,145,18,1,1,41,10,280.19329833984375,280.19329833984375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,280.19329833984375,280.19329833984375,280.19329833984375,280.19329833984375,0.0,,,,,,,,,,,,,,,,,,,,,"145:243.3070,353.4104,310.2906,262.4238,280.1933",,,0,,,,,0,0,1,1,1,,,9,9,2,1
