run_type,algorithm,subset_id,subset_clients,seed,graph_id,dataset_id,phase,split,task,round,local_epoch,train_loss,eval_loss,pair_acc,subset_acc,micro_f1,macro_f1,macro_pos_f1,macro_minority_f1,num_nodes,tp,fp,tn,fn,precision,recall,f1,positive_f1,minority_f1,pos_cnt,pos_rate
local,local,,,1,98,data_4000_4_10_chordal,train_epoch,train,,,1,0.7332733225822449,,,,,,,,4000,,,,,,,,,,,
local,local,,,1,98,data_4000_4_10_chordal,val_epoch,val,,,1,,0.6917526102066041,0.7701,0.4202499985694885,0.6190555095277547,0.6427868604660034,0.6427868604660034,0.6427868604660034,4000,,,,,,,,,,,
local,local,,,1,98,data_4000_4_10_chordal,val_epoch_task,val,cycle2,,1,,,,,,,,,4000,396.0,169.0,3435.0,0.0,0.7008849557522124,1.0,0.8241415023803711,0.8241415023803711,0.8241415023803711,396.0,0.0989999994635582
local,local,,,1,98,data_4000_4_10_chordal,val_epoch_task,val,cycle3,,1,,,,,,,,,4000,545.0,761.0,2694.0,0.0,0.41730474732006123,1.0,0.5888708829879761,0.5888708829879761,0.5888708829879761,545.0,0.13625000417232513
local,local,,,1,98,data_4000_4_10_chordal,val_epoch_task,val,cycle4,,1,,,,,,,,,4000,743.0,1138.0,2119.0,0.0,0.3950026581605529,1.0,0.5663110017776489,0.5663110017776489,0.5663110017776489,743.0,0.18574999272823334
local,local,,,1,98,data_4000_4_10_chordal,val_epoch_task,val,cycle5,,1,,,,,,,,,4000,879.0,1082.0,1982.0,57.0,0.4482406935237124,0.9391025641025641,0.6068346500396729,0.6068346500396729,0.6068346500396729,936.0,0.23399999737739563
local,local,,,1,98,data_4000_4_10_chordal,val_epoch_task,val,cycle6,,1,,,,,,,,,4000,1173.0,1372.0,1436.0,19.0,0.46090373280943026,0.9840604026845637,0.6277762651443481,0.6277762651443481,0.6277762651443481,1192.0,0.2980000078678131
local,local,,,1,98,data_4000_4_10_chordal,train_epoch,train,,,2,0.4098199691772461,,,,,,,,4000,,,,,,,,,,,
local,local,,,1,98,data_4000_4_10_chordal,val_epoch,val,,,2,,0.34287706327438355,0.8839,0.6237499713897705,0.7557332211235009,0.7882581949234009,0.7882581949234009,0.7882581949234009,4000,,,,,,,,,,,
local,local,,,1,98,data_4000_4_10_chordal,val_epoch_task,val,cycle2,,2,,,,,,,,,4000,396.0,111.0,3493.0,0.0,0.7810650887573964,1.0,0.8770764470100403,0.8770764470100403,0.8770764470100403,396.0,0.0989999994635582
local,local,,,1,98,data_4000_4_10_chordal,val_epoch_task,val,cycle3,,2,,,,,,,,,4000,544.0,165.0,3290.0,1.0,0.767277856135402,0.998165137614679,0.8676235675811768,0.8676235675811768,0.8676235675811768,545.0,0.13625000417232513
local,local,,,1,98,data_4000_4_10_chordal,val_epoch_task,val,cycle4,,2,,,,,,,,,4000,721.0,320.0,2937.0,22.0,0.6926032660902978,0.9703903095558546,0.8082959651947021,0.8082959651947021,0.8082959651947021,743.0,0.18574999272823334
