run_type,algorithm,subset_id,subset_clients,seed,graph_id,dataset_id,phase,split,task,round,local_epoch,train_loss,eval_loss,pair_acc,subset_acc,micro_f1,macro_f1,macro_pos_f1,macro_minority_f1,num_nodes,tp,fp,tn,fn,precision,recall,f1,positive_f1,minority_f1,pos_cnt,pos_rate
local,local,,,1,119,data_4000_4_2.0_chordal,train_epoch,train,,,1,0.7184035248756409,,,,,,,,4000,,,,,,,,,,,
local,local,,,1,119,data_4000_4_2.0_chordal,val_epoch,val,,,1,,0.6410585050582885,0.75235,0.4997499883174896,0.670656293636545,0.6520339846611023,0.6520339846611023,0.6520339846611023,4000,,,,,,,,,,,
local,local,,,1,119,data_4000_4_2.0_chordal,val_epoch_task,val,cycle2,,1,,,,,,,,,4000,1478.0,535.0,1978.0,9.0,0.734227521112767,0.9939475453934096,0.8445714116096497,0.8445714116096497,0.8445714116096497,1487.0,0.37174999713897705
local,local,,,1,119,data_4000_4_2.0_chordal,val_epoch_task,val,cycle3,,1,,,,,,,,,4000,1316.0,713.0,1937.0,34.0,0.6485953671759488,0.9748148148148148,0.7789286971092224,0.7789286971092224,0.7789286971092224,1350.0,0.3375000059604645
local,local,,,1,119,data_4000_4_2.0_chordal,val_epoch_task,val,cycle4,,1,,,,,,,,,4000,986.0,880.0,2091.0,43.0,0.5284030010718114,0.9582118561710399,0.6811743974685669,0.6811743974685669,0.6811743974685669,1029.0,0.25725001096725464
local,local,,,1,119,data_4000_4_2.0_chordal,val_epoch_task,val,cycle5,,1,,,,,,,,,4000,719.0,1285.0,1968.0,28.0,0.3587824351297405,0.9625167336010709,0.5227190256118774,0.5227190256118774,0.5227190256118774,747.0,0.18674999475479126
local,local,,,1,119,data_4000_4_2.0_chordal,val_epoch_task,val,cycle6,,1,,,,,,,,,4000,544.0,1395.0,2030.0,31.0,0.28055698813821556,0.9460869565217391,0.43277642130851746,0.43277642130851746,0.43277642130851746,575.0,0.14374999701976776
local,local,,,1,119,data_4000_4_2.0_chordal,train_epoch,train,,,2,0.4411121904850006,,,,,,,,4000,,,,,,,,,,,
local,local,,,1,119,data_4000_4_2.0_chordal,val_epoch,val,,,2,,0.41197617292404176,0.8307,0.5724999904632568,0.748626577579807,0.7352862358093262,0.7352862358093262,0.7352862358093262,4000,,,,,,,,,,,
local,local,,,1,119,data_4000_4_2.0_chordal,val_epoch_task,val,cycle2,,2,,,,,,,,,4000,1444.0,18.0,2495.0,43.0,0.987688098495212,0.9710827168796234,0.9793150424957275,0.9793150424957275,0.9793150424957275,1487.0,0.37174999713897705
local,local,,,1,119,data_4000_4_2.0_chordal,val_epoch_task,val,cycle3,,2,,,,,,,,,4000,1265.0,154.0,2496.0,85.0,0.8914728682170543,0.937037037037037,0.9136872887611389,0.9136872887611389,0.9136872887611389,1350.0,0.3375000059604645
local,local,,,1,119,data_4000_4_2.0_chordal,val_epoch_task,val,cycle4,,2,,,,,,,,,4000,1025.0,786.0,2185.0,4.0,0.5659856432909994,0.9961127308066083,0.7218310236930847,0.7218310236930847,0.7218310236930847,1029.0,0.25725001096725464
local,local,,,1,119,data_4000_4_2.0_chordal,val_epoch_task,val,cycle5,,2,,,,,,,,,4000,740.0,1053.0,2200.0,7.0,0.41271611823759063,0.9906291834002677,0.5826771855354309,0.5826771855354309,0.5826771855354309,747.0,0.18674999475479126
