run_type,algorithm,subset_id,subset_clients,seed,graph_id,dataset_id,phase,split,task,round,local_epoch,train_loss,eval_loss,pair_acc,subset_acc,micro_f1,macro_f1,macro_pos_f1,macro_minority_f1,num_nodes,tp,fp,tn,fn,precision,recall,f1,positive_f1,minority_f1,pos_cnt,pos_rate
fedprox,fedprox,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,1,178,data_4200_4_3.5_chordal_rep02,train_epoch,train,,1,1.0,0.6649936572143009,,,,,,,,4200,,,,,,,,,,,
fedprox,fedprox,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,1,178,data_4200_4_3.5_chordal_rep02,val_epoch,val,,1,,,0.6125487494468689,0.8574285714285714,0.5761904716491699,0.7449744463373084,0.7499045133590698,0.7499045133590698,0.7499045133590698,4200,,,,,,,,,,,
fedprox,fedprox,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,1,178,data_4200_4_3.5_chordal_rep02,val_epoch_task,val,cycle2,1,,,,,,,,,,4200,1033.0,95.0,3066.0,6.0,0.9157801418439716,0.9942252165543792,0.9533917903900146,0.9533917903900146,0.9533917903900146,1039.0,0.24738095700740814
fedprox,fedprox,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,1,178,data_4200_4_3.5_chordal_rep02,val_epoch_task,val,cycle3,1,,,,,,,,,,4200,847.0,337.0,2735.0,281.0,0.7153716216216216,0.750886524822695,0.7326989769935608,0.7326989769935608,0.7326989769935608,1128.0,0.2685714364051819
fedprox,fedprox,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,1,178,data_4200_4_3.5_chordal_rep02,val_epoch_task,val,cycle4,1,,,,,,,,,,4200,896.0,183.0,2754.0,367.0,0.830398517145505,0.7094220110847189,0.7651580572128296,0.7651580572128296,0.7651580572128296,1263.0,0.30071428418159485
fedprox,fedprox,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,1,178,data_4200_4_3.5_chordal_rep02,val_epoch_task,val,cycle5,1,,,,,,,,,,4200,762.0,348.0,2597.0,493.0,0.6864864864864865,0.6071713147410358,0.6443974375724792,0.6443974375724792,0.6443974375724792,1255.0,0.2988095283508301
fedprox,fedprox,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,1,178,data_4200_4_3.5_chordal_rep02,val_epoch_task,val,cycle6,1,,,,,,,,,,4200,835.0,542.0,2481.0,342.0,0.6063907044299202,0.7094307561597282,0.6538763046264648,0.6538763046264648,0.6538763046264648,1177.0,0.2802380919456482
fedprox,fedprox,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,1,96,data_4000_4_3.5_chordal_rep00,train_epoch,train,,1,1.0,0.7138207521438599,,,,,,,,4000,,,,,,,,,,,
fedprox,fedprox,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,1,96,data_4000_4_3.5_chordal_rep00,val_epoch,val,,1,,,0.571881402015686,0.7641,0.4717499911785126,0.6711278405130351,0.6702640652656555,0.6702640652656555,0.6702640652656555,4000,,,,,,,,,,,
fedprox,fedprox,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,1,96,data_4000_4_3.5_chordal_rep00,val_epoch_task,val,cycle2,1,,,,,,,,,,4000,832.0,903.0,2130.0,135.0,0.4795389048991354,0.860392967942089,0.6158401370048523,0.6158401370048523,0.6158401370048523,967.0,0.24175000190734863
fedprox,fedprox,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,1,96,data_4000_4_3.5_chordal_rep00,val_epoch_task,val,cycle3,1,,,,,,,,,,4000,1039.0,840.0,2040.0,81.0,0.5529536987759447,0.9276785714285715,0.692897617816925,0.692897617816925,0.692897617816925,1120.0,0.2800000011920929
fedprox,fedprox,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,1,96,data_4000_4_3.5_chordal_rep00,val_epoch_task,val,cycle4,1,,,,,,,,,,4000,1008.0,703.0,2176.0,113.0,0.5891291642314436,0.8991971454058876,0.7118644118309021,0.7118644118309021,0.7118644118309021,1121.0,0.28025001287460327
