run_type,algorithm,subset_id,subset_clients,seed,graph_id,dataset_id,phase,split,task,round,local_epoch,train_loss,eval_loss,pair_acc,subset_acc,micro_f1,macro_f1,macro_pos_f1,macro_minority_f1,num_nodes,tp,fp,tn,fn,precision,recall,f1,positive_f1,minority_f1,pos_cnt,pos_rate
local,local,,,1,89,data_4000_4_2.5_chordal_rep01,train_epoch,train,,,1,0.7318671202659607,,,,,,,,4000,,,,,,,,,,,
local,local,,,1,89,data_4000_4_2.5_chordal_rep01,val_epoch,val,,,1,,0.7545047030448914,0.79655,0.4442499876022339,0.653082104186205,0.6510106921195984,0.6510106921195984,0.6510106921195984,4000,,,,,,,,,,,
local,local,,,1,89,data_4000_4_2.5_chordal_rep01,val_epoch_task,val,cycle2,,1,,,,,,,,,4000,799.0,511.0,2159.0,531.0,0.6099236641221374,0.6007518796992481,0.6053030490875244,0.6053030490875244,0.6053030490875244,1330.0,0.33250001072883606
local,local,,,1,89,data_4000_4_2.5_chordal_rep01,val_epoch_task,val,cycle3,,1,,,,,,,,,4000,856.0,352.0,2326.0,466.0,0.7086092715231788,0.6475037821482602,0.6766798496246338,0.6766798496246338,0.6766798496246338,1322.0,0.3305000066757202
local,local,,,1,89,data_4000_4_2.5_chordal_rep01,val_epoch_task,val,cycle4,,1,,,,,,,,,4000,895.0,382.0,2373.0,350.0,0.7008613938919342,0.7188755020080321,0.709754228591919,0.709754228591919,0.709754228591919,1245.0,0.3112500011920929
local,local,,,1,89,data_4000_4_2.5_chordal_rep01,val_epoch_task,val,cycle5,,1,,,,,,,,,4000,722.0,381.0,2544.0,353.0,0.6545784224841342,0.6716279069767442,0.6629935503005981,0.6629935503005981,0.6629935503005981,1075.0,0.26875001192092896
local,local,,,1,89,data_4000_4_2.5_chordal_rep01,val_epoch_task,val,cycle6,,1,,,,,,,,,4000,558.0,409.0,2699.0,334.0,0.5770423991726991,0.625560538116592,0.6003227829933167,0.6003227829933167,0.6003227829933167,892.0,0.22300000488758087
local,local,,,1,89,data_4000_4_2.5_chordal_rep01,train_epoch,train,,,2,0.4846898992061615,,,,,,,,4000,,,,,,,,,,,
local,local,,,1,89,data_4000_4_2.5_chordal_rep01,val_epoch,val,,,2,,0.5413006253242493,0.80255,0.4742499887943268,0.7466478475652787,0.7546051144599915,0.7546051144599915,0.7546051144599915,4000,,,,,,,,,,,
local,local,,,1,89,data_4000_4_2.5_chordal_rep01,val_epoch_task,val,cycle2,,2,,,,,,,,,4000,1321.0,62.0,2608.0,9.0,0.9551699204627621,0.9932330827067669,0.9738297462463379,0.9738297462463379,0.9738297462463379,1330.0,0.33250001072883606
local,local,,,1,89,data_4000_4_2.5_chordal_rep01,val_epoch_task,val,cycle3,,2,,,,,,,,,4000,1322.0,427.0,2251.0,0.0,0.7558604917095483,1.0,0.8609573245048523,0.8609573245048523,0.8609573245048523,1322.0,0.3305000066757202
local,local,,,1,89,data_4000_4_2.5_chordal_rep01,val_epoch_task,val,cycle4,,2,,,,,,,,,4000,1243.0,971.0,1784.0,2.0,0.561427280939476,0.9983935742971888,0.7187048196792603,0.7187048196792603,0.7187048196792603,1245.0,0.3112500011920929
local,local,,,1,89,data_4000_4_2.5_chordal_rep01,val_epoch_task,val,cycle5,,2,,,,,,,,,4000,1065.0,1014.0,1911.0,10.0,0.5122655122655123,0.9906976744186047,0.6753329038619995,0.6753329038619995,0.6753329038619995,1075.0,0.26875001192092896
local,local,,,1,89,data_4000_4_2.5_chordal_rep01,val_epoch_task,val,cycle6,,2,,,,,,,,,4000,868.0,1430.0,1678.0,24.0,0.3777197563098346,0.9730941704035875,0.5442006587982178,0.5442006587982178,0.5442006587982178,892.0,0.22300000488758087
local,local,,,1,89,data_4000_4_2.5_chordal_rep01,train_epoch,train,,,3,0.27544496703147886,,,,,,,,4000,,,,,,,,,,,
local,local,,,1,89,data_4000_4_2.5_chordal_rep01,val_epoch,val,,,3,,0.2507518881559372,0.9352,0.7482500076293945,0.8945484133441821,0.8858739733695984,0.8858739733695984,0.8858739733695984,4000,,,,,,,,,,,
local,local,,,1,89,data_4000_4_2.5_chordal_rep01,val_epoch_task,val,cycle2,,3,,,,,,,,,4000,1320.0,9.0,2661.0,10.0,0.9932279909706546,0.9924812030075187,0.9928544759750366,0.9928544759750366,0.9928544759750366,1330.0,0.33250001072883606
local,local,,,1,89,data_4000_4_2.5_chordal_rep01,val_epoch_task,val,cycle3,,3,,,,,,,,,4000,1284.0,46.0,2632.0,38.0,0.9654135338345865,0.9712556732223904,0.9683257937431335,0.9683257937431335,0.9683257937431335,1322.0,0.3305000066757202
local,local,,,1,89,data_4000_4_2.5_chordal_rep01,val_epoch_task,val,cycle4,,3,,,,,,,,,4000,1171.0,56.0,2699.0,74.0,0.954360228198859,0.940562248995984,0.9474110007286072,0.9474110007286072,0.9474110007286072,1245.0,0.3112500011920929
local,local,,,1,89,data_4000_4_2.5_chordal_rep01,val_epoch_task,val,cycle5,,3,,,,,,,,,4000,1016.0,238.0,2687.0,59.0,0.810207336523126,0.9451162790697675,0.8724774122238159,0.8724774122238159,0.8724774122238159,1075.0,0.26875001192092896
local,local,,,1,89,data_4000_4_2.5_chordal_rep01,val_epoch_task,val,cycle6,,3,,,,,,,,,4000,706.0,580.0,2528.0,186.0,0.5489891135303266,0.7914798206278026,0.6483012437820435,0.6483012437820435,0.6483012437820435,892.0,0.22300000488758087
local,local,,,1,89,data_4000_4_2.5_chordal_rep01,train_epoch,train,,,4,0.22381689763069154,,,,,,,,4000,,,,,,,,,,,
local,local,,,1,89,data_4000_4_2.5_chordal_rep01,val_epoch,val,,,4,,0.25524292969703677,0.93665,0.7515000104904175,0.8948460453149639,0.8854390382766724,0.8854390382766724,0.8854390382766724,4000,,,,,,,,,,,
local,local,,,1,89,data_4000_4_2.5_chordal_rep01,val_epoch_task,val,cycle2,,4,,,,,,,,,4000,1328.0,19.0,2651.0,2.0,0.985894580549369,0.9984962406015038,0.9921554327011108,0.9921554327011108,0.9921554327011108,1330.0,0.33250001072883606
local,local,,,1,89,data_4000_4_2.5_chordal_rep01,val_epoch_task,val,cycle3,,4,,,,,,,,,4000,1288.0,18.0,2660.0,34.0,0.9862174578866769,0.9742813918305597,0.9802130460739136,0.9802130460739136,0.9802130460739136,1322.0,0.3305000066757202
local,local,,,1,89,data_4000_4_2.5_chordal_rep01,val_epoch_task,val,cycle4,,4,,,,,,,,,4000,1118.0,32.0,2723.0,127.0,0.9721739130434782,0.8979919678714859,0.9336117506027222,0.9336117506027222,0.9336117506027222,1245.0,0.3112500011920929
local,local,,,1,89,data_4000_4_2.5_chordal_rep01,val_epoch_task,val,cycle5,,4,,,,,,,,,4000,979.0,144.0,2781.0,96.0,0.8717720391807658,0.9106976744186046,0.8908098340034485,0.8908098340034485,0.8908098340034485,1075.0,0.26875001192092896
local,local,,,1,89,data_4000_4_2.5_chordal_rep01,val_epoch_task,val,cycle6,,4,,,,,,,,,4000,678.0,581.0,2527.0,214.0,0.5385226370135028,0.7600896860986547,0.630404531955719,0.630404531955719,0.630404531955719,892.0,0.22300000488758087
local,local,,,1,89,data_4000_4_2.5_chordal_rep01,train_epoch,train,,,5,0.21151473438739776,,,,,,,,4000,,,,,,,,,,,
local,local,,,1,89,data_4000_4_2.5_chordal_rep01,val_epoch,val,,,5,,0.21736024689674377,0.93365,0.734000027179718,0.8946741804905152,0.8894691467285156,0.8894691467285156,0.8894691467285156,4000,,,,,,,,,,,
local,local,,,1,89,data_4000_4_2.5_chordal_rep01,val_epoch_task,val,cycle2,,5,,,,,,,,,4000,1329.0,38.0,2632.0,1.0,0.972201901975128,0.9992481203007518,0.9855394959449768,0.9855394959449768,0.9855394959449768,1330.0,0.33250001072883606
local,local,,,1,89,data_4000_4_2.5_chordal_rep01,val_epoch_task,val,cycle3,,5,,,,,,,,,4000,1320.0,36.0,2642.0,2.0,0.9734513274336283,0.9984871406959153,0.9858103394508362,0.9858103394508362,0.9858103394508362,1322.0,0.3305000066757202
local,local,,,1,89,data_4000_4_2.5_chordal_rep01,val_epoch_task,val,cycle4,,5,,,,,,,,,4000,1185.0,78.0,2677.0,60.0,0.9382422802850356,0.9518072289156626,0.9449760913848877,0.9449760913848877,0.9449760913848877,1245.0,0.3112500011920929
local,local,,,1,89,data_4000_4_2.5_chordal_rep01,val_epoch_task,val,cycle5,,5,,,,,,,,,4000,1006.0,246.0,2679.0,69.0,0.8035143769968051,0.935813953488372,0.8646325469017029,0.8646325469017029,0.8646325469017029,1075.0,0.26875001192092896
local,local,,,1,89,data_4000_4_2.5_chordal_rep01,val_epoch_task,val,cycle6,,5,,,,,,,,,4000,796.0,701.0,2407.0,96.0,0.5317301269205077,0.8923766816143498,0.6663875579833984,0.6663875579833984,0.6663875579833984,892.0,0.22300000488758087
local,local,,,1,89,data_4000_4_2.5_chordal_rep01,train_epoch,train,,,6,0.20375866711139679,,,,,,,,4000,,,,,,,,,,,
local,local,,,1,89,data_4000_4_2.5_chordal_rep01,val_epoch,val,,,6,,0.20174186420440673,0.93755,0.7512500286102295,0.9015217219900654,0.897846519947052,0.897846519947052,0.897846519947052,4000,,,,,,,,,,,
local,local,,,1,89,data_4000_4_2.5_chordal_rep01,val_epoch_task,val,cycle2,,6,,,,,,,,,4000,1326.0,7.0,2663.0,4.0,0.994748687171793,0.9969924812030075,0.9958693385124207,0.9958693385124207,0.9958693385124207,1330.0,0.33250001072883606
local,local,,,1,89,data_4000_4_2.5_chordal_rep01,val_epoch_task,val,cycle3,,6,,,,,,,,,4000,1301.0,25.0,2653.0,21.0,0.9811463046757164,0.9841149773071104,0.9826284646987915,0.9826284646987915,0.9826284646987915,1322.0,0.3305000066757202
local,local,,,1,89,data_4000_4_2.5_chordal_rep01,val_epoch_task,val,cycle4,,6,,,,,,,,,4000,1224.0,98.0,2657.0,21.0,0.9258698940998488,0.983132530120482,0.9536423683166504,0.9536423683166504,0.9536423683166504,1245.0,0.3112500011920929
local,local,,,1,89,data_4000_4_2.5_chordal_rep01,val_epoch_task,val,cycle5,,6,,,,,,,,,4000,1036.0,247.0,2678.0,39.0,0.8074824629773967,0.9637209302325581,0.8787107467651367,0.8787107467651367,0.8787107467651367,1075.0,0.26875001192092896
