run_type,algorithm,subset_id,subset_clients,seed,graph_id,dataset_id,phase,split,task,round,local_epoch,train_loss,eval_loss,pair_acc,subset_acc,micro_f1,macro_f1,macro_pos_f1,macro_minority_f1,num_nodes,tp,fp,tn,fn,precision,recall,f1,positive_f1,minority_f1,pos_cnt,pos_rate
fedavg,fedavg,510|859,510|859,0,510,data_2000_5_5.5_chordal,train_epoch,train,,1,1.0,0.654270122051239,,,,,,,,2000,,,,,,,,,,,
fedavg,fedavg,510|859,510|859,0,510,data_2000_5_5.5_chordal,val_epoch,val,,1,,,0.6565744788646698,0.7163,0.3384999930858612,0.7439299575773987,0.7323110103607178,0.7323110103607178,0.6927505731582642,2000,,,,,,,,,,,
fedavg,fedavg,510|859,510|859,0,510,data_2000_5_5.5_chordal,val_epoch_task,val,cycle2,1,,,,,,,,,,2000,511.0,761.0,707.0,21.0,0.40172955974842767,0.9605263157894737,0.5665188431739807,0.5665188431739807,0.5665188431739807,532.0,0.26600000262260437
fedavg,fedavg,510|859,510|859,0,510,data_2000_5_5.5_chordal,val_epoch_task,val,cycle3,1,,,,,,,,,,2000,713.0,648.0,622.0,17.0,0.523879500367377,0.9767123287671233,0.6819703578948975,0.6819703578948975,0.6819703578948975,730.0,0.36500000953674316
fedavg,fedavg,510|859,510|859,0,510,data_2000_5_5.5_chordal,val_epoch_task,val,cycle4,1,,,,,,,,,,2000,828.0,546.0,582.0,44.0,0.6026200873362445,0.9495412844036697,0.7373107671737671,0.7373107671737671,0.7373107671737671,872.0,0.4359999895095825
fedavg,fedavg,510|859,510|859,0,510,data_2000_5_5.5_chordal,val_epoch_task,val,cycle5,1,,,,,,,,,,2000,1007.0,392.0,555.0,46.0,0.7197998570407433,0.956315289648623,0.8213703036308289,0.8213703036308289,0.7170542478561401,1053.0,0.5264999866485596
fedavg,fedavg,510|859,510|859,0,510,data_2000_5_5.5_chordal,val_epoch_task,val,cycle6,1,,,,,,,,,,2000,1062.0,302.0,576.0,60.0,0.7785923753665689,0.946524064171123,0.8543845415115356,0.8543845415115356,0.7608982920646667,1122.0,0.5609999895095825
fedavg,fedavg,510|859,510|859,0,859,data_2000_4_1.5_chordal,train_epoch,train,,1,1.0,0.8992194213867187,,,,,,,,2000,,,,,,,,,,,
fedavg,fedavg,510|859,510|859,0,859,data_2000_4_1.5_chordal,val_epoch,val,,1,,,1.0517317724227906,0.584,0.3425000011920929,0.5192974347122717,0.4835742115974426,0.4835742115974426,0.4835742115974426,2000,,,,,,,,,,,
fedavg,fedavg,510|859,510|859,0,859,data_2000_4_1.5_chordal,val_epoch_task,val,cycle2,1,,,,,,,,,,2000,814.0,465.0,673.0,48.0,0.6364347146207975,0.9443155452436195,0.760392427444458,0.760392427444458,0.760392427444458,862.0,0.4309999942779541
fedavg,fedavg,510|859,510|859,0,859,data_2000_4_1.5_chordal,val_epoch_task,val,cycle3,1,,,,,,,,,,2000,683.0,603.0,706.0,8.0,0.531104199066874,0.9884225759768451,0.6909459233283997,0.6909459233283997,0.6909459233283997,691.0,0.34549999237060547
fedavg,fedavg,510|859,510|859,0,859,data_2000_4_1.5_chordal,val_epoch_task,val,cycle4,1,,,,,,,,,,2000,389.0,887.0,722.0,2.0,0.304858934169279,0.9948849104859335,0.46670663356781006,0.46670663356781006,0.46670663356781006,391.0,0.19550000131130219
fedavg,fedavg,510|859,510|859,0,859,data_2000_4_1.5_chordal,val_epoch_task,val,cycle5,1,,,,,,,,,,2000,233.0,1003.0,761.0,3.0,0.18851132686084143,0.9872881355932204,0.3165760934352875,0.3165760934352875,0.3165760934352875,236.0,0.11800000071525574
fedavg,fedavg,510|859,510|859,0,859,data_2000_4_1.5_chordal,val_epoch_task,val,cycle6,1,,,,,,,,,,2000,128.0,1141.0,731.0,0.0,0.1008668242710796,1.0,0.183249831199646,0.183249831199646,0.183249831199646,128.0,0.06400000303983688
fedavg,fedavg,510|859,510|859,0,510,data_2000_5_5.5_chordal,global_val_client,val,,1,,,0.7066136956214905,0.7421,0.34700000286102295,0.6624787331501113,0.6536104679107666,0.6536104679107666,0.6961780786514282,2000,,,,,,,,,,,
fedavg,fedavg,510|859,510|859,0,510,data_2000_5_5.5_chordal,global_val_client_task,val,cycle2,1,,,,,,,,,,2000,336.0,217.0,1251.0,196.0,0.6075949367088608,0.631578947368421,0.619354784488678,0.619354784488678,0.619354784488678,532.0,0.26600000262260437
fedavg,fedavg,510|859,510|859,0,510,data_2000_5_5.5_chordal,global_val_client_task,val,cycle3,1,,,,,,,,,,2000,493.0,245.0,1025.0,237.0,0.6680216802168022,0.6753424657534246,0.6716620922088623,0.6716620922088623,0.6716620922088623,730.0,0.36500000953674316
fedavg,fedavg,510|859,510|859,0,510,data_2000_5_5.5_chordal,global_val_client_task,val,cycle4,1,,,,,,,,,,2000,592.0,208.0,920.0,280.0,0.74,0.6788990825688074,0.7081339955329895,0.7081339955329895,0.7081339955329895,872.0,0.4359999895095825
fedavg,fedavg,510|859,510|859,0,510,data_2000_5_5.5_chordal,global_val_client_task,val,cycle5,1,,,,,,,,,,2000,385.0,31.0,916.0,668.0,0.9254807692307693,0.36562203228869894,0.5241660475730896,0.5241660475730896,0.7238245010375977,1053.0,0.5264999866485596
fedavg,fedavg,510|859,510|859,0,510,data_2000_5_5.5_chordal,global_val_client_task,val,cycle6,1,,,,,,,,,,2000,725.0,100.0,778.0,397.0,0.8787878787878788,0.6461675579322638,0.7447354197502136,0.7447354197502136,0.7579152584075928,1122.0,0.5609999895095825
fedavg,fedavg,510|859,510|859,0,859,data_2000_4_1.5_chordal,global_val_client,val,,1,,,0.9169914760589599,0.7862,0.4020000100135803,0.35446859903381644,0.34694451093673706,0.34694451093673706,0.34694451093673706,2000,,,,,,,,,,,
fedavg,fedavg,510|859,510|859,0,859,data_2000_4_1.5_chordal,global_val_client_task,val,cycle2,1,,,,,,,,,,2000,147.0,2.0,1136.0,715.0,0.9865771812080537,0.17053364269141533,0.29080119729042053,0.29080119729042053,0.29080119729042053,862.0,0.4309999942779541
fedavg,fedavg,510|859,510|859,0,859,data_2000_4_1.5_chordal,global_val_client_task,val,cycle3,1,,,,,,,,,,2000,186.0,30.0,1279.0,505.0,0.8611111111111112,0.2691751085383502,0.41014334559440613,0.41014334559440613,0.41014334559440613,691.0,0.34549999237060547
