run_type,algorithm,subset_id,subset_clients,seed,graph_id,dataset_id,phase,split,task,round,local_epoch,train_loss,eval_loss,pair_acc,subset_acc,micro_f1,macro_f1,macro_pos_f1,macro_minority_f1,num_nodes,tp,fp,tn,fn,precision,recall,f1,positive_f1,minority_f1,pos_cnt,pos_rate
fedavg,fedavg,410|859,410|859,1,410,data_2000_5_8.5_chordal,train_epoch,train,,1,1.0,0.6760702338218689,,,,,,,,2000,,,,,,,,,,,
fedavg,fedavg,410|859,410|859,1,410,data_2000_5_8.5_chordal,val_epoch,val,,1,,,0.6447654528617859,0.7017,0.3190000057220459,0.6976791324617412,0.6758742332458496,0.6758742332458496,0.6626261472702026,2000,,,,,,,,,,,
fedavg,fedavg,410|859,410|859,1,410,data_2000_5_8.5_chordal,val_epoch_task,val,cycle2,1,,,,,,,,,,2000,342.0,820.0,817.0,21.0,0.2943201376936317,0.9421487603305785,0.4485245943069458,0.4485245943069458,0.4485245943069458,363.0,0.18150000274181366
fedavg,fedavg,410|859,410|859,1,410,data_2000_5_8.5_chordal,val_epoch_task,val,cycle3,1,,,,,,,,,,2000,537.0,704.0,726.0,33.0,0.43271555197421435,0.9421052631578948,0.5930424928665161,0.5930424928665161,0.5930424928665161,570.0,0.2849999964237213
fedavg,fedavg,410|859,410|859,1,410,data_2000_5_8.5_chordal,val_epoch_task,val,cycle4,1,,,,,,,,,,2000,672.0,518.0,743.0,67.0,0.5647058823529412,0.9093369418132612,0.6967340707778931,0.6967340707778931,0.6967340707778931,739.0,0.3695000112056732
fedavg,fedavg,410|859,410|859,1,410,data_2000_5_8.5_chordal,val_epoch_task,val,cycle5,1,,,,,,,,,,2000,870.0,418.0,647.0,65.0,0.6754658385093167,0.93048128342246,0.7827260494232178,0.7827260494232178,0.7827260494232178,935.0,0.4675000011920929
fedavg,fedavg,410|859,410|859,1,410,data_2000_5_8.5_chordal,val_epoch_task,val,cycle6,1,,,,,,,,,,2000,1021.0,228.0,642.0,109.0,0.8174539631705364,0.9035398230088496,0.8583438992500305,0.8583438992500305,0.79210364818573,1130.0,0.5649999976158142
fedavg,fedavg,410|859,410|859,1,859,data_2000_4_1.5_chordal,train_epoch,train,,1,1.0,0.8677015628814697,,,,,,,,2000,,,,,,,,,,,
fedavg,fedavg,410|859,410|859,1,859,data_2000_4_1.5_chordal,val_epoch,val,,1,,,0.855241530418396,0.6039,0.36500000953674316,0.5310761217000118,0.4947473108768463,0.4947473108768463,0.4947473108768463,2000,,,,,,,,,,,
fedavg,fedavg,410|859,410|859,1,859,data_2000_4_1.5_chordal,val_epoch_task,val,cycle2,1,,,,,,,,,,2000,825.0,408.0,730.0,37.0,0.6690997566909975,0.95707656612529,0.787589430809021,0.787589430809021,0.787589430809021,862.0,0.4309999942779541
fedavg,fedavg,410|859,410|859,1,859,data_2000_4_1.5_chordal,val_epoch_task,val,cycle3,1,,,,,,,,,,2000,665.0,569.0,740.0,26.0,0.5388978930307942,0.9623733719247467,0.6909090876579285,0.6909090876579285,0.6909090876579285,691.0,0.34549999237060547
fedavg,fedavg,410|859,410|859,1,859,data_2000_4_1.5_chordal,val_epoch_task,val,cycle4,1,,,,,,,,,,2000,391.0,809.0,800.0,0.0,0.3258333333333333,1.0,0.49151474237442017,0.49151474237442017,0.49151474237442017,391.0,0.19550000131130219
fedavg,fedavg,410|859,410|859,1,859,data_2000_4_1.5_chordal,val_epoch_task,val,cycle5,1,,,,,,,,,,2000,235.0,1025.0,739.0,1.0,0.1865079365079365,0.9957627118644068,0.3141711354255676,0.3141711354255676,0.3141711354255676,236.0,0.11800000071525574
fedavg,fedavg,410|859,410|859,1,859,data_2000_4_1.5_chordal,val_epoch_task,val,cycle6,1,,,,,,,,,,2000,127.0,1085.0,787.0,1.0,0.10478547854785479,0.9921875,0.18955224752426147,0.18955224752426147,0.18955224752426147,128.0,0.06400000303983688
fedavg,fedavg,410|859,410|859,1,410,data_2000_5_8.5_chordal,global_val_client,val,,1,,,0.7092577090263367,0.7349,0.3294999897480011,0.6255120779771154,0.6053193807601929,0.6053193807601929,0.6326992511749268,2000,,,,,,,,,,,
fedavg,fedavg,410|859,410|859,1,410,data_2000_5_8.5_chordal,global_val_client_task,val,cycle2,1,,,,,,,,,,2000,221.0,328.0,1309.0,142.0,0.40255009107468126,0.6088154269972452,0.484649121761322,0.484649121761322,0.484649121761322,363.0,0.18150000274181366
fedavg,fedavg,410|859,410|859,1,410,data_2000_5_8.5_chordal,global_val_client_task,val,cycle3,1,,,,,,,,,,2000,425.0,405.0,1025.0,145.0,0.5120481927710844,0.7456140350877193,0.6071428060531616,0.6071428060531616,0.6071428060531616,570.0,0.2849999964237213
fedavg,fedavg,410|859,410|859,1,410,data_2000_5_8.5_chordal,global_val_client_task,val,cycle4,1,,,,,,,,,,2000,356.0,104.0,1157.0,383.0,0.7739130434782608,0.4817320703653586,0.5938282608985901,0.5938282608985901,0.5938282608985901,739.0,0.3695000112056732
fedavg,fedavg,410|859,410|859,1,410,data_2000_5_8.5_chordal,global_val_client_task,val,cycle5,1,,,,,,,,,,2000,746.0,274.0,791.0,189.0,0.7313725490196078,0.7978609625668449,0.763171374797821,0.763171374797821,0.763171374797821,935.0,0.4675000011920929
fedavg,fedavg,410|859,410|859,1,410,data_2000_5_8.5_chordal,global_val_client_task,val,cycle6,1,,,,,,,,,,2000,466.0,17.0,853.0,664.0,0.9648033126293996,0.41238938053097346,0.5778053402900696,0.5778053402900696,0.714704692363739,1130.0,0.5649999976158142
fedavg,fedavg,410|859,410|859,1,859,data_2000_4_1.5_chordal,global_val_client,val,,1,,,0.8848927493095398,0.7837,0.4034999907016754,0.3606266627253916,0.34399116039276123,0.34399116039276123,0.34399116039276123,2000,,,,,,,,,,,
