subset_id,subset_clients,seed,round,cluster_id,members,member_indices,cluster_size,selected_members,selected_member_indices,selected_size,full_participation,born_round,cluster_age,mean_update_norm,max_update_norm,eps1,eps2,split_status,split_triggered,split_applied,cut_status,split_rejected_reason,cut_value,left_child_id,right_child_id,child_cluster_ids,left_size,right_size,smaller_child_size,larger_child_size,child_balance_ratio,left_members,right_members,singleton_side,singleton_graph_id,singleton_dataset_id,dtw_dist_mean,dtw_dist_max,all_dtw_n,all_dtw_min,all_dtw_mean,all_dtw_median,all_dtw_max,all_dtw_std,all_aff_n,all_aff_min,all_aff_mean,all_aff_median,all_aff_max,all_aff_std,left_dtw_n,left_dtw_min,left_dtw_mean,left_dtw_median,left_dtw_max,left_dtw_std,right_dtw_n,right_dtw_min,right_dtw_mean,right_dtw_median,right_dtw_max,right_dtw_std,cross_dtw_n,cross_dtw_min,cross_dtw_mean,cross_dtw_median,cross_dtw_max,cross_dtw_std,left_aff_n,left_aff_min,left_aff_mean,left_aff_median,left_aff_max,left_aff_std,right_aff_n,right_aff_min,right_aff_mean,right_aff_median,right_aff_max,right_aff_std,cross_aff_n,cross_aff_min,cross_aff_mean,cross_aff_median,cross_aff_max,cross_aff_std,selected_delta_norm_n,selected_delta_norm_min,selected_delta_norm_mean,selected_delta_norm_median,selected_delta_norm_max,selected_delta_norm_std,member_mean_dtw_text,member_mean_aff_text,member_sum_aff_text,member_max_dtw_text,member_max_dtw_partner_text,member_min_aff_partner_text,global_max_pair_dtw,global_max_pair_dtw_graph_i,global_max_pair_dtw_graph_j,global_max_pair_dtw_member_idx_i,global_max_pair_dtw_member_idx_j,global_min_pair_aff,global_min_pair_aff_graph_i,global_min_pair_aff_graph_j,global_min_pair_aff_member_idx_i,global_min_pair_aff_member_idx_j,peeled_sum_aff,peeled_max_dtw,peeled_max_dtw_partner_graph_id,peeled_in_global_max_pair,selected_grad_tails_text,applied_split_event_idx,pairwise_n_members,pairwise_logged_for_applied_split,pairwise_member_order_json,pairwise_histories_json,pairwise_dtw_json,pairwise_affinity_json,gate_cluster_size_ok,gate_can_form_two_children,gate_full_participation_ok,gate_warmup_ok,gate_history_ok,gate_mean_below_eps1,gate_max_above_eps2,history_len_prev_mean,history_len_prev_max,min_cluster_size,min_child_size
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,1,15,1,217,17,1,217,17,1,1,15,1,224.86471557617188,224.86471557617188,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,224.86471557617188,224.86471557617188,224.86471557617188,224.86471557617188,0.0,,,,,,,,,,,,,,,,,,,,,217:224.8647,,,0,,,,,0,0,1,0,0,,,0,0,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,1,15,2,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|145|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|18|19,19,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|145|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|18|19,19,1,15,1,159.88047790527344,397.2536315917969,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,163.16226196289062,215.13588433516654,196.89137268066406,397.2536315917969,58.713809100256604,,,,,,,,,,,,,,,,,,,,,178:196.8914|96:178.6725|19:163.1623|176:205.7075|171:201.4250|89:190.1339|90:186.7038|11:187.7758|190:211.4798|109:201.6089|24:167.7925|30:397.2536|166:193.3985|5:190.4508|2:179.6400|162:212.0525|62:205.6218|145:269.8907|60:347.9204,,,0,,,,,1,1,1,0,0,,,0,0,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,1,16,1,217,17,1,217,17,1,1,15,2,286.77703857421875,286.77703857421875,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,286.77703857421875,286.77703857421875,286.77703857421875,286.77703857421875,0.0,,,,,,,,,,,,,,,,,,,,,"217:224.8647,286.7770",,,0,,,,,0,0,1,0,0,,,1,1,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,1,16,2,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|145|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|18|19,19,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|145|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|18|19,19,1,15,2,157.17259216308594,309.7057189941406,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,179.63497924804688,206.3504180908203,196.4844970703125,309.7057189941406,31.2916978734055,,,,,,,,,,,,,,,,,,,,,"178:196.8914,195.8617|96:178.6725,209.4157|19:163.1623,185.2843|176:205.7075,189.0348|171:201.4250,198.9530|89:190.1339,179.7489|90:186.7038,197.0983|11:187.7758,179.6350|190:211.4798,236.7755|109:201.6089,180.7966|24:167.7925,192.2165|30:397.2536,219.6401|166:193.3985,208.2889|5:190.4508,182.5612|2:179.6400,191.3386|162:212.0525,210.1311|62:205.6218,257.6873|145:269.8907,309.7057|60:347.9204,196.4845",,,0,,,,,1,1,1,0,0,,,1,1,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,1,17,1,217,17,1,217,17,1,1,15,3,388.99908447265625,388.99908447265625,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,388.99908447265625,388.99908447265625,388.99908447265625,388.99908447265625,0.0,,,,,,,,,,,,,,,,,,,,,"217:224.8647,286.7770,388.9991",,,0,,,,,0,0,1,0,0,,,2,2,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,1,17,2,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|145|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|18|19,19,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|145|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|18|19,19,1,15,3,156.73646545410156,265.8299560546875,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,172.3341064453125,211.38292252390008,203.2457275390625,265.8299560546875,26.524373443754577,,,,,,,,,,,,,,,,,,,,,"178:196.8914,195.8617,186.3572|96:178.6725,209.4157,181.9799|19:163.1623,185.2843,211.9359|176:205.7075,189.0348,219.1830|171:201.4250,198.9530,196.4826|89:190.1339,179.7489,200.5094|90:186.7038,197.0983,186.5768|11:187.7758,179.6350,172.3341|190:211.4798,236.7755,215.6077|109:201.6089,180.7966,225.4451|24:167.7925,192.2165,222.5528|30:397.2536,219.6401,182.1510|166:193.3985,208.2889,197.7127|5:190.4508,182.5612,196.6461|2:179.6400,191.3386,203.2457|162:212.0525,210.1311,265.8300|62:205.6218,257.6873,242.9824|145:269.8907,309.7057,252.0533|60:347.9204,196.4845,256.6898",,,0,,,,,1,1,1,0,0,,,2,2,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,1,18,1,217,17,1,217,17,1,1,15,4,471.1506042480469,471.1506042480469,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,471.1506042480469,471.1506042480469,471.1506042480469,471.1506042480469,0.0,,,,,,,,,,,,,,,,,,,,,"217:224.8647,286.7770,388.9991,471.1506",,,0,,,,,0,0,1,0,0,,,3,3,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,1,18,2,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|145|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|18|19,19,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|145|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|18|19,19,1,15,4,157.44041442871094,355.004638671875,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,169.0277862548828,214.09285776238693,203.33351135253906,355.004638671875,42.7329738016963,,,,,,,,,,,,,,,,,,,,,"178:196.8914,195.8617,186.3572,179.6987|96:178.6725,209.4157,181.9799,206.4263|19:163.1623,185.2843,211.9359,178.8783|176:205.7075,189.0348,219.1830,199.4224|171:201.4250,198.9530,196.4826,200.8674|89:190.1339,179.7489,200.5094,194.0053|90:186.7038,197.0983,186.5768,188.3249|11:187.7758,179.6350,172.3341,169.0278|190:211.4798,236.7755,215.6077,203.3335|109:201.6089,180.7966,225.4451,223.1580|24:167.7925,192.2165,222.5528,170.4860|30:397.2536,219.6401,182.1510,219.3914|166:193.3985,208.2889,197.7127,185.8187|5:190.4508,182.5612,196.6461,209.3530|2:179.6400,191.3386,203.2457,212.5887|162:212.0525,210.1311,265.8300,247.9283|62:205.6218,257.6873,242.9824,252.5923|145:269.8907,309.7057,252.0533,271.4586|60:347.9204,196.4845,256.6898,355.0046",,,0,,,,,1,1,1,0,0,,,3,3,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,1,19,1,217,17,1,217,17,1,1,15,5,318.0653381347656,318.0653381347656,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,318.0653381347656,318.0653381347656,318.0653381347656,318.0653381347656,0.0,,,,,,,,,,,,,,,,,,,,,"217:224.8647,286.7770,388.9991,471.1506,318.0653",,,0,,,,,0,0,1,0,0,,,4,4,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,1,19,2,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|145|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|18|19,19,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|145|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|18|19,19,1,15,5,157.63250732421875,335.6042785644531,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,174.26205444335938,211.81558388157896,191.87551879882812,335.6042785644531,46.78027337795774,,,,,,,,,,,,,,,,,,,,,"178:196.8914,195.8617,186.3572,179.6987,199.0312|96:178.6725,209.4157,181.9799,206.4263,191.8755|19:163.1623,185.2843,211.9359,178.8783,175.2389|176:205.7075,189.0348,219.1830,199.4224,184.3866|171:201.4250,198.9530,196.4826,200.8674,180.4056|89:190.1339,179.7489,200.5094,194.0053,183.7612|90:186.7038,197.0983,186.5768,188.3249,179.9429|11:187.7758,179.6350,172.3341,169.0278,190.0254|190:211.4798,236.7755,215.6077,203.3335,189.1057|109:201.6089,180.7966,225.4451,223.1580,193.2551|24:167.7925,192.2165,222.5528,170.4860,174.2621|30:397.2536,219.6401,182.1510,219.3914,191.8815|166:193.3985,208.2889,197.7127,185.8187,202.1376|5:190.4508,182.5612,196.6461,209.3530,182.9218|2:179.6400,191.3386,203.2457,212.5887,244.2186|162:212.0525,210.1311,265.8300,247.9283,233.2431|62:205.6218,257.6873,242.9824,252.5923,335.6043|145:269.8907,309.7057,252.0533,271.4586,317.3139|60:347.9204,196.4845,256.6898,355.0046,275.8851",,,0,,,,,1,1,1,0,0,,,4,4,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,1,20,1,217,17,1,217,17,1,1,15,6,335.84979248046875,335.84979248046875,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,335.84979248046875,335.84979248046875,335.84979248046875,335.84979248046875,0.0,,,,,,,,,,,,,,,,,,,,,"217:286.7770,388.9991,471.1506,318.0653,335.8498",,,0,,,,,0,0,1,1,1,,,5,5,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,1,20,2,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|145|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|18|19,19,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|145|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|18|19,19,1,15,6,156.1898193359375,268.30718994140625,157.17259216308594,351.12456665039065,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,170.26690673828125,207.08957953202096,199.10223388671875,268.30718994140625,26.303242392283682,,,,,,,,,,,,,,,,,,,,,"178:195.8617,186.3572,179.6987,199.0312,191.2370|96:209.4157,181.9799,206.4263,191.8755,199.1022|19:185.2843,211.9359,178.8783,175.2389,185.1057|176:189.0348,219.1830,199.4224,184.3866,213.1352|171:198.9530,196.4826,200.8674,180.4056,191.4781|89:179.7489,200.5094,194.0053,183.7612,211.8250|90:197.0983,186.5768,188.3249,179.9429,199.8097|11:179.6350,172.3341,169.0278,190.0254,186.2360|190:236.7755,215.6077,203.3335,189.1057,193.3106|109:180.7966,225.4451,223.1580,193.2551,181.2914|24:192.2165,222.5528,170.4860,174.2621,170.2669|30:219.6401,182.1510,219.3914,191.8815,194.6779|166:208.2889,197.7127,185.8187,202.1376,216.3532|5:182.5612,196.6461,209.3530,182.9218,181.8539|2:191.3386,203.2457,212.5887,244.2186,235.2487|162:210.1311,265.8300,247.9283,233.2431,263.0432|62:257.6873,242.9824,252.5923,335.6043,220.4713|145:309.7057,252.0533,271.4586,317.3139,268.3072|60:196.4845,256.6898,355.0046,275.8851,231.9486",,,0,,,,,1,1,1,1,1,True,False,5,5,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,1,21,1,217,17,1,217,17,1,1,15,7,395.0535888671875,395.0535888671875,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,395.0535888671875,395.0535888671875,395.0535888671875,395.0535888671875,0.0,,,,,,,,,,,,,,,,,,,,,"217:388.9991,471.1506,318.0653,335.8498,395.0536",,,0,,,,,0,0,1,1,1,,,6,6,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,1,21,2,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|145|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|18|19,19,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|145|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|18|19,19,1,15,7,156.9886474609375,335.22802734375,156.84549713134766,345.30445861816406,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,174.7521514892578,218.9693065442537,200.16416931152344,335.22802734375,43.22120914497701,,,,,,,,,,,,,,,,,,,,,"178:186.3572,179.6987,199.0312,191.2370,188.4958|96:181.9799,206.4263,191.8755,199.1022,194.9870|19:211.9359,178.8783,175.2389,185.1057,174.7522|176:219.1830,199.4224,184.3866,213.1352,256.3835|171:196.4826,200.8674,180.4056,191.4781,200.1642|89:200.5094,194.0053,183.7612,211.8250,188.5392|90:186.5768,188.3249,179.9429,199.8097,186.1414|11:172.3341,169.0278,190.0254,186.2360,195.4616|190:215.6077,203.3335,189.1057,193.3106,180.6251|109:225.4451,223.1580,193.2551,181.2914,190.3669|24:222.5528,170.4860,174.2621,170.2669,183.2658|30:182.1510,219.3914,191.8815,194.6779,237.9695|166:197.7127,185.8187,202.1376,216.3532,202.2044|5:196.6461,209.3530,182.9218,181.8539,210.3601|2:203.2457,212.5887,244.2186,235.2487,257.9948|162:265.8300,247.9283,233.2431,263.0432,210.4466|62:242.9824,252.5923,335.6043,220.4713,284.3284|145:252.0533,271.4586,317.3139,268.3072,335.2280|60:256.6898,355.0046,275.8851,231.9486,282.7022",,,0,,,,,1,1,1,1,1,False,False,6,6,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,1,22,1,217,17,1,217,17,1,1,15,8,326.12884521484375,326.12884521484375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,326.12884521484375,326.12884521484375,326.12884521484375,326.12884521484375,0.0,,,,,,,,,,,,,,,,,,,,,"217:471.1506,318.0653,335.8498,395.0536,326.1288",,,0,,,,,0,0,1,1,1,,,7,7,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,1,22,2,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|145|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|18|19,19,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|145|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|18|19,19,1,15,8,156.94346618652344,313.6496887207031,156.86255645751953,339.4843505859375,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,181.40220642089844,217.22028872841284,205.06895446777344,313.6496887207031,34.83564621406749,,,,,,,,,,,,,,,,,,,,,"178:179.6987,199.0312,191.2370,188.4958,185.8701|96:206.4263,191.8755,199.1022,194.9870,193.8578|19:178.8783,175.2389,185.1057,174.7522,191.1659|176:199.4224,184.3866,213.1352,256.3835,185.3716|171:200.8674,180.4056,191.4781,200.1642,189.4223|89:194.0053,183.7612,211.8250,188.5392,205.0690|90:188.3249,179.9429,199.8097,186.1414,187.3230|11:169.0278,190.0254,186.2360,195.4616,211.3301|190:203.3335,189.1057,193.3106,180.6251,194.8978|109:223.1580,193.2551,181.2914,190.3669,181.4022|24:170.4860,174.2621,170.2669,183.2658,218.9211|30:219.3914,191.8815,194.6779,237.9695,268.0198|166:185.8187,202.1376,216.3532,202.2044,218.0538|5:209.3530,182.9218,181.8539,210.3601,197.1718|2:212.5887,244.2186,235.2487,257.9948,263.0841|162:247.9283,233.2431,263.0432,210.4466,246.4539|62:252.5923,335.6043,220.4713,284.3284,231.2243|145:271.4586,317.3139,268.3072,335.2280,244.8971|60:355.0046,275.8851,231.9486,282.7022,313.6497",,,0,,,,,1,1,1,1,1,False,False,7,7,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,1,23,1,217,17,1,217,17,1,1,15,9,367.0708312988281,367.0708312988281,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,367.0708312988281,367.0708312988281,367.0708312988281,367.0708312988281,0.0,,,,,,,,,,,,,,,,,,,,,"217:318.0653,335.8498,395.0536,326.1288,367.0708",,,0,,,,,0,0,1,1,1,,,8,8,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,1,23,2,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|145|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|18|19,19,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|145|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|18|19,19,1,15,9,155.87313842773438,281.5202331542969,156.89171600341797,335.5666534423828,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,171.41966247558594,207.89309210526315,193.43896484375,281.5202331542969,30.438543600625714,,,,,,,,,,,,,,,,,,,,,"178:199.0312,191.2370,188.4958,185.8701,193.2796|96:191.8755,199.1022,194.9870,193.8578,184.9349|19:175.2389,185.1057,174.7522,191.1659,189.3541|176:184.3866,213.1352,256.3835,185.3716,186.2827|171:180.4056,191.4781,200.1642,189.4223,200.4312|89:183.7612,211.8250,188.5392,205.0690,177.1180|90:179.9429,199.8097,186.1414,187.3230,225.0075|11:190.0254,186.2360,195.4616,211.3301,171.4197|190:189.1057,193.3106,180.6251,194.8978,230.9241|109:193.2551,181.2914,190.3669,181.4022,174.6213|24:174.2621,170.2669,183.2658,218.9211,178.4016|30:191.8815,194.6779,237.9695,268.0198,193.0281|166:202.1376,216.3532,202.2044,218.0538,193.4390|5:182.9218,181.8539,210.3601,197.1718,202.2070|2:244.2186,235.2487,257.9948,263.0841,226.7705|162:233.2431,263.0432,210.4466,246.4539,241.3432|62:335.6043,220.4713,284.3284,231.2243,253.4244|145:317.3139,268.3072,335.2280,244.8971,281.5202|60:275.8851,231.9486,282.7022,313.6497,246.4616",,,0,,,,,1,1,1,1,1,True,False,8,8,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,1,24,1,217,17,1,217,17,1,1,15,10,380.6958923339844,380.6958923339844,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,380.6958923339844,380.6958923339844,380.6958923339844,380.6958923339844,0.0,,,,,,,,,,,,,,,,,,,,,"217:335.8498,395.0536,326.1288,367.0708,380.6959",,,0,,,,,0,0,1,1,1,,,9,9,2,1
