subset_id,subset_clients,seed,round,cluster_id,members,member_indices,cluster_size,selected_members,selected_member_indices,selected_size,full_participation,born_round,cluster_age,mean_update_norm,max_update_norm,eps1,eps2,split_status,split_triggered,split_applied,cut_status,split_rejected_reason,cut_value,left_child_id,right_child_id,child_cluster_ids,left_size,right_size,smaller_child_size,larger_child_size,child_balance_ratio,left_members,right_members,singleton_side,singleton_graph_id,singleton_dataset_id,dtw_dist_mean,dtw_dist_max,all_dtw_n,all_dtw_min,all_dtw_mean,all_dtw_median,all_dtw_max,all_dtw_std,all_aff_n,all_aff_min,all_aff_mean,all_aff_median,all_aff_max,all_aff_std,left_dtw_n,left_dtw_min,left_dtw_mean,left_dtw_median,left_dtw_max,left_dtw_std,right_dtw_n,right_dtw_min,right_dtw_mean,right_dtw_median,right_dtw_max,right_dtw_std,cross_dtw_n,cross_dtw_min,cross_dtw_mean,cross_dtw_median,cross_dtw_max,cross_dtw_std,left_aff_n,left_aff_min,left_aff_mean,left_aff_median,left_aff_max,left_aff_std,right_aff_n,right_aff_min,right_aff_mean,right_aff_median,right_aff_max,right_aff_std,cross_aff_n,cross_aff_min,cross_aff_mean,cross_aff_median,cross_aff_max,cross_aff_std,selected_delta_norm_n,selected_delta_norm_min,selected_delta_norm_mean,selected_delta_norm_median,selected_delta_norm_max,selected_delta_norm_std,member_mean_dtw_text,member_mean_aff_text,member_sum_aff_text,member_max_dtw_text,member_max_dtw_partner_text,member_min_aff_partner_text,global_max_pair_dtw,global_max_pair_dtw_graph_i,global_max_pair_dtw_graph_j,global_max_pair_dtw_member_idx_i,global_max_pair_dtw_member_idx_j,global_min_pair_aff,global_min_pair_aff_graph_i,global_min_pair_aff_graph_j,global_min_pair_aff_member_idx_i,global_min_pair_aff_member_idx_j,peeled_sum_aff,peeled_max_dtw,peeled_max_dtw_partner_graph_id,peeled_in_global_max_pair,selected_grad_tails_text,applied_split_event_idx,pairwise_n_members,pairwise_logged_for_applied_split,pairwise_member_order_json,pairwise_histories_json,pairwise_dtw_json,pairwise_affinity_json,gate_cluster_size_ok,gate_can_form_two_children,gate_full_participation_ok,gate_warmup_ok,gate_history_ok,gate_mean_below_eps1,gate_max_above_eps2,history_len_prev_mean,history_len_prev_max,min_cluster_size,min_child_size
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,2,14,1,204,18,1,204,18,1,1,14,1,334.0335998535156,334.0335998535156,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,334.0335998535156,334.0335998535156,334.0335998535156,334.0335998535156,0.0,,,,,,,,,,,,,,,,,,,,,204:334.0336,,,0,,,,,0,0,1,0,0,,,0,0,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,2,14,2,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,14,1,158.0652618408203,243.03892517089844,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,167.68325805664062,195.06569872404398,191.57444763183594,243.03892517089844,19.26273666383391,,,,,,,,,,,,,,,,,,,,,178:181.8983|96:186.7402|176:197.6938|19:174.8845|174:191.7551|175:185.1717|172:190.1044|95:182.3709|101:175.6466|103:193.8329|22:191.5744|29:241.9759|8:186.1122|166:202.3896|10:167.6833|2:210.3928|40:203.0072|38:243.0389|117:199.9756,,,0,,,,,1,1,1,0,0,,,0,0,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,2,15,1,204,18,1,204,18,1,1,14,2,353.2601623535156,353.2601623535156,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,353.2601623535156,353.2601623535156,353.2601623535156,353.2601623535156,0.0,,,,,,,,,,,,,,,,,,,,,"204:334.0336,353.2602",,,0,,,,,0,0,1,0,0,,,1,1,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,2,15,2,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,14,2,157.71566772460938,227.54136657714844,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,165.76187133789062,194.40979726690995,190.70677185058594,227.54136657714844,15.617183156205071,,,,,,,,,,,,,,,,,,,,,"178:181.8983,198.1550|96:186.7402,205.5279|176:197.6938,189.7101|19:174.8845,168.2629|174:191.7551,182.5110|175:185.1717,185.1545|172:190.1044,186.3030|95:182.3709,183.0774|101:175.6466,191.7142|103:193.8329,187.5705|22:191.5744,190.1576|29:241.9759,190.7068|8:186.1122,165.7619|166:202.3896,215.2175|10:167.6833,191.1214|2:210.3928,227.5414|40:203.0072,211.7757|38:243.0389,214.7338|117:199.9756,208.7837",,,0,,,,,1,1,1,0,0,,,1,1,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,2,16,1,204,18,1,204,18,1,1,14,3,310.2547912597656,310.2547912597656,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,310.2547912597656,310.2547912597656,310.2547912597656,310.2547912597656,0.0,,,,,,,,,,,,,,,,,,,,,"204:334.0336,353.2602,310.2548",,,0,,,,,0,0,1,0,0,,,2,2,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,2,16,2,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,14,3,163.50674438476562,277.0494384765625,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,173.92674255371094,209.5403659218236,191.4934539794922,277.0494384765625,33.86768424253919,,,,,,,,,,,,,,,,,,,,,"178:181.8983,198.1550,234.2335|96:186.7402,205.5279,184.9559|176:197.6938,189.7101,188.1234|19:174.8845,168.2629,182.2735|174:191.7551,182.5110,182.6875|175:185.1717,185.1545,183.4509|172:190.1044,186.3030,201.4667|95:182.3709,183.0774,260.2422|101:175.6466,191.7142,173.9267|103:193.8329,187.5705,191.4935|22:191.5744,190.1576,179.8002|29:241.9759,190.7068,277.0494|8:186.1122,165.7619,182.9193|166:202.3896,215.2175,209.8526|10:167.6833,191.1214,180.1632|2:210.3928,227.5414,205.9592|40:203.0072,211.7757,243.9680|38:243.0389,214.7338,242.4464|117:199.9756,208.7837,276.2548",,,0,,,,,1,1,1,0,0,,,2,2,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,2,17,1,204,18,1,204,18,1,1,14,4,311.5269470214844,311.5269470214844,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,311.5269470214844,311.5269470214844,311.5269470214844,311.5269470214844,0.0,,,,,,,,,,,,,,,,,,,,,"204:334.0336,353.2602,310.2548,311.5269",,,0,,,,,0,0,1,0,0,,,3,3,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,2,17,2,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,14,4,157.6885223388672,295.75677490234375,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,177.9884490966797,208.82043778268914,203.5935516357422,295.75677490234375,25.718651991615868,,,,,,,,,,,,,,,,,,,,,"178:181.8983,198.1550,234.2335,198.0121|96:186.7402,205.5279,184.9559,214.8736|176:197.6938,189.7101,188.1234,184.9428|19:174.8845,168.2629,182.2735,178.6839|174:191.7551,182.5110,182.6875,245.0102|175:185.1717,185.1545,183.4509,199.3718|172:190.1044,186.3030,201.4667,223.4551|95:182.3709,183.0774,260.2422,201.5933|101:175.6466,191.7142,173.9267,210.4957|103:193.8329,187.5705,191.4935,196.6782|22:191.5744,190.1576,179.8002,177.9884|29:241.9759,190.7068,277.0494,209.3934|8:186.1122,165.7619,182.9193,193.3060|166:202.3896,215.2175,209.8526,206.9356|10:167.6833,191.1214,180.1632,203.5936|2:210.3928,227.5414,205.9592,216.1826|40:203.0072,211.7757,243.9680,295.7568|38:243.0389,214.7338,242.4464,217.1783|117:199.9756,208.7837,276.2548,194.1368",,,0,,,,,1,1,1,0,0,,,3,3,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,2,18,1,204,18,1,204,18,1,1,14,5,250.82064819335938,250.82064819335938,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,250.82064819335938,250.82064819335938,250.82064819335938,250.82064819335938,0.0,,,,,,,,,,,,,,,,,,,,,"204:334.0336,353.2602,310.2548,311.5269,250.8206",,,0,,,,,0,0,1,0,0,,,4,4,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,2,18,2,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,14,5,157.9336395263672,237.805908203125,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,171.7113494873047,196.56305815044203,192.36854553222656,237.805908203125,16.564828238484665,,,,,,,,,,,,,,,,,,,,,"178:181.8983,198.1550,234.2335,198.0121,192.3685|96:186.7402,205.5279,184.9559,214.8736,194.3346|176:197.6938,189.7101,188.1234,184.9428,192.1150|19:174.8845,168.2629,182.2735,178.6839,199.9710|174:191.7551,182.5110,182.6875,245.0102,200.2645|175:185.1717,185.1545,183.4509,199.3718,198.6589|172:190.1044,186.3030,201.4667,223.4551,198.0622|95:182.3709,183.0774,260.2422,201.5933,183.0169|101:175.6466,191.7142,173.9267,210.4957,184.0437|103:193.8329,187.5705,191.4935,196.6782,208.6040|22:191.5744,190.1576,179.8002,177.9884,171.7113|29:241.9759,190.7068,277.0494,209.3934,178.0723|8:186.1122,165.7619,182.9193,193.3060,192.0044|166:202.3896,215.2175,209.8526,206.9356,229.1403|10:167.6833,191.1214,180.1632,203.5936,187.7843|2:210.3928,227.5414,205.9592,216.1826,218.0506|40:203.0072,211.7757,243.9680,295.7568,178.2595|38:243.0389,214.7338,242.4464,217.1783,237.8059|117:199.9756,208.7837,276.2548,194.1368,190.4302",,,0,,,,,1,1,1,0,0,,,4,4,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,2,19,1,204,18,1,204,18,1,1,14,6,351.0269775390625,351.0269775390625,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,351.0269775390625,351.0269775390625,351.0269775390625,351.0269775390625,0.0,,,,,,,,,,,,,,,,,,,,,"204:353.2602,310.2548,311.5269,250.8206,351.0270",,,0,,,,,0,0,1,1,1,,,5,5,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,2,19,2,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,14,6,158.47793579101562,290.75091552734375,157.71566772460938,270.24733581542966,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,169.3555908203125,202.7091168855366,193.56837463378906,290.75091552734375,26.15057549707868,,,,,,,,,,,,,,,,,,,,,"178:198.1550,234.2335,198.0121,192.3685,190.2043|96:205.5279,184.9559,214.8736,194.3346,191.1066|176:189.7101,188.1234,184.9428,192.1150,191.8441|19:168.2629,182.2735,178.6839,199.9710,169.3556|174:182.5110,182.6875,245.0102,200.2645,206.4246|175:185.1545,183.4509,199.3718,198.6589,183.9566|172:186.3030,201.4667,223.4551,198.0622,230.9716|95:183.0774,260.2422,201.5933,183.0169,192.8097|101:191.7142,173.9267,210.4957,184.0437,199.2400|103:187.5705,191.4935,196.6782,208.6040,219.4638|22:190.1576,179.8002,177.9884,171.7113,208.1712|29:190.7068,277.0494,209.3934,178.0723,183.7294|8:165.7619,182.9193,193.3060,192.0044,187.9639|166:215.2175,209.8526,206.9356,229.1403,193.5684|10:191.1214,180.1632,203.5936,187.7843,174.2898|2:227.5414,205.9592,216.1826,218.0506,204.2410|40:211.7757,243.9680,295.7568,178.2595,205.0003|38:214.7338,242.4464,217.1783,237.8059,228.3815|117:208.7837,276.2548,194.1368,190.4302,290.7509",,,0,,,,,1,1,1,1,1,False,True,5,5,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,2,20,1,204,18,1,204,18,1,1,14,7,302.65625,302.65625,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,302.65625,302.65625,302.65625,302.65625,0.0,,,,,,,,,,,,,,,,,,,,,"204:310.2548,311.5269,250.8206,351.0270,302.6562",,,0,,,,,0,0,1,1,1,,,6,6,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,2,20,2,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,14,7,156.7438507080078,263.35113525390625,157.77016067504883,283.9001770019531,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,174.27999877929688,199.0984938772101,194.1989288330078,263.35113525390625,22.03478412337126,,,,,,,,,,,,,,,,,,,,,"178:234.2335,198.0121,192.3685,190.2043,195.7707|96:184.9559,214.8736,194.3346,191.1066,219.2018|176:188.1234,184.9428,192.1150,191.8441,180.9465|19:182.2735,178.6839,199.9710,169.3556,178.7132|174:182.6875,245.0102,200.2645,206.4246,207.5347|175:183.4509,199.3718,198.6589,183.9566,199.4543|172:201.4667,223.4551,198.0622,230.9716,185.8035|95:260.2422,201.5933,183.0169,192.8097,191.3978|101:173.9267,210.4957,184.0437,199.2400,194.1989|103:191.4935,196.6782,208.6040,219.4638,180.8238|22:179.8002,177.9884,171.7113,208.1712,175.2325|29:277.0494,209.3934,178.0723,183.7294,175.4997|8:182.9193,193.3060,192.0044,187.9639,190.8721|166:209.8526,206.9356,229.1403,193.5684,216.8039|10:180.1632,203.5936,187.7843,174.2898,174.2800|2:205.9592,216.1826,218.0506,204.2410,223.1873|40:243.9680,295.7568,178.2595,205.0003,263.3511|38:242.4464,217.1783,237.8059,228.3815,220.7250|117:276.2548,194.1368,190.4302,290.7509,209.0748",,,0,,,,,1,1,1,1,1,True,False,6,6,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,2,21,1,204,18,1,204,18,1,1,14,8,343.3687744140625,343.3687744140625,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,343.3687744140625,343.3687744140625,343.3687744140625,343.3687744140625,0.0,,,,,,,,,,,,,,,,,,,,,"204:311.5269,250.8206,351.0270,302.6562,343.3688",,,0,,,,,0,0,1,1,1,,,7,7,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,2,21,2,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,14,8,156.7189483642578,230.42849731445312,157.70209503173828,279.78973388671875,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,169.56887817382812,189.93633149799547,186.15733337402344,230.42849731445312,14.65185954839952,,,,,,,,,,,,,,,,,,,,,"178:198.0121,192.3685,190.2043,195.7707,193.8363|96:214.8736,194.3346,191.1066,219.2018,172.9204|176:184.9428,192.1150,191.8441,180.9465,186.1573|19:178.6839,199.9710,169.3556,178.7132,169.5689|174:245.0102,200.2645,206.4246,207.5347,186.9882|175:199.3718,198.6589,183.9566,199.4543,182.4157|172:223.4551,198.0622,230.9716,185.8035,205.1281|95:201.5933,183.0169,192.8097,191.3978,178.0000|101:210.4957,184.0437,199.2400,194.1989,191.8277|103:196.6782,208.6040,219.4638,180.8238,191.6427|22:177.9884,171.7113,208.1712,175.2325,185.3830|29:209.3934,178.0723,183.7294,175.4997,174.1633|8:193.3060,192.0044,187.9639,190.8721,182.0389|166:206.9356,229.1403,193.5684,216.8039,205.5605|10:203.5936,187.7843,174.2898,174.2800,179.3639|2:216.1826,218.0506,204.2410,223.1873,211.6303|40:295.7568,178.2595,205.0003,263.3511,230.4285|38:217.1783,237.8059,228.3815,220.7250,197.9475|117:194.1368,190.4302,290.7509,209.0748,183.7890",,,0,,,,,1,1,1,1,1,True,False,7,7,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,2,22,1,204,18,1,204,18,1,1,14,9,284.8630065917969,284.8630065917969,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,284.8630065917969,284.8630065917969,284.8630065917969,284.8630065917969,0.0,,,,,,,,,,,,,,,,,,,,,"204:250.8206,351.0270,302.6562,343.3688,284.8630",,,0,,,,,0,0,1,1,1,,,8,8,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,2,22,2,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,14,9,158.52206420898438,222.41160583496094,157.45235443115234,275.6796081542969,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,174.61080932617188,194.03836461117393,190.96630859375,222.41160583496094,12.562254801090857,,,,,,,,,,,,,,,,,,,,,"178:192.3685,190.2043,195.7707,193.8363,183.8561|96:194.3346,191.1066,219.2018,172.9204,197.4121|176:192.1150,191.8441,180.9465,186.1573,222.4116|19:199.9710,169.3556,178.7132,169.5689,177.3157|174:200.2645,206.4246,207.5347,186.9882,204.4706|175:198.6589,183.9566,199.4543,182.4157,187.0375|172:198.0622,230.9716,185.8035,205.1281,193.3844|95:183.0169,192.8097,191.3978,178.0000,185.6719|101:184.0437,199.2400,194.1989,191.8277,190.9663|103:208.6040,219.4638,180.8238,191.6427,184.7052|22:171.7113,208.1712,175.2325,185.3830,187.3886|29:178.0723,183.7294,175.4997,174.1633,196.2314|8:192.0044,187.9639,190.8721,182.0389,189.7088|166:229.1403,193.5684,216.8039,205.5605,198.7243|10:187.7843,174.2898,174.2800,179.3639,183.5173|2:218.0506,204.2410,223.1873,211.6303,201.9560|40:178.2595,205.0003,263.3511,230.4285,219.2337|38:237.8059,228.3815,220.7250,197.9475,174.6108|117:190.4302,290.7509,209.0748,183.7890,208.1267",,,0,,,,,1,1,1,1,1,False,False,8,8,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,2,23,1,204,18,1,204,18,1,1,14,10,302.7332458496094,302.7332458496094,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,302.7332458496094,302.7332458496094,302.7332458496094,302.7332458496094,0.0,,,,,,,,,,,,,,,,,,,,,"204:351.0270,302.6562,343.3688,284.8630,302.7332",,,0,,,,,0,0,1,1,1,,,9,9,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,2,23,2,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,14,10,156.3794403076172,228.89996337890625,157.6885223388672,271.5701171875,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,165.622314453125,196.74393101742393,197.71435546875,228.89996337890625,16.346201304600726,,,,,,,,,,,,,,,,,,,,,"178:190.2043,195.7707,193.8363,183.8561,200.6680|96:191.1066,219.2018,172.9204,197.4121,179.4898|176:191.8441,180.9465,186.1573,222.4116,191.4746|19:169.3556,178.7132,169.5689,177.3157,165.6223|174:206.4246,207.5347,186.9882,204.4706,185.4905|175:183.9566,199.4543,182.4157,187.0375,192.6497|172:230.9716,185.8035,205.1281,193.3844,181.0322|95:192.8097,191.3978,178.0000,185.6719,208.1459|101:199.2400,194.1989,191.8277,190.9663,212.5511|103:219.4638,180.8238,191.6427,184.7052,198.7073|22:208.1712,175.2325,185.3830,187.3886,176.2141|29:183.7294,175.4997,174.1633,196.2314,197.7144|8:187.9639,190.8721,182.0389,189.7088,210.3138|166:193.5684,216.8039,205.5605,198.7243,202.2529|10:174.2898,174.2800,179.3639,183.5173,179.1707|2:204.2410,223.1873,211.6303,201.9560,228.9000|40:205.0003,263.3511,230.4285,219.2337,219.4624|38:228.3815,220.7250,197.9475,174.6108,190.2063|117:290.7509,209.0748,183.7890,208.1267,218.0689",,,0,,,,,1,1,1,1,1,True,False,9,9,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,2,24,1,204,18,1,204,18,1,1,14,11,302.6851501464844,302.6851501464844,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,302.6851501464844,302.6851501464844,302.6851501464844,302.6851501464844,0.0,,,,,,,,,,,,,,,,,,,,,"204:302.6562,343.3688,284.8630,302.7332,302.6852",,,0,,,,,0,0,1,1,1,,,10,10,2,1
