run_type,algorithm,subset_id,subset_clients,seed,graph_id,dataset_id,phase,split,task,round,local_epoch,train_loss,eval_loss,pair_acc,subset_acc,micro_f1,macro_f1,macro_pos_f1,macro_minority_f1,num_nodes,tp,fp,tn,fn,precision,recall,f1,positive_f1,minority_f1,pos_cnt,pos_rate
local,local,,,2,111,data_4000_4_5.0_chordal_rep03,train_epoch,train,,,1,0.688979543209076,,,,,,,,4000,,,,,,,,,,,
local,local,,,2,111,data_4000_4_5.0_chordal_rep03,val_epoch,val,,,1,,0.49365319561958315,0.8564,0.5852500200271606,0.7122821077940291,0.7330664396286011,0.7330664396286011,0.7330664396286011,4000,,,,,,,,,,,
local,local,,,2,111,data_4000_4_5.0_chordal_rep03,val_epoch_task,val,cycle2,,1,,,,,,,,,4000,721.0,79.0,3189.0,11.0,0.90125,0.9849726775956285,0.9412533044815063,0.9412533044815063,0.9412533044815063,732.0,0.18299999833106995
local,local,,,2,111,data_4000_4_5.0_chordal_rep03,val_epoch_task,val,cycle3,,1,,,,,,,,,4000,865.0,89.0,3009.0,37.0,0.9067085953878407,0.958980044345898,0.9321120977401733,0.9321120977401733,0.9321120977401733,902.0,0.22550000250339508
local,local,,,2,111,data_4000_4_5.0_chordal_rep03,val_epoch_task,val,cycle4,,1,,,,,,,,,4000,593.0,468.0,2629.0,310.0,0.5589066918001885,0.6566998892580288,0.6038696765899658,0.6038696765899658,0.6038696765899658,903.0,0.22574999928474426
local,local,,,2,111,data_4000_4_5.0_chordal_rep03,val_epoch_task,val,cycle5,,1,,,,,,,,,4000,655.0,490.0,2403.0,452.0,0.5720524017467249,0.5916892502258356,0.5817051529884338,0.5817051529884338,0.5817051529884338,1107.0,0.27674999833106995
local,local,,,2,111,data_4000_4_5.0_chordal_rep03,val_epoch_task,val,cycle6,,1,,,,,,,,,4000,721.0,505.0,2343.0,431.0,0.5880913539967374,0.6258680555555556,0.606391966342926,0.606391966342926,0.606391966342926,1152.0,0.2879999876022339
local,local,,,2,111,data_4000_4_5.0_chordal_rep03,train_epoch,train,,,2,0.3939864547252655,,,,,,,,4000,,,,,,,,,,,
local,local,,,2,111,data_4000_4_5.0_chordal_rep03,val_epoch,val,,,2,,0.30620739865303037,0.90365,0.6694999933242798,0.8175016573539161,0.8340458869934082,0.8340458869934082,0.8340458869934082,4000,,,,,,,,,,,
local,local,,,2,111,data_4000_4_5.0_chordal_rep03,val_epoch_task,val,cycle2,,2,,,,,,,,,4000,732.0,78.0,3190.0,0.0,0.9037037037037037,1.0,0.9494163393974304,0.9494163393974304,0.9494163393974304,732.0,0.18299999833106995
local,local,,,2,111,data_4000_4_5.0_chordal_rep03,val_epoch_task,val,cycle3,,2,,,,,,,,,4000,890.0,97.0,3001.0,12.0,0.9017223910840932,0.9866962305986696,0.9422975182533264,0.9422975182533264,0.9422975182533264,902.0,0.22550000250339508
local,local,,,2,111,data_4000_4_5.0_chordal_rep03,val_epoch_task,val,cycle4,,2,,,,,,,,,4000,865.0,354.0,2743.0,38.0,0.7095980311730927,0.9579180509413068,0.8152686357498169,0.8152686357498169,0.8152686357498169,903.0,0.22574999928474426
local,local,,,2,111,data_4000_4_5.0_chordal_rep03,val_epoch_task,val,cycle5,,2,,,,,,,,,4000,985.0,377.0,2516.0,122.0,0.7232011747430249,0.8897922312556459,0.7978938817977905,0.7978938817977905,0.7978938817977905,1107.0,0.27674999833106995
