run_type,algorithm,subset_id,subset_clients,seed,graph_id,dataset_id,phase,split,task,round,local_epoch,train_loss,eval_loss,pair_acc,subset_acc,micro_f1,macro_f1,macro_pos_f1,macro_minority_f1,num_nodes,tp,fp,tn,fn,precision,recall,f1,positive_f1,minority_f1,pos_cnt,pos_rate
fedavg,fedavg,183|300,183|300,2,183,data_4000_4_9.5_chordal,train_epoch,train,,1,1.0,0.8236339619159698,,,,,,,,4000,,,,,,,,,,,
fedavg,fedavg,183|300,183|300,2,183,data_4000_4_9.5_chordal,val_epoch,val,,1,,,0.6542839298248291,0.7788,0.528249979019165,0.5918819188191882,0.5845659971237183,0.5845659971237183,0.5845659971237183,4000,,,,,,,,,,,
fedavg,fedavg,183|300,183|300,2,183,data_4000_4_9.5_chordal,val_epoch_task,val,cycle2,1,,,,,,,,,,4000,421.0,902.0,2667.0,10.0,0.3182161753590325,0.9767981438515081,0.4800455868244171,0.4800455868244171,0.4800455868244171,431.0,0.10774999856948853
fedavg,fedavg,183|300,183|300,2,183,data_4000_4_9.5_chordal,val_epoch_task,val,cycle3,1,,,,,,,,,,4000,548.0,814.0,2613.0,25.0,0.4023494860499266,0.956369982547993,0.5664082169532776,0.5664082169532776,0.5664082169532776,573.0,0.1432500034570694
fedavg,fedavg,183|300,183|300,2,183,data_4000_4_9.5_chordal,val_epoch_task,val,cycle4,1,,,,,,,,,,4000,657.0,739.0,2507.0,97.0,0.4706303724928367,0.8713527851458885,0.6111627817153931,0.6111627817153931,0.6111627817153931,754.0,0.18850000202655792
fedavg,fedavg,183|300,183|300,2,183,data_4000_4_9.5_chordal,val_epoch_task,val,cycle5,1,,,,,,,,,,4000,766.0,797.0,2275.0,162.0,0.49008317338451696,0.8254310344827587,0.6150140762329102,0.6150140762329102,0.6150140762329102,928.0,0.23199999332427979
fedavg,fedavg,183|300,183|300,2,183,data_4000_4_9.5_chordal,val_epoch_task,val,cycle6,1,,,,,,,,,,4000,816.0,588.0,2306.0,290.0,0.5811965811965812,0.7377938517179023,0.6501992344856262,0.6501992344856262,0.6501992344856262,1106.0,0.27649998664855957
fedavg,fedavg,183|300,183|300,2,300,data_4000_4_9_chordal,train_epoch,train,,1,1.0,0.8430607256889343,,,,,,,,4000,,,,,,,,,,,
fedavg,fedavg,183|300,183|300,2,300,data_4000_4_9_chordal,val_epoch,val,,1,,,0.6586344509124756,0.76715,0.5247499942779541,0.577979157227005,0.5693933367729187,0.5693933367729187,0.5693933367729187,4000,,,,,,,,,,,
fedavg,fedavg,183|300,183|300,2,300,data_4000_4_9_chordal,val_epoch_task,val,cycle2,1,,,,,,,,,,4000,408.0,1013.0,2564.0,15.0,0.2871217452498241,0.9645390070921985,0.4425162672996521,0.4425162672996521,0.4425162672996521,423.0,0.10575000196695328
