run_type,algorithm,subset_id,subset_clients,seed,graph_id,dataset_id,phase,split,task,round,local_epoch,train_loss,eval_loss,pair_acc,subset_acc,micro_f1,macro_f1,macro_pos_f1,macro_minority_f1,num_nodes,tp,fp,tn,fn,precision,recall,f1,positive_f1,minority_f1,pos_cnt,pos_rate
local,local,,,2,632,data_4000_4_11_chordal,train_epoch,train,,,1,0.8096077542304992,,,,,,,,4000,,,,,,,,,,,
local,local,,,2,632,data_4000_4_11_chordal,val_epoch,val,,,1,,0.8196364569664002,0.837,0.5557500123977661,0.5632368703108254,0.5521273612976074,0.5521273612976074,0.5521273612976074,4000,,,,,,,,,,,
local,local,,,2,632,data_4000_4_11_chordal,val_epoch_task,val,cycle2,,1,,,,,,,,,4000,164.0,149.0,3477.0,210.0,0.5239616613418531,0.4385026737967914,0.47743815183639526,0.47743815183639526,0.47743815183639526,374.0,0.09350000321865082
local,local,,,2,632,data_4000_4_11_chordal,val_epoch_task,val,cycle3,,1,,,,,,,,,4000,356.0,394.0,3116.0,134.0,0.4746666666666667,0.726530612244898,0.57419353723526,0.57419353723526,0.57419353723526,490.0,0.12250000238418579
local,local,,,2,632,data_4000_4_11_chordal,val_epoch_task,val,cycle4,,1,,,,,,,,,4000,398.0,304.0,2971.0,327.0,0.5669515669515669,0.5489655172413793,0.5578135848045349,0.5578135848045349,0.5578135848045349,725.0,0.18125000596046448
local,local,,,2,632,data_4000_4_11_chordal,val_epoch_task,val,cycle5,,1,,,,,,,,,4000,540.0,451.0,2639.0,370.0,0.544904137235116,0.5934065934065934,0.5681220889091492,0.5681220889091492,0.5681220889091492,910.0,0.22750000655651093
local,local,,,2,632,data_4000_4_11_chordal,val_epoch_task,val,cycle6,,1,,,,,,,,,4000,644.0,441.0,2435.0,480.0,0.5935483870967742,0.5729537366548043,0.5830692648887634,0.5830692648887634,0.5830692648887634,1124.0,0.2809999883174896
local,local,,,2,632,data_4000_4_11_chordal,train_epoch,train,,,2,0.47709454131126405,,,,,,,,4000,,,,,,,,,,,
local,local,,,2,632,data_4000_4_11_chordal,val_epoch,val,,,2,,0.5358154940605163,0.79225,0.5019999742507935,0.633112582781457,0.6385723352432251,0.6385723352432251,0.6385723352432251,4000,,,,,,,,,,,
local,local,,,2,632,data_4000_4_11_chordal,val_epoch_task,val,cycle2,,2,,,,,,,,,4000,374.0,281.0,3345.0,0.0,0.5709923664122137,1.0,0.7269193530082703,0.7269193530082703,0.7269193530082703,374.0,0.09350000321865082
local,local,,,2,632,data_4000_4_11_chordal,val_epoch_task,val,cycle3,,2,,,,,,,,,4000,490.0,784.0,2726.0,0.0,0.38461538461538464,1.0,0.555555522441864,0.555555522441864,0.555555522441864,490.0,0.12250000238418579
local,local,,,2,632,data_4000_4_11_chordal,val_epoch_task,val,cycle4,,2,,,,,,,,,4000,722.0,825.0,2450.0,3.0,0.4667097608274079,0.9958620689655172,0.6355633735656738,0.6355633735656738,0.6355633735656738,725.0,0.18125000596046448
local,local,,,2,632,data_4000_4_11_chordal,val_epoch_task,val,cycle5,,2,,,,,,,,,4000,910.0,1146.0,1944.0,0.0,0.44260700389105057,1.0,0.6136210560798645,0.6136210560798645,0.6136210560798645,910.0,0.22750000655651093
local,local,,,2,632,data_4000_4_11_chordal,val_epoch_task,val,cycle6,,2,,,,,,,,,4000,1089.0,1081.0,1795.0,35.0,0.5018433179723503,0.9688612099644128,0.6612021923065186,0.6612021923065186,0.6612021923065186,1124.0,0.2809999883174896
local,local,,,2,632,data_4000_4_11_chordal,train_epoch,train,,,3,0.3429418432712555,,,,,,,,4000,,,,,,,,,,,
local,local,,,2,632,data_4000_4_11_chordal,val_epoch,val,,,3,,0.30090774583816526,0.9005,0.6607499718666077,0.7791342952275249,0.8151568174362183,0.8151568174362183,0.8151568174362183,4000,,,,,,,,,,,
local,local,,,2,632,data_4000_4_11_chordal,val_epoch_task,val,cycle2,,3,,,,,,,,,4000,374.0,51.0,3575.0,0.0,0.88,1.0,0.936170220375061,0.936170220375061,0.936170220375061,374.0,0.09350000321865082
local,local,,,2,632,data_4000_4_11_chordal,val_epoch_task,val,cycle3,,3,,,,,,,,,4000,490.0,161.0,3349.0,0.0,0.7526881720430108,1.0,0.8588957190513611,0.8588957190513611,0.8588957190513611,490.0,0.12250000238418579
local,local,,,2,632,data_4000_4_11_chordal,val_epoch_task,val,cycle4,,3,,,,,,,,,4000,695.0,252.0,3023.0,30.0,0.73389651531151,0.9586206896551724,0.8313397169113159,0.8313397169113159,0.8313397169113159,725.0,0.18125000596046448
local,local,,,2,632,data_4000_4_11_chordal,val_epoch_task,val,cycle5,,3,,,,,,,,,4000,889.0,600.0,2490.0,21.0,0.5970449966420417,0.9769230769230769,0.7411421537399292,0.7411421537399292,0.7411421537399292,910.0,0.22750000655651093
local,local,,,2,632,data_4000_4_11_chordal,val_epoch_task,val,cycle6,,3,,,,,,,,,4000,1062.0,813.0,2063.0,62.0,0.5664,0.9448398576512456,0.7082360982894897,0.7082360982894897,0.7082360982894897,1124.0,0.2809999883174896
local,local,,,2,632,data_4000_4_11_chordal,train_epoch,train,,,4,0.3266026027202606,,,,,,,,4000,,,,,,,,,,,
local,local,,,2,632,data_4000_4_11_chordal,val_epoch,val,,,4,,0.3487032849788666,0.90585,0.671750009059906,0.7769221656201871,0.819075882434845,0.819075882434845,0.819075882434845,4000,,,,,,,,,,,
