run_type,algorithm,subset_id,subset_clients,seed,graph_id,dataset_id,phase,split,task,round,local_epoch,train_loss,eval_loss,pair_acc,subset_acc,micro_f1,macro_f1,macro_pos_f1,macro_minority_f1,num_nodes,tp,fp,tn,fn,precision,recall,f1,positive_f1,minority_f1,pos_cnt,pos_rate
local,local,,,0,145,data_4200_4_4.5_chordal,train_epoch,train,,,1,0.7020513741175334,,,,,,,,4200,,,,,,,,,,,
local,local,,,0,145,data_4200_4_4.5_chordal,val_epoch,val,,,1,,0.4746732111204238,0.822047619047619,0.5192857384681702,0.7261669231332893,0.7344239354133606,0.7344239354133606,0.7344239354133606,4200,,,,,,,,,,,
local,local,,,0,145,data_4200_4_4.5_chordal,val_epoch_task,val,cycle2,,1,,,,,,,,,4200,810.0,303.0,3077.0,10.0,0.7277628032345014,0.9878048780487805,0.838075578212738,0.838075578212738,0.838075578212738,820.0,0.19523809850215912
local,local,,,0,145,data_4200_4_4.5_chordal,val_epoch_task,val,cycle3,,1,,,,,,,,,4200,964.0,659.0,2487.0,90.0,0.5939617991373999,0.9146110056925996,0.7202091217041016,0.7202091217041016,0.7202091217041016,1054.0,0.2509523928165436
local,local,,,0,145,data_4200_4_4.5_chordal,val_epoch_task,val,cycle4,,1,,,,,,,,,4200,1001.0,743.0,2364.0,92.0,0.5739678899082569,0.9158279963403476,0.7056750059127808,0.7056750059127808,0.7056750059127808,1093.0,0.26023808121681213
local,local,,,0,145,data_4200_4_4.5_chordal,val_epoch_task,val,cycle5,,1,,,,,,,,,4200,1077.0,753.0,2305.0,65.0,0.5885245901639344,0.9430823117338003,0.7247644662857056,0.7247644662857056,0.7247644662857056,1142.0,0.27190476655960083
local,local,,,0,145,data_4200_4_4.5_chordal,val_epoch_task,val,cycle6,,1,,,,,,,,,4200,1103.0,859.0,2075.0,163.0,0.5621814475025484,0.8712480252764613,0.6833953261375427,0.6833953261375427,0.6833953261375427,1266.0,0.30142858624458313
local,local,,,0,145,data_4200_4_4.5_chordal,train_epoch,train,,,2,0.36034835724603564,,,,,,,,4200,,,,,,,,,,,
local,local,,,0,145,data_4200_4_4.5_chordal,val_epoch,val,,,2,,0.24644212109701974,0.9107619047619048,0.6954761743545532,0.8478896103896104,0.8664929270744324,0.8664929270744324,0.8664929270744324,4200,,,,,,,,,,,
local,local,,,0,145,data_4200_4_4.5_chordal,val_epoch_task,val,cycle2,,2,,,,,,,,,4200,818.0,48.0,3332.0,2.0,0.9445727482678984,0.9975609756097561,0.9703440070152283,0.9703440070152283,0.9703440070152283,820.0,0.19523809850215912
local,local,,,0,145,data_4200_4_4.5_chordal,val_epoch_task,val,cycle3,,2,,,,,,,,,4200,1048.0,100.0,3046.0,6.0,0.9128919860627178,0.9943074003795066,0.9518619179725647,0.9518619179725647,0.9518619179725647,1054.0,0.2509523928165436
local,local,,,0,145,data_4200_4_4.5_chordal,val_epoch_task,val,cycle4,,2,,,,,,,,,4200,1069.0,248.0,2859.0,24.0,0.8116932422171602,0.9780420860018298,0.8871369361877441,0.8871369361877441,0.8871369361877441,1093.0,0.26023808121681213
local,local,,,0,145,data_4200_4_4.5_chordal,val_epoch_task,val,cycle5,,2,,,,,,,,,4200,1128.0,577.0,2481.0,14.0,0.66158357771261,0.9877408056042032,0.7924131155014038,0.7924131155014038,0.7924131155014038,1142.0,0.27190476655960083
local,local,,,0,145,data_4200_4_4.5_chordal,val_epoch_task,val,cycle6,,2,,,,,,,,,4200,1160.0,749.0,2185.0,106.0,0.607647983237297,0.9162717219589257,0.730708658695221,0.730708658695221,0.730708658695221,1266.0,0.30142858624458313
local,local,,,0,145,data_4200_4_4.5_chordal,train_epoch,train,,,3,0.23770954174654824,,,,,,,,4200,,,,,,,,,,,
local,local,,,0,145,data_4200_4_4.5_chordal,val_epoch,val,,,3,,0.1996142591465087,0.9347619047619048,0.7545238137245178,0.8839966130397967,0.8995761871337891,0.8995761871337891,0.8995761871337891,4200,,,,,,,,,,,
local,local,,,0,145,data_4200_4_4.5_chordal,val_epoch_task,val,cycle2,,3,,,,,,,,,4200,819.0,37.0,3343.0,1.0,0.9567757009345794,0.998780487804878,0.9773269891738892,0.9773269891738892,0.9773269891738892,820.0,0.19523809850215912
local,local,,,0,145,data_4200_4_4.5_chordal,val_epoch_task,val,cycle3,,3,,,,,,,,,4200,1024.0,30.0,3116.0,30.0,0.9715370018975332,0.9715370018975332,0.9715369939804077,0.9715369939804077,0.9715369939804077,1054.0,0.2509523928165436
local,local,,,0,145,data_4200_4_4.5_chordal,val_epoch_task,val,cycle4,,3,,,,,,,,,4200,1075.0,129.0,2978.0,18.0,0.8928571428571429,0.9835315645013724,0.9360034465789795,0.9360034465789795,0.9360034465789795,1093.0,0.26023808121681213
local,local,,,0,145,data_4200_4_4.5_chordal,val_epoch_task,val,cycle5,,3,,,,,,,,,4200,1129.0,393.0,2665.0,13.0,0.7417871222076216,0.98861646234676,0.847597599029541,0.847597599029541,0.847597599029541,1142.0,0.27190476655960083
local,local,,,0,145,data_4200_4_4.5_chordal,val_epoch_task,val,cycle6,,3,,,,,,,,,4200,1173.0,626.0,2308.0,93.0,0.6520289049471929,0.9265402843601895,0.7654159665107727,0.7654159665107727,0.7654159665107727,1266.0,0.30142858624458313
local,local,,,0,145,data_4200_4_4.5_chordal,train_epoch,train,,,4,0.21319735106967744,,,,,,,,4200,,,,,,,,,,,
local,local,,,0,145,data_4200_4_4.5_chordal,val_epoch,val,,,4,,0.21014688789844513,0.9287142857142857,0.7290475964546204,0.8737241670181358,0.8913459777832031,0.8913459777832031,0.8913459777832031,4200,,,,,,,,,,,
local,local,,,0,145,data_4200_4_4.5_chordal,val_epoch_task,val,cycle2,,4,,,,,,,,,4200,820.0,41.0,3339.0,0.0,0.9523809523809523,1.0,0.9756097793579102,0.9756097793579102,0.9756097793579102,820.0,0.19523809850215912
local,local,,,0,145,data_4200_4_4.5_chordal,val_epoch_task,val,cycle3,,4,,,,,,,,,4200,1053.0,66.0,3080.0,1.0,0.9410187667560321,0.9990512333965844,0.9691670536994934,0.9691670536994934,0.9691670536994934,1054.0,0.2509523928165436
local,local,,,0,145,data_4200_4_4.5_chordal,val_epoch_task,val,cycle4,,4,,,,,,,,,4200,990.0,71.0,3036.0,103.0,0.9330819981149858,0.9057639524245197,0.9192200303077698,0.9192200303077698,0.9192200303077698,1093.0,0.26023808121681213
local,local,,,0,145,data_4200_4_4.5_chordal,val_epoch_task,val,cycle5,,4,,,,,,,,,4200,1130.0,402.0,2656.0,12.0,0.737597911227154,0.989492119089317,0.8451757431030273,0.8451757431030273,0.8451757431030273,1142.0,0.27190476655960083
local,local,,,0,145,data_4200_4_4.5_chordal,val_epoch_task,val,cycle6,,4,,,,,,,,,4200,1186.0,721.0,2213.0,80.0,0.6219192448872575,0.9368088467614534,0.7475575804710388,0.7475575804710388,0.7475575804710388,1266.0,0.30142858624458313
local,local,,,0,145,data_4200_4_4.5_chordal,train_epoch,train,,,5,0.19753648984999883,,,,,,,,4200,,,,,,,,,,,
local,local,,,0,145,data_4200_4_4.5_chordal,val_epoch,val,,,5,,0.17393519270987737,0.94,0.7595238089561462,0.893921535612056,0.9119372367858887,0.9119372367858887,0.9119372367858887,4200,,,,,,,,,,,
local,local,,,0,145,data_4200_4_4.5_chordal,val_epoch_task,val,cycle2,,5,,,,,,,,,4200,820.0,10.0,3370.0,0.0,0.9879518072289156,1.0,0.9939393997192383,0.9939393997192383,0.9939393997192383,820.0,0.19523809850215912
local,local,,,0,145,data_4200_4_4.5_chordal,val_epoch_task,val,cycle3,,5,,,,,,,,,4200,1051.0,19.0,3127.0,3.0,0.9822429906542056,0.9971537001897534,0.9896422028541565,0.9896422028541565,0.9896422028541565,1054.0,0.2509523928165436
local,local,,,0,145,data_4200_4_4.5_chordal,val_epoch_task,val,cycle4,,5,,,,,,,,,4200,1077.0,89.0,3018.0,16.0,0.9236706689536878,0.9853613906678865,0.9535192251205444,0.9535192251205444,0.9535192251205444,1093.0,0.26023808121681213
local,local,,,0,145,data_4200_4_4.5_chordal,val_epoch_task,val,cycle5,,5,,,,,,,,,4200,1123.0,384.0,2674.0,19.0,0.7451891174518912,0.9833625218914186,0.8478671312332153,0.8478671312332153,0.8478671312332153,1142.0,0.27190476655960083
local,local,,,0,145,data_4200_4_4.5_chordal,val_epoch_task,val,cycle6,,5,,,,,,,,,4200,1238.0,692.0,2242.0,28.0,0.6414507772020726,0.9778830963665087,0.7747183442115784,0.7747183442115784,0.7747183442115784,1266.0,0.30142858624458313
local,local,,,0,145,data_4200_4_4.5_chordal,train_epoch,train,,,6,0.1944118952467328,,,,,,,,4200,,,,,,,,,,,
local,local,,,0,145,data_4200_4_4.5_chordal,val_epoch,val,,,6,,0.17704801389149258,0.9423809523809524,0.7671428322792053,0.8942307692307693,0.9074735641479492,0.9074735641479492,0.9074735641479492,4200,,,,,,,,,,,
local,local,,,0,145,data_4200_4_4.5_chordal,val_epoch_task,val,cycle2,,6,,,,,,,,,4200,819.0,30.0,3350.0,1.0,0.9646643109540636,0.998780487804878,0.9814260005950928,0.9814260005950928,0.9814260005950928,820.0,0.19523809850215912
local,local,,,0,145,data_4200_4_4.5_chordal,val_epoch_task,val,cycle3,,6,,,,,,,,,4200,1048.0,25.0,3121.0,6.0,0.9767008387698043,0.9943074003795066,0.9854254126548767,0.9854254126548767,0.9854254126548767,1054.0,0.2509523928165436
local,local,,,0,145,data_4200_4_4.5_chordal,val_epoch_task,val,cycle4,,6,,,,,,,,,4200,1086.0,155.0,2952.0,7.0,0.8751007252215954,0.9935956084172004,0.9305912256240845,0.9305912256240845,0.9305912256240845,1093.0,0.26023808121681213
local,local,,,0,145,data_4200_4_4.5_chordal,val_epoch_task,val,cycle5,,6,,,,,,,,,4200,1106.0,215.0,2843.0,36.0,0.8372445117335352,0.968476357267951,0.8980917930603027,0.8980917930603027,0.8980917930603027,1142.0,0.27190476655960083
local,local,,,0,145,data_4200_4_4.5_chordal,val_epoch_task,val,cycle6,,6,,,,,,,,,4200,1056.0,525.0,2409.0,210.0,0.6679316888045541,0.8341232227488151,0.7418334484100342,0.7418334484100342,0.7418334484100342,1266.0,0.30142858624458313
local,local,,,0,145,data_4200_4_4.5_chordal,train_epoch,train,,,7,0.1861884079660688,,,,,,,,4200,,,,,,,,,,,
local,local,,,0,145,data_4200_4_4.5_chordal,val_epoch,val,,,7,,0.15440042529787337,0.952047619047619,0.8052380681037903,0.9120139799038882,0.9240814447402954,0.9240814447402954,0.9240814447402954,4200,,,,,,,,,,,
local,local,,,0,145,data_4200_4_4.5_chordal,val_epoch_task,val,cycle2,,7,,,,,,,,,4200,820.0,19.0,3361.0,0.0,0.9773539928486293,1.0,0.9885472655296326,0.9885472655296326,0.9885472655296326,820.0,0.19523809850215912
local,local,,,0,145,data_4200_4_4.5_chordal,val_epoch_task,val,cycle3,,7,,,,,,,,,4200,1054.0,31.0,3115.0,0.0,0.9714285714285714,1.0,0.9855071902275085,0.9855071902275085,0.9855071902275085,1054.0,0.2509523928165436
