run_type,algorithm,subset_id,subset_clients,seed,graph_id,dataset_id,phase,split,task,round,local_epoch,train_loss,eval_loss,pair_acc,subset_acc,micro_f1,macro_f1,macro_pos_f1,macro_minority_f1,num_nodes,tp,fp,tn,fn,precision,recall,f1,positive_f1,minority_f1,pos_cnt,pos_rate
fedavg,fedavg,504|859,504|859,2,504,data_2000_3_11_chordal,train_epoch,train,,1,1.0,0.9651406388282776,,,,,,,,2000,,,,,,,,,,,
fedavg,fedavg,504|859,504|859,2,504,data_2000_3_11_chordal,train_epoch,train,,1,2.0,0.6468074185848236,,,,,,,,2000,,,,,,,,,,,
fedavg,fedavg,504|859,504|859,2,504,data_2000_3_11_chordal,train_epoch,train,,1,3.0,0.5634616795778274,,,,,,,,2000,,,,,,,,,,,
fedavg,fedavg,504|859,504|859,2,504,data_2000_3_11_chordal,val_epoch,val,,1,,,0.6359282093048095,0.7698,0.6834999918937683,0.38084991931145773,0.3766692280769348,0.3766692280769348,0.3766692280769348,2000,,,,,,,,,,,
fedavg,fedavg,504|859,504|859,2,504,data_2000_3_11_chordal,val_epoch_task,val,cycle2,1,,,,,,,,,,2000,82.0,510.0,1408.0,0.0,0.13851351351351351,1.0,0.2433234453201294,0.2433234453201294,0.2433234453201294,82.0,0.04100000113248825
fedavg,fedavg,504|859,504|859,2,504,data_2000_3_11_chordal,val_epoch_task,val,cycle3,1,,,,,,,,,,2000,127.0,452.0,1420.0,1.0,0.21934369602763384,0.9921875,0.3592645227909088,0.3592645227909088,0.3592645227909088,128.0,0.06400000303983688
fedavg,fedavg,504|859,504|859,2,504,data_2000_3_11_chordal,val_epoch_task,val,cycle4,1,,,,,,,,,,2000,156.0,446.0,1397.0,1.0,0.2591362126245847,0.9936305732484076,0.4110671579837799,0.4110671579837799,0.4110671579837799,157.0,0.07850000262260437
fedavg,fedavg,504|859,504|859,2,504,data_2000_3_11_chordal,val_epoch_task,val,cycle5,1,,,,,,,,,,2000,173.0,419.0,1394.0,14.0,0.2922297297297297,0.9251336898395722,0.4441591799259186,0.4441591799259186,0.4441591799259186,187.0,0.09350000321865082
fedavg,fedavg,504|859,504|859,2,504,data_2000_3_11_chordal,val_epoch_task,val,cycle6,1,,,,,,,,,,2000,170.0,446.0,1371.0,13.0,0.275974025974026,0.9289617486338798,0.42553192377090454,0.42553192377090454,0.42553192377090454,183.0,0.09149999916553497
fedavg,fedavg,504|859,504|859,2,859,data_2000_4_1.5_chordal,train_epoch,train,,1,1.0,0.8747175898551941,,,,,,,,2000,,,,,,,,,,,
fedavg,fedavg,504|859,504|859,2,859,data_2000_4_1.5_chordal,train_epoch,train,,1,2.0,0.6569614456892013,,,,,,,,2000,,,,,,,,,,,
fedavg,fedavg,504|859,504|859,2,859,data_2000_4_1.5_chordal,train_epoch,train,,1,3.0,0.558356798171997,,,,,,,,2000,,,,,,,,,,,
fedavg,fedavg,504|859,504|859,2,859,data_2000_4_1.5_chordal,val_epoch,val,,1,,,1.128749228477478,0.8219,0.5220000147819519,0.6317965681207359,0.5493413209915161,0.5493413209915161,0.5493413209915161,2000,,,,,,,,,,,
fedavg,fedavg,504|859,504|859,2,859,data_2000_4_1.5_chordal,val_epoch_task,val,cycle2,1,,,,,,,,,,2000,835.0,429.0,709.0,27.0,0.6606012658227848,0.968677494199536,0.7855126857757568,0.7855126857757568,0.7855126857757568,862.0,0.4309999942779541
fedavg,fedavg,504|859,504|859,2,859,data_2000_4_1.5_chordal,val_epoch_task,val,cycle3,1,,,,,,,,,,2000,291.0,105.0,1204.0,400.0,0.7348484848484849,0.4211287988422576,0.5354186296463013,0.5354186296463013,0.5354186296463013,691.0,0.34549999237060547
fedavg,fedavg,504|859,504|859,2,859,data_2000_4_1.5_chordal,val_epoch_task,val,cycle4,1,,,,,,,,,,2000,200.0,140.0,1469.0,191.0,0.5882352941176471,0.5115089514066496,0.547195553779602,0.547195553779602,0.547195553779602,391.0,0.19550000131130219
fedavg,fedavg,504|859,504|859,2,859,data_2000_4_1.5_chordal,val_epoch_task,val,cycle5,1,,,,,,,,,,2000,135.0,159.0,1605.0,101.0,0.45918367346938777,0.5720338983050848,0.509433925151825,0.509433925151825,0.509433925151825,236.0,0.11800000071525574
fedavg,fedavg,504|859,504|859,2,859,data_2000_4_1.5_chordal,val_epoch_task,val,cycle6,1,,,,,,,,,,2000,67.0,168.0,1704.0,61.0,0.2851063829787234,0.5234375,0.3691460192203522,0.3691460192203522,0.3691460192203522,128.0,0.06400000303983688
fedavg,fedavg,504|859,504|859,2,504,data_2000_3_11_chordal,global_val_client,val,,1,,,1.916090057849884,0.9263,0.762499988079071,0.0,0.0,0.0,0.0,2000,,,,,,,,,,,
fedavg,fedavg,504|859,504|859,2,504,data_2000_3_11_chordal,global_val_client_task,val,cycle2,1,,,,,,,,,,2000,0.0,0.0,1918.0,82.0,0.0,0.0,0.0,0.0,0.0,82.0,0.04100000113248825
fedavg,fedavg,504|859,504|859,2,504,data_2000_3_11_chordal,global_val_client_task,val,cycle3,1,,,,,,,,,,2000,0.0,0.0,1872.0,128.0,0.0,0.0,0.0,0.0,0.0,128.0,0.06400000303983688
fedavg,fedavg,504|859,504|859,2,504,data_2000_3_11_chordal,global_val_client_task,val,cycle4,1,,,,,,,,,,2000,0.0,0.0,1843.0,157.0,0.0,0.0,0.0,0.0,0.0,157.0,0.07850000262260437
fedavg,fedavg,504|859,504|859,2,504,data_2000_3_11_chordal,global_val_client_task,val,cycle5,1,,,,,,,,,,2000,0.0,0.0,1813.0,187.0,0.0,0.0,0.0,0.0,0.0,187.0,0.09350000321865082
fedavg,fedavg,504|859,504|859,2,504,data_2000_3_11_chordal,global_val_client_task,val,cycle6,1,,,,,,,,,,2000,0.0,0.0,1817.0,183.0,0.0,0.0,0.0,0.0,0.0,183.0,0.09149999916553497
fedavg,fedavg,504|859,504|859,2,859,data_2000_4_1.5_chordal,global_val_client,val,,1,,,1.203756155014038,0.7692,0.390500009059906,0.0,0.0,0.0,0.0,2000,,,,,,,,,,,
fedavg,fedavg,504|859,504|859,2,859,data_2000_4_1.5_chordal,global_val_client_task,val,cycle2,1,,,,,,,,,,2000,0.0,0.0,1138.0,862.0,0.0,0.0,0.0,0.0,0.0,862.0,0.4309999942779541
fedavg,fedavg,504|859,504|859,2,859,data_2000_4_1.5_chordal,global_val_client_task,val,cycle3,1,,,,,,,,,,2000,0.0,0.0,1309.0,691.0,0.0,0.0,0.0,0.0,0.0,691.0,0.34549999237060547
fedavg,fedavg,504|859,504|859,2,859,data_2000_4_1.5_chordal,global_val_client_task,val,cycle4,1,,,,,,,,,,2000,0.0,0.0,1609.0,391.0,0.0,0.0,0.0,0.0,0.0,391.0,0.19550000131130219
fedavg,fedavg,504|859,504|859,2,859,data_2000_4_1.5_chordal,global_val_client_task,val,cycle5,1,,,,,,,,,,2000,0.0,0.0,1764.0,236.0,0.0,0.0,0.0,0.0,0.0,236.0,0.11800000071525574
fedavg,fedavg,504|859,504|859,2,859,data_2000_4_1.5_chordal,global_val_client_task,val,cycle6,1,,,,,,,,,,2000,0.0,0.0,1872.0,128.0,0.0,0.0,0.0,0.0,0.0,128.0,0.06400000303983688
fedavg,fedavg,504|859,504|859,2,all,all,global_val_mean,val,,1,,,1.559923106431961,0.84775,0.5764999985694885,0.0,0.0,0.0,0.0,4000,,,,,,,,,,,
fedavg,fedavg,504|859,504|859,2,504,data_2000_3_11_chordal,train_epoch,train,,2,1.0,0.6032596020698547,,,,,,,,2000,,,,,,,,,,,
fedavg,fedavg,504|859,504|859,2,504,data_2000_3_11_chordal,train_epoch,train,,2,2.0,0.5651597065925598,,,,,,,,2000,,,,,,,,,,,
fedavg,fedavg,504|859,504|859,2,504,data_2000_3_11_chordal,train_epoch,train,,2,3.0,0.4791334886550903,,,,,,,,2000,,,,,,,,,,,
fedavg,fedavg,504|859,504|859,2,504,data_2000_3_11_chordal,val_epoch,val,,2,,,0.6557659327983856,0.8647,0.7450000047683716,0.4896265560165975,0.48454371094703674,0.48454371094703674,0.48454371094703674,2000,,,,,,,,,,,
fedavg,fedavg,504|859,504|859,2,504,data_2000_3_11_chordal,val_epoch_task,val,cycle2,2,,,,,,,,,,2000,82.0,243.0,1675.0,0.0,0.2523076923076923,1.0,0.40294840931892395,0.40294840931892395,0.40294840931892395,82.0,0.04100000113248825
fedavg,fedavg,504|859,504|859,2,504,data_2000_3_11_chordal,val_epoch_task,val,cycle3,2,,,,,,,,,,2000,109.0,240.0,1632.0,19.0,0.3123209169054441,0.8515625,0.4570230543613434,0.4570230543613434,0.4570230543613434,128.0,0.06400000303983688
fedavg,fedavg,504|859,504|859,2,504,data_2000_3_11_chordal,val_epoch_task,val,cycle4,2,,,,,,,,,,2000,151.0,253.0,1590.0,6.0,0.37376237623762376,0.9617834394904459,0.5383244752883911,0.5383244752883911,0.5383244752883911,157.0,0.07850000262260437
fedavg,fedavg,504|859,504|859,2,504,data_2000_3_11_chordal,val_epoch_task,val,cycle5,2,,,,,,,,,,2000,155.0,217.0,1596.0,32.0,0.4166666666666667,0.8288770053475936,0.5545617341995239,0.5545617341995239,0.5545617341995239,187.0,0.09350000321865082
fedavg,fedavg,504|859,504|859,2,504,data_2000_3_11_chordal,val_epoch_task,val,cycle6,2,,,,,,,,,,2000,152.0,312.0,1505.0,31.0,0.3275862068965517,0.8306010928961749,0.4698609411716461,0.4698609411716461,0.4698609411716461,183.0,0.09149999916553497
fedavg,fedavg,504|859,504|859,2,859,data_2000_4_1.5_chordal,train_epoch,train,,2,1.0,0.6046511249542237,,,,,,,,2000,,,,,,,,,,,
fedavg,fedavg,504|859,504|859,2,859,data_2000_4_1.5_chordal,train_epoch,train,,2,2.0,0.5284448113441468,,,,,,,,2000,,,,,,,,,,,
fedavg,fedavg,504|859,504|859,2,859,data_2000_4_1.5_chordal,train_epoch,train,,2,3.0,0.48210407137870787,,,,,,,,2000,,,,,,,,,,,
fedavg,fedavg,504|859,504|859,2,859,data_2000_4_1.5_chordal,val_epoch,val,,2,,,0.5671488585472106,0.8085,0.5404999852180481,0.6985676058555014,0.6237629652023315,0.6237629652023315,0.6237629652023315,2000,,,,,,,,,,,
fedavg,fedavg,504|859,504|859,2,859,data_2000_4_1.5_chordal,val_epoch_task,val,cycle2,2,,,,,,,,,,2000,848.0,128.0,1010.0,14.0,0.8688524590163934,0.9837587006960556,0.9227421283721924,0.9227421283721924,0.9227421283721924,862.0,0.4309999942779541
fedavg,fedavg,504|859,504|859,2,859,data_2000_4_1.5_chordal,val_epoch_task,val,cycle3,2,,,,,,,,,,2000,671.0,279.0,1030.0,20.0,0.7063157894736842,0.9710564399421129,0.8177940845489502,0.8177940845489502,0.8177940845489502,691.0,0.34549999237060547
fedavg,fedavg,504|859,504|859,2,859,data_2000_4_1.5_chordal,val_epoch_task,val,cycle4,2,,,,,,,,,,2000,371.0,449.0,1160.0,20.0,0.4524390243902439,0.948849104859335,0.612716794013977,0.612716794013977,0.612716794013977,391.0,0.19550000131130219
fedavg,fedavg,504|859,504|859,2,859,data_2000_4_1.5_chordal,val_epoch_task,val,cycle5,2,,,,,,,,,,2000,223.0,534.0,1230.0,13.0,0.29458388375165123,0.9449152542372882,0.44914400577545166,0.44914400577545166,0.44914400577545166,236.0,0.11800000071525574
fedavg,fedavg,504|859,504|859,2,859,data_2000_4_1.5_chordal,val_epoch_task,val,cycle6,2,,,,,,,,,,2000,106.0,436.0,1436.0,22.0,0.19557195571955718,0.828125,0.316417932510376,0.316417932510376,0.316417932510376,128.0,0.06400000303983688
fedavg,fedavg,504|859,504|859,2,504,data_2000_3_11_chordal,global_val_client,val,,2,,,1.8681448001861571,0.9262,0.762499988079071,0.056265984654731455,0.0694812536239624,0.0694812536239624,0.0694812536239624,2000,,,,,,,,,,,
fedavg,fedavg,504|859,504|859,2,504,data_2000_3_11_chordal,global_val_client_task,val,cycle2,2,,,,,,,,,,2000,12.0,18.0,1900.0,70.0,0.4,0.14634146341463414,0.2142857015132904,0.2142857015132904,0.2142857015132904,82.0,0.04100000113248825
fedavg,fedavg,504|859,504|859,2,504,data_2000_3_11_chordal,global_val_client_task,val,cycle3,2,,,,,,,,,,2000,6.0,4.0,1868.0,122.0,0.6,0.046875,0.08695652335882187,0.08695652335882187,0.08695652335882187,128.0,0.06400000303983688
fedavg,fedavg,504|859,504|859,2,504,data_2000_3_11_chordal,global_val_client_task,val,cycle4,2,,,,,,,,,,2000,2.0,1.0,1842.0,155.0,0.6666666666666666,0.012738853503184714,0.02500000037252903,0.02500000037252903,0.02500000037252903,157.0,0.07850000262260437
fedavg,fedavg,504|859,504|859,2,504,data_2000_3_11_chordal,global_val_client_task,val,cycle5,2,,,,,,,,,,2000,2.0,0.0,1813.0,185.0,1.0,0.0106951871657754,0.021164020523428917,0.021164020523428917,0.021164020523428917,187.0,0.09350000321865082
fedavg,fedavg,504|859,504|859,2,504,data_2000_3_11_chordal,global_val_client_task,val,cycle6,2,,,,,,,,,,2000,0.0,0.0,1817.0,183.0,0.0,0.0,0.0,0.0,0.0,183.0,0.09149999916553497
fedavg,fedavg,504|859,504|859,2,859,data_2000_4_1.5_chordal,global_val_client,val,,2,,,0.9616237344741821,0.8192,0.42149999737739563,0.42857142857142855,0.40582165122032166,0.40582165122032166,0.40582165122032166,2000,,,,,,,,,,,
fedavg,fedavg,504|859,504|859,2,859,data_2000_4_1.5_chordal,global_val_client_task,val,cycle2,2,,,,,,,,,,2000,245.0,11.0,1127.0,617.0,0.95703125,0.2842227378190255,0.43828266859054565,0.43828266859054565,0.43828266859054565,862.0,0.4309999942779541
fedavg,fedavg,504|859,504|859,2,859,data_2000_4_1.5_chordal,global_val_client_task,val,cycle3,2,,,,,,,,,,2000,204.0,24.0,1285.0,487.0,0.8947368421052632,0.2952243125904486,0.4439607858657837,0.4439607858657837,0.4439607858657837,691.0,0.34549999237060547
fedavg,fedavg,504|859,504|859,2,859,data_2000_4_1.5_chordal,global_val_client_task,val,cycle4,2,,,,,,,,,,2000,126.0,40.0,1569.0,265.0,0.7590361445783133,0.32225063938618925,0.45242369174957275,0.45242369174957275,0.45242369174957275,391.0,0.19550000131130219
fedavg,fedavg,504|859,504|859,2,859,data_2000_4_1.5_chordal,global_val_client_task,val,cycle5,2,,,,,,,,,,2000,72.0,49.0,1715.0,164.0,0.5950413223140496,0.3050847457627119,0.40336132049560547,0.40336132049560547,0.40336132049560547,236.0,0.11800000071525574
fedavg,fedavg,504|859,504|859,2,859,data_2000_4_1.5_chordal,global_val_client_task,val,cycle6,2,,,,,,,,,,2000,31.0,54.0,1818.0,97.0,0.36470588235294116,0.2421875,0.2910797894001007,0.2910797894001007,0.2910797894001007,128.0,0.06400000303983688
fedavg,fedavg,504|859,504|859,2,all,all,global_val_mean,val,,2,,,1.4148842673301696,0.8727,0.5919999927282333,0.24241870661308001,0.23765145242214203,0.23765145242214203,0.23765145242214203,4000,,,,,,,,,,,
fedavg,fedavg,504|859,504|859,2,504,data_2000_3_11_chordal,train_epoch,train,,3,1.0,0.47289226841926574,,,,,,,,2000,,,,,,,,,,,
fedavg,fedavg,504|859,504|859,2,504,data_2000_3_11_chordal,train_epoch,train,,3,2.0,0.3975061206817627,,,,,,,,2000,,,,,,,,,,,
fedavg,fedavg,504|859,504|859,2,504,data_2000_3_11_chordal,train_epoch,train,,3,3.0,0.35736727952957154,,,,,,,,2000,,,,,,,,,,,
fedavg,fedavg,504|859,504|859,2,504,data_2000_3_11_chordal,val_epoch,val,,3,,,0.5459235649108887,0.899,0.7494999766349792,0.5723962743437765,0.6148215532302856,0.6148215532302856,0.6148215532302856,2000,,,,,,,,,,,
fedavg,fedavg,504|859,504|859,2,504,data_2000_3_11_chordal,val_epoch_task,val,cycle2,3,,,,,,,,,,2000,80.0,58.0,1860.0,2.0,0.5797101449275363,0.975609756097561,0.7272727489471436,0.7272727489471436,0.7272727489471436,82.0,0.04100000113248825
fedavg,fedavg,504|859,504|859,2,504,data_2000_3_11_chordal,val_epoch_task,val,cycle3,3,,,,,,,,,,2000,122.0,61.0,1811.0,6.0,0.6666666666666666,0.953125,0.7845659255981445,0.7845659255981445,0.7845659255981445,128.0,0.06400000303983688
fedavg,fedavg,504|859,504|859,2,504,data_2000_3_11_chordal,val_epoch_task,val,cycle4,3,,,,,,,,,,2000,153.0,265.0,1578.0,4.0,0.3660287081339713,0.9745222929936306,0.5321738719940186,0.5321738719940186,0.5321738719940186,157.0,0.07850000262260437
fedavg,fedavg,504|859,504|859,2,504,data_2000_3_11_chordal,val_epoch_task,val,cycle5,3,,,,,,,,,,2000,168.0,231.0,1582.0,19.0,0.42105263157894735,0.8983957219251337,0.57337886095047,0.57337886095047,0.57337886095047,187.0,0.09350000321865082
fedavg,fedavg,504|859,504|859,2,504,data_2000_3_11_chordal,val_epoch_task,val,cycle6,3,,,,,,,,,,2000,153.0,334.0,1483.0,30.0,0.3141683778234086,0.8360655737704918,0.456716388463974,0.456716388463974,0.456716388463974,183.0,0.09149999916553497
fedavg,fedavg,504|859,504|859,2,859,data_2000_4_1.5_chordal,train_epoch,train,,3,1.0,0.5270290498733521,,,,,,,,2000,,,,,,,,,,,
fedavg,fedavg,504|859,504|859,2,859,data_2000_4_1.5_chordal,train_epoch,train,,3,2.0,0.4596060748100281,,,,,,,,2000,,,,,,,,,,,
fedavg,fedavg,504|859,504|859,2,859,data_2000_4_1.5_chordal,train_epoch,train,,3,3.0,0.3779296338558197,,,,,,,,2000,,,,,,,,,,,
fedavg,fedavg,504|859,504|859,2,859,data_2000_4_1.5_chordal,val_epoch,val,,3,,,0.40179759001731874,0.8654,0.6489999890327454,0.7639424763240968,0.6909769773483276,0.6909769773483276,0.6909769773483276,2000,,,,,,,,,,,
fedavg,fedavg,504|859,504|859,2,859,data_2000_4_1.5_chordal,val_epoch_task,val,cycle2,3,,,,,,,,,,2000,859.0,60.0,1078.0,3.0,0.9347116430903155,0.9965197215777262,0.9646266102790833,0.9646266102790833,0.9646266102790833,862.0,0.4309999942779541
fedavg,fedavg,504|859,504|859,2,859,data_2000_4_1.5_chordal,val_epoch_task,val,cycle3,3,,,,,,,,,,2000,600.0,43.0,1266.0,91.0,0.9331259720062208,0.8683068017366136,0.899550199508667,0.899550199508667,0.899550199508667,691.0,0.34549999237060547
fedavg,fedavg,504|859,504|859,2,859,data_2000_4_1.5_chordal,val_epoch_task,val,cycle4,3,,,,,,,,,,2000,371.0,300.0,1309.0,20.0,0.5529061102831595,0.948849104859335,0.6986817121505737,0.6986817121505737,0.6986817121505737,391.0,0.19550000131130219
fedavg,fedavg,504|859,504|859,2,859,data_2000_4_1.5_chordal,val_epoch_task,val,cycle5,3,,,,,,,,,,2000,228.0,386.0,1378.0,8.0,0.3713355048859935,0.9661016949152542,0.5364705920219421,0.5364705920219421,0.5364705920219421,236.0,0.11800000071525574
fedavg,fedavg,504|859,504|859,2,859,data_2000_4_1.5_chordal,val_epoch_task,val,cycle6,3,,,,,,,,,,2000,120.0,427.0,1445.0,8.0,0.21937842778793418,0.9375,0.35555553436279297,0.35555553436279297,0.35555553436279297,128.0,0.06400000303983688
fedavg,fedavg,504|859,504|859,2,504,data_2000_3_11_chordal,global_val_client,val,,3,,,0.7023721249103546,0.9152,0.7760000228881836,0.5903381642512078,0.5896812081336975,0.5896812081336975,0.5896812081336975,2000,,,,,,,,,,,
fedavg,fedavg,504|859,504|859,2,504,data_2000_3_11_chordal,global_val_client_task,val,cycle2,3,,,,,,,,,,2000,76.0,93.0,1825.0,6.0,0.44970414201183434,0.926829268292683,0.6055777072906494,0.6055777072906494,0.6055777072906494,82.0,0.04100000113248825
fedavg,fedavg,504|859,504|859,2,504,data_2000_3_11_chordal,global_val_client_task,val,cycle3,3,,,,,,,,,,2000,97.0,131.0,1741.0,31.0,0.42543859649122806,0.7578125,0.5449438095092773,0.5449438095092773,0.5449438095092773,128.0,0.06400000303983688
fedavg,fedavg,504|859,504|859,2,504,data_2000_3_11_chordal,global_val_client_task,val,cycle4,3,,,,,,,,,,2000,147.0,176.0,1667.0,10.0,0.4551083591331269,0.9363057324840764,0.612500011920929,0.612500011920929,0.612500011920929,157.0,0.07850000262260437
fedavg,fedavg,504|859,504|859,2,504,data_2000_3_11_chordal,global_val_client_task,val,cycle5,3,,,,,,,,,,2000,161.0,139.0,1674.0,26.0,0.5366666666666666,0.8609625668449198,0.6611909866333008,0.6611909866333008,0.6611909866333008,187.0,0.09350000321865082
fedavg,fedavg,504|859,504|859,2,504,data_2000_3_11_chordal,global_val_client_task,val,cycle6,3,,,,,,,,,,2000,130.0,183.0,1634.0,53.0,0.41533546325878595,0.7103825136612022,0.5241935849189758,0.5241935849189758,0.5241935849189758,183.0,0.09149999916553497
fedavg,fedavg,504|859,504|859,2,859,data_2000_4_1.5_chordal,global_val_client,val,,3,,,0.4685519623756409,0.8403,0.5674999952316284,0.7264005482268289,0.6582579016685486,0.6582579016685486,0.6582579016685486,2000,,,,,,,,,,,
fedavg,fedavg,504|859,504|859,2,859,data_2000_4_1.5_chordal,global_val_client_task,val,cycle2,3,,,,,,,,,,2000,806.0,162.0,976.0,56.0,0.8326446280991735,0.9350348027842227,0.8808742761611938,0.8808742761611938,0.8808742761611938,862.0,0.4309999942779541
fedavg,fedavg,504|859,504|859,2,859,data_2000_4_1.5_chordal,global_val_client_task,val,cycle3,3,,,,,,,,,,2000,599.0,118.0,1191.0,92.0,0.8354253835425384,0.8668596237337193,0.8508521914482117,0.8508521914482117,0.8508521914482117,691.0,0.34549999237060547
fedavg,fedavg,504|859,504|859,2,859,data_2000_4_1.5_chordal,global_val_client_task,val,cycle4,3,,,,,,,,,,2000,379.0,346.0,1263.0,12.0,0.5227586206896552,0.969309462915601,0.6792114973068237,0.6792114973068237,0.6792114973068237,391.0,0.19550000131130219
fedavg,fedavg,504|859,504|859,2,859,data_2000_4_1.5_chordal,global_val_client_task,val,cycle5,3,,,,,,,,,,2000,226.0,377.0,1387.0,10.0,0.3747927031509121,0.9576271186440678,0.5387365221977234,0.5387365221977234,0.5387365221977234,236.0,0.11800000071525574
fedavg,fedavg,504|859,504|859,2,859,data_2000_4_1.5_chordal,global_val_client_task,val,cycle6,3,,,,,,,,,,2000,110.0,406.0,1466.0,18.0,0.2131782945736434,0.859375,0.34161490201950073,0.34161490201950073,0.34161490201950073,128.0,0.06400000303983688
fedavg,fedavg,504|859,504|859,2,all,all,global_val_mean,val,,3,,,0.5854620436429977,0.87775,0.671750009059906,0.6583693562390183,0.623969554901123,0.623969554901123,0.623969554901123,4000,,,,,,,,,,,
fedavg,fedavg,504|859,504|859,2,504,data_2000_3_11_chordal,train_epoch,train,,4,1.0,0.36003886318206785,,,,,,,,2000,,,,,,,,,,,
fedavg,fedavg,504|859,504|859,2,504,data_2000_3_11_chordal,train_epoch,train,,4,2.0,0.3376099750995636,,,,,,,,2000,,,,,,,,,,,
fedavg,fedavg,504|859,504|859,2,504,data_2000_3_11_chordal,train_epoch,train,,4,3.0,0.27994898888096215,,,,,,,,2000,,,,,,,,,,,
fedavg,fedavg,504|859,504|859,2,504,data_2000_3_11_chordal,val_epoch,val,,4,,,0.5066227318048477,0.9302,0.8004999756813049,0.6541129831516352,0.6876320242881775,0.6876320242881775,0.6876320242881775,2000,,,,,,,,,,,
fedavg,fedavg,504|859,504|859,2,504,data_2000_3_11_chordal,val_epoch_task,val,cycle2,4,,,,,,,,,,2000,82.0,37.0,1881.0,0.0,0.6890756302521008,1.0,0.815920352935791,0.815920352935791,0.815920352935791,82.0,0.04100000113248825
fedavg,fedavg,504|859,504|859,2,504,data_2000_3_11_chordal,val_epoch_task,val,cycle3,4,,,,,,,,,,2000,125.0,55.0,1817.0,3.0,0.6944444444444444,0.9765625,0.811688244342804,0.811688244342804,0.811688244342804,128.0,0.06400000303983688
fedavg,fedavg,504|859,504|859,2,504,data_2000_3_11_chordal,val_epoch_task,val,cycle4,4,,,,,,,,,,2000,147.0,143.0,1700.0,10.0,0.506896551724138,0.9363057324840764,0.6577181816101074,0.6577181816101074,0.6577181816101074,157.0,0.07850000262260437
fedavg,fedavg,504|859,504|859,2,504,data_2000_3_11_chordal,val_epoch_task,val,cycle5,4,,,,,,,,,,2000,139.0,155.0,1658.0,48.0,0.47278911564625853,0.7433155080213903,0.5779625773429871,0.5779625773429871,0.5779625773429871,187.0,0.09350000321865082
fedavg,fedavg,504|859,504|859,2,504,data_2000_3_11_chordal,val_epoch_task,val,cycle6,4,,,,,,,,,,2000,167.0,231.0,1586.0,16.0,0.41959798994974873,0.912568306010929,0.5748708844184875,0.5748708844184875,0.5748708844184875,183.0,0.09149999916553497
fedavg,fedavg,504|859,504|859,2,859,data_2000_4_1.5_chordal,train_epoch,train,,4,1.0,0.40434169888496396,,,,,,,,2000,,,,,,,,,,,
fedavg,fedavg,504|859,504|859,2,859,data_2000_4_1.5_chordal,train_epoch,train,,4,2.0,0.3537947496175766,,,,,,,,2000,,,,,,,,,,,
fedavg,fedavg,504|859,504|859,2,859,data_2000_4_1.5_chordal,train_epoch,train,,4,3.0,0.3313190506696701,,,,,,,,2000,,,,,,,,,,,
fedavg,fedavg,504|859,504|859,2,859,data_2000_4_1.5_chordal,val_epoch,val,,4,,,0.36685298538208005,0.8889,0.6949999928474426,0.8045046630300898,0.7242929339408875,0.7242929339408875,0.7242929339408875,2000,,,,,,,,,,,
fedavg,fedavg,504|859,504|859,2,859,data_2000_4_1.5_chordal,val_epoch_task,val,cycle2,4,,,,,,,,,,2000,862.0,5.0,1133.0,0.0,0.994232987312572,1.0,0.9971081614494324,0.9971081614494324,0.9971081614494324,862.0,0.4309999942779541
fedavg,fedavg,504|859,504|859,2,859,data_2000_4_1.5_chordal,val_epoch_task,val,cycle3,4,,,,,,,,,,2000,691.0,84.0,1225.0,0.0,0.8916129032258064,1.0,0.9427012205123901,0.9427012205123901,0.9427012205123901,691.0,0.34549999237060547
fedavg,fedavg,504|859,504|859,2,859,data_2000_4_1.5_chordal,val_epoch_task,val,cycle4,4,,,,,,,,,,2000,385.0,218.0,1391.0,6.0,0.6384742951907131,0.9846547314578005,0.7746478915214539,0.7746478915214539,0.7746478915214539,391.0,0.19550000131130219
fedavg,fedavg,504|859,504|859,2,859,data_2000_4_1.5_chordal,val_epoch_task,val,cycle5,4,,,,,,,,,,2000,232.0,373.0,1391.0,4.0,0.3834710743801653,0.9830508474576272,0.5517241358757019,0.5517241358757019,0.5517241358757019,236.0,0.11800000071525574
