run_type,algorithm,subset_id,subset_clients,seed,graph_id,dataset_id,phase,split,task,round,local_epoch,train_loss,eval_loss,pair_acc,subset_acc,micro_f1,macro_f1,macro_pos_f1,macro_minority_f1,num_nodes,tp,fp,tn,fn,precision,recall,f1,positive_f1,minority_f1,pos_cnt,pos_rate
fedavg,fedavg,510|859,510|859,1,510,data_2000_5_5.5_chordal,train_epoch,train,,1,1.0,0.6180178122520447,,,,,,,,2000,,,,,,,,,,,
fedavg,fedavg,510|859,510|859,1,510,data_2000_5_5.5_chordal,val_epoch,val,,1,,,0.5428366293907165,0.7533,0.37400001287460327,0.7693314633006078,0.7593687176704407,0.7593687176704407,0.7159252762794495,2000,,,,,,,,,,,
fedavg,fedavg,510|859,510|859,1,510,data_2000_5_5.5_chordal,val_epoch_task,val,cycle2,1,,,,,,,,,,2000,530.0,526.0,942.0,2.0,0.5018939393939394,0.9962406015037594,0.6675063371658325,0.6675063371658325,0.6675063371658325,532.0,0.26600000262260437
fedavg,fedavg,510|859,510|859,1,510,data_2000_5_5.5_chordal,val_epoch_task,val,cycle3,1,,,,,,,,,,2000,712.0,503.0,767.0,18.0,0.5860082304526749,0.9753424657534246,0.732133686542511,0.732133686542511,0.732133686542511,730.0,0.36500000953674316
fedavg,fedavg,510|859,510|859,1,510,data_2000_5_5.5_chordal,val_epoch_task,val,cycle4,1,,,,,,,,,,2000,803.0,509.0,619.0,69.0,0.6120426829268293,0.9208715596330275,0.7353480458259583,0.7353480458259583,0.7353480458259583,872.0,0.4359999895095825
fedavg,fedavg,510|859,510|859,1,510,data_2000_5_5.5_chordal,val_epoch_task,val,cycle5,1,,,,,,,,,,2000,993.0,387.0,560.0,60.0,0.7195652173913043,0.9430199430199431,0.8162761926651001,0.8162761926651001,0.7147414684295654,1053.0,0.5264999866485596
fedavg,fedavg,510|859,510|859,1,510,data_2000_5_5.5_chordal,val_epoch_task,val,cycle6,1,,,,,,,,,,2000,1076.0,347.0,531.0,46.0,0.7561489810260014,0.9590017825311943,0.8455795645713806,0.8455795645713806,0.7298969030380249,1122.0,0.5609999895095825
fedavg,fedavg,510|859,510|859,1,859,data_2000_4_1.5_chordal,train_epoch,train,,1,1.0,0.864277186870575,,,,,,,,2000,,,,,,,,,,,
fedavg,fedavg,510|859,510|859,1,859,data_2000_4_1.5_chordal,val_epoch,val,,1,,,0.9046180725097657,0.6317,0.3824999928474426,0.5445777173241004,0.5056568384170532,0.5056568384170532,0.5056568384170532,2000,,,,,,,,,,,
fedavg,fedavg,510|859,510|859,1,859,data_2000_4_1.5_chordal,val_epoch_task,val,cycle2,1,,,,,,,,,,2000,801.0,398.0,740.0,61.0,0.6680567139282736,0.9292343387470998,0.7772926092147827,0.7772926092147827,0.7772926092147827,862.0,0.4309999942779541
fedavg,fedavg,510|859,510|859,1,859,data_2000_4_1.5_chordal,val_epoch_task,val,cycle3,1,,,,,,,,,,2000,653.0,504.0,805.0,38.0,0.564390665514261,0.9450072358900145,0.7067099213600159,0.7067099213600159,0.7067099213600159,691.0,0.34549999237060547
fedavg,fedavg,510|859,510|859,1,859,data_2000_4_1.5_chordal,val_epoch_task,val,cycle4,1,,,,,,,,,,2000,388.0,751.0,858.0,3.0,0.34064969271290607,0.9923273657289002,0.5071895718574524,0.5071895718574524,0.5071895718574524,391.0,0.19550000131130219
