run_type,algorithm,subset_id,subset_clients,seed,graph_id,dataset_id,phase,split,task,round,local_epoch,train_loss,eval_loss,pair_acc,subset_acc,micro_f1,macro_f1,macro_pos_f1,macro_minority_f1,num_nodes,tp,fp,tn,fn,precision,recall,f1,positive_f1,minority_f1,pos_cnt,pos_rate
fedavg,fedavg,49|374,49|374,2,49,data_2000_3_6.5_chordal,train_epoch,train,,1,1.0,1.013694932460785,,,,,,,,2000,,,,,,,,,,,
fedavg,fedavg,49|374,49|374,2,49,data_2000_3_6.5_chordal,train_epoch,train,,1,2.0,0.6601774715185166,,,,,,,,2000,,,,,,,,,,,
fedavg,fedavg,49|374,49|374,2,49,data_2000_3_6.5_chordal,train_epoch,train,,1,3.0,0.5315493779182434,,,,,,,,2000,,,,,,,,,,,
fedavg,fedavg,49|374,49|374,2,49,data_2000_3_6.5_chordal,val_epoch,val,,1,,,0.5857726900577546,0.8292,0.6800000071525574,0.5066435586366262,0.508466362953186,0.508466362953186,0.508466362953186,2000,,,,,,,,,,,
fedavg,fedavg,49|374,49|374,2,49,data_2000_3_6.5_chordal,val_epoch_task,val,cycle2,1,,,,,,,,,,2000,182.0,252.0,1566.0,0.0,0.41935483870967744,1.0,0.5909090638160706,0.5909090638160706,0.5909090638160706,182.0,0.09099999815225601
fedavg,fedavg,49|374,49|374,2,49,data_2000_3_6.5_chordal,val_epoch_task,val,cycle3,1,,,,,,,,,,2000,191.0,370.0,1437.0,2.0,0.3404634581105169,0.9896373056994818,0.5066313147544861,0.5066313147544861,0.5066313147544861,193.0,0.09650000184774399
fedavg,fedavg,49|374,49|374,2,49,data_2000_3_6.5_chordal,val_epoch_task,val,cycle4,1,,,,,,,,,,2000,173.0,392.0,1434.0,1.0,0.30619469026548674,0.9942528735632183,0.4682002663612366,0.4682002663612366,0.4682002663612366,174.0,0.08699999749660492
fedavg,fedavg,49|374,49|374,2,49,data_2000_3_6.5_chordal,val_epoch_task,val,cycle5,1,,,,,,,,,,2000,182.0,349.0,1457.0,12.0,0.3427495291902072,0.9381443298969072,0.5020689964294434,0.5020689964294434,0.5020689964294434,194.0,0.09700000286102295
fedavg,fedavg,49|374,49|374,2,49,data_2000_3_6.5_chordal,val_epoch_task,val,cycle6,1,,,,,,,,,,2000,149.0,262.0,1521.0,68.0,0.36253041362530414,0.6866359447004609,0.47452226281166077,0.47452226281166077,0.47452226281166077,217.0,0.10849999636411667
fedavg,fedavg,49|374,49|374,2,374,data_2000_3_7.0_chordal,train_epoch,train,,1,1.0,1.0244045157432555,,,,,,,,2000,,,,,,,,,,,
