run_type,algorithm,subset_id,subset_clients,seed,graph_id,dataset_id,phase,split,task,round,local_epoch,train_loss,eval_loss,pair_acc,subset_acc,micro_f1,macro_f1,macro_pos_f1,macro_minority_f1,num_nodes,tp,fp,tn,fn,precision,recall,f1,positive_f1,minority_f1,pos_cnt,pos_rate
local,local,,,0,300,data_4000_4_9_chordal,train_epoch,train,,,1,0.7678148698806763,,,,,,,,4000,,,,,,,,,,,
local,local,,,0,300,data_4000_4_9_chordal,val_epoch,val,,,1,,0.5780490207672119,0.84645,0.5945000052452087,0.6556016597510373,0.6975613832473755,0.6975613832473755,0.6975613832473755,4000,,,,,,,,,,,
local,local,,,0,300,data_4000_4_9_chordal,val_epoch_task,val,cycle2,,1,,,,,,,,,4000,418.0,25.0,3552.0,5.0,0.9435665914221218,0.9881796690307328,0.9653580188751221,0.9653580188751221,0.9653580188751221,423.0,0.10575000196695328
local,local,,,0,300,data_4000_4_9_chordal,val_epoch_task,val,cycle3,,1,,,,,,,,,4000,500.0,307.0,3108.0,85.0,0.6195786864931846,0.8547008547008547,0.7183908224105835,0.7183908224105835,0.7183908224105835,585.0,0.14624999463558197
local,local,,,0,300,data_4000_4_9_chordal,val_epoch_task,val,cycle4,,1,,,,,,,,,4000,593.0,571.0,2641.0,195.0,0.5094501718213058,0.7525380710659898,0.6075819730758667,0.6075819730758667,0.6075819730758667,788.0,0.19699999690055847
local,local,,,0,300,data_4000_4_9_chordal,val_epoch_task,val,cycle5,,1,,,,,,,,,4000,625.0,648.0,2456.0,271.0,0.49096622152395913,0.6975446428571429,0.5763024091720581,0.5763024091720581,0.5763024091720581,896.0,0.2240000069141388
local,local,,,0,300,data_4000_4_9_chordal,val_epoch_task,val,cycle6,,1,,,,,,,,,4000,787.0,679.0,2249.0,285.0,0.5368349249658936,0.7341417910447762,0.6201733350753784,0.6201733350753784,0.6201733350753784,1072.0,0.2680000066757202
local,local,,,0,300,data_4000_4_9_chordal,train_epoch,train,,,2,0.42791237926483155,,,,,,,,4000,,,,,,,,,,,
local,local,,,0,300,data_4000_4_9_chordal,val_epoch,val,,,2,,0.3482386564016342,0.8661,0.6022499799728394,0.7318245543761266,0.7700809240341187,0.7700809240341187,0.7700809240341187,4000,,,,,,,,,,,
local,local,,,0,300,data_4000_4_9_chordal,val_epoch_task,val,cycle2,,2,,,,,,,,,4000,420.0,68.0,3509.0,3.0,0.860655737704918,0.9929078014184397,0.9220636487007141,0.9220636487007141,0.9220636487007141,423.0,0.10575000196695328
local,local,,,0,300,data_4000_4_9_chordal,val_epoch_task,val,cycle3,,2,,,,,,,,,4000,585.0,197.0,3218.0,0.0,0.7480818414322251,1.0,0.8558887839317322,0.8558887839317322,0.8558887839317322,585.0,0.14624999463558197
local,local,,,0,300,data_4000_4_9_chordal,val_epoch_task,val,cycle4,,2,,,,,,,,,4000,785.0,606.0,2606.0,3.0,0.5643421998562186,0.9961928934010152,0.7205139994621277,0.7205139994621277,0.7205139994621277,788.0,0.19699999690055847
local,local,,,0,300,data_4000_4_9_chordal,val_epoch_task,val,cycle5,,2,,,,,,,,,4000,881.0,754.0,2350.0,15.0,0.5388379204892967,0.9832589285714286,0.6961674690246582,0.6961674690246582,0.6961674690246582,896.0,0.2240000069141388
local,local,,,0,300,data_4000_4_9_chordal,val_epoch_task,val,cycle6,,2,,,,,,,,,4000,983.0,943.0,1985.0,89.0,0.5103842159916926,0.9169776119402985,0.6557705402374268,0.6557705402374268,0.6557705402374268,1072.0,0.2680000066757202
local,local,,,0,300,data_4000_4_9_chordal,train_epoch,train,,,3,0.3511583037376404,,,,,,,,4000,,,,,,,,,,,
local,local,,,0,300,data_4000_4_9_chordal,val_epoch,val,,,3,,0.2932800099849701,0.89375,0.6414999961853027,0.7742004037828073,0.8149393796920776,0.8149393796920776,0.8149393796920776,4000,,,,,,,,,,,
