Training with hyperparameters:{'use_ego_ids': True, 'batch_size': 32, 'use_port_ids': True, 'use_mini_batch': True, 'port_emb_dim': 8, 'num_epochs': 100, 'ego_dim': None, 'num_layers': 6, 'neighbors_per_hop': [15, 15, 10, 10, 5, 5], 'hidden_dim': 64, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.0001, 'minority_class_weight': 'auto'}
Using automatic per-task minority weighting: [1.841484546661377, 1.8189952373504639, 2.0762298107147217, 2.0589993000030518, 4.132832050323486, 1.92154061794281, 0.9104477763175964, 0.473646342754364, 0.28260529041290283, 2.129106283187866, 2.2125489711761475]
[PORT] fwd edge_attr: (10694, 2) (dtype=torch.int64) | rev edge_attr: (10716, 2)
[TRAIN MODE] mini-batch (seed-only) | is_hetero=True | ego_dim=32
[EGO-CHECK] base_dim=1  ego_dim=32  aug_dim=33  seeds(B)=32
[seed 0] Epoch 001 | train 0.4195 | val 0.3079 | val macro-minF1 80.16%
[seed 0] Epoch 002 | train 0.2405 | val 0.2163 | val macro-minF1 86.13%
[seed 0] Epoch 003 | train 0.2047 | val 0.1914 | val macro-minF1 87.26%
[seed 0] Epoch 004 | train 0.1866 | val 0.1875 | val macro-minF1 87.57%
[seed 0] Epoch 005 | train 0.1700 | val 0.1483 | val macro-minF1 90.78%
[seed 0] Epoch 006 | train 0.1447 | val 0.1311 | val macro-minF1 91.67%
[seed 0] Epoch 007 | train 0.1354 | val 0.1246 | val macro-minF1 91.86%
[seed 0] Epoch 008 | train 0.1286 | val 0.1183 | val macro-minF1 92.18%
[seed 0] Epoch 009 | train 0.1242 | val 0.1182 | val macro-minF1 91.72%
[seed 0] Epoch 010 | train 0.1224 | val 0.1260 | val macro-minF1 91.33%
[seed 0] Epoch 011 | train 0.1217 | val 0.1153 | val macro-minF1 91.96%
[seed 0] Epoch 012 | train 0.1160 | val 0.1092 | val macro-minF1 92.83%
[seed 0] Epoch 013 | train 0.1162 | val 0.1166 | val macro-minF1 92.11%
[seed 0] Epoch 014 | train 0.1144 | val 0.1074 | val macro-minF1 93.01%
[seed 0] Epoch 015 | train 0.1127 | val 0.1078 | val macro-minF1 93.04%
[seed 0] Epoch 016 | train 0.1120 | val 0.1124 | val macro-minF1 92.61%
[seed 0] Epoch 017 | train 0.1101 | val 0.1027 | val macro-minF1 92.93%
[seed 0] Epoch 018 | train 0.1068 | val 0.1031 | val macro-minF1 92.88%
[seed 0] Epoch 019 | train 0.1071 | val 0.1066 | val macro-minF1 93.03%
[seed 0] Epoch 020 | train 0.0857 | val 0.0756 | val macro-minF1 94.79%
[seed 0] Epoch 021 | train 0.0772 | val 0.0693 | val macro-minF1 94.69%
[seed 0] Epoch 022 | train 0.0753 | val 0.0643 | val macro-minF1 94.92%
[seed 0] Epoch 023 | train 0.0744 | val 0.0619 | val macro-minF1 95.20%
[seed 0] Epoch 024 | train 0.0697 | val 0.0693 | val macro-minF1 94.96%
[seed 0] Epoch 025 | train 0.0665 | val 0.0562 | val macro-minF1 95.35%
[seed 0] Epoch 026 | train 0.0638 | val 0.0604 | val macro-minF1 94.98%
[seed 0] Epoch 027 | train 0.0649 | val 0.0597 | val macro-minF1 94.78%
[seed 0] Epoch 028 | train 0.0627 | val 0.0672 | val macro-minF1 95.04%
[seed 0] Epoch 029 | train 0.0615 | val 0.0534 | val macro-minF1 95.19%
