Training with hyperparameters:{'use_ego_ids': True, 'batch_size': 32, 'use_port_ids': True, 'use_mini_batch': True, 'port_emb_dim': 8, 'num_epochs': 100, 'ego_dim': None, 'num_layers': 6, 'neighbors_per_hop': [10, 10, 10, 10, 5, 5], 'hidden_dim': 64, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.0001, 'minority_class_weight': 'auto'}
Using automatic per-task minority weighting: [1.841484546661377, 1.8189952373504639, 2.0762298107147217, 2.0589993000030518, 4.132832050323486, 1.92154061794281, 0.9104477763175964, 0.473646342754364, 0.28260529041290283, 2.129106283187866, 2.2125489711761475]
[PORT] fwd edge_attr: (10700, 2) (dtype=torch.int64) | rev edge_attr: (10718, 2)
[TRAIN MODE] mini-batch (seed-only) | is_hetero=True | ego_dim=32
[EGO-CHECK] base_dim=1  ego_dim=32  aug_dim=33  seeds(B)=32
[seed 0] Epoch 001 | train 0.4079 | val 0.2513 | val macro-minF1 85.26%
[seed 0] Epoch 002 | train 0.2125 | val 0.1970 | val macro-minF1 87.89%
[seed 0] Epoch 003 | train 0.1898 | val 0.1778 | val macro-minF1 88.77%
[seed 0] Epoch 004 | train 0.1817 | val 0.1780 | val macro-minF1 88.30%
[seed 0] Epoch 005 | train 0.1743 | val 0.1658 | val macro-minF1 89.72%
[seed 0] Epoch 006 | train 0.1682 | val 0.1632 | val macro-minF1 90.23%
[seed 0] Epoch 007 | train 0.1563 | val 0.1496 | val macro-minF1 89.46%
[seed 0] Epoch 008 | train 0.1429 | val 0.1345 | val macro-minF1 91.00%
[seed 0] Epoch 009 | train 0.1305 | val 0.1136 | val macro-minF1 92.54%
[seed 0] Epoch 010 | train 0.1282 | val 0.1195 | val macro-minF1 92.27%
[seed 0] Epoch 011 | train 0.1228 | val 0.1159 | val macro-minF1 92.62%
[seed 0] Epoch 012 | train 0.1217 | val 0.1236 | val macro-minF1 91.31%
[seed 0] Epoch 013 | train 0.1156 | val 0.1083 | val macro-minF1 92.91%
[seed 0] Epoch 014 | train 0.1157 | val 0.1227 | val macro-minF1 92.07%
