# model_name=pna_reverse_mp_with_port_and_ego
# seed=0
# started_at=20260130-153303
epoch,train_loss,val_loss,val_macro_minF1,val_deg-in_minF1,val_deg-out_minF1,val_fan-in_minF1,val_fan-out_minF1,val_C2_minF1,val_C3_minF1,val_C4_minF1,val_C5_minF1,val_C6_minF1,val_S-G_minF1,val_B-C_minF1
1,0.3191282463958487,0.2753922004485503,0.7319735911759463,0.9717981219291687,0.9752888679504395,0.995468258857727,0.9663096070289612,0.24020099639892578,0.4778268039226532,0.7129111289978027,0.6812417507171631,0.7155116200447083,0.6444397568702698,0.6707125902175903
2,0.2734084997791797,0.26766825997037813,0.7333014485510913,0.971243679523468,0.9970420002937317,0.9981067776679993,0.9954836368560791,0.18259476125240326,0.5717200636863708,0.7608188390731812,0.7158192992210388,0.7508225440979004,0.6350201964378357,0.48764413595199585
3,0.265237242274452,0.2611506870598532,0.7524342116984454,0.9996504783630371,0.9921314716339111,0.9958443641662598,0.997548520565033,0.223365917801857,0.5261070728302002,0.766646146774292,0.7440014481544495,0.7544876933097839,0.6470333337783813,0.6299598813056946
4,0.26344519742997363,0.27502736065071076,0.7096023376692425,0.9630435109138489,0.9991317987442017,0.9892679452896118,0.9990557432174683,0.018915511667728424,0.4836476445198059,0.7596780061721802,0.7004647254943848,0.7186374068260193,0.4874041676521301,0.6863792538642883
5,0.26149993675062433,0.2611355027765967,0.7406419393691149,0.9814750552177429,0.9998265504837036,0.9952803254127502,0.9862043261528015,0.08293269574642181,0.5540709495544434,0.7548179626464844,0.722639262676239,0.7478941082954407,0.6483344435691833,0.6735856533050537
6,0.25956511951517314,0.25894709973363206,0.7650428902019154,1.0,0.998784065246582,0.980107843875885,0.9979249238967896,0.2638548016548157,0.5655516386032104,0.7392503023147583,0.7285967469215393,0.7650517821311951,0.6779261231422424,0.6984235644340515
7,0.25798366439994425,0.25486749393166974,0.7815481424331665,0.9994755983352661,0.999305784702301,0.9981067776679993,0.9952963590621948,0.3938104510307312,0.5992738008499146,0.7686797380447388,0.7151020765304565,0.745722770690918,0.6945911049842834,0.6876651048660278
8,0.2570975426933728,0.2552028041682206,0.7523617554794658,1.0,0.9928358793258667,0.9975402355194092,0.999622106552124,0.2063157856464386,0.5225546956062317,0.7733237743377686,0.7193503379821777,0.7398950457572937,0.6656866669654846,0.6588547825813293
9,0.25584196782438084,0.25523846416035667,0.7554526478052139,0.998249888420105,0.9972164034843445,0.9973515272140503,0.9983015656471252,0.2042780965566635,0.5484849214553833,0.7690117359161377,0.7357420921325684,0.7393335700035095,0.6591296792030334,0.6628796458244324
10,0.2550943375681527,0.2582203460042365,0.7485782490535215,0.9928880929946899,0.9998264312744141,0.9958443641662598,0.998490035533905,0.23404256999492645,0.5043758153915405,0.7642236351966858,0.7252747416496277,0.7454601526260376,0.6819738745689392,0.5919610261917114
11,0.25484147295355797,0.2556473361328244,0.7651110454039141,0.9986042976379395,0.9998264312744141,0.9975402355194092,0.9973604679107666,0.2607436180114746,0.612861692905426,0.757902979850769,0.6846768260002136,0.7246754169464111,0.6823866963386536,0.6996428370475769
12,0.25385272956918925,0.2623066868400201,0.7104283422231674,0.9998252391815186,0.9975652694702148,0.9988623261451721,0.9988662004470825,0.06310679018497467,0.4921046495437622,0.7670955657958984,0.7190381288528442,0.7525655031204224,0.616931676864624,0.40875041484832764
