family,subset_id,subset_size,subset_clients,q_value,q_iid,q_other_share,q_assigned_share,mask_fraction,mask_mode,mask_apply_split,controlled_benchmark,num_structural_clusters,clients_per_structural_cluster,global_dataset_id,global_data_dir,global_num_nodes,global_num_edges_raw,bridge_mode,label_semantics,centralized_scope,base_graph_ids_json,base_dataset_ids_json,graph_ids_json,dataset_ids_json,membership_json,graph_to_task_json,graph_to_community_json,family_to_graph_ids_json,community_to_graph_ids_json,family_counts_json,cycle2_pos_rate_std_across_clients,cycle3_pos_rate_std_across_clients,cycle4_pos_rate_std_across_clients,cycle5_pos_rate_std_across_clients,cycle6_pos_rate_std_across_clients
planted_community_q_task_label_heterogeneity,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_q20_20clients,20,4000000|4000001|4000002|4000003|4000004|4000005|4000006|4000007|4000008|4000009|4000010|4000011|4000012|4000013|4000014|4000015|4000016|4000017|4000018|4000019,0.2,0.2,0.2,0.2,0.2,q_task_label_allocation,train,planted_community_q_task_label_heterogeneity,4,5,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,andrea/planted_community_data/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,8000,13120,forward_dag,label_invariant_local_equals_global,global,"[3900000,3900001,3900002,3900003]","[""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community0"",""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community1"",""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community2"",""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community3""]","[4000000,4000001,4000002,4000003,4000004,4000005,4000006,4000007,4000008,4000009,4000010,4000011,4000012,4000013,4000014,4000015,4000016,4000017,4000018,4000019]","[""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community0_q20_cycle2"",""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community0_q20_cycle3"",""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community0_q20_cycle4"",""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community0_q20_cycle5"",""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community0_q20_cycle6"",""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community1_q20_cycle2"",""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community1_q20_cycle3"",""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community1_q20_cycle4"",""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community1_q20_cycle5"",""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community1_q20_cycle6"",""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community2_q20_cycle2"",""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community2_q20_cycle3"",""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community2_q20_cycle4"",""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community2_q20_cycle5"",""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community2_q20_cycle6"",""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community3_q20_cycle2"",""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community3_q20_cycle3"",""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community3_q20_cycle4"",""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community3_q20_cycle5"",""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community3_q20_cycle6""]","[{""graph_id"":4000000,""dataset_id"":""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community0_q20_cycle2"",""base_graph_id"":3900000,""base_dataset_id"":""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community0"",""planted_community_id"":0,""assigned_task"":""cycle2"",""mask_mode"":""q_task_label_allocation"",""q_value"":0.2,""q_assigned_share"":0.2,""q_other_share"":0.2},{""graph_id"":4000001,""dataset_id"":""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community0_q20_cycle3"",""base_graph_id"":3900000,""base_dataset_id"":""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community0"",""planted_community_id"":0,""assigned_task"":""cycle3"",""mask_mode"":""q_task_label_allocation"",""q_value"":0.2,""q_assigned_share"":0.2,""q_other_share"":0.2},{""graph_id"":4000002,""dataset_id"":""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community0_q20_cycle4"",""base_graph_id"":3900000,""base_dataset_id"":""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community0"",""planted_community_id"":0,""assigned_task"":""cycle4"",""mask_mode"":""q_task_label_allocation"",""q_value"":0.2,""q_assigned_share"":0.2,""q_other_share"":0.2},{""graph_id"":4000003,""dataset_id"":""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community0_q20_cycle5"",""base_graph_id"":3900000,""base_dataset_id"":""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community0"",""planted_community_id"":0,""assigned_task"":""cycle5"",""mask_mode"":""q_task_label_allocation"",""q_value"":0.2,""q_assigned_share"":0.2,""q_other_share"":0.2},{""graph_id"":4000004,""dataset_id"":""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community0_q20_cycle6"",""base_graph_id"":3900000,""base_dataset_id"":""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community0"",""planted_community_id"":0,""assigned_task"":""cycle6"",""mask_mode"":""q_task_label_allocation"",""q_value"":0.2,""q_assigned_share"":0.2,""q_other_share"":0.2},{""graph_id"":4000005,""dataset_id"":""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community1_q20_cycle2"",""base_graph_id"":3900001,""base_dataset_id"":""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community1"",""planted_community_id"":1,""assigned_task"":""cycle2"",""mask_mode"":""q_task_label_allocation"",""q_value"":0.2,""q_assigned_share"":0.2,""q_other_share"":0.2},{""graph_id"":4000006,""dataset_id"":""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community1_q20_cycle3"",""base_graph_id"":3900001,""base_dataset_id"":""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community1"",""planted_community_id"":1,""assigned_task"":""cycle3"",""mask_mode"":""q_task_label_allocation"",""q_value"":0.2,""q_assigned_share"":0.2,""q_other_share"":0.2},{""graph_id"":4000007,""dataset_id"":""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community1_q20_cycle4"",""base_graph_id"":3900001,""base_dataset_id"":""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community1"",""planted_community_id"":1,""assigned_task"":""cycle4"",""mask_mode"":""q_task_label_allocation"",""q_value"":0.2,""q_assigned_share"":0.2,""q_other_share"":0.2},{""graph_id"":4000008,""dataset_id"":""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community1_q20_cycle5"",""base_graph_id"":3900001,""base_dataset_id"":""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community1"",""planted_community_id"":1,""assigned_task"":""cycle5"",""mask_mode"":""q_task_label_allocation"",""q_value"":0.2,""q_assigned_share"":0.2,""q_other_share"":0.2},{""graph_id"":4000009,""dataset_id"":""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community1_q20_cycle6"",""base_graph_id"":3900001,""base_dataset_id"":""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community1"",""planted_community_id"":1,""assigned_task"":""cycle6"",""mask_mode"":""q_task_label_allocation"",""q_value"":0.2,""q_assigned_share"":0.2,""q_other_share"":0.2},{""graph_id"":4000010,""dataset_id"":""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community2_q20_cycle2"",""base_graph_id"":3900002,""base_dataset_id"":""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community2"",""planted_community_id"":2,""assigned_task"":""cycle2"",""mask_mode"":""q_task_label_allocation"",""q_value"":0.2,""q_assigned_share"":0.2,""q_other_share"":0.2},{""graph_id"":4000011,""dataset_id"":""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community2_q20_cycle3"",""base_graph_id"":3900002,""base_dataset_id"":""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community2"",""planted_community_id"":2,""assigned_task"":""cycle3"",""mask_mode"":""q_task_label_allocation"",""q_value"":0.2,""q_assigned_share"":0.2,""q_other_share"":0.2},{""graph_id"":4000012,""dataset_id"":""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community2_q20_cycle4"",""base_graph_id"":3900002,""base_dataset_id"":""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community2"",""planted_community_id"":2,""assigned_task"":""cycle4"",""mask_mode"":""q_task_label_allocation"",""q_value"":0.2,""q_assigned_share"":0.2,""q_other_share"":0.2},{""graph_id"":4000013,""dataset_id"":""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community2_q20_cycle5"",""base_graph_id"":3900002,""base_dataset_id"":""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community2"",""planted_community_id"":2,""assigned_task"":""cycle5"",""mask_mode"":""q_task_label_allocation"",""q_value"":0.2,""q_assigned_share"":0.2,""q_other_share"":0.2},{""graph_id"":4000014,""dataset_id"":""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community2_q20_cycle6"",""base_graph_id"":3900002,""base_dataset_id"":""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community2"",""planted_community_id"":2,""assigned_task"":""cycle6"",""mask_mode"":""q_task_label_allocation"",""q_value"":0.2,""q_assigned_share"":0.2,""q_other_share"":0.2},{""graph_id"":4000015,""dataset_id"":""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community3_q20_cycle2"",""base_graph_id"":3900003,""base_dataset_id"":""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community3"",""planted_community_id"":3,""assigned_task"":""cycle2"",""mask_mode"":""q_task_label_allocation"",""q_value"":0.2,""q_assigned_share"":0.2,""q_other_share"":0.2},{""graph_id"":4000016,""dataset_id"":""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community3_q20_cycle3"",""base_graph_id"":3900003,""base_dataset_id"":""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community3"",""planted_community_id"":3,""assigned_task"":""cycle3"",""mask_mode"":""q_task_label_allocation"",""q_value"":0.2,""q_assigned_share"":0.2,""q_other_share"":0.2},{""graph_id"":4000017,""dataset_id"":""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community3_q20_cycle4"",""base_graph_id"":3900003,""base_dataset_id"":""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community3"",""planted_community_id"":3,""assigned_task"":""cycle4"",""mask_mode"":""q_task_label_allocation"",""q_value"":0.2,""q_assigned_share"":0.2,""q_other_share"":0.2},{""graph_id"":4000018,""dataset_id"":""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community3_q20_cycle5"",""base_graph_id"":3900003,""base_dataset_id"":""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community3"",""planted_community_id"":3,""assigned_task"":""cycle5"",""mask_mode"":""q_task_label_allocation"",""q_value"":0.2,""q_assigned_share"":0.2,""q_other_share"":0.2},{""graph_id"":4000019,""dataset_id"":""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community3_q20_cycle6"",""base_graph_id"":3900003,""base_dataset_id"":""planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community3"",""planted_community_id"":3,""assigned_task"":""cycle6"",""mask_mode"":""q_task_label_allocation"",""q_value"":0.2,""q_assigned_share"":0.2,""q_other_share"":0.2}]","{""4000000"":""cycle2"",""4000001"":""cycle3"",""4000002"":""cycle4"",""4000003"":""cycle5"",""4000004"":""cycle6"",""4000005"":""cycle2"",""4000006"":""cycle3"",""4000007"":""cycle4"",""4000008"":""cycle5"",""4000009"":""cycle6"",""4000010"":""cycle2"",""4000011"":""cycle3"",""4000012"":""cycle4"",""4000013"":""cycle5"",""4000014"":""cycle6"",""4000015"":""cycle2"",""4000016"":""cycle3"",""4000017"":""cycle4"",""4000018"":""cycle5"",""4000019"":""cycle6""}","{""4000000"":0,""4000001"":0,""4000002"":0,""4000003"":0,""4000004"":0,""4000005"":1,""4000006"":1,""4000007"":1,""4000008"":1,""4000009"":1,""4000010"":2,""4000011"":2,""4000012"":2,""4000013"":2,""4000014"":2,""4000015"":3,""4000016"":3,""4000017"":3,""4000018"":3,""4000019"":3}","{""q_task_cycle2"":[4000000,4000005,4000010,4000015],""q_task_cycle3"":[4000001,4000006,4000011,4000016],""q_task_cycle4"":[4000002,4000007,4000012,4000017],""q_task_cycle5"":[4000003,4000008,4000013,4000018],""q_task_cycle6"":[4000004,4000009,4000014,4000019]}","{""0"":[4000000,4000001,4000002,4000003,4000004],""1"":[4000005,4000006,4000007,4000008,4000009],""2"":[4000010,4000011,4000012,4000013,4000014],""3"":[4000015,4000016,4000017,4000018,4000019]}","{""q_task_cycle2"":4,""q_task_cycle3"":4,""q_task_cycle4"":4,""q_task_cycle5"":4,""q_task_cycle6"":4}",0.0032534596969994874,0.0059594462830031445,0.0060794736614282665,0.007749959677314457,0.01149086593777858
