run_type,Method,q_value,protocol,selector_metric,micro_f1_mean,micro_f1_std,macro_pos_f1_mean,macro_pos_f1_std,micro_pr_auc_mean,micro_pr_auc_std,macro_pr_auc_mean,macro_pr_auc_std,cycle2_pos_f1_mean,cycle2_pos_f1_std,cycle3_pos_f1_mean,cycle3_pos_f1_std,cycle4_pos_f1_mean,cycle4_pos_f1_std,cycle5_pos_f1_mean,cycle5_pos_f1_std,cycle6_pos_f1_mean,cycle6_pos_f1_std,selected_round_mean,selected_round_std,n_seeds,n_client_rows_mean
fully_local_multi_select,Fully Local,0.5,OO,micro_f1,0.7329486491291695,0.008764893596024195,0.7593810994302519,0.006974789567424461,0.8136509219805399,0.00792991757008707,0.7924100319544474,0.01111017840410094,0.9072064421613094,0.013229096403043806,0.8651116074773677,0.0012704237714306356,0.7603290564836147,0.012571070791768233,0.7297104948618415,0.028764037576825534,0.5345478961671265,0.030101689292716928,,,3,5.0
fedavg_multi_select,FedAvg,0.5,OO,micro_f1,0.6918601176329376,0.01906622490794038,0.7099585517347881,0.01816905189878593,0.8299758315086366,0.004787649025127982,0.8190896153450012,0.006702938189249481,0.8219100785596188,0.030324478086432276,0.7595611271982009,0.035931450514088,0.7004404146666535,0.02183696283776919,0.6821613368012965,0.04330573244322521,0.5857198014481707,0.016011678453420088,71.66666666666667,4.725815626252608,3,5.0
fedprox_multi_select,FedProx,0.5,OO,micro_f1,0.7158188506082773,0.036451804785287055,0.737170356411211,0.03383175346001101,0.8575266321500141,0.011611606546508963,0.8468787550926208,0.01657604268966512,0.8495429558909323,0.04785175367827354,0.8192838762328319,0.0519363110348634,0.7199793648982983,0.009526507399215818,0.7004482304029006,0.02905151453972622,0.596597354631091,0.0549389563244226,78.0,0.0,3,5.0
gcfl_plus_multi_select,GCFL+,0.5,OO,micro_f1,0.7246592094465724,0.0028334838936052054,0.7433870855963695,0.003427283334834746,0.8647261301676433,0.03881816205554767,0.8542425235112509,0.03542529363446724,0.818771019989573,0.05366075264476518,0.8358181733863713,0.016225354881275522,0.7511537083657845,0.004941234840981172,0.7096830037835856,0.022608028805068944,0.6015095224565331,0.004662874336471868,72.66666666666667,5.131601439446884,3,5.0
fedala_fedavg,FedALA-Full,0.5,OO,micro_f1,0.7178682273002148,0.013324341796635844,0.7382423867544855,0.010226785124942274,0.8257072130839029,0.017844712499937937,0.8162306507428486,0.027304702310874146,0.8614374094019247,0.026408955746117874,0.80114465686345,0.016020298686070758,0.7274936585822922,0.024340512899023805,0.7127157040714381,0.035025695017661077,0.5884205048533223,0.016122331481904215,68.33333333333333,5.033222956847166,3,5.0
apple_backbone_taskhead,APPLE-Full,0.5,OO,micro_f1,0.7234846692617575,0.003036711167586046,0.7470378521836935,0.003052375423536758,0.8040372570355734,0.022556758307004664,0.8001520236333212,0.02361236586140701,0.8766290193175434,0.020696920071101348,0.8501630564923824,0.023765630939731722,0.6853687221728633,0.0291304433814011,0.7234380807621582,0.004191634868278221,0.5995903821735199,0.01853427329054217,74.66666666666667,2.0816659994661326,3,5.0
apple_ala_multi_select,APPLE-ALA,0.5,OO,micro_f1,0.7336655940679955,0.012943576949952969,0.7629639079426779,0.015661398013830822,0.8479789733886719,0.03450335587604891,0.8276273409525553,0.030285000709360684,0.9205899639125285,0.03345174401489279,0.8409697511443133,0.013463688112376408,0.767272783961411,0.036522463005057584,0.7159423234989198,0.013551357828574936,0.5700447171962165,0.010087076246393744,63.0,10.392304845413264,3,5.0
apple_post_ala_multi_select,APPLE-PostALA,0.5,OO,micro_f1,0.7574614888230934,0.014888955796761895,0.7838989065870438,0.010065251733862484,0.8700848460197449,0.008457432895143538,0.8614126364390056,0.019099569493156006,0.8899606538736974,0.009151883088942075,0.9100543889430012,0.018465748192293602,0.7758515932828721,0.01573583537379597,0.7344076673303253,0.02247031250176479,0.6092202295053225,0.041016258721836805,76.66666666666667,3.214550253664318,3,5.0
local_centralized_multi_select,Local-Centralized Upper Bound,0.5,OO,micro_f1,0.8514048774311038,0.009219654320405776,0.8752706705838967,0.004806363771372293,0.9517518480618795,0.014873578034703606,0.9372200965881348,0.007978441145162982,0.9815780734142101,0.0012519463142481267,0.9487605039302577,0.0439148984211414,0.9125890997987169,0.028764937382104113,0.8354744914922231,0.027363050528586345,0.6979511842840752,0.05737094208338268,,,3,1.0
