run_type,Method,q_value,protocol,selector_metric,micro_f1_mean,micro_f1_std,macro_pos_f1_mean,macro_pos_f1_std,micro_pr_auc_mean,micro_pr_auc_std,macro_pr_auc_mean,macro_pr_auc_std,cycle2_pos_f1_mean,cycle2_pos_f1_std,cycle3_pos_f1_mean,cycle3_pos_f1_std,cycle4_pos_f1_mean,cycle4_pos_f1_std,cycle5_pos_f1_mean,cycle5_pos_f1_std,cycle6_pos_f1_mean,cycle6_pos_f1_std,selected_round_mean,selected_round_std,n_seeds,n_client_rows_mean
fully_local_multi_select,Fully Local,0.5,VO,micro_f1,0.7318314503808799,0.005374362932671502,0.7569916255403845,0.0064411295335528975,0.8147019664446513,0.007380320915342578,0.7969470977783203,0.0017531079822813247,0.896591101836516,0.005503023349631583,0.8702788764505905,0.007510052298038674,0.755340091309325,0.03394405973805333,0.7385602800818538,0.012769391079171145,0.5241877780236365,0.019918545248996295,,,3,5.0
fedavg_multi_select,FedAvg,0.5,VO,micro_f1,0.6975940886367141,0.021082192926663593,0.7125075305188876,0.021974585222462095,0.8262027422587076,0.006433651350227822,0.8159770965576172,0.010841383172444966,0.7827293418245459,0.04925901520160647,0.7823103090163745,0.016001570982901656,0.7135814593487524,0.015665824911170658,0.6925467811489795,0.04763747178397397,0.5913697612557859,0.015325881898036076,68.33333333333333,9.50438495292217,3,5.0
fedprox_multi_select,FedProx,0.5,VO,micro_f1,0.7163688388813044,0.04009888338505473,0.7400343087662442,0.03414601545336161,0.8539870222409567,0.015563407730024743,0.8432323853174845,0.021415242741042385,0.8738049761170763,0.0049263827564501265,0.8148172331475158,0.06848301438652304,0.7138940472220967,0.010756307620324201,0.7016096217961661,0.039102603612654836,0.5960456655483665,0.06111434999244597,69.0,9.539392014169456,3,5.0
gcfl_plus_multi_select,GCFL+,0.5,VO,micro_f1,0.7241226659442915,0.006696412672982071,0.7415641525609725,0.005135107715959317,0.8644071658452352,0.02451547547871369,0.8550989627838135,0.023608386776886432,0.805767540417607,0.026724807037654046,0.8340110874026898,0.02521914604366821,0.750963142358998,0.008835095512898801,0.7155568592826372,0.02771325590229961,0.601522133342931,0.006697539664480282,70.0,6.082762530298219,3,5.0
fedala_fedavg,FedALA-Full,0.5,VO,micro_f1,0.7162959342463973,0.012079085636876666,0.7331743802552785,0.013300541313083851,0.8318499843279521,0.039555184099022644,0.8264977971712749,0.041633443658927675,0.8390503560134505,0.044155695714959545,0.8008114244496686,0.016535940188350678,0.7367828587491979,0.04016798494091226,0.7043795513494701,0.02460480741968192,0.5848477107146053,0.02070478191518954,68.66666666666667,1.5275252316519468,3,5.0
apple_backbone_taskhead,APPLE-Full,0.5,VO,micro_f1,0.7197047106689082,0.006978434985016287,0.7436991173221988,0.006210498001218528,0.7938862840334574,0.03164704897091323,0.7978276451428732,0.0275446136545346,0.879110181914167,0.014551691337895661,0.8423556359474325,0.0241099024418663,0.6855759759762347,0.024782219530452253,0.7143880304895543,0.002207600899678999,0.5970657622836054,0.016681208733670787,73.66666666666667,4.509249752822894,3,5.0
apple_ala_multi_select,APPLE-ALA,0.5,VO,micro_f1,0.731840646516817,0.01464641963481974,0.7603645143763816,0.016825197493623493,0.8444630185763041,0.03248443026469248,0.8285211404164633,0.03011501123607179,0.9175443514363125,0.040354088166131015,0.8372685061721254,0.011783423663310115,0.7614627095900643,0.041955255928827866,0.7132580649507893,0.014480731658285322,0.5722889397326169,0.010712166113464459,63.0,10.392304845413264,3,5.0
apple_post_ala_multi_select,APPLE-PostALA,0.5,VO,micro_f1,0.7552835611843746,0.008926729498331572,0.7811920107884734,0.008092623258713814,0.8633747299512228,0.02052596151287474,0.8581108093261719,0.02701680146435442,0.8893588037041446,0.018360590197104863,0.8999132248562199,0.028325495209993223,0.7726980254499342,0.02203657989315875,0.7341118365739723,0.018293065927261883,0.6098781633580962,0.03723326540399207,76.66666666666667,3.214550253664318,3,5.0
local_centralized_multi_select,Local-Centralized Upper Bound,0.5,VO,micro_f1,0.8450390253271168,0.01620472253512278,0.8691040112075541,0.012212077950478127,0.9441567460695902,0.011461963459269106,0.9292230208714803,0.012359539641400059,0.9536395300972105,0.03477024644632249,0.9704113599765773,0.018114142833072854,0.9088574751616271,0.016584930724058436,0.8283748823192071,0.0170462845806706,0.6842368084831484,0.05511213675869457,,,3,1.0
