method,q,seed,graph_id,schema,source_csv,eval_loss,macro_f1,macro_minority_f1,macro_pos_f1,macro_pr_auc,micro_f1,micro_pr_auc,pair_acc,subset_acc
FedProx,0.2,2,4000001,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_fedprox_q02/fedproxn20_4000000_4000019_e57b5f742d_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed2.csv,0.2390524170631791,0.4934994280338287,0.4934994280338287,0.4934994280338287,0.6651915907859802,0.4241706161137441,0.6533099412918091,0.9476744186046512,0.8389194597298649
FedProx,0.2,2,4000002,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_fedprox_q02/fedproxn20_4000000_4000019_e57b5f742d_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed2.csv,0.2181027108966887,0.4893329739570617,0.4893329739570617,0.4893329739570617,0.6892690658569336,0.4200477326968973,0.6871005296707153,0.9476575121163168,0.8387581372058087
FedProx,0.2,2,4000003,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_fedprox_q02/fedproxn20_4000000_4000019_e57b5f742d_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed2.csv,0.2186534757327186,0.4911641180515289,0.4911641180515289,0.4911641180515289,0.697811484336853,0.4219308700834326,0.6866511702537537,0.94776521270867,0.8387581372058087
FedProx,0.2,2,4000004,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_fedprox_q02/fedproxn20_4000000_4000019_e57b5f742d_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed2.csv,0.2234683201447185,0.4900200366973877,0.4900200366973877,0.4900200366973877,0.7154324054718018,0.4200477326968973,0.6847019791603088,0.9476575121163168,0.8384192096048024
FedProx,0.2,2,4000005,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_fedprox_q02/fedproxn20_4000000_4000019_e57b5f742d_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed2.csv,0.1308885834135894,0.4314548075199127,0.4314548075199127,0.4314548075199127,0.7465065121650696,0.3438485804416404,0.7172282934188843,0.95654444792646,0.8665
FedProx,0.2,2,4000006,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_fedprox_q02/fedproxn20_4000000_4000019_e57b5f742d_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed2.csv,0.1413713947328041,0.4263879656791687,0.4263879656791687,0.4263879656791687,0.7138180136680603,0.3391442155309033,0.6979992985725403,0.9564354366903468,0.8665
FedProx,0.2,2,4000007,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_fedprox_q02/fedproxn20_4000000_4000019_e57b5f742d_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed2.csv,0.1358827503177953,0.4259730875492096,0.4259730875492096,0.4259730875492096,0.7537026405334473,0.3370429252782194,0.6937071681022644,0.9564308849649984,0.8664332166083042
FedProx,0.2,2,4000008,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_fedprox_q02/fedproxn20_4000000_4000019_e57b5f742d_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed2.csv,0.1592662066720956,0.4259730875492096,0.4259730875492096,0.4259730875492096,0.628024160861969,0.3370429252782194,0.631841778755188,0.9564308849649984,0.8665
FedProx,0.2,2,4000009,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_fedprox_q02/fedproxn20_4000000_4000019_e57b5f742d_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed2.csv,0.1438244009827812,0.4210285246372223,0.4210285246372223,0.4210285246372223,0.6743823289871216,0.3301282051282051,0.6667653918266296,0.956317274532344,0.8654327163581791
FedProx,0.2,2,4000010,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_fedprox_q02/fedproxn20_4000000_4000019_e57b5f742d_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed2.csv,0.3076587161555158,0.4326625764369964,0.4326625764369964,0.4326625764369964,0.672857940196991,0.3882877148313176,0.6171005368232727,0.8905591618266713,0.7119919719016558
FedProx,0.2,2,4000011,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_fedprox_q02/fedproxn20_4000000_4000019_e57b5f742d_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed2.csv,0.3075868332797364,0.4313758015632629,0.4313758015632629,0.4313758015632629,0.6782537698745728,0.3862332695984704,0.6194771528244019,0.8903313973351554,0.7115673510265398
FedProx,0.2,2,4000012,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_fedprox_q02/fedproxn20_4000000_4000019_e57b5f742d_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed2.csv,0.3134577345633391,0.4309600293636322,0.4309600293636322,0.4309600293636322,0.6937738656997681,0.3864795918367347,0.6256937980651855,0.8904328018223234,0.7121364092276831
FedProx,0.2,2,4000013,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_fedprox_q02/fedproxn20_4000000_4000019_e57b5f742d_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed2.csv,0.3038381980761784,0.4319877624511719,0.4319877624511719,0.4319877624511719,0.7025191783905029,0.3875079668578713,0.639123260974884,0.8905466970387244,0.7125688532799199
FedProx,0.2,2,4000014,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_fedprox_q02/fedproxn20_4000000_4000019_e57b5f742d_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed2.csv,0.306356957092742,0.4308522343635559,0.4308522343635559,0.4308522343635559,0.7078713178634644,0.3869731800766284,0.634864091873169,0.8906356801093643,0.7120603015075377
FedProx,0.2,2,4000015,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_fedprox_q02/fedproxn20_4000000_4000019_e57b5f742d_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed2.csv,0.2924101277057842,0.3909271657466888,0.3909271657466888,0.3909271657466888,0.6421421766281128,0.3276216586703221,0.573857307434082,0.8915902309647474,0.6930395593390085
FedProx,0.2,2,4000016,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_fedprox_q02/fedproxn20_4000000_4000019_e57b5f742d_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed2.csv,0.3002966764942141,0.3903921246528625,0.3903921246528625,0.3903921246528625,0.6103832721710205,0.3266986959505834,0.55312579870224,0.89157824933687,0.6931931931931932
FedProx,0.2,2,4000017,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_fedprox_q02/fedproxn20_4000000_4000019_e57b5f742d_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed2.csv,0.294038566015496,0.391015350818634,0.391015350818634,0.391015350818634,0.6572533845901489,0.3278463648834019,0.5822992324829102,0.8916887709991158,0.6928857715430862
FedProx,0.2,2,4000018,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_fedprox_q02/fedproxn20_4000000_4000019_e57b5f742d_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed2.csv,0.2973240923870329,0.3872607350349426,0.3872607350349426,0.3872607350349426,0.6387518644332886,0.3248451479697178,0.5689594149589539,0.8915542781339819,0.6926926926926927
FedProx,0.2,2,4000019,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_fedprox_q02/fedproxn20_4000000_4000019_e57b5f742d_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed2.csv,0.2908841781684744,0.387170135974884,0.387170135974884,0.387170135974884,0.6476855874061584,0.325068870523416,0.575072169303894,0.8916528468767275,0.6930395593390085
FedProx,0.5,0,4000020,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_fedprox_q05/fedproxn20_4000020_4000039_dd72e721a0_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed0.csv,0.2616412903390306,0.3846714496612549,0.3846714496612549,0.3846714496612549,0.6216250061988831,0.3431952662721894,0.8006386756896973,0.9282482223658696,0.7942942942942943
FedProx,0.5,0,4000021,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_fedprox_q05/fedproxn20_4000020_4000039_dd72e721a0_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed0.csv,0.25569826651412,0.399932324886322,0.399932324886322,0.399932324886322,0.6620951890945435,0.3217922606924643,0.7203357815742493,0.9281243254910424,0.7943971985992997
FedProx,0.5,0,4000022,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_fedprox_q05/fedproxn20_4000020_4000039_dd72e721a0_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed0.csv,0.2571677175400138,0.394177496433258,0.394177496433258,0.394177496433258,0.655745267868042,0.3470588235294117,0.6835499405860901,0.9282714054927302,0.7943971985992997
FedProx,0.5,0,4000023,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_fedprox_q05/fedproxn20_4000020_4000039_dd72e721a0_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed0.csv,0.2607378258058087,0.3934971392154693,0.3934971392154693,0.3934971392154693,0.6584136486053467,0.3665716999050332,0.6467574238777161,0.9282949903246612,0.7942942942942943
FedProx,0.5,0,4000024,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_fedprox_q05/fedproxn20_4000020_4000039_dd72e721a0_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed0.csv,0.2803460091842917,0.381742388010025,0.381742388010025,0.381742388010025,0.6120644211769104,0.3589251439539347,0.4958968758583069,0.9281488652253416,0.7938969484742371
FedProx,0.5,0,4000025,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_fedprox_q05/fedproxn20_4000020_4000039_dd72e721a0_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed0.csv,0.1851632309363242,0.3346546590328216,0.3346546590328216,0.3346546590328216,0.6032494306564331,0.2734375,0.79182368516922,0.941692789968652,0.8414207103551776
FedProx,0.5,0,4000026,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_fedprox_q05/fedproxn20_4000020_4000039_dd72e721a0_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed0.csv,0.1689563155449312,0.3483619689941406,0.3483619689941406,0.3483619689941406,0.6159651279449463,0.2794307891332471,0.7383646368980408,0.941809444212286,0.8414207103551776
FedProx,0.5,0,4000027,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_fedprox_q05/fedproxn20_4000020_4000039_dd72e721a0_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed0.csv,0.1650703707860263,0.3342378735542297,0.3342378735542297,0.3342378735542297,0.66766756772995,0.2734375,0.698442280292511,0.941692789968652,0.841
FedProx,0.5,0,4000028,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_fedprox_q05/fedproxn20_4000020_4000039_dd72e721a0_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed0.csv,0.1638232704952248,0.3297854661941528,0.3297854661941528,0.3297854661941528,0.6757342219352722,0.2718954248366013,0.6021036505699158,0.9417851170568562,0.8414207103551776
FedProx,0.5,0,4000029,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_fedprox_q05/fedproxn20_4000020_4000039_dd72e721a0_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed0.csv,0.1683604706696051,0.3197879195213318,0.3197879195213318,0.3197879195213318,0.6535367369651794,0.2802056555269923,0.4868120849132538,0.9415204678362572,0.83991995997999
FedProx,0.5,0,4000030,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_fedprox_q05/fedproxn20_4000020_4000039_dd72e721a0_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed0.csv,0.3619658652833088,0.3520571589469909,0.3520571589469909,0.3520571589469909,0.59587162733078,0.3127478753541076,0.7245359420776367,0.8613872700262827,0.6619929894842264
FedProx,0.5,0,4000031,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_fedprox_q05/fedproxn20_4000020_4000039_dd72e721a0_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed0.csv,0.3613756045743407,0.3597115576267242,0.3597115576267242,0.3597115576267242,0.6386963725090027,0.3104036384309266,0.6614097356796265,0.8613397347965249,0.6621621621621622
FedProx,0.5,0,4000032,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_fedprox_q05/fedproxn20_4000020_4000039_dd72e721a0_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed0.csv,0.369285093819079,0.3541980981826782,0.3541980981826782,0.3541980981826782,0.6052078008651733,0.330760749724366,0.6160750389099121,0.8616681859617138,0.6613146011038635
FedProx,0.5,0,4000033,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_fedprox_q05/fedproxn20_4000020_4000039_dd72e721a0_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed0.csv,0.3656516961097011,0.3487526476383209,0.3487526476383209,0.3487526476383209,0.6114824414253235,0.3389645776566757,0.5395611524581909,0.8619394491236058,0.6613146011038635
FedProx,0.5,0,4000034,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_fedprox_q05/fedproxn20_4000020_4000039_dd72e721a0_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed0.csv,0.3624606101369814,0.3541045784950256,0.3541045784950256,0.3541045784950256,0.6271877288818359,0.3733883445074781,0.4461569786071777,0.862541011426632,0.6603110888108379
FedProx,0.5,0,4000035,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_fedprox_q05/fedproxn20_4000020_4000039_dd72e721a0_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed0.csv,0.3593292768588074,0.3112809658050537,0.3112809658050537,0.3112809658050537,0.5588105916976929,0.2453760789149198,0.6568933129310608,0.8641207815275311,0.6613306653326664
FedProx,0.5,0,4000036,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_fedprox_q05/fedproxn20_4000020_4000039_dd72e721a0_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed0.csv,0.3599788143172723,0.3125124871730804,0.3125124871730804,0.3125124871730804,0.5997575521469116,0.2616033755274261,0.6389414668083191,0.8642960008862302,0.6608216432865731
FedProx,0.5,0,4000037,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_fedprox_q05/fedproxn20_4000020_4000039_dd72e721a0_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed0.csv,0.3535614081529648,0.299870491027832,0.299870491027832,0.299870491027832,0.5920743942260742,0.2679425837320573,0.5797465443611145,0.8644968449020259,0.6611611611611612
FedProx,0.5,0,4000038,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_fedprox_q05/fedproxn20_4000020_4000039_dd72e721a0_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed0.csv,0.3642556096431245,0.3045769929885864,0.3045769929885864,0.3045769929885864,0.5845272541046143,0.3059490084985835,0.5113046169281006,0.8650881057268722,0.6606606606606606
FedProx,0.5,0,4000039,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_fedprox_q05/fedproxn20_4000020_4000039_dd72e721a0_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed0.csv,0.3497947409132522,0.2974308729171753,0.2974308729171753,0.2974308729171753,0.5970206260681152,0.3121841661987647,0.3880003690719604,0.8652068661971831,0.6606606606606606
FedProx,0.5,1,4000020,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_fedprox_q05/fedproxn20_4000020_4000039_dd72e721a0_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed1.csv,0.2567575793577676,0.389866441488266,0.389866441488266,0.389866441488266,0.6501301527023315,0.3438735177865613,0.7938511371612549,0.9284636931695756,0.7902902902902903
FedProx,0.5,1,4000021,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_fedprox_q05/fedproxn20_4000020_4000039_dd72e721a0_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed1.csv,0.2496735771996154,0.4308319985866546,0.4308319985866546,0.4308319985866546,0.6593774557113647,0.3224489795918366,0.7484610080718994,0.9283401683574358,0.7903951975987994
FedProx,0.5,1,4000022,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_fedprox_q05/fedproxn20_4000020_4000039_dd72e721a0_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed1.csv,0.2634273298048626,0.4257659912109375,0.4257659912109375,0.4257659912109375,0.6456711888313293,0.3477406679764243,0.6582008600234985,0.9284868066774368,0.7903951975987994
FedProx,0.5,1,4000023,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_fedprox_q05/fedproxn20_4000020_4000039_dd72e721a0_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed1.csv,0.2656573410993159,0.4246794581413269,0.4246794581413269,0.4246794581413269,0.6680954694747925,0.3672692673644148,0.669787585735321,0.9285099978499248,0.7902902902902903
FedProx,0.5,1,4000024,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_fedprox_q05/fedproxn20_4000020_4000039_dd72e721a0_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed1.csv,0.2848539844979147,0.4111947417259216,0.4111947417259216,0.4111947417259216,0.6324959993362427,0.3596153846153846,0.5109694600105286,0.9283639883833494,0.7898949474737369
FedProx,0.5,1,4000025,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_fedprox_q05/fedproxn20_4000020_4000039_dd72e721a0_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed1.csv,0.1785232626672449,0.3507505357265472,0.3507505357265472,0.3507505357265472,0.6038551330566406,0.267515923566879,0.7765123844146729,0.9399164054336469,0.8289144572286143
FedProx,0.5,1,4000026,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_fedprox_q05/fedproxn20_4000020_4000039_dd72e721a0_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed1.csv,0.1729733760044838,0.3914871513843536,0.3914871513843536,0.3914871513843536,0.6629917025566101,0.2734177215189873,0.7543087601661682,0.9400334308399498,0.8289144572286143
FedProx,0.5,1,4000027,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_fedprox_q05/fedproxn20_4000020_4000039_dd72e721a0_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed1.csv,0.1655838515640644,0.3807916045188904,0.3807916045188904,0.3807916045188904,0.6786651611328125,0.2697201017811705,0.6691808700561523,0.9400208986415884,0.829
FedProx,0.5,1,4000028,phase_selector,/Users/andreali/Documents/Subgraph_Federated_Learning/andrea/runs_twenty_client_fedprox_q05/fedproxn20_4000020_4000039_dd72e721a0_rounds80_epoch1_mu0.01_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed1.csv,0.1644609651608505,0.3726270198822021,0.3726270198822021,0.3726270198822021,0.6941220164299011,0.2659846547314578,0.6151721477508545,0.9400083612040134,0.8289144572286143
