run_type,algorithm,subset_id,subset_clients,graph_id,dataset_id,num_clients,client_fraction,out_csv,ckpt_path,dr_csv_path,rounds,local_epochs,selection_metric,selection_metrics,selection_direction,apple_dr_lr,apple_mu,apple_scheduler_type,apple_scheduler_fraction,apple_dr_init,apple_dr_constraint,apple_download_strategy,apple_use_head_ala,apple_ala_lr,apple_ala_rand_percent,apple_ala_convergence_std,apple_ala_convergence_window,apple_ala_max_steps,apple_expert_rho,apple_expert_pseudo_count,apple_mixing_mode,output_head,architecture,mcw,num_layers,lr,weight_decay,dropout,hidden_dim,use_ego_ids,batch_size,seed,model_tag,gamma,q_value,q_iid,q_other_share,q_assigned_share,mask_fraction,controlled_benchmark,mask_mode,family,manifest_subset_id,display_name,mask_splits,selection_modes,eval_protocols
apple_ala_multi_select,apple_ala_multi_select,4000020|4000021|4000022|4000023|4000024|4000025|4000026|4000027|4000028|4000029|4000030|4000031|4000032|4000033|4000034|4000035|4000036|4000037|4000038|4000039,4000020|4000021|4000022|4000023|4000024|4000025|4000026|4000027|4000028|4000029|4000030|4000031|4000032|4000033|4000034|4000035|4000036|4000037|4000038|4000039,all,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community0_q50_cycle2|planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community0_q50_cycle3|planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community0_q50_cycle4|planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community0_q50_cycle5|planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community0_q50_cycle6|planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community1_q50_cycle2|planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community1_q50_cycle3|planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community1_q50_cycle4|planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community1_q50_cycle5|planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community1_q50_cycle6|planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community2_q50_cycle2|planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community2_q50_cycle3|planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community2_q50_cycle4|planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community2_q50_cycle5|planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community2_q50_cycle6|planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community3_q50_cycle2|planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community3_q50_cycle3|planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community3_q50_cycle4|planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community3_q50_cycle5|planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community3_q50_cycle6,20,1.0,andrea/runs_twenty_client_apple_ala_q05/apple_ala_multi_selectsubset_4000020-4000021-4000022-4000_dd72e721a0_rounds80_epoch1_drlr0.001_mu0.001_schedcosine_Lfrac0.2_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_apple_ala_selectlocal_seed2.csv,andrea/runs_twenty_client_apple_ala_q05/apple_ala_multi_selectsubset_4000020-4000021-4000022-4000_dd72e721a0_rounds80_epoch1_drlr0.001_mu0.001_schedcosine_Lfrac0.2_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_apple_ala_selectlocal_seed2.pt,andrea/runs_twenty_client_apple_ala_q05/apple_ala_multi_selectsubset_4000020-4000021-4000022-4000_dd72e721a0_rounds80_epoch1_drlr0.001_mu0.001_schedcosine_Lfrac0.2_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_apple_ala_selectlocal_seed2_dr.csv,80,1,multi,loss|micro_f1|macro_pos_f1|micro_pr_auc|macro_pr_auc,mixed,0.001,0.001,cosine,0.2,sample_size,unconstrained,full,True,1.0,20.0,0.1,10,100,0.8,1.0,fedavg_backbone_task_head,multi,multihead,auto,6,0.001,0.0001,0.1,64,True,64,2,mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selms5_apple_ala,0.5,0.5,0.2,0.125,0.5,0.5,planted_community_q_task_label_heterogeneity,q_task_label_allocation,planted_community_q_task_label_heterogeneity,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_q50_20clients,APPLE-ALA FedAvg-Backbone+TaskHead (multi-selection),train|val|test,full|visible,oracle_full|realistic_visible|realistic_selection_oracle
