graph_id,dataset_id,data_dir,n,d,r,type,rep,seed_train,seed_val,seed_test,train_num_nodes,train_num_edges_raw,train_num_edges_unique,train_density_raw,train_density_unique,train_duplicate_edge_fraction,train_reciprocity_unique,train_mean_in_degree_raw,train_mean_out_degree_raw,train_std_in_degree_raw,train_std_out_degree_raw,train_max_in_degree_raw,train_max_out_degree_raw,train_mean_in_degree_unique,train_mean_out_degree_unique,train_std_in_degree_unique,train_std_out_degree_unique,train_max_in_degree_unique,train_max_out_degree_unique,train_cycle2_motif_count,train_cycle2_pos_nodes,train_cycle2_pos_rate,train_cycle2_all_zero,train_cycle3_motif_count,train_cycle3_pos_nodes,train_cycle3_pos_rate,train_cycle3_all_zero,train_cycle4_motif_count,train_cycle4_pos_nodes,train_cycle4_pos_rate,train_cycle4_all_zero,train_cycle5_motif_count,train_cycle5_pos_nodes,train_cycle5_pos_rate,train_cycle5_all_zero,train_cycle6_motif_count,train_cycle6_pos_nodes,train_cycle6_pos_rate,train_cycle6_all_zero,val_num_nodes,val_num_edges_raw,val_num_edges_unique,val_density_raw,val_density_unique,val_duplicate_edge_fraction,val_reciprocity_unique,val_mean_in_degree_raw,val_mean_out_degree_raw,val_std_in_degree_raw,val_std_out_degree_raw,val_max_in_degree_raw,val_max_out_degree_raw,val_mean_in_degree_unique,val_mean_out_degree_unique,val_std_in_degree_unique,val_std_out_degree_unique,val_max_in_degree_unique,val_max_out_degree_unique,val_cycle2_motif_count,val_cycle2_pos_nodes,val_cycle2_pos_rate,val_cycle2_all_zero,val_cycle3_motif_count,val_cycle3_pos_nodes,val_cycle3_pos_rate,val_cycle3_all_zero,val_cycle4_motif_count,val_cycle4_pos_nodes,val_cycle4_pos_rate,val_cycle4_all_zero,val_cycle5_motif_count,val_cycle5_pos_nodes,val_cycle5_pos_rate,val_cycle5_all_zero,val_cycle6_motif_count,val_cycle6_pos_nodes,val_cycle6_pos_rate,val_cycle6_all_zero,test_num_nodes,test_num_edges_raw,test_num_edges_unique,test_density_raw,test_density_unique,test_duplicate_edge_fraction,test_reciprocity_unique,test_mean_in_degree_raw,test_mean_out_degree_raw,test_std_in_degree_raw,test_std_out_degree_raw,test_max_in_degree_raw,test_max_out_degree_raw,test_mean_in_degree_unique,test_mean_out_degree_unique,test_std_in_degree_unique,test_std_out_degree_unique,test_max_in_degree_unique,test_max_out_degree_unique,test_cycle2_motif_count,test_cycle2_pos_nodes,test_cycle2_pos_rate,test_cycle2_all_zero,test_cycle3_motif_count,test_cycle3_pos_nodes,test_cycle3_pos_rate,test_cycle3_all_zero,test_cycle4_motif_count,test_cycle4_pos_nodes,test_cycle4_pos_rate,test_cycle4_all_zero,test_cycle5_motif_count,test_cycle5_pos_nodes,test_cycle5_pos_rate,test_cycle5_all_zero,test_cycle6_motif_count,test_cycle6_pos_nodes,test_cycle6_pos_rate,test_cycle6_all_zero,cycle2_pos_nodes_mean,cycle2_pos_nodes_std,cycle2_pos_nodes_max_diff_from_mean,cycle2_pos_rate_mean,cycle2_pos_rate_std,cycle2_pos_rate_max_diff_from_mean,cycle2_all_splits_have_pos,cycle2_motif_count_mean,cycle2_motif_count_std,cycle3_pos_nodes_mean,cycle3_pos_nodes_std,cycle3_pos_nodes_max_diff_from_mean,cycle3_pos_rate_mean,cycle3_pos_rate_std,cycle3_pos_rate_max_diff_from_mean,cycle3_all_splits_have_pos,cycle3_motif_count_mean,cycle3_motif_count_std,cycle4_pos_nodes_mean,cycle4_pos_nodes_std,cycle4_pos_nodes_max_diff_from_mean,cycle4_pos_rate_mean,cycle4_pos_rate_std,cycle4_pos_rate_max_diff_from_mean,cycle4_all_splits_have_pos,cycle4_motif_count_mean,cycle4_motif_count_std,cycle5_pos_nodes_mean,cycle5_pos_nodes_std,cycle5_pos_nodes_max_diff_from_mean,cycle5_pos_rate_mean,cycle5_pos_rate_std,cycle5_pos_rate_max_diff_from_mean,cycle5_all_splits_have_pos,cycle5_motif_count_mean,cycle5_motif_count_std,cycle6_pos_nodes_mean,cycle6_pos_nodes_std,cycle6_pos_nodes_max_diff_from_mean,cycle6_pos_rate_mean,cycle6_pos_rate_std,cycle6_pos_rate_max_diff_from_mean,cycle6_all_splits_have_pos,cycle6_motif_count_mean,cycle6_motif_count_std
57,data_3800_4_8.5_chordal_rep01,./andrea/cluster_data_rep/data_3800_4_8.5_chordal_rep01,3800,4,8.5,chordal,1,1781371712,584749246,393035511,3800,7600,7341,0.0005264543300868649,0.0005085133206799573,0.0340789473684211,0.0623893202560959,2.0,2.0,1.4221925252747494,1.4033793800004781,8,7,1.9318421052631578,1.9318421052631578,1.3575662342340464,1.327973040434889,8,7,229,429,0.11289473684210527,0,235,591,0.15552631578947368,0,277,783,0.20605263157894738,0,324,909,0.23921052631578948,0,465,1169,0.3076315789473684,0,3800,7600,7327,0.0005264543300868649,0.000507543536387692,0.035921052631578965,0.06496519721577726,2.0,2.0,1.445319123384539,1.3994359766104267,9,8,1.928157894736842,1.928157894736842,1.3598942591693972,1.3343031993144703,8,8,238,449,0.1181578947368421,0,224,573,0.15078947368421053,0,246,736,0.1936842105263158,0,344,1046,0.2752631578947368,0,390,1148,0.3021052631578947,0,3800,7600,7352,0.0005264543300868649,0.0005092752940524514,0.032631578947368456,0.06284004352557128,2.0,2.0,1.394538218230416,1.424226475189806,7,8,1.934736842105263,1.934736842105263,1.3204678932347096,1.35858040624087,7,7,231,429,0.11289473684210527,0,235,597,0.15710526315789475,0,253,733,0.19289473684210526,0,366,986,0.2594736842105263,0,483,1160,0.30526315789473685,0,435.6666666666667,9.428090415820632,13.333333333333314,0.11464912280701756,0.002481076425215951,0.0035087719298245446,1,232.66666666666666,3.858612300930075,587.0,10.198039027185569,14.0,0.15447368421052632,0.0026836944808383096,0.00368421052631579,1,231.33333333333334,5.185449728701348,750.6666666666666,22.895899681432528,32.33333333333337,0.1975438596491228,0.006025236758271723,0.008508771929824577,1,258.6666666666667,13.27487183449325,980.3333333333334,56.0733646415321,71.33333333333337,0.25798245614035087,0.014756148589876854,0.018771929824561384,1,344.6666666666667,17.15290710702481,1159.0,8.602325267042627,11.0,0.305,0.0022637698071164927,0.0028947368421052833,1,446.0,40.27406113120453
58,data_3800_4_8.5_chordal_rep02,./andrea/cluster_data_rep/data_3800_4_8.5_chordal_rep02,3800,4,8.5,chordal,2,1849979275,2134987361,949716777,3800,7600,7346,0.0005264543300868649,0.0005088596722129092,0.03342105263157891,0.06833650966512388,2.0,2.0,1.3984954321284753,1.414585674881146,10,8,1.9331578947368422,1.9331578947368422,1.32833711887647,1.3476121284529397,9,8,251,466,0.12263157894736842,0,218,567,0.14921052631578946,0,259,757,0.19921052631578948,0,328,945,0.24868421052631579,0,384,1045,0.275,0,3800,7600,7355,0.0005264543300868649,0.0005094831049722226,0.03223684210526312,0.054928619986403804,2.0,2.0,1.3956699956802487,1.3901912022982192,8,8,1.9355263157894738,1.9355263157894738,1.3289493225623985,1.3247843863663666,8,7,202,385,0.1013157894736842,0,227,579,0.15236842105263157,0,268,788,0.2073684210526316,0,338,1012,0.26631578947368423,0,406,1152,0.3031578947368421,0,3800,7600,7340,0.0005264543300868649,0.000508444050373367,0.03421052631578947,0.0653950953678474,2.0,2.0,1.440577369631613,1.4234871932945812,9,8,1.931578947368421,1.931578947368421,1.3638384807821085,1.347337581883912,8,8,240,459,0.12078947368421053,0,219,563,0.1481578947368421,0,259,731,0.19236842105263158,0,323,976,0.25684210526315787,0,383,1061,0.27921052631578946,0,436.6666666666667,36.64544840616484,51.666666666666686,0.11491228070175437,0.009643539054253908,0.013596491228070162,1,231.0,20.992061991778385,569.6666666666666,6.79869268479038,9.333333333333371,0.14991228070175439,0.0017891296538922045,0.002456140350877184,1,221.33333333333334,4.0276819911981905,758.6666666666666,23.299976156401723,29.33333333333337,0.19964912280701755,0.006131572672737302,0.007719298245614042,1,262.0,4.242640687119285,977.6666666666666,27.378012264508094,34.33333333333337,0.25728070175438594,0.007204740069607402,0.009035087719298285,1,329.6666666666667,6.236095644623236,1086.0,47.12395003251177,66.0,0.28578947368421054,0.012401039482239947,0.01736842105263159,1,391.0,10.614455552060438
59,data_3800_4_8.5_chordal_rep03,./andrea/cluster_data_rep/data_3800_4_8.5_chordal_rep03,3800,4,8.5,chordal,3,1371285503,1554371144,1191935439,3800,7600,7339,0.0005264543300868649,0.0005083747800667766,0.03434210526315784,0.07058182313666712,2.0,2.0,1.4427678078500439,1.4295748355809554,9,9,1.9313157894736843,1.9313157894736843,1.3739180835395568,1.3546288500285382,8,8,259,483,0.12710526315789475,0,238,591,0.15552631578947368,0,238,719,0.18921052631578947,0,292,869,0.2286842105263158,0,367,1083,0.285,0,3800,7600,7329,0.0005264543300868649,0.0005076820770008728,0.03565789473684211,0.06958657388456815,2.0,2.0,1.4284699212057193,1.4078726018919094,9,11,1.9286842105263158,1.9286842105263158,1.3494319878195762,1.332357765792087,7,9,255,476,0.12526315789473685,0,233,600,0.15789473684210525,0,279,803,0.2113157894736842,0,321,976,0.25684210526315787,0,383,1164,0.3063157894736842,0,3800,7600,7336,0.0005264543300868649,0.0005081669691470055,0.03473684210526318,0.06025081788440567,2.0,2.0,1.4,1.4371023477451899,9,9,1.9305263157894736,1.9305263157894736,1.3190565754763817,1.3633992877101455,7,9,221,425,0.1118421052631579,0,234,589,0.155,0,264,751,0.1976315789473684,0,314,875,0.23026315789473684,0,421,1075,0.28289473684210525,0,461.3333333333333,25.849994627121728,36.333333333333314,0.12140350877192983,0.00680263016503204,0.009561403508771937,1,245.0,17.048949136725895,593.3333333333334,4.784233364802441,6.666666666666629,0.156140350877193,0.001259008780211166,0.0017543859649122584,1,235.0,2.160246899469287,757.6666666666666,34.61534662865912,45.33333333333337,0.1993859649122807,0.00910930174438398,0.011929824561403513,1,260.3333333333333,16.937794687883333,906.6666666666666,49.08722395446249,69.33333333333337,0.23859649122807017,0.012917690514332223,0.018245614035087704,1,309.0,12.355835328567093,1107.3333333333333,40.20226638166339,56.66666666666674,0.29140350877192983,0.010579543784648267,0.014912280701754377,1,390.3333333333333,22.647050335284035
60,data_3800_4_9_chordal_rep00,./andrea/cluster_data_rep/data_3800_4_9_chordal_rep00,3800,4,9.0,chordal,0,247073310,137788205,1893476430,3800,7600,7361,0.0005264543300868649,0.0005098987268117649,0.03144736842105267,0.062491509305800844,2.0,2.0,1.42256255065509,1.4101138438550196,8,9,1.9371052631578947,1.9371052631578947,1.3599504787708783,1.3449680252406255,7,8,230,430,0.11315789473684211,0,230,584,0.15368421052631578,0,269,808,0.21263157894736842,0,316,935,0.24605263157894736,0,382,1098,0.2889473684210526,0,3800,7600,7358,0.0005264543300868649,0.0005096909158919938,0.031842105263157894,0.06115792334873607,2.0,2.0,1.4056277863233249,1.4093671592149735,10,8,1.9363157894736842,1.9363157894736842,1.3371797128611902,1.3444416196689468,9,8,225,429,0.11289473684210527,0,231,595,0.15657894736842104,0,214,648,0.1705263157894737,0,304,929,0.24447368421052632,0,372,1117,0.2939473684210526,0,3800,7600,7348,0.0005264543300868649,0.00050899821282609,0.03315789473684205,0.06750136091453457,2.0,2.0,1.4184869626323304,1.429942950647075,8,8,1.933684210526316,1.933684210526316,1.3525111558108487,1.3608519410796187,7,8,248,470,0.12368421052631579,0,228,582,0.1531578947368421,0,250,740,0.19473684210526315,0,335,938,0.2468421052631579,0,426,1075,0.28289473684210525,0,443.0,19.096247449870006,27.0,0.11657894736842106,0.005025328276281576,0.007105263157894726,1,234.33333333333334,9.877021593352701,587.0,5.715476066494082,8.0,0.1544736842105263,0.0015040726490773853,0.002105263157894749,1,229.66666666666666,1.247219128924647,732.0,65.56421788343599,84.0,0.1926315789473684,0.017253741548272625,0.02210526315789471,1,244.33333333333334,22.80838052607467,934.0,3.7416573867739413,5.0,0.24578947368421053,0.0009846466807299822,0.0013157894736842146,1,318.3333333333333,12.762793146051099,1096.6666666666667,17.172329163188344,21.666666666666742,0.28859649122807013,0.004519033990312723,0.0057017543859648745,1,393.3333333333333,23.456816114345575
61,data_3800_4_9_chordal_rep01,./andrea/cluster_data_rep/data_3800_4_9_chordal_rep01,3800,4,9.0,chordal,1,599114484,888703826,958810186,3800,7600,7355,0.0005264543300868649,0.0005094831049722226,0.03223684210526312,0.06172671651937457,2.0,2.0,1.42256255065509,1.411419591460277,9,10,1.9355263157894738,1.9355263157894738,1.3503609602590299,1.3450889177581904,8,8,227,435,0.11447368421052631,0,196,512,0.13473684210526315,0,253,765,0.2013157894736842,0,321,977,0.2571052631578947,0,390,1139,0.29973684210526313,0,3800,7600,7362,0.0005264543300868649,0.0005099679971183553,0.031315789473684186,0.060038033143167614,2.0,2.0,1.4277328365739785,1.4069376973450267,10,8,1.9373684210526316,1.9373684210526316,1.3614131284702637,1.350155320910049,9,8,221,421,0.11078947368421052,0,231,593,0.15605263157894736,0,231,721,0.18973684210526315,0,300,935,0.24605263157894736,0,351,993,0.2613157894736842,0,3800,7600,7352,0.0005264543300868649,0.0005092752940524514,0.032631578947368456,0.05957562568008705,2.0,2.0,1.4060021711445392,1.4093671592149735,9,8,1.934736842105263,1.934736842105263,1.333358910188664,1.3519785439789722,9,8,219,412,0.10842105263157895,0,223,579,0.15236842105263157,0,242,712,0.18736842105263157,0,342,1049,0.2760526315789474,0,372,1066,0.2805263157894737,0,422.6666666666667,9.463379711052259,12.333333333333314,0.1112280701754386,0.0024903630818558565,0.0032456140350877044,1,222.33333333333334,3.39934634239519,561.3333333333334,35.349053106915825,49.33333333333337,0.14771929824561403,0.009302382396556794,0.012982456140350873,1,216.66666666666666,14.974051630144134,732.6666666666666,23.156472577277874,32.33333333333337,0.19280701754385965,0.00609380857296786,0.008508771929824549,1,242.0,8.981462390204987,987.0,47.07440918375928,62.0,0.2597368421052631,0.01238800241677877,0.016315789473684283,1,321.0,17.146428199482248,1066.0,59.604250407724,73.0,0.2805263157894737,0.015685329054664195,0.019210526315789456,1,371.0,15.937377450509228
62,data_3800_4_9_chordal_rep02,./andrea/cluster_data_rep/data_3800_4_9_chordal_rep02,3800,4,9.0,chordal,2,1465162081,780317408,380758228,3800,7600,7347,0.0005264543300868649,0.0005089289425194996,0.033289473684210535,0.05471621069824418,2.0,2.0,1.4106735979665885,1.4275485059507103,8,8,1.933421052631579,1.933421052631579,1.3393002421056135,1.3568690281514963,8,8,201,380,0.1,0,230,588,0.15473684210526314,0,283,812,0.21368421052631578,0,330,978,0.2573684210526316,0,355,1055,0.2776315789473684,0,3800,7600,7364,0.0005264543300868649,0.000510106537731536,0.03105263157894733,0.06491037479630636,2.0,2.0,1.4317821063276353,1.4119788279313241,8,8,1.9378947368421053,1.9378947368421053,1.3758579292758562,1.3490096911491793,8,8,239,450,0.11842105263157894,0,232,596,0.1568421052631579,0,251,751,0.1976315789473684,0,322,984,0.25894736842105265,0,365,1126,0.2963157894736842,0,3800,7600,7358,0.0005264543300868649,0.0005096909158919938,0.031842105263157894,0.058983419407447675,2.0,2.0,1.4396637034208262,1.4060021711445392,8,8,1.9363157894736842,1.9363157894736842,1.3717630243645769,1.343854278309088,8,7,217,417,0.10973684210526316,0,197,506,0.13315789473684211,0,263,738,0.19421052631578947,0,315,916,0.24105263157894738,0,388,1058,0.27842105263157896,0,415.6666666666667,28.592928418676454,35.666666666666686,0.1093859649122807,0.0075244548470201145,0.009385964912280692,1,219.0,15.57776192739723,563.3333333333334,40.67213078045238,57.33333333333337,0.14824561403508774,0.010703192310645357,0.015087719298245622,1,219.66666666666666,16.048537489614297,767.0,32.25936556516056,45.0,0.2018421052631579,0.00848930672767383,0.011842105263157876,1,265.6666666666667,13.199326582148887,959.3333333333334,30.73904502239601,43.33333333333337,0.2524561403508772,0.008089222374314739,0.011403508771929832,1,322.3333333333333,6.128258770283412,1079.6666666666667,32.78549814916481,46.33333333333326,0.28412280701754383,0.008627762670832841,0.012192982456140367,1,369.3333333333333,13.816254517375137
63,data_3800_4_9_chordal_rep03,./andrea/cluster_data_rep/data_3800_4_9_chordal_rep03,3800,4,9.0,chordal,3,482132220,736782364,378237865,3800,7600,7354,0.0005264543300868649,0.0005094138346656322,0.0323684210526316,0.062279031819418004,2.0,2.0,1.3888654968790364,1.4050660220487112,8,8,1.9352631578947368,1.9352631578947368,1.3137005523612442,1.3375227235494282,7,7,229,436,0.11473684210526315,0,224,566,0.14894736842105263,0,212,650,0.17105263157894737,0,320,916,0.24105263157894738,0,393,1041,0.2739473684210526,0,3800,7600,7368,0.0005264543300868649,0.0005103836189578975,0.030526315789473735,0.057003257328990226,2.0,2.0,1.409927209767265,1.4363696929192158,8,9,1.9389473684210525,1.9389473684210525,1.349057740314921,1.3716908303520958,7,8,210,396,0.10421052631578948,0,236,574,0.15105263157894736,0,242,704,0.18526315789473685,0,297,898,0.2363157894736842,0,386,1118,0.2942105263157895,0,3800,7600,7368,0.0005264543300868649,0.0005103836189578975,0.030526315789473735,0.05591748099891422,2.0,2.0,1.4080595083118357,1.4352700094407325,9,8,1.9389473684210525,1.9389473684210525,1.335333172448151,1.3737995515198833,9,8,206,396,0.10421052631578948,0,235,617,0.16236842105263158,0,275,766,0.20157894736842105,0,365,989,0.26026315789473686,0,425,1139,0.29973684210526313,0,409.3333333333333,18.856180831641264,26.666666666666686,0.10771929824561403,0.004962152850431908,0.007017543859649117,1,215.0,10.03327796219494,585.6666666666666,22.395436042987765,31.33333333333337,0.15412280701754386,0.005893535800786256,0.008245614035087723,1,231.66666666666666,5.436502143433363,706.6666666666666,47.39432689913659,59.33333333333337,0.18596491228070178,0.01247219128924647,0.015614035087719275,1,243.0,25.729360660537214,934.3333333333334,39.34745509206691,54.66666666666663,0.24587719298245614,0.010354593445280776,0.014385964912280724,1,327.3333333333333,28.241026106633512,1099.3333333333333,42.129430198958175,58.33333333333326,0.2892982456140351,0.011086692157620577,0.015350877192982504,1,401.3333333333333,16.97710877099579
64,data_3800_4_9.5_chordal_rep00,./andrea/cluster_data_rep/data_3800_4_9.5_chordal_rep00,3800,4,9.5,chordal,0,566694045,1414859857,1660898272,3800,7600,7387,0.0005264543300868649,0.0005116997547831147,0.028026315789473677,0.062000812237714906,2.0,2.0,1.4060021711445392,1.4149576895292293,9,8,1.9439473684210526,1.9439473684210526,1.3460527859237448,1.354821875015085,8,8,229,434,0.11421052631578947,0,206,537,0.1413157894736842,0,210,669,0.17605263157894738,0,296,920,0.24210526315789474,0,352,1051,0.27657894736842104,0,3800,7600,7397,0.0005264543300868649,0.0005123924578490184,0.026710526315789518,0.05272407732864675,2.0,2.0,1.4061893261764689,1.4372854530969867,9,10,1.946578947368421,1.946578947368421,1.3543453969699268,1.3742132223965167,8,9,195,370,0.09736842105263158,0,214,563,0.1481578947368421,0,218,673,0.17710526315789474,0,349,1040,0.2736842105263158,0,380,1124,0.29578947368421055,0,3800,7600,7373,0.0005264543300868649,0.0005107299704908494,0.029868421052631544,0.05587956055879561,2.0,2.0,1.4164447710636952,1.4153296063945113,10,10,1.940263157894737,1.940263157894737,1.350968437907269,1.3492141705883256,8,9,206,393,0.10342105263157894,0,224,573,0.15078947368421053,0,227,672,0.17684210526315788,0,313,929,0.24447368421052632,0,402,1056,0.27789473684210525,0,399.0,26.47010892812243,35.0,0.10499999999999998,0.006965818138979586,0.009210526315789488,1,210.0,14.165686240583852,557.6666666666666,15.173075568988057,20.66666666666663,0.14675438596491228,0.003992914623417915,0.005438596491228076,1,214.66666666666666,7.363574011458174,671.3333333333334,1.699673171197595,2.3333333333333712,0.17666666666666667,0.00044728241347304613,0.000614035087719289,1,218.33333333333334,6.944222218666553,963.0,54.57105459856901,77.0,0.25342105263157894,0.014360803841728696,0.020263157894736872,1,319.3333333333333,22.095751225568733,1077.0,33.29664647778612,47.0,0.28342105263157896,0.0087622753888911,0.012368421052631584,1,378.0,20.46134567096374
65,data_3800_4_9.5_chordal_rep01,./andrea/cluster_data_rep/data_3800_4_9.5_chordal_rep01,3800,4,9.5,chordal,1,1879080367,1385882988,1178834634,3800,7600,7380,0.0005264543300868649,0.000511214862636982,0.02894736842105261,0.05853658536585366,2.0,2.0,1.4194142602162565,1.420896677602229,8,9,1.9421052631578948,1.9421052631578948,1.3577519304752033,1.3544530026132646,7,8,216,412,0.10842105263157895,0,194,494,0.13,0,244,724,0.19052631578947368,0,292,937,0.24657894736842106,0,409,1130,0.29736842105263156,0,3800,7600,7398,0.0005264543300868649,0.0005124617281556088,0.026578947368421035,0.06596377399297107,2.0,2.0,1.402066144546758,1.3954814298487213,8,8,1.946842105263158,1.946842105263158,1.348611576991525,1.3435285538719495,8,8,244,461,0.12131578947368421,0,204,513,0.135,0,260,739,0.19447368421052633,0,294,861,0.22657894736842105,0,370,1017,0.26763157894736844,0,3800,7600,7378,0.0005264543300868649,0.0005110763220238012,0.029210526315789465,0.059907834101382486,2.0,2.0,1.4003758893878984,1.3928388277184118,8,9,1.941578947368421,1.941578947368421,1.3415457037858458,1.3313062961969453,7,9,221,419,0.11026315789473684,0,199,527,0.1386842105263158,0,260,767,0.2018421052631579,0,299,965,0.25394736842105264,0,396,1152,0.3031578947368421,0,430.6666666666667,21.638443156156644,30.333333333333314,0.11333333333333333,0.0056943271463570115,0.007982456140350883,1,227.0,12.192894105447921,511.3333333333333,13.523641850067197,17.333333333333314,0.13456140350877194,0.003558853118438738,0.004561403508771933,1,199.0,4.08248290463863,743.3333333333334,17.82008853949821,23.66666666666663,0.19561403508771932,0.004689496984078482,0.0062280701754385825,1,254.66666666666666,7.542472332656507,921.0,43.93935214209088,60.0,0.24236842105263157,0.011562987405813399,0.01578947368421052,1,295.0,2.943920288775949,1099.6666666666667,59.140134896325314,82.66666666666674,0.2893859649122807,0.015563193393769813,0.02175438596491225,1,391.6666666666667,16.21384867602041
66,data_3800_4_9.5_chordal_rep02,./andrea/cluster_data_rep/data_3800_4_9.5_chordal_rep02,3800,4,9.5,chordal,2,212227894,1489096700,721855713,3800,7600,7388,0.0005264543300868649,0.0005117690250897051,0.027894736842105305,0.057390362750406064,2.0,2.0,1.4166305464951539,1.4279171434019036,8,10,1.9442105263157894,1.9442105263157894,1.3619039141834288,1.3696112233210895,8,9,212,396,0.10421052631578948,0,233,595,0.15657894736842104,0,238,712,0.18736842105263157,0,318,929,0.24447368421052632,0,438,1126,0.2963157894736842,0,3800,7600,7352,0.0005264543300868649,0.0005092752940524514,0.032631578947368456,0.06147986942328618,2.0,2.0,1.4016907084322359,1.4489560670394828,9,9,1.934736842105263,1.934736842105263,1.3337535810480319,1.3825809899987116,9,9,226,427,0.11236842105263158,0,220,555,0.14605263157894738,0,234,724,0.19052631578947368,0,291,867,0.22815789473684212,0,352,1064,0.28,0,3800,7600,7391,0.0005264543300868649,0.0005119768360094762,0.02749999999999997,0.05736706805574347,2.0,2.0,1.3924609037316102,1.4179302929937965,9,10,1.945,1.945,1.3313531897244524,1.362805253106524,8,10,212,403,0.10605263157894737,0,228,595,0.15657894736842104,0,275,787,0.20710526315789474,0,378,1090,0.2868421052631579,0,462,1223,0.3218421052631579,0,408.6666666666667,13.27487183449325,18.333333333333314,0.10754385964912279,0.003493387324866643,0.004824561403508787,1,216.66666666666666,6.599663291074443,581.6666666666666,18.856180831641264,26.66666666666663,0.1530701754385965,0.004962152850431902,0.007017543859649117,1,227.0,5.354126134736337,741.0,32.89376840679705,46.0,0.19499999999999998,0.008656254843893964,0.012105263157894758,1,249.0,18.457157599876172,962.0,93.98226783104708,128.0,0.2531578947368421,0.024732175745012387,0.033684210526315816,1,329.0,36.359317925395686,1137.6666666666667,65.43359653538506,85.33333333333326,0.2993859649122807,0.01721936750931184,0.022456140350877174,1,417.3333333333333,47.22522866246623
67,data_3800_4_9.5_chordal_rep03,./andrea/cluster_data_rep/data_3800_4_9.5_chordal_rep03,3800,4,9.5,chordal,3,2092370165,942360299,1313831311,3800,7600,7376,0.0005264543300868649,0.0005109377814106205,0.02947368421052632,0.058297180043383946,2.0,2.0,1.3898125583575727,1.4177446878757824,8,9,1.9410526315789474,1.9410526315789474,1.333258354309164,1.3575127981827342,8,8,215,410,0.10789473684210527,0,202,523,0.1376315789473684,0,231,666,0.17526315789473684,0,279,819,0.21552631578947368,0,365,1026,0.27,0,3800,7600,7372,0.0005264543300868649,0.000510660700184259,0.030000000000000027,0.051817688551275096,2.0,2.0,1.4166305464951539,1.40356688476182,10,9,1.94,1.94,1.346957585390908,1.3408873731109638,10,8,191,362,0.09526315789473684,0,188,470,0.12368421052631579,0,248,744,0.1957894736842105,0,317,954,0.25105263157894736,0,402,1054,0.2773684210526316,0,3800,7600,7351,0.0005264543300868649,0.0005092060237458611,0.03276315789473683,0.06665759760576792,2.0,2.0,1.4190434138976566,1.4123515292253779,9,8,1.9344736842105263,1.9344736842105263,1.346406909183458,1.3409230861580725,8,7,245,455,0.11973684210526316,0,196,520,0.1368421052631579,0,223,668,0.17578947368421052,0,295,903,0.23763157894736842,0,431,1179,0.31026315789473685,0,409.0,37.97367509209505,47.0,0.10763157894736841,0.009993072392656592,0.01236842105263157,1,217.0,22.090722034374522,504.3333333333333,24.30820620467271,34.333333333333314,0.13271929824561401,0.0063968963696507146,0.00903508771929823,1,195.33333333333334,5.734883511361751,692.6666666666666,36.307330144506935,51.33333333333337,0.18228070175438596,0.009554560564343926,0.013508771929824553,1,234.0,10.424330514074594,892.0,55.65968020030299,73.0,0.23473684210526313,0.014647284263237626,0.019210526315789456,1,297.0,15.57776192739723,1086.3333333333333,66.51482708556208,92.66666666666674,0.2858771929824562,0.017503901864621595,0.024385964912280678,1,399.3333333333333,27.010286106510527
68,data_3800_4_10_chordal_rep00,./andrea/cluster_data_rep/data_3800_4_10_chordal_rep00,3800,4,10.0,chordal,0,640034372,1258884157,571121710,3800,7600,7384,0.0005264543300868649,0.0005114919438633436,0.028421052631578902,0.04685807150595883,2.0,2.0,1.3979308016907666,1.3816466148842304,8,8,1.9431578947368422,1.9431578947368422,1.3355190303145854,1.3307815378134167,8,8,173,334,0.08789473684210526,0,228,576,0.15157894736842106,0,254,760,0.2,0,331,945,0.24868421052631579,0,430,1152,0.3031578947368421,0,3800,7600,7376,0.0005264543300868649,0.0005109377814106205,0.02947368421052632,0.05233188720173536,2.0,2.0,1.4088068860228016,1.4060021711445392,9,9,1.9410526315789474,1.9410526315789474,1.343286992640939,1.3481757449736218,7,8,193,378,0.09947368421052631,0,186,485,0.12763157894736843,0,208,650,0.17105263157894737,0,268,841,0.22131578947368422,0,327,1027,0.2702631578947368,0,3800,7600,7375,0.0005264543300868649,0.0005108685111040301,0.02960526315789469,0.061016949152542375,2.0,2.0,1.4369192190604394,1.390758974918296,9,9,1.9407894736842106,1.9407894736842106,1.373784403484629,1.3258242353521417,8,9,225,428,0.11263157894736842,0,217,570,0.15,0,219,673,0.17710526315789474,0,311,934,0.24578947368421053,0,391,1119,0.29447368421052633,0,380.0,38.40138886377245,48.0,0.09999999999999999,0.010105628648361169,0.012631578947368424,1,197.0,21.416504538945347,543.6666666666666,41.55585264302597,58.66666666666663,0.1430701754385965,0.010935750695533148,0.015438596491228057,1,210.33333333333334,17.78263822446552,694.3333333333334,47.37322262863508,65.66666666666663,0.18271929824561406,0.012466637533851339,0.017280701754385952,1,227.0,19.61292091114087,906.6666666666666,46.64999702274612,65.66666666666663,0.23859649122807017,0.012276315005985819,0.017280701754385952,1,303.3333333333333,26.284765338288434,1099.3333333333333,52.89192334899115,72.33333333333326,0.2892982456140351,0.013918927197102955,0.019035087719298294,1,382.6666666666667,42.460439103816256
